,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1154498,Radiation protection and radioactive scales in oil and gas production.,1994,C Testa and Donatella Desideri and Maria Assunta Meli and Carla Roselli and A Bassignani and G Colombo and R Fresca Fantoni,67,Health physics,1,34-38,,,True,-K5mGh8AAAAJ:qjMakFHDy7sC,44,,17215730729662107901,/scholar?cites=17215730729662107901,,,0,0,0
1154499,Alpha and gamma spectrometry for determination of natural and artificial radionuclides in tea. herbal tea and camomile marketed in Italy,2011,Donatella Desideri and Maria Assunta Meli and Carla Roselli and Laura Feduzi,98,Microchemical Journal,1,170-175,Elsevier,,True,-K5mGh8AAAAJ:qUcmZB5y_30C,36,,10164642140843367260,/scholar?cites=10164642140843367260,,,0,0,0
1154500,Geochemical partitioning of actinides. 137Cs and 40K in a Tyrrhenian sea sediment sample: Comparison to stable elements,2002,Donatella Desideri and Maria Assunta Meli and Carla Roselli and C Testa,251,Journal of radioanalytical and nuclear chemistry,1,37-41,Akadémiai Kiadó. co-published with Springer Science+ Business Media BV. Formerly Kluwer Academic Publishers BV,,True,-K5mGh8AAAAJ:ufrVoPGSRksC,29,,9346732536341816171,/scholar?cites=9346732536341816171,,,0,0,0
1154501,Essential and toxic elements in honeys from a region of central Italy,2015,Maria Assunta Meli and Donatella Desideri and Carla Roselli and C Benedetti and Laura Feduzi,78,"Journal of Toxicology and Environmental Health, Part A",10,617-627,Taylor & Francis,,True,-K5mGh8AAAAJ:HoB7MX3m0LUC,26,,13307094627762924367,/scholar?cites=13307094627762924367,,,0,0,0
1154502,Determination of 210 Pb in sediments by extraction chromatography,1995,Donatella Desideri and F Guerra and Maria Assunta Meli and C Testa,200,Journal of radioanalytical and nuclear chemistry,5,385-396,Kluwer Academic Publishers,,True,-K5mGh8AAAAJ:WF5omc3nYNoC,26,,3880073384105905164,/scholar?cites=3880073384105905164,,,0,0,0
1154503,Radioactivity in honey of the central Italy,2016,Maria Assunta Meli and Donatella Desideri and Carla Roselli and Laura Feduzi and Claudio Benedetti,202,Food chemistry,,349-355,Elsevier,,True,-K5mGh8AAAAJ:yD5IFk8b50cC,25,,7840465260113924379,/scholar?cites=7840465260113924379,,,0,0,0
1154504,Monitoring the atmospheric stability by using radon concentration measurements: a study in a Central Italy site,2006,Donatella Desideri and Carla Roselli and Laura Feduzi and M Assunta Meli,270,Journal of radioanalytical and nuclear chemistry,3,523-530,Akadémiai Kiadó. co-published with Springer Science+ Business Media BV. Formerly Kluwer Academic Publishers BV,,True,-K5mGh8AAAAJ:isC4tDSrTZIC,25,,3121253601119718025,/scholar?cites=3121253601119718025,,,0,0,0
1154505,Determination of plutonium and americium in moss and lichen samples,1997,Guogang Jia and Donatella Desideri and F Guerra and Maria Assunta Meli and C Testa,220,Journal of radioanalytical and nuclear chemistry,1,15-19,Kluwer Academic Publishers,,True,-K5mGh8AAAAJ:roLk4NBRz8UC,25,,13144956330566050727,/scholar?cites=13144956330566050727,,,0,0,0
1154506,Assessment of 210Po in Italian diet,2014,Maria Assunta Meli and Donatella Desideri and Carla Roselli and Laura Feduzi,155,Food chemistry,,87-90,Elsevier,,True,-K5mGh8AAAAJ:YFjsv_pBGBYC,24,,2907295743318816226,/scholar?cites=2907295743318816226,,,0,0,0
1154507,The importance of radiochemistry for the characterization of NORM and of environments contaminated by NORM,2006,Donatella Desideri and Maria Asunta Meli and Laura Feduzi and Carla Roselli,86,International Journal of Environmental Analytical Chemistry,08,601-613,Taylor & Francis Group,,True,-K5mGh8AAAAJ:geHnlv5EZngC,24,,15846061823548928320,/scholar?cites=15846061823548928320,,,0,0,0
1154508,Vertical profiles of 239.240 Pu and 241Am in two sphagnum mosses of Italian peat,1999,C Testa and G Jia and S Degetto and D Desideri and F Guerra and MA Meli and C Roselli,232,Science of the total environment,1-2,27-31,Elsevier,,True,-K5mGh8AAAAJ:UeHWp8X0CEIC,24,,9393296382367112101,/scholar?cites=9393296382367112101,,,0,0,0
1154509,Concentration and vertical distribution of plutonium and americium in Italian mosses and lichens,1997,Guogang Jia and Donatella Desideri and F Guerra and Maria Assunta Meli and C Testa,222,Journal of radioanalytical and nuclear chemistry,1,3-9,Kluwer Academic Publishers,,True,-K5mGh8AAAAJ:Y0pCki6q_DkC,24,,7197886380973606867,/scholar?cites=7197886380973606867,,,0,0,0
1154510,A biomonitoring study: 210 Po and heavy metals in mussels,2009,Donatella Desideri and Maria Assunta Meli and Carla Roselli and Laura Feduzi,279,Journal of radioanalytical and nuclear chemistry,2,591-600,Springer Netherlands,,True,-K5mGh8AAAAJ:MXK_kJrjxJIC,23,,9000227237665584482,/scholar?cites=9000227237665584482,,,0,0,0
1154511,Natural radioactivity in the mussel Mytilus galloprovincialis derived from the Central Adriatic Sea (Italy),2008,Maria Assunta Meli and Donatella Desideri and Carla Roselli and Laura Feduzi,71,"Journal of Toxicology and Environmental Health, Part A",18,1270-1278,Taylor & Francis Group,,True,-K5mGh8AAAAJ:kNdYIx-mwKoC,23,,5039016256284594188,/scholar?cites=5039016256284594188,,,0,0,0
1154512,New radiochemical procedures for environmental actinide measurements and data quality control,1995,C Testa and Donatella Desideri and Maria Assunta Meli and Carla Roselli,194,Journal of Radioanalytical and Nuclear Chemistry,1,141-149,Kluwer Academic Publishers,,True,-K5mGh8AAAAJ:W7OEmFMy1HYC,23,,8595695443175661820,/scholar?cites=8595695443175661820,,,0,0,0
1154513,Interplay between nitrogen concentration. structure. morphology. and electrochemical performance of PdCoNi “core–shell” carbon nitride electrocatalysts for the oxygen reduction …,2014,Enrico Negro and Keti Vezzù and Federico Bertasi and Piero Schiavuta and Luigi Toniolo and Stefano Polizzi and Vito Di Noto,1,ChemElectroChem,8,1359-1369,WILEY‐VCH Verlag,,True,Y14uP9cAAAAJ:W7OEmFMy1HYC,85,,10148291912254484614,/scholar?cites=10148291912254484614,,,0,0,0
1154514,Interplay between water uptake. ion interactions. and conductivity in an e-beam grafted poly (ethylene-co-tetrafluoroethylene) anion exchange membrane,2015,Tara P Pandey and Ashley M Maes and Himanshu N Sarode and Bethanne D Peters and Sandra Lavina and Keti Vezzù and Yuan Yang and Simon D Poynton and John R Varcoe and Soenke Seifert and Matthew W Liberatore and Vito Di Noto and Andrew M Herring,17,Physical Chemistry Chemical Physics,6,4367-4378,Royal Society of Chemistry,,True,Y14uP9cAAAAJ:ufrVoPGSRksC,80,,12797609337276170988,/scholar?cites=12797609337276170988,,,0,0,0
1154515,Synthesis. studies and fuel cell performance of “core–shell” electrocatalysts for oxygen reduction reaction based on a PtNix carbon nitride “shell” and a pyrolyzed polyketone …,2014,V Di Noto and E Negro and S Polizzi and K Vezzù and L Toniolo and G Cavinato,39,international journal of hydrogen energy,6,2812-2827,Pergamon,,True,Y14uP9cAAAAJ:IjCSPb-OGe4C,73,,7249643173480056037,/scholar?cites=7249643173480056037,,,0,0,0
1154516,Interplay between mechanical. electrical. and thermal relaxations in nanocomposite proton conducting membranes based on nafion and a [(ZrO2)·(Ta2O5) 0.119] core–shell nanofiller,2012,Vito Di Noto and Matteo Piga and Guinevere A Giffin and Keti Vezzu and Thomas A Zawodzinski,134,Journal of the American Chemical Society,46,19099-19107,American Chemical Society,,True,Y14uP9cAAAAJ:UeHWp8X0CEIC,67,,2622561010283628460,/scholar?cites=2622561010283628460,,,0,0,0
1154517,Hyaluronan based porous nano-particles enriched with growth factors for the treatment of ulcers: a placebo-controlled study,2009,B Zavan and V Vindigni and K Vezzù and G Zorzato and C Luni and G Abatangelo and N Elvassore and R Cortivo,20,Journal of Materials Science: Materials in Medicine,1,235-247,Springer US,,True,Y14uP9cAAAAJ:2osOgNQ5qMEC,66,,13894639469194936658,/scholar?cites=13894639469194936658,,,0,0,0
1154518,Interplay between morphology and electrochemical performance of “core–shell” electrocatalysts for oxygen reduction reaction based on a PtNix carbon nitride “shell” and a …,2014,E Negro and S Polizzi and K Vezzù and L Toniolo and G Cavinato and V Di Noto,39,international journal of hydrogen energy,6,2828-2841,Pergamon,,True,Y14uP9cAAAAJ:qjMakFHDy7sC,61,,16713857212219206147,/scholar?cites=16713857212219206147,,,0,0,0
1154519,Origins. developments. and perspectives of carbon nitride-based electrocatalysts for application in low-temperature FCs,2015,Vito Di Noto and Enrico Negro and Keti Vezzù and Federico Bertasi and Graeme Nawn,24,The Electrochemical Society Interface,2,59,IOP Publishing,,True,Y14uP9cAAAAJ:maZDTaKrznsC,54,,5037917124729278112,/scholar?cites=5037917124729278112,,,0,0,0
1154520,A key concept in magnesium secondary battery electrolytes,2015,Federico Bertasi and Chaminda Hettige and Fatemeh Sepehr and Xavier Bogle and Gioele Pagot and Keti Vezzù and Enrico Negro and Stephen J Paddison and Steve G Greenbaum and Michele Vittadello and Vito Di Noto,8,ChemSusChem,18,3069-3076,WILEY‐VCH Verlag,,True,Y14uP9cAAAAJ:hC7cP41nSMkC,51,,6314932581058167357,/scholar?cites=6314932581058167357,,,0,0,0
1154521,Fe-carbon nitride “Core-shell” electrocatalysts for the oxygen reduction reaction,2016,Keti Vezzù and Antoine Bach Delpeuch and Enrico Negro and Stefano Polizzi and Graeme Nawn and Federico Bertasi and Gioele Pagot and Kateryna Artyushkova and Plamen Atanassov and Vito Di Noto,222,Electrochimica Acta,,1778-1791,Pergamon,,True,Y14uP9cAAAAJ:35N4QoGY0k4C,48,,688681884054561787,/scholar?cites=688681884054561787,,,0,0,0
1154522,Nanocomposite Membranes based on Polybenzimidazole and ZrO2 for High‐Temperature Proton Exchange Membrane Fuel Cells,2015,Graeme Nawn and Giuseppe Pace and Sandra Lavina and Keti Vezzù and Enrico Negro and Federico Bertasi and Stefano Polizzi and Vito Di Noto,8,ChemSusChem,8,1381-1393,WILEY‐VCH Verlag,,True,Y14uP9cAAAAJ:YOwf2qJgpHMC,47,,3266876671368471331,/scholar?cites=3266876671368471331,,,0,0,0
1154523,A highly hydroxide conductive. chemically stable anion exchange membrane. poly (2. 6 dimethyl 1. 4 phenylene oxide)-b-poly (vinyl benzyl trimethyl ammonium). for …,2016,Tara P Pandey and Himanshu N Sarode and Yating Yang and Yuan Yang and Keti Vezzù and Vito Di Noto and Soenke Seifert and Daniel M Knauss and Matthew W Liberatore and Andrew M Herring,163,Journal of The Electrochemical Society,7,H513,IOP Publishing,,True,Y14uP9cAAAAJ:hMod-77fHWUC,46,,7376618146250023709,/scholar?cites=7376618146250023709,,,0,0,0
1154524,Interplay between Composition. Structure. and Properties of New H3PO4-Doped PBI4N–HfO2 Nanocomposite Membranes for High-Temperature Proton …,2015,Graeme Nawn and Giuseppe Pace and Sandra Lavina and Keti Vezzu and Enrico Negro and Federico Bertasi and Stefano Polizzi and Vito Di Noto,48,Macromolecules,1,15-27,American Chemical Society,,True,Y14uP9cAAAAJ:8k81kl-MbHgC,43,,1996570820575626135,/scholar?cites=1996570820575626135,,,0,0,0
1154525,Interplay between structural and electrochemical properties of Pt-Rh carbon nitride electrocatalysts for the oxygen reduction reaction,2011,Vito Di Noto and Enrico Negro and Keti Vezzù and Luigi Toniolo and Giuseppe Pace,57,Electrochimica acta,,257-269,Pergamon,,True,Y14uP9cAAAAJ:u5HHmVD_uO8C,43,,13979654604412729433,/scholar?cites=13979654604412729433,,,0,0,0
1154526,Single-ion-conducting nanocomposite polymer electrolytes based on PEG400 and anionic nanoparticles: Part 2. Electrical characterization,2014,Federico Bertasi and Keti Vezzù and Guinevere A Giffin and Tetiana Nosach and Paul Sideris and Steve Greenbaum and Michele Vittadello and Vito Di Noto,39,International journal of hydrogen energy,6,2884-2895,Pergamon,,True,Y14uP9cAAAAJ:hqOjcs7Dif8C,40,,13109164018767431561,/scholar?cites=13109164018767431561,,,0,0,0
1154527,Oxygen reduction reaction and X-ray photoelectron spectroscopy characterisation of carbon nitride-supported bimetallic electrocatalysts,2016,Stefano Diodati and Enrico Negro and Keti Vezzù and Vito Di Noto and Silvia Gross,215,Electrochimica Acta,,398-409,Pergamon,,True,Y14uP9cAAAAJ:ns9cj8rnVeAC,38,,14533020231447173227,/scholar?cites=14533020231447173227,,,0,0,0
1154528,Single-ion-conducting nanocomposite polymer electrolytes based on PEG400 and anionic nanoparticles: Part 1. Synthesis. structure and properties,2014,Federico Bertasi and Keti Vezzù and Enrico Negro and Steve Greenbaum and Vito Di Noto,39,International journal of hydrogen energy,6,2872-2883,Pergamon,,True,Y14uP9cAAAAJ:zYLM7Y9cAGgC,35,,4579246332604463543,/scholar?cites=4579246332604463543,,,0,0,0
1154529,Iodide-conducting polymer electrolytes based on poly-ethylene glycol and MgI2: Synthesis and structural characterization,2011,Michele Vittadello and David I Waxman and Paul J Sideris and Zhehong Gan and Keti Vezzù and Enrico Negro and Ahmad Safari and Steve G Greenbaum and Vito Di Noto,57,Electrochimica acta,,112-122,Pergamon,,True,Y14uP9cAAAAJ:9yKSN-GCB0IC,35,,9704037739126602417,/scholar?cites=9704037739126602417,,,0,0,0
1154530,Production of lipid microparticles containing bioactive molecules functionalized with PEG,2010,Keti Vezzù and Daniele Borin and Alberto Bertucco and Sara Bersani and Stefano Salmaso and Paolo Caliceti,54,The Journal of Supercritical Fluids,3,328-334,Elsevier,,True,Y14uP9cAAAAJ:d1gkVwhDpl0C,34,,8455104147349656646,/scholar?cites=8455104147349656646,,,0,0,0
1154531,Single-ion-conducting nanocomposite polymer electrolytes for lithium batteries based on lithiated-fluorinated-iron oxide and poly (ethylene glycol) 400,2015,Federico Bertasi and Enrico Negro and Keti Vezzù and Graeme Nawn and Gioele Pagot and Vito Di Noto,175,Electrochimica Acta,,113-123,Pergamon,,True,Y14uP9cAAAAJ:qUcmZB5y_30C,33,,4704699414729423755,/scholar?cites=4704699414729423755,,,0,0,0
1154532,The influence of the cationic form and degree of hydration on the structure of Nafion™,2013,Enrico Negro and Michele Vittadello and Keti Vezzu and Stephen J Paddison and Vito Di Noto,252,Solid State Ionics,,84-92,Elsevier,,True,Y14uP9cAAAAJ:eQOLeE2rZwMC,33,,13392977684910038521,/scholar?cites=13392977684910038521,,,0,0,0
1154533,[Nafion/(WO3) x] hybrid membranes for vanadium redox flow batteries,2018,Chuanyu Sun and Agnieszka Zlotorowicz and Graeme Nawn and Enrico Negro and Federico Bertasi and Gioele Pagot and Keti Vezzù and Giuseppe Pace and Massimo Guarnieri and Vito Di Noto,319,Solid State Ionics,,110-116,Elsevier,,True,Y14uP9cAAAAJ:_xSYboBqXhAC,30,,18178789119004394,/scholar?cites=18178789119004394,,,0,0,0
1154534,Toward Pt-free anion-exchange membrane fuel cells: Fe–Sn carbon nitride–graphene core–shell electrocatalysts for the oxygen reduction reaction,2018,Enrico Negro and Antoine Bach Delpeuch and Keti Vezzu and Graeme Nawn and Federico Bertasi and Alberto Ansaldo and Vittorio Pellegrini and Beata Dembinska and Sylwia Zoladek and Krzysztof Miecznikowski and Iwona A Rutkowska and Magdalena Skunik-Nuckowska and Pawel J Kulesza and Francesco Bonaccorso and Vito Di Noto,30,Chemistry of Materials,8,2651-2659,American Chemical Society,,True,Y14uP9cAAAAJ:bFI3QPDXJZMC,29,,16676327089805518810,/scholar?cites=16676327089805518810,,,0,0,0
1154535,Broadband dielectric spectroscopy: a powerful tool for the determination of charge transfer mechanisms in ion conductors,2012,Vito Di Noto and Guinevere A Giffin and Keti Vezzù and Matteo Piga and Sandra Lavina,,Solid state proton conductors: properties and applications in fuel cells,,109-183,John Wiley & Sons,,True,Y14uP9cAAAAJ:UebtZRa9Y70C,29,,11609709576083127185,/scholar?cites=11609709576083127185,,,0,0,0
1154536,A polyketone-based anion exchange membrane for electrochemical applications: synthesis and characterization,2017,Narges Ataollahi and Keti Vezzù and Graeme Nawn and Giuseppe Pace and Gianni Cavinato and Fabrizio Girardi and Paolo Scardi and Vito Di Noto and Rosa Di Maggio,226,Electrochimica Acta,,148-157,Pergamon,,True,Y14uP9cAAAAJ:2P1L_qKh6hAC,28,,6581293895594300354,/scholar?cites=6581293895594300354,,,0,0,0
1154537,Highly conducting 3D-hybrid polymer electrolytes for lithium batteries based on siloxane networks and cross-linked organic polar interphases,2014,Nicola Boaretto and Andreas Bittner and Christine Brinkmann and Birke-Elisabeth Olsowski and Jochen Schulz and Mona Seyfried and Keti Vezzù and Michael Popall and Vito Di Noto,26,Chemistry of Materials,22,6339-6350,American Chemical Society,,True,Y14uP9cAAAAJ:Zph67rFs4hoC,28,,18346221088864782804,/scholar?cites=18346221088864782804,,,0,0,0
1154538,Measurement and modeling of CO2 absorption in poly (lactic-co-glycolic acid),2005,Nicola Elvassore and Keti Vezzù and Alberto Bertucco,33,The Journal of supercritical fluids,1,1-5,Elsevier,,True,Y14uP9cAAAAJ:u-x6o8ySG0sC,26,,623886401276473951,/scholar?cites=623886401276473951,,,0,0,0
1154539,Corrosion inhibition of mild steel in acidic medium using 2-amino thiophenoland 2-cyanomethyl benzothiazole,2001,SS Abd El-Rehim and SAM Refaey and F Taha and MB Saleh and RA Ahmed,31,Journal of Applied Electrochemistry,4,429-435,Kluwer Academic Publishers,,True,t2E4PbUAAAAJ:u5HHmVD_uO8C,196,,15784986718368903416,/scholar?cites=15784986718368903416,,,0,0,0
1154540,Inhibition of stainless steel pitting corrosion in acidic medium by 2-mercaptobenzoxazole,2004,SAM Refaey and F Taha and AM Abd El-Malak,236,Applied Surface Science,1-4,175-185,North-Holland,,True,t2E4PbUAAAAJ:d1gkVwhDpl0C,176,,4933739546023033946,/scholar?cites=4933739546023033946,,,0,0,0
1154541,Inhibition of chloride localized corrosion of mild steel by PO43−. CrO42−. MoO42−. and NO2− anions,2000,SAM Refaey and SS Abd El-Rehim and F Taha and MB Saleh and RA Ahmed,158,Applied Surface Science,3-4,190-196,North-Holland,,True,t2E4PbUAAAAJ:u-x6o8ySG0sC,130,,9716608011805972992,/scholar?cites=9716608011805972992,,,0,0,0
1154542,Influenza surveillance in 15 countries in Africa. 2006–2010,2012,Jennifer Michalove Radin and Mark A Katz and Stefano Tempia and Ndahwouh Talla Nzussouo and Richard Davis and Jazmin Duque and Adebayo Adedeji and Michael Jeroen Adjabeng and William Kwabena Ampofo and Workenesh Ayele and Barnabas Bakamutumaho and Amal Barakat and Adam L Cohen and Cheryl Cohen and Ibrahim T Dalhatu and Coulibaly Daouda and Erica Dueger and Moisés Francisco and Jean-Michel Heraud and Daddi Jima and Alice Kabanda and Hervé Kadjo and Amr Kandeel and Stomy Karhemere Bi Shamamba and Francis Kasolo and Karl C Kronmann and Mazyanga L Mazaba Liwewe and Julius Julian Lutwama and Miriam Matonya and Vida Mmbaga and Joshua A Mott and Marie Aimee Muhimpundu and Phillip Muthoka and Henry Njuguna and Laurence Randrianasolo and Samir Refaey and Charlene Sanders and Maha Talaat and Andros Theo and Fátima Valente and Marietjie Venter and Celia Woodfill and Joseph Bresee and Ann Moen and Marc-Alain Widdowson,206,The Journal of infectious diseases,suppl_1,S14-S21,Oxford University Press,,True,t2E4PbUAAAAJ:mVmsd5A6BfQC,127,,14580834072486684774,/scholar?cites=14580834072486684774,,,0,0,0
1154543,Inhibition of steel pitting corrosion in HCl by some inorganic anions,2005,SAM Refaey,240,Applied Surface Science,1-4,396-404,North-Holland,,True,t2E4PbUAAAAJ:qjMakFHDy7sC,88,,6403299239719875754,/scholar?cites=6403299239719875754,,,0,0,0
1154544,Corrosion and inhibition of stainless steel pitting corrosion in alkaline medium and the effect of Cl− and Br− anions,2005,SAM Refaey and F Taha and AM Abd El-Malak,242,Applied Surface Science,1-2,114-120,North-Holland,,True,t2E4PbUAAAAJ:Y0pCki6q_DkC,83,,13551773969282530968,/scholar?cites=13551773969282530968,,,0,0,0
1154545,Corrosion and inhibition of 316L stainless steel in neutral medium by 2-Mercaptobenzimidazole,2006,SAM Refaey and F Taha and AM Abd El-Malak,1,Int. J. Electrochem. Sci,,80-91,,,True,t2E4PbUAAAAJ:UeHWp8X0CEIC,79,,4756783485274140509,/scholar?cites=4756783485274140509,,,0,0,0
1154546,Impact of neuraminidase inhibitors on influenza A (H1N1) pdm09‐related pneumonia: an individual participant data meta‐analysis,2016,Stella G Muthuri and Sudhir Venkatesan and Puja R Myles and Jo Leonardi‐Bee and Wei Shen Lim and Abdullah Al Mamun and Ashish P Anovadiya and Wildo N Araújo and Eduardo Azziz‐Baumgartner and Clarisa Báez and Carlos Bantar and Mazen M Barhoush and Matteo Bassetti and Bojana Beovic and Roland Bingisser and Isabelle Bonmarin and Victor H Borja‐Aburto and Bin Cao and Jordi Carratala and María R Cuezzo and Justin T Denholm and Samuel R Dominguez and Pericles AD Duarte and Gal Dubnov‐Raz and Marcela Echavarria and Sergio Fanella and James Fraser and Zhancheng Gao and Patrick Gérardin and Maddalena Giannella and Sophie Gubbels and Jethro Herberg and Anjarath L Higuera Iglesias and Peter H Hoeger and Matthias Hoffmann and Xiaoyun Hu and Quazi T Islam and Mirela F Jiménez and Amr Kandeel and Gerben Keijzers and Hossein Khalili and Gulam Khandaker and Marian Knight and Gabriela Kusznierz and Ilija Kuzman and Arthur MC Kwan and Idriss Lahlou Amine and Eduard Langenegger and Kamran B Lankarani and Yee‐Sin Leo and Rita Linko and Pei Liu and Faris Madanat and Toshie Manabe and Elga Mayo‐Montero and Allison McGeer and Ziad A Memish and Gokhan Metan and Dragan Mikić and Kristin GI Mohn and Ahmadreza Moradi and Pagbajabyn Nymadawa and Bulent Ozbay and Mehpare Ozkan and Dhruv Parekh and Mical Paul and Wolfgang Poeppl and Fernando P Polack and Barbara A Rath and Alejandro H Rodríguez and Marilda M Siqueira and Joanna Skręt‐Magierło and Ewa Talarek and Julian W Tang and Antoni Torres and Selda H Törün and Dat Tran and Timothy M Uyeki and Annelies van Zwol and Wendy Vaudry and Daiva Velyvyte and Tjasa Vidmar and Paul Zarogoulidis and Pride Consortium Investigators and Jonathan S Nguyen‐Van‐Tam and Maria de Lourdes Aguiar‐Oliveira and Tarig SA Al Khuwaitir and Malakita Al Masri and Robed Amin and Elena Ballester‐Orcal and Jing Bao and Ariful Basher and Edgar Bautista and Barbara Bertisch and Julie Bettinger and Robert Booy and Emilio Bouza and Ilkay Bozkurt and Heinz Burgmann and Elvira Čeljuska‐Tošev and Kenny KC Chan and Yusheng Chen and Tserendorj Chinbayar and Catia Cilloniz and Rebecca J Cox and Elena B Sarrouf and Wei Cui and Simin Dashti‐Khavidaki and Bin Du and Hicham El Rhaffouli and Hernan Escobar and Agnieszka Florek‐Michalska and John Gerrard and Stuart Gormley and Sandra Götberg and Behnam Honarvar and Jianming Hu and Christoph Kemen and Evelyn SC Koay and Miroslav Kojic and Koichiro Kudo and Win M Kyaw and Leonard Leibovici and Xiao‐li Li and Hongru Li and Romina Libster and Tze P Loh and Deborough Macbeth and Efstratios Maltezos and Débora N Marcone and Magdalena Marczynska and Fabiane P Mastalir and Auksė Mickiene and Mohsen Moghadami and Lilian Moriconi and Maria E Oliva and Blaž Pečavar and Philippe G Poliquin and Mahmudur Rahman and Alberto Rascon‐Pacheco and Samir Refaey and Brunhilde Schweiger and Anna C Seale and Bunyamin Sertogullarindan and Fang G Smith and Ayper Somer and Thiago ML Souza and Frank Stephan and Payam Tabarsi and CB Tripathi,10,Influenza and other respiratory viruses,3,192-204,,,True,t2E4PbUAAAAJ:qUcmZB5y_30C,56,,7369916893320032375,/scholar?cites=7369916893320032375,,,0,0,0
1154547,Inhibition of chloride pitting corrosion of tin in alkaline and near neutral medium by some inorganic anions,1997,SAM Refaey and SS Abd El Rehim,42,Electrochimica acta,4,667-674,Pergamon,,True,t2E4PbUAAAAJ:9yKSN-GCB0IC,56,,10236456332076207418,/scholar?cites=10236456332076207418,,,0,0,0
