,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1178044,Neither Solid Nor Liquid Nor Vapor: Hydrogen Bonding Structure of Water Confined in Metal-Organic Frameworks with Open Metal Sites,2019,Adam Rieth and Kelly M Hunter and Mircea Dinca and Francesco Paesani,,,,,ChemRxiv,,True,9mwM5NQAAAAJ:5nxA0vEk-isC,0,,,,,,0,0,0
1178045,Apparatus and method using an electric field for creating uniform nanofiber patterns on nonconductive materials to enhance filtration and for embedment of fibers into materials …,2019,Anthony Clint Clayton and Howard Jerome Walls and Adam Joseph Rieth and David Samuel Ensor,,,,,,,True,9mwM5NQAAAAJ:2osOgNQ5qMEC,0,,,,,,0,0,0
1178046,Metal-triazolate frameworks for the capture of water vapor and ammonia,2019,Adam Joseph Rieth,,,,,,,True,9mwM5NQAAAAJ:KlAtU1dfN6UC,0,,,,,,0,0,0
1178047,Permission to Enter Cell by Shape: Nanodisk vs. Nanosphere,2012,Yi Zhang and Samuel Tekobo and Ying Tu and Qunfang Zhou and Xinglong Jin and Sergey A Dergunov and Eugene Pinkhassik and Bing Yan,,ACS Applied Materials & Interfaces,,,American Chemical Society,,True,48ZywEcAAAAJ:UebtZRa9Y70C,103,,250398715191751367,/scholar?cites=250398715191751367,,,0,0,0
1178048,Studies on graft copolymerization of 2-hydroxyethyl acrylate onto chitosan,2008,Grigoriy A Mun and Zauresh S Nurkeeva and Sergey A Dergunov and Irina K Nam and Tauzhan P Maimakov and Erengaip M Shaikhutdinov and Sang Cheon Lee and Kinam Park,68,Reactive and Functional Polymers,1,389-395,Elsevier,,True,48ZywEcAAAAJ:u5HHmVD_uO8C,70,,13245262937582343390,/scholar?cites=13245262937582343390,,,0,0,0
1178049,Synthesis. characterization. and long-term stability of hollow polymer nanocapsules with nanometer-thin walls,2010,Sergey A Dergunov and Katrina Kesterson and Wei Li and Zhao Wang and Eugene Pinkhassik,43,Macromolecules,18,7785-7792,American Chemical Society,,True,48ZywEcAAAAJ:qjMakFHDy7sC,66,,11292759669798726966,/scholar?cites=11292759669798726966,,,0,0,0
1178050,Nanocapsules with “invisible” walls,2010,Sergey A Dergunov and Beata Miksa and Bill Ganus and Ernö Lindner and Eugene Pinkhassik,46,Chemical communications,9,1485-1487,Royal Society of Chemistry,,True,48ZywEcAAAAJ:2osOgNQ5qMEC,51,,1935345228473966144,/scholar?cites=1935345228473966144,,,0,0,0
1178051,Functionalization of imprinted nanopores in nanometer‐thin organic materials,2008,Sergey A Dergunov and Eugene Pinkhassik,120,Angewandte Chemie,43,8388-8391,WILEY‐VCH Verlag,,True,48ZywEcAAAAJ:u-x6o8ySG0sC,50,,1488012797011334456,/scholar?cites=1488012797011334456,,,0,0,0
1178052,Dye-Loaded Porous Nanocapsules Immobilized in a Permeable Polyvinyl Alcohol Matrix: a Versatile Optical Sensor Platform,2012,Mariya D Kim and Sergey A Dergunov and Erno Lindner and Eugene Pinkhassik,,Analytical Chemistry,,,American Chemical Society,,True,48ZywEcAAAAJ:Se3iqnhoufwC,47,,2194385483544786523,/scholar?cites=2194385483544786523,,,0,0,0
1178053,γ-irradiated chitosan-polyvinyl pyrrolidone hydrogels as pH-sensitive protein delivery system,2009,Sergey A Dergunov and Grigoriy A Mun,78,Radiation Physics and Chemistry,1,65-68,Pergamon,,True,48ZywEcAAAAJ:UeHWp8X0CEIC,45,,7890879136548089135,/scholar?cites=7890879136548089135,,,0,0,0
1178054,Encapsulation of homogeneous catalysts in porous polymer nanocapsules produces fast-acting selective nanoreactors,2016,Sergey A Dergunov and Alibek T Khabiyev and Sergey N Shmakov and Mariya D Kim and Nasim Ehterami and Mary Clare Weiss and Vladimir B Birman and Eugene Pinkhassik,10,ACS nano,12,11397-11406,American Chemical Society,,True,48ZywEcAAAAJ:mB3voiENLucC,39,,1453784035572852997,/scholar?cites=1453784035572852997,,,0,0,0
1178055,pH-mediated catch and release of charged molecules with porous hollow nanocapsules,2014,Sergey A Dergunov and Jeffrey Durbin and Sambit Pattanaik and Eugene Pinkhassik,136,Journal of the American Chemical Society,6,2212-2215,American Chemical Society,,True,48ZywEcAAAAJ:4TOpqqG69KYC,37,,3155802644974361773,/scholar?cites=3155802644974361773,,,0,0,0
1178056,Radiation synthesis and characterization of stimuli-sensitive chitosan–polyvinyl pyrrolidone hydrogels,2005,Sergey A Dergunov and Irina K Nam and Grigoriy A Mun and Zauresh S Nurkeeva and Erengaip M Shaikhutdinov,72,Radiation Physics and Chemistry,5,619-623,Pergamon,,True,48ZywEcAAAAJ:9yKSN-GCB0IC,34,,14918649191208145795,/scholar?cites=14918649191208145795,,,0,0,0
1178057,Facile directed assembly of hollow polymer nanocapsules within spontaneously formed catanionic surfactant vesicles,2014,Mariya D Kim and Sergey A Dergunov and Andrew G Richter and Jeffrey Durbin and Sergey N Shmakov and Ying Jia and Saltanat Kenbeilova and Yerbolat Orazbekuly and Aigerim Kengpeiil and Ernö Lindner and Sai Venkatesh Pingali and Volker S Urban and Steven Weigand and Eugene Pinkhassik,30,Langmuir,24,7061-7069,American Chemical Society,,True,48ZywEcAAAAJ:_kc_bZDykSQC,31,,6921454612921380118,/scholar?cites=6921454612921380118,,,0,0,0
1178058,Directed assembly of vesicle-templated polymer nanocapsules under near-physiological conditions,2015,Mariya D Kim and Sergey A Dergunov and Eugene Pinkhassik,31,Langmuir,8,2561-2568,American Chemical Society,,True,48ZywEcAAAAJ:QIV2ME_5wuYC,26,,7227067748673443408,/scholar?cites=7227067748673443408,,,0,0,0
1178059,Scattering studies of hydrophobic monomers in liposomal bilayers: an expanding shell model of monomer distribution,2011,Andrew G Richter and Sergey A Dergunov and Bill Ganus and Zachary Thomas and Sai Venkatesh Pingali and Volker Urban and Yun Liu and Lionel Porcar and Eugene Pinkhassik,27,Langmuir,7,3792-3797,American Chemical Society,,True,48ZywEcAAAAJ:Tyk-4Ss8FVUC,26,,11352193629226775687,/scholar?cites=11352193629226775687,,,0,0,0
1178060,Synergistic co-entrapment and triggered release in hollow nanocapsules with uniform nanopores,2011,Sergey A Dergunov and Eugene Pinkhassik,133,Journal of the American Chemical Society,49,19656-19659,American Chemical Society,,True,48ZywEcAAAAJ:_FxGoFyzp5QC,25,,7063713699735457324,/scholar?cites=7063713699735457324,,,0,0,0
1178061,Ship-in-a-bottle entrapment of molecules in porous nanocapsules,2011,Sergey N Shmakov and Sergey A Dergunov and Eugene Pinkhassik,47,Chemical Communications,29,8223-8225,Royal Society of Chemistry,,True,48ZywEcAAAAJ:W7OEmFMy1HYC,25,,13197864458825220621,/scholar?cites=13197864458825220621,,,0,0,0
1178062,Time-resolved loading of monomers into bilayers with different curvature,2010,Sergey A Dergunov and Samuel C Schaub and Andrew Richter and Eugene Pinkhassik,26,Langmuir,9,6276-6280,American Chemical Society,,True,48ZywEcAAAAJ:zYLM7Y9cAGgC,22,,13105333410877174216,/scholar?cites=13105333410877174216,,,0,0,0
1178063,Design of fluorescent nanocapsules as ratiometric nanothermometers,2014,Natalia G Zhegalova and Sergey A Dergunov and Steven T Wang and Eugene Pinkhassik and Mikhail Y Berezin,20,"Chemistry (Weinheim an der Bergstrasse, Germany)",33,10292,NIH Public Access,,True,48ZywEcAAAAJ:Wp0gIr-vW9MC,21,,13886855977670845122,/scholar?cites=13886855977670845122,,,0,0,0
1178064,Small‐Volume pH Sensing with a Capillary Optode Utilizing Dye‐Loaded Porous Nanocapsules in a Hydrogel Matrix,2015,Alex Q Maclin and Mariya D Kim and Sergey A Dergunov and Eugene Pinkhassik and Erno Lindner,27,Electroanalysis,3,733-744,WILEY‐VCH Verlag,,True,48ZywEcAAAAJ:dhFuZR0502QC,20,,554015381032871888,/scholar?cites=554015381032871888,,,0,0,0
1178065,Synergistic Self-Assembly of Scaffolds and Building Blocks for Directed Synthesis of Organic Nanomaterials,2013,E Pinkhassik SA Dergunov and AG Richter and MD Kim and SV Pingali and V,,Chemical Communications,,,Royal Society of Chemistry,,True,48ZywEcAAAAJ:kNdYIx-mwKoC,20,,10494313926544733765,/scholar?cites=10494313926544733765,,,0,0,0
1178066,Blood triggered rapid release porous nanocapsules,2013,Tiffany P Gustafson and Sergey A Dergunov and Walter J Akers and Qian Cao and Selena Magalotti and Samuel Achilefu and Eugene Pinkhassik and Mikhail Y Berezin,3,RSC advances,16,5547-5555,Royal Society of Chemistry,,True,48ZywEcAAAAJ:hqOjcs7Dif8C,20,,2771819037961687435,/scholar?cites=2771819037961687435,,,0,0,0
1178067,Swelling behavior of chitosan–polyHEA hydrogels in anionic surfactant solutions and their thermo-sensitivity,2004,Sergey A Dergunov and Irina K Nam and Meruert K Doldina and Zauresh S Nurkeeva and Erengaip M Shaikhutdinov,238,Colloids and Surfaces A: Physicochemical and Engineering Aspects,1-3,13-18,Elsevier,,True,48ZywEcAAAAJ:d1gkVwhDpl0C,20,,5581296085415314899,/scholar?cites=5581296085415314899,,,0,0,0
1178068,Polyoxyethylene sorbitan trioleate surfactant as an effective corrosion inhibitor for carbon steel protection,2019,Valeriya N Ayukayeva and Galina I Boiko and Nina P Lyubchenko and Raushan G Sarmurzina and Rashida F Mukhamedova and Uzakbay S Karabalin and Sergey A Dergunov,579,Colloids and Surfaces A: Physicochemical and Engineering Aspects,,123636,Elsevier,,True,48ZywEcAAAAJ:iH-uZ7U-co4C,17,,6311086951696082829,/scholar?cites=6311086951696082829,,,0,0,0
1178069,Study on radiation‐induced grafting of hydrophilic monomers onto chitosan,2008,Sergey A Dergunov and Irina K Nam and Tauzhan P Maimakov and Zauresh S Nurkeeva and Erengaip M Shaikhutdinov and Grigoriy A Mun,110,Journal of applied polymer science,1,558-563,Wiley Subscription Services. Inc.. A Wiley Company,,True,48ZywEcAAAAJ:IjCSPb-OGe4C,17,,11938046257459617456,/scholar?cites=11938046257459617456,,,0,0,0
1178070,Tunable thermosensitivity in multistimuli-responsive terpolymers,2011,Sergey A Dergunov and Grigoriy A Mun and Maxim A Dergunov and Ibragim E Suleimenov and Eugene Pinkhassik,71,Reactive and Functional Polymers,12,1129-1136,Elsevier,,True,48ZywEcAAAAJ:LkGwnXOMwfcC,13,,14988500270510577505,/scholar?cites=14988500270510577505,,,0,0,0
1178071,Unraveling the single-nanometer thickness of shells of vesicle-templated polymer nanocapsules,2017,Andrew G Richter and Sergey A Dergunov and Mariya D Kim and Sergey N Shmakov and Sai Venkatesh Pingali and Volker S Urban and Yun Liu and Eugene Pinkhassik,8,The journal of physical chemistry letters,15,3630-3636,American Chemical Society,,True,48ZywEcAAAAJ:e5wmG9Sq2KIC,11,,41860300929194788,/scholar?cites=41860300929194788,,,0,0,0
1178072,Safety profile and cellular uptake of biotemplated nanocapsules with nanometre-thin walls,2011,Qunfang Zhou and Sergey A Dergunov and Yi Zhang and Xi Li and Qingxin Mu and Qiu Zhang and Guibin Jiang and Eugene Pinkhassik and Bing Yan,3,Nanoscale,6,2576-2582,Royal Society of Chemistry,,True,48ZywEcAAAAJ:roLk4NBRz8UC,11,,15969506744392765931,/scholar?cites=15969506744392765931,,,0,0,0
1178073,Knowledge. attitudes and behavior regarding antibiotics use and misuse among adults in the community of Jordan. A pilot study,2012,Mayadah Shehadeh and Ghadeer ARY Suaifan and Rula M Darwish and Mayyada Wazaify and Luna Zaru and Suzan Alja’fari,20,Saudi Pharmaceutical Journal,2,125-133,Elsevier,,True,n01CJV0AAAAJ:9yKSN-GCB0IC,240,,11137918888324782932,/scholar?cites=11137918888324782932,,,0,0,0
1178074,A cross-sectional study on knowledge. attitude and behavior related to antibiotic use and resistance among medical and non-medical university students in Jordan,2012,GARY Suaifan and Mayadah Shehadeh and Dana A Darwish and Hebah Al-Ijel and AM Yousef and Rula M Darwish,6,African Journal of Pharmacy and Pharmacology,10,763-770,Academic Journals,,True,n01CJV0AAAAJ:2osOgNQ5qMEC,116,,6272617838828567173,/scholar?cites=6272617838828567173,,,0,0,0
1178075,Rapid colorimetric sensing platform for the detection of Listeria monocytogenes foodborne pathogen,2016,Sahar Alhogail and Ghadeer ARY Suaifan and Mohammed Zourob,86,Biosensors and Bioelectronics,,1061-1066,Elsevier,,True,n01CJV0AAAAJ:Zph67rFs4hoC,72,,12452478516409710956,/scholar?cites=12452478516409710956,,,0,0,0
1178076,Rapid and low-cost biosensor for the detection of Staphylococcus aureus,2017,Ghadeer ARY Suaifan and Sahar Alhogail and Mohammed Zourob,90,Biosensors and Bioelectronics,,230-237,Elsevier,,True,n01CJV0AAAAJ:aqlVkmm33-oC,67,,15275199244098721273,/scholar?cites=15275199244098721273,,,0,0,0
1178077,Paper based magnetic nanoparticle-peptide probe for rapid and quantitative colorimetric detection of Escherichia coli O157: H7,2017,Ghadeer ARY Suaifan and Sahar Alhogail and Mohammed Zourob,92,Biosensors and Bioelectronics,,702-708,Elsevier,,True,n01CJV0AAAAJ:ULOm3_A8WrAC,59,,5466647173020050890,/scholar?cites=5466647173020050890,,,0,0,0
1178078,Complementary and alternative medicine utilization by a sample of infertile couples in Jordan for infertility treatment: clinics-based survey,2013,Sanaa K Bardaweel and Mayadah Shehadeh and Ghadeer ARY Suaifan and Maria-Vanessa Z Kilani,13,BMC complementary and alternative medicine,1,1-7,BioMed Central,,True,n01CJV0AAAAJ:qjMakFHDy7sC,51,,7064298662134073862,/scholar?cites=7064298662134073862,,,0,0,0
1178079,Ultra-rapid colorimetric assay for protease detection using magnetic nanoparticle-based biosensors,2013,Ghadeer A RY Suaifan and Chiheb Esseghaier and Mohammed Zourob,138,Analyst,13,3735-3739,Royal Society of Chemistry,,True,n01CJV0AAAAJ:UeHWp8X0CEIC,40,,8559523768962912083,/scholar?cites=8559523768962912083,,,0,0,0
1178080,Colorimetric Assay for the Detection of Typical Biomarkers for Periodontitis Using a Magnetic Nanoparticle Biosensor,2015,and Mohammed Zouro Shayalini Wignarajah and Ghadeer A. R. Y. Suaifan and Sergio Bizzarro and Floris J. Bikker and Wendy E. Kaman,,Analytical Chemistry,,,American Chemical Society,,True,n01CJV0AAAAJ:hqOjcs7Dif8C,39,,18145371919023531781,/scholar?cites=18145371919023531781,,,0,0,0
1178081,Active educational intervention as a tool to improve safe and appropriate use of antibiotics,2016,Mayadah B Shehadeh and Ghadeer ARY Suaifan and Eman A Hammad,24,Saudi Pharmaceutical Journal,5,611–615,Elsevier,,True,n01CJV0AAAAJ:_FxGoFyzp5QC,32,,15379618583895139145,/scholar?cites=15379618583895139145,,,0,0,0
1178082,Effects of steric bulk and stereochemistry on the rates of diketopiperazine formation from N-aminoacyl-2.2-dimethylthiazolidine-4-carboxamides (Dmt dipeptide …,2006,Ghadeer ARY Suaifan and Mary F Mahon and Tawfiq Arafat and Michael D Threadgill,62,Tetrahedron,48,11245-11266,Pergamon,,True,n01CJV0AAAAJ:u5HHmVD_uO8C,24,,10783144553995604219,/scholar?cites=10783144553995604219,,,0,0,0
1178083,Fluoroquinolones structural and medicinal developments (2013–2018): Where are we now?,2019,Ghadeer ARY Suaifan and Aya AM Mohammed,27,,14,3005-3060,Pergamon,,True,n01CJV0AAAAJ:HDshCWvjkbEC,20,,9804276118497080104,/scholar?cites=9804276118497080104,,,0,0,0
1178084,Wash-less and highly sensitive assay for prostate specific antigen detection,2012,Ghadeer ARY Suaifan and Chiheb Esseghaier and Andy Ng and Mohammed Zourob,137,Analyst,23,5614-5619,Royal Society of Chemistry,,True,n01CJV0AAAAJ:zYLM7Y9cAGgC,19,,17252008968728149551,/scholar?cites=17252008968728149551,,,0,0,0
1178085,One-step assay for optical prostate specific antigen detection using magnetically engineered responsive thin film,2014,Chiheb Esseghaier and Ghadeer ARY Suaifan and Andy Ng and Mohammed Zourob,10,Journal of biomedical nanotechnology,6,1123-1129,American Scientific Publishers,,True,n01CJV0AAAAJ:eQOLeE2rZwMC,17,,17554938328324886591,/scholar?cites=17554938328324886591,,,0,0,0
1178086,Extensive ligand-based modeling and in silico screening reveal nanomolar inducible nitric oxide synthase (iNOS) inhibitors,2012,Ghadeer ARY Suaifan and Mayyada Shehadehh and Hebah Al-Ijel and Mutasem O Taha,37,Journal of Molecular Graphics and Modelling,,1-26,Elsevier,,True,n01CJV0AAAAJ:IjCSPb-OGe4C,16,,14336566953413987900,/scholar?cites=14336566953413987900,,,0,0,0
1178087,Recent progress in prostate-specific antigen and HIV proteases detection,2013,Ghadeer ARY Suaifan and Mayadah Shehadeh and Hebah Al-Ijel and Andy Ng and Mohammed Zourob,13,,7,707-718,Taylor & Francis,,True,n01CJV0AAAAJ:Y0pCki6q_DkC,15,,6889005677203388576,/scholar?cites=6889005677203388576,,,0,0,0
1178088,Food Biosensors,2016,GARY Suaifan,,,,"Chapter 8, p182-202",Royal Society of Chemistry,,True,n01CJV0AAAAJ:4TOpqqG69KYC,14,,9222544451869291052,/scholar?cites=9222544451869291052,,,0,0,0
1178089,Synthetic approaches to peptides containing the L-Gln-L-Val-D (S)-Dmt motif,2007,Ghadeer ARY Suaifan and Tawfiq Arafat and Michael D Threadgill,15,Bioorganic & medicinal chemistry,10,3474-3488,Pergamon,,True,n01CJV0AAAAJ:u-x6o8ySG0sC,14,,121958692117294077,/scholar?cites=121958692117294077,,,0,0,0
1178090,Synthesis of N-(methoxycarbonylthienylmethyl) thioureas and evaluation of their interaction with inducible and neuronal nitric oxide synthase,2010,Ghadeer ARY Suaifan and Claire LM Goodyer and Michael D Threadgill,15,Molecules,5,3121-3134,Molecular Diversity Preservation International,,True,n01CJV0AAAAJ:d1gkVwhDpl0C,12,,4624148459127445147,/scholar?cites=4624148459127445147,,,0,0,0
1178091,On site visual detection of Porphyromonas gingivalis related periodontitis by using a magnetic-nanobead based assay for gingipains protease biomarkers,2018,Sahar Alhogail and Ghadeer A. R. Y. Suaifan and Sergio Bizzarro and Wendy E. KamanFloris J. BikkerKarina WeberDana Cialla-MayJürgen PoppMohammed Zouro,185,Microchimica Acta,149,,springer,,True,n01CJV0AAAAJ:ZeXyd9-uunAC,11,,1392726014340232853,/scholar?cites=1392726014340232853,,,0,0,0
1178092,Proteinases as biomarkers in breast cancer prognosis and diagnosis,2017,Ghadeer ARY Suaifan and Deema Jaber and Mayadah B Shehadeh and Mohammed Zourob,17,,7,583-592,Bentham Science Publishers,,True,n01CJV0AAAAJ:_kc_bZDykSQC,11,,7877240070051796856,/scholar?cites=7877240070051796856,,,0,0,0
1178093,Rapid Colorimetric Detection of Pseudomonas aeruginosa in Clinical Isolates Using a Magnetic Nanoparticle Biosensor,2019,Sahar Alhogail and Ghadeer ARY Suaifan and Floris J Bikker and Wendy E Kaman and Karina Weber and Dana Cialla-May and Jürgen Popp and Mohammed M Zourob,4,ACS omega,26,21684-21688,American Chemical Society,,True,n01CJV0AAAAJ:_Qo2XoVZTnwC,7,,15228441478501173603,/scholar?cites=15228441478501173603,,,0,0,0
1178094,Portable paper-based colorimetric nanoprobe for the detection of Stachybotrys chartarum using peptide labeled magnetic nanoparticles,2019,Ghadeer ARY Suaifan and Mohammed Zourob,186,Microchimica Acta,4,1-11,Springer Vienna,,True,n01CJV0AAAAJ:mB3voiENLucC,6,,1683837453051515943,/scholar?cites=1683837453051515943,,,0,0,0
1178095,Rapid detection of prostate specific antigen biomarker using magnetic-nanoparticles,2017,Ghadeer Suaifan and Mohammed Zourob,27,Procedia technology,,122-125,Elsevier,,True,n01CJV0AAAAJ:9ZlFYXVOiuMC,6,,4361027290353701648,/scholar?cites=4361027290353701648,,,0,0,0
1178096,Topical Anti-Inflammatory Potential of Six Salvia Species Grown in Jordan.,2014,Mayadah B Shehadeh and Sosa Silvio and Suaifan Ghadeer ARY and Rula M Darwish and Anna Giangaspero and Antonio Vassallo and Laura Lepore and Sawsan A Oran and Hana Hammad and Aurelia Tubaro and Nunziatina De Tommasi and Roberto Della Loggia,7,Jordan Journal of Pharmaceutical Sciences,2,,,,True,n01CJV0AAAAJ:ufrVoPGSRksC,6,,17823327383841428446,/scholar?cites=17823327383841428446,,,0,0,0
1178097,Rapid. cost-effective and organic solvent-free production of biologically active essential oil from Mediterranean wild Origanum syriacum,2019,Mayadah Shehadeh and Nidal Jaradat and Motasem Al-Masri and Abdel Naser Zaid and Fatima Hussein and Ahmad Khasati and Ghadeer Suaifan and Rula Darwish,27,Saudi Pharmaceutical Journal,5,612-618,Elsevier,,True,n01CJV0AAAAJ:hFOr9nPyWt4C,5,,17949331914603580864,/scholar?cites=17949331914603580864,,,0,0,0
1178098,Engineered colorimetric detection of Staphylococcus aureus extracellular proteases,2019,Ghadeer ARY Suaifan and Samah WA Al Nobani and Mayadah B Shehadeh and Rula M Darwish,198,Talanta,,30-38,Elsevier,,True,n01CJV0AAAAJ:-f6ydRqryjwC,5,,13115010746945345674,/scholar?cites=13115010746945345674,,,0,0,0
1178099,Antimicrobial. analgesic. DPPH scavenging activities and molecular docking study of some 1. 3. 5-triaryl-2-pyrazolines,2011,Seranthimata Samshuddin and Badiadka Narayana and Balladka Kunhanna Sarojini and Mahmud Tareq Hassan Khan and Hemmige S Yathirajan and Chenna Govindaraju Darshan Raj and Ramappa Raghavendra,,Medicinal Chemistry Research,,1-11,Birkhäuser Boston,,True,5q27PVUAAAAJ:tzM49s52ZIMC,64,,15819410213730383109,/scholar?cites=15819410213730383109,,,0,0,0
1178100,Investigation of third-order nonlinear and optical power limiting properties of terphenyl derivatives,2014,Laxminarayana Kamath and KB Manjunatha and Seetharam Shettigar and G Umesh and B Narayana and S Samshuddin and BK Sarojini,56,Optics & Laser Technology,,425-429,Elsevier,,True,5q27PVUAAAAJ:M7yex6snE4oC,54,,11757451630214808373,/scholar?cites=11757451630214808373,,,0,0,0
1178101,1-[3. 5-Bis (4-fluorophenyl)-4. 5-dihydro-1H-pyrazol-1-yl] ethanone,2010,H-K Fun and Madhukar Hemamalini and S Samshuddin and B Narayana and HS Yathirajan,66,Acta Crystallographica Section E: Structure Reports Online,3,o582-o583,International Union of Crystallography,,True,5q27PVUAAAAJ:K3LRdlH-MEoC,51,,15841149603481370757,/scholar?cites=15841149603481370757,,,0,0,0
1178102,Methyl 4. 6-bis (4-fluorophenyl)-2-oxocyclohex-3-ene-1-carboxylate,2010,H-K Fun and Madhukar Hemamalini and S Samshuddin and B Narayana and HS Yathirajan,66,Acta Crystallographica Section E: Structure Reports Online,4,o864-o865,International Union of Crystallography,,True,5q27PVUAAAAJ:l7t_Zn2s7bgC,43,,982357680842529240,/scholar?cites=982357680842529240,,,0,0,0
1178103,Synthesis. characterization and biological evaluation of functionalized derivatives of versatile synthon 4. 4'-difluoro chalcone,2012,Senanthimada Samshuddin and Badiadka Narayana and Balladka Kunhanna Sarojini and Hemmige S Yathirajan and Ramappa Raghavendra,4,Der Pharma Chemica,4,1445-1457,,,True,5q27PVUAAAAJ:vbGhcppDl1QC,42,,12163140757530831725,/scholar?cites=12163140757530831725,,,0,0,0
1178104,3. 5-Bis (4-fluorophenyl)-1-phenyl-4. 5-dihydro-1H-pyrazole,2010,Jerry P Jasinski and Curtis J Guild and S Samshuddin and B Narayana and HS Yathirajan,66,Acta Crystallographica Section E: Structure Reports Online,8,o1948-o1949,International Union of Crystallography,,True,5q27PVUAAAAJ:tOudhMTPpwUC,36,,12784568885708083997,/scholar?cites=12784568885708083997,,,0,0,0
1178105,Determination of total phenolic content and total antioxidant activity in locally consumed food stuffs in Moodbidri. Karnataka. India,2015,S Dhiraj Kamath and Dandavathi Arunkumar and Neelavara G Avinash and Seranthimata Samshuddin,6,Advances in Applied Science Research,6,99-102,Pelagia Research Library,,True,5q27PVUAAAAJ:edDO8Oi4QzsC,35,,6589157845083154545,/scholar?cites=6589157845083154545,,,0,0,0
1178106,An efficient synthesis of 2. 4. 6-triaryl pyridines and their biological evaluation,2011,Seranthimata Samshuddin and Badiadka Narayana and Divya N Shetty and Ramappa Raghavendra,3,Der Pharma Chemica,3,232-240,,,True,5q27PVUAAAAJ:B3FOqHPlNUQC,35,,5305646412776770828,/scholar?cites=5305646412776770828,,,0,0,0
1178107,Theoretical studies on the structure and various physico-chemical and biological properties of a terphenyl derivative with immense anti-protozoan activity,2019,Y Sheena Mary and Y Shyma Mary and Renjith Thomas and B Narayana and S Samshuddin and BK Sarojini and Stevan Armaković and Sanja J Armaković and Girinath G Pillai,,Polycyclic Aromatic Compounds,,1-16,Taylor & Francis,,True,5q27PVUAAAAJ:dBIO0h50nwkC,34,,11732726506866449578,/scholar?cites=11732726506866449578,,,0,0,0
1178108,3. 5-Bis (4-fluorophenyl)-4. 5-dihydro-1H-pyrazole-1-carbaldehyde,2011,Zeliha Baktır and Mehmet Akkurt and S Samshuddin and B Narayana and HS Yathirajan,67,Acta Crystallographica Section E: Structure Reports Online,6,o1292-o1293,International Union of Crystallography,,True,5q27PVUAAAAJ:4fKUyHm3Qg0C,31,,5153629952949134529,/scholar?cites=5153629952949134529,,,0,0,0
1178109,2. 4-Bis (4-fluorophenyl)-2. 3-dihydro-1H-1. 5-benzodiazepine,2011,Zeliha Baktır and Mehmet Akkurt and S Samshuddin and B Narayana and HS Yathirajan,67,Acta Crystallographica Section E: Structure Reports Online,5,o1262-o1263,International Union of Crystallography,,True,5q27PVUAAAAJ:vRqMK49ujn8C,31,,11153455747765821180,/scholar?cites=11153455747765821180,,,0,0,0
1178110,2. 3-Dibromo-1. 3-bis (4-fluorophenyl) propan-1-one,2010,Jerry P Jasinski and Curtis J Guild and S Samshuddin and B Narayana and HS Yathirajan,66,Acta Crystallographica Section E: Structure Reports Online,8,o2018-o2018,International Union of Crystallography,,True,5q27PVUAAAAJ:08ZZubdj9fEC,27,,2026916820842737720,/scholar?cites=2026916820842737720,,,0,0,0
1178111,1-(4. 4′′-Difluoro-5′-methoxy-1. 1′: 3′. 1′′-terphenyl-4′-yl) ethanone,2012,H-K Fun and Madhukar Hemamalini and S Samshuddin and B Narayana and BK Sarojini,68,Acta Crystallographica Section E: Structure Reports Online,1,o163-o163,International Union of Crystallography,,True,5q27PVUAAAAJ:geHnlv5EZngC,24,,11565779693234060608,/scholar?cites=11565779693234060608,,,0,0,0
1178112,A review on 1. 2. 4-triazole derivatives as corrosion inhibitors,2017,N Phadke Swathi and Vijaya DP Alva and Seranthimata Samshuddin,3,Journal of Bio-and Tribo-Corrosion,4,1-12,Springer International Publishing,,True,5q27PVUAAAAJ:umqufdRvDiIC,20,,14030456079828093030,/scholar?cites=14030456079828093030,,,0,0,0
1178113,A study on the reactions of alkyl 4. 6-bis (4-fluorophenyl)-2-oxocyclohex-3-ene-1-carboxylate and in vitro antioxidant activity of derivatives,2013,Seranthimata Samshuddin and Badiadka Narayana and Balladka Kunhanna Sarojini and Leelavathi Narayana Madhu,22,Medicinal Chemistry Research,6,3002-3011,Springer-Verlag,,True,5q27PVUAAAAJ:AvfA0Oy_GE0C,19,,6415016320232066179,/scholar?cites=6415016320232066179,,,0,0,0
1178114,3. 5-Bis (4-bromophenyl)-1-phenyl-4. 5-dihydro-1H-pyrazole,2010,S Samshuddin and B Narayana and HS Yathirajan and AP Safwan and Edward RT Tiekink,66,Acta Crystallographica Section E: Structure Reports Online,6,o1279-o1280,International Union of Crystallography,,True,5q27PVUAAAAJ:tS2w5q8j5-wC,19,,4075046301148479268,/scholar?cites=4075046301148479268,,,0,0,0
1178115,Pyrimidine derivatives as potential corrosion inhibitors for steel in acid medium – An overview,2018,K. Rasheeda and V.D.P. Alva and P.A and Krishnaprasad and S. Samshuddin,7,International Journal of Corrosion and Scale Inhibition,1,48-61,http://ijcsi.pro/,,True,5q27PVUAAAAJ:_5tno0g5mFcC,18,,750086531297818446,/scholar?cites=750086531297818446,,,0,0,0
