,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1196947,Electronic structure of carbon multilayer nanotubes,2000,AS Kotosonov and VV Atrazhev,72,Journal of Experimental and Theoretical Physics Letters,2,53-56,Nauka/Interperiodica,,True,494LBvsAAAAJ:Se3iqnhoufwC,21,,11304809078534917345,/scholar?cites=11304809078534917345,,,0,0,0
1196948,System and method for occupancy estimation,2013,Vadim Atrazhev and Sergei F Burlatsky and Oleg A Vasilyev and Nikolay S Erikhman and Robert N Tomastik,,,,,,,True,494LBvsAAAAJ:WF5omc3nYNoC,19,,15347565978588499463,/scholar?cites=15347565978588499463,,,0,0,0
1196949,Aspects of PEMFC degradation,2005,V Atrazhev and N Erikhman and SF Burlatsky and NE Cipollini and DA Condit,,,,239-246,,,True,494LBvsAAAAJ:RGFaLdJalmkC,17,,13076119195714943740,/scholar?cites=13076119195714943740,,,0,0,0
1196950,Magnetic susceptibility of multilayered carbon nanotubes,1998,AA Ovchinnikov and VV Atrazhev,40,Physics of the Solid State,10,1769-1773,Nauka/Interperiodica,,True,494LBvsAAAAJ:LkGwnXOMwfcC,17,,16665698670674489258,/scholar?cites=16665698670674489258,,,0,0,0
1196951,Ionization and charge transport phenomena in liquid helium induced by corona discharge,2008,Zhiling Li and Nelly Bonifaci and André Denat and VM Atrazhev and VV Atrazhev,66,Journal of Electrostatics,5-6,263-274,Elsevier,,True,494LBvsAAAAJ:dhFuZR0502QC,16,,14901171426496733034,/scholar?cites=14901171426496733034,,,0,0,0
1196952,Flow battery having electrodes with a plurality of different pore sizes and or different layers,2015,Rachid Zaffou and Michael L Perry and Arun Pandy and Sergei F Burlatsky and Vadim Atrazhev,,,,,,,True,494LBvsAAAAJ:hMod-77fHWUC,15,,18258330397467816909,/scholar?cites=18258330397467816909,,,0,0,0
1196953,Dielectrics and electrical insulation,2006,Z Li and N Bonifaci and A Denat and V Atrazhev,13,"IEEE Transactions on [see also Electrical Insulation, IEEE Transactions on]",3,624,,,True,494LBvsAAAAJ:4JMBOYKVnBMC,14,,18321826660489599135,/scholar?cites=18321826660489599135,,,0,0,0
1196954,Peculiarities of electronic structure of carbon multilayer nanotubes,2000,AS Kotosonov and VV Atrazhev,72,Pis' ma v Zhurnal Ehksperimental'noj i Teoreticheskoj Fiziki,1-2,76-80,,,True,494LBvsAAAAJ:_Qo2XoVZTnwC,13,,12853188188046170559,/scholar?cites=12853188188046170559,,,0,0,0
1196955,Molecular dynamics modeling of the conductivity of lithiated nafion containing nonaqueous solvents,2016,Sergei Burlatsky and Robert M Darling and Dmitri Novikov and Vadim V Atrazhev and Vadim I Sultanov and Tatiana Y Astakhova and Liang Su and Fikile Brushett,163,Journal of The Electrochemical Society,10,A2232,IOP Publishing,,True,494LBvsAAAAJ:TFP_iSt0sucC,12,,1267786613200311314,/scholar?cites=1267786613200311314,,,0,0,0
1196956,The model of stress distribution in polymer electrolyte membrane,2013,Vadim V Atrazhev and Tatiana Yu Astakhova and Dmitry V Dmitriev and Nikolay S Erikhman and Vadim I Sultanov and Timothy Patterson and Sergei F Burlatsky,160,Journal of The Electrochemical Society,10,F1129,IOP Publishing,,True,494LBvsAAAAJ:M3ejUd6NZC8C,11,,12938166419878221459,/scholar?cites=12938166419878221459,,,0,0,0
1196957,Molecular Dynamic Study of Water-Cluster Structure in PFSA and PFIA Ionomers,2017,Vadim V Atrazhev and Tatiana Yu Astakhova and Vadim I Sultanov and Mike L Perry and Sergei F Burlatsky,164,Journal of the Electrochemical Society,12,F1265,IOP Publishing,,True,494LBvsAAAAJ:isC4tDSrTZIC,7,,17356533491370243663,/scholar?cites=17356533491370243663,,,0,0,0
1196958,A Novel Kinetic Model to Simulate Evacuation Dynamics,2010,S.F. Burlatsky and V.V. Atrazhev and N.S. Erikhman and S. Narayanan,4,,,611-618,Springer,,True,494LBvsAAAAJ:9ZlFYXVOiuMC,6,,155140457207437280,/scholar?cites=155140457207437280,,,0,0,0
1196959,Numerical Simulation of Melting and Solidification of Binary Mixtures in Laser Heating Pulses (Non-Congruent Phase Transition Solid-Liquid),2001,VV Atrazhev and MV Brykin,17644,Study contract ¹,,,,,True,494LBvsAAAAJ:L8Ckcad2t8MC,6,,3903612878111228890,/scholar?cites=3903612878111228890,,,0,0,0
1196960,Molecular Dynamics Study of Polyethylene: Anomalous Chain Mobility in the Condis Phase,2019,Vadim I Sultanov and Vadim V Atrazhev and Dmitry V Dmitriev and Nikolay S Erikhman and David U Furrer and Sergei F Burlatsky,52,Macromolecules,15,5925-5936,American Chemical Society,,True,494LBvsAAAAJ:NaGl4SEjCO4C,4,,3355850967183274437,/scholar?cites=3355850967183274437,,,0,0,0
1196961,Stalled phase transition model of high-elastic polymer,2013,Vadim V Atrazhev and Sergei F Burlatsky and Dmitry V Dmitriev and Vadim I Sultanov,2013,Journal of Statistical Mechanics: Theory and Experiment,02,P02004,IOP Publishing,,True,494LBvsAAAAJ:ufrVoPGSRksC,4,,17370673516056721069,/scholar?cites=17370673516056721069,,,0,0,0
1196962,Multi-scale modeling considerations for PEM fuel cell durability,2005,Sergei Burlatsky and Ned Cipollini and Dave Condit and Tom Madden and Vadim Atrazhev,,"208th Meeting of The Electrochemical Society, Los Angeles, California",,,,,True,494LBvsAAAAJ:IjCSPb-OGe4C,4,,4455478100887904146,/scholar?cites=4455478100887904146,,,0,0,0
1196963,The past. present and future of blended learning: an in depth analysis of literature,2014,Bayram Güzer and Hamit Caner,116,,,4596-4603,Elsevier,,True,YIfZFwkAAAAJ:3fE2CSJIrl8C,277,,1483042252721438199,/scholar?cites=1483042252721438199,,,0,0,0
1196964,Graft copolymerization of 4-vinylpyridine on to chitosan-1. By ceric ion initiation,1998,HAMIT Caner and HATICE Hasipoglu and OSMAN Yilmaz and ELVAN Yilmaz,34,European Polymer Journal,,493-497,PERGAMON PRESS,,True,YIfZFwkAAAAJ:0EnyYjriUFMC,91,,4840684959210702105,/scholar?cites=4840684959210702105,,,0,0,0
1196965,Synthesis. characterization and antibacterial activity of poly (N-vinylimidazole) grafted chitosan,2007,Hamit Caner and Elvan Yilmaz and Osman Yilmaz,69,Carbohydrate Polymers,2,318-325,Elsevier,,True,YIfZFwkAAAAJ:KlAtU1dfN6UC,88,,17138723997056984135,/scholar?cites=17138723997056984135,,,0,0,0
1196966,How Technology Is Integrated into Science Education in a Developing Country: North Cyprus Case.,2007,Aytekin Isman and Hüseyin Yaratan and Hamit Caner,6,Turkish Online Journal of Educational Technology-TOJET,3,54-60,Sakarya University. Esentepe Campus. Adapazari 54000. Turkey,,True,YIfZFwkAAAAJ:eQOLeE2rZwMC,50,,13454908656819527972,/scholar?cites=13454908656819527972,,,0,0,0
1196967,Testing the higher education-led growth hypothesis in a small island: an empirical investigation from a new version of the Solow growth model,2014,Salih Katircioğlu and Sami Fethi and Hamit Caner,48,Quality & Quantity,2,729-744,Springer Netherlands,,True,YIfZFwkAAAAJ:MXK_kJrjxJIC,44,,6456157761830549252,/scholar?cites=6456157761830549252,,,0,0,0
1196968,Preparation and characterization of maleic acid grafted chitosan,2005,Hatice Nilay Hasipoglu and Elvan Yilmaz and Osman Yilmaz and Hamit Caner,10,International Journal of Polymer Analysis and Characterization,5-6,313-327,Taylor & Francis Group,,True,YIfZFwkAAAAJ:5nxA0vEk-isC,34,,16846092350734756178,/scholar?cites=16846092350734756178,,,0,0,0
1196969,Beliefs. attitudes and classroom management: A study on prospective teachers,2015,H Ayse Caner and Nese Isık Tertemiz,186,Procedia-Social and Behavioral Sciences,,155-160,Elsevier,,True,YIfZFwkAAAAJ:aqlVkmm33-oC,25,,7339131113642806601,/scholar?cites=7339131113642806601,,,0,0,0
1196970,Değerler eğitiminde örnek bir proje: Avrupa değerler eğitimi projesi,2014,Ahmet DOĞANAY and F Nevra SEGGİE and H Ayşe CANER,2,International Journal of Curriculum and Instructional Studies,3,,,,True,YIfZFwkAAAAJ:mVmsd5A6BfQC,20,,14157095726138264773,/scholar?cites=14157095726138264773,,,0,0,0
1196971,Miscibility studies on polystyrene/poly (ethylene oxide) and polybutadiene-graft-polystyrene/poly (ethylene oxide) blends by dilute solution viscometry,1996,Elvan Yilmaz and Osman Yilmaz and Hamit Caner,32,European polymer journal,8,927-933,Pergamon,,True,YIfZFwkAAAAJ:8k81kl-MbHgC,20,,509073062144849480,/scholar?cites=509073062144849480,,,0,0,0
1196972,Turkish university entrance test and academic achievement in undergraduate programs: A criterion-related validity study,2014,Ali Sıdkı Ağazade and Hamit Caner and Hatice Nilay Hasipoğlu and Ali Hikmet Civelek,116,Procedia-Social and Behavioral Sciences,,4582-4590,Elsevier,,True,YIfZFwkAAAAJ:YOwf2qJgpHMC,8,,18198280415612478019,/scholar?cites=18198280415612478019,,,0,0,0
1196973,A sample project on values education: European values education project,2012,Ahmet Doğanay and F Nevra Seggie and H Ayşe Caner,2,Uluslararası Eğitim Programları ve Öğretim Çalışmaları Dergisi,3,73-86,,,True,YIfZFwkAAAAJ:7PzlFSSx8tAC,6,,13889417434933506869,/scholar?cites=13889417434933506869,,,0,0,0
1196974,The catch-up education programme in Turkey: Opportunities and challenges,2015,Bengü Börkan and Özlem Ünlühisarcıklı and H Ayşe Caner and Z Hande Sart,61,,1,21-41,Springer Netherlands,,True,YIfZFwkAAAAJ:Wp0gIr-vW9MC,3,,12768265208358543541,/scholar?cites=12768265208358543541,,,0,0,0
1196975,High-stakes examination policies and transformation of the Turkish education system,2020,H Ayşe Caner and Sezen Bayhan,79,International Journal of Educational Development,,102263,Pergamon,,True,YIfZFwkAAAAJ:hC7cP41nSMkC,1,,4044681235261298831,/scholar?cites=4044681235261298831,,,0,0,0
1196976,Evaluation of The Intelligent Classes In North Cyprus,2008,Huseyin Yaratan and Aytekin Isman and Hale Alibaba Erden and Hamit Caner and Ozlem Canan,,,,117-122,Association for the Advancement of Computing in Education (AACE),,True,YIfZFwkAAAAJ:_kc_bZDykSQC,1,,15898526765392039167,/scholar?cites=15898526765392039167,,,0,0,0
1196977,Demokratik Öğretmen Tutumlarının Gelişmesinde Enformel Öğrenmenin Rolü,2019,H Ayşe Caner and Rahşan Sönmez and Cem Kirazoğlu and Sezen Bayhan,20,Ahi Evran Üniversitesi Kırşehir Eğitim Fakültesi Dergisi,1,296-325,,,True,YIfZFwkAAAAJ:-f6ydRqryjwC,0,,,,,,0,0,0
1196978,Psychological Guidance and Counseling Students’ Perceptions on Student Centered Education,2010,Bengi Sonyel and Hamit Caner and Canan Zeki Perkan and Sibel Dinçyürek and H Eriş,,,,,Boğaziçi Üniversitesi,,True,YIfZFwkAAAAJ:M3ejUd6NZC8C,0,,,,,,0,0,0
1196979,Educational Science ICES'08,2009,ÖZER Bekir and Hüseyin YARATAN and Hamit CANER,,,,,,,True,YIfZFwkAAAAJ:4DMP91E08xMC,0,,,,,,0,0,0
1196980,Effects of Computer Assisted Cooperative Instruction on Academic Achievement,2008,Esen Bahadır,,,,,,,True,YIfZFwkAAAAJ:4TOpqqG69KYC,0,,,,,,0,0,0
1196981,Perceptions of instructors of the use of Internet for teaching-learning activities [of read on],2004,A Isman and H Yaratan and H Caner,,,,389-392,IEEE,,True,YIfZFwkAAAAJ:ZeXyd9-uunAC,0,,,,,,0,0,0
1196982,Synthesis Characterization and Potential Applications of Poly (4-vinylpyridine) and Poly (N-vinylimidazole) Grafted Chitin/chitosan,2002,Hamit Caner,,,,,,,True,YIfZFwkAAAAJ:ULOm3_A8WrAC,0,,,,,,0,0,0
1196983,POLYSTYRENE/POLY (ETHYLENE OXIDE) AND POLYBUTADIENE-graf-POLYSTYRENE/POLY (ETHYLENE OXIDE) BLENDS BY DILUTE SOLUTION VISCOMETRY,1996,ELVAN YILMAZ and OSMAN YILMAZ and HAMIT CANER,32,Eur. Polym. J,8,927-933,,,True,YIfZFwkAAAAJ:qxL8FJ1GzNcC,0,,,,,,0,0,0
1196984,Miscibility Studies on Polystyrene/poly (ethylene Oxide) and Polystyrene-g-polybutadiene,1994,Hamit Caner,,,,,,,True,YIfZFwkAAAAJ:kNdYIx-mwKoC,0,,,,,,0,0,0
1196985,ÖĞRETMENLERİN ÖĞRENCİLERE YÖNELİK DEMOKRATİK TUTUMLARININ OLUŞUMUNDA ENFORMAL ÖĞRENMENİN ROLÜ,,Ayşe CANER and Rahşan Sönmez and Sezen BAYHAN,20,Ahi Evran Üniversitesi Kırşehir Eğitim Fakültesi Dergisi,1,296-310,,,True,YIfZFwkAAAAJ:qUcmZB5y_30C,0,,,,,,0,0,0
1196986,A Case Study of Perceptions of Students using ICT as an Educational Tool in Private Secondary School in Famagusta. North Cyprus,,Hamit Caner,,,,,,,True,YIfZFwkAAAAJ:IWHjjKOFINEC,0,,,,,,0,0,0
1196987,DENEYSEL BİR ARAŞTIRMA DESENİ,,HAMİD CANER,,,,,,,True,YIfZFwkAAAAJ:L8Ckcad2t8MC,0,,,,,,0,0,0
1196988,Gender. student achievement. and regional discrepancies,,Havva Ayşe Caner and Fatma Nevra Seggie,,Potsdamer geographische Praxis,3,31-35,Universitätsverlag Potsdam,,True,YIfZFwkAAAAJ:QIV2ME_5wuYC,0,,,,,,0,0,0
1196989,Densification of the interlayer spacing governs the nanomechanical properties of calcium-silicate-hydrate,2017,Guoqing Geng and Rupert J Myers and Mohammad Javad Abdolhosseini Qomi and Paulo JM Monteiro,7,Scientific reports,1,1-8,Nature Publishing Group,,True,XWgFEhQAAAAJ:Se3iqnhoufwC,65,,8240353402597929577,/scholar?cites=8240353402597929577,,,0,0,0
1196990,Aluminum-induced dreierketten chain cross-links increase the mechanical properties of nanocrystalline calcium aluminosilicate hydrate,2017,Guoqing Geng and Rupert J Myers and Jiaqi Li and Roya Maboudian and Carlo Carraro and David A Shapiro and Paulo JM Monteiro,7,Scientific reports,1,1-10,Nature Publishing Group,,True,XWgFEhQAAAAJ:YsMSGLbcyi4C,62,,11201115666851748053,/scholar?cites=11201115666851748053,,,0,0,0
1196991,Role of adsorption phenomena in cubic tricalcium aluminate dissolution,2017,Rupert J Myers and Guoqing Geng and Jiaqi Li and Erich D Rodríguez and Juyoung Ha and Pinit Kidkhunthod and Garrison Sposito and Laura N Lammers and Ana Paula Kirchheim and Paulo JM Monteiro,33,Langmuir,1,45-55,American Chemical Society,,True,XWgFEhQAAAAJ:W7OEmFMy1HYC,48,,9520074113504374476,/scholar?cites=9520074113504374476,,,0,0,0
1196992,Effect of fiber types on creep behavior of concrete,2016,Qingxin Zhao and Junchao Yu and Guoqing Geng and Jinyang Jiang and Xiaochen Liu,105,Construction and Building Materials,,416-422,Elsevier,,True,XWgFEhQAAAAJ:u5HHmVD_uO8C,43,,14414424787419673887,/scholar?cites=14414424787419673887,,,0,0,0
1196993,Interfacial connection mechanisms in calcium–silicate–hydrates/polymer nanocomposites: a molecular dynamics study,2017,Yang Zhou and Dongshuai Hou and Hegoi Manzano and Carlos A Orozco and Guoqing Geng and Paulo JM Monteiro and Jiaping Liu,9,ACS applied materials & interfaces,46,41014-41025,American Chemical Society,,True,XWgFEhQAAAAJ:5nxA0vEk-isC,40,,7796670521468623123,/scholar?cites=7796670521468623123,,,0,0,0
1196994,The chemistry and structure of calcium (alumino) silicate hydrate: a study by XANES. ptychographic imaging. and wide-and small-angle scattering,2019,Jiaqi Li and Guoqing Geng and Rupert Myers and Young-Sang Yu and David Shapiro and Carlo Carraro and Roya Maboudian and Paulo JM Monteiro,115,Cement and Concrete Research,,367-378,Pergamon,,True,XWgFEhQAAAAJ:ULOm3_A8WrAC,35,,38411416724046974,/scholar?cites=38411416724046974,,,0,0,0
1196995,Synchrotron X-ray nanotomographic and spectromicroscopic study of the tricalcium aluminate hydration in the presence of gypsum,2018,Guoqing Geng and Rupert J Myers and Young-Sang Yu and David A Shapiro and Robert Winarski and Pierre E Levitz and David AL Kilcoyne and Paulo JM Monteiro,111,Cement and Concrete Research,,130-137,Pergamon,,True,XWgFEhQAAAAJ:KlAtU1dfN6UC,31,,3177174711270083291,/scholar?cites=3177174711270083291,,,0,0,0
1196996,Solution chemistry of cubic and orthorhombic tricalcium aluminate hydration,2017,Rupert J Myers and Guoqing Geng and Erich D Rodriguez and Priscila da Rosa and Ana Paula Kirchheim and Paulo JM Monteiro,100,Cement and Concrete Research,,176-185,Pergamon,,True,XWgFEhQAAAAJ:UeHWp8X0CEIC,31,,9961378511402100606,/scholar?cites=9961378511402100606,,,0,0,0
1196997,Atomic and nano-scale characterization of a 50-year-old hydrated C3S paste,2015,Guoqing Geng and Rae Taylor and Sungchul Bae and Daniel Hernández-Cruz and David A Kilcoyne and Abdul-Hamid Emwas and Paulo JM Monteiro,77,Cement and Concrete Research,,36-46,Pergamon,,True,XWgFEhQAAAAJ:ufrVoPGSRksC,29,,7594334877873452357,/scholar?cites=7594334877873452357,,,0,0,0
1196998,Synthesis. characterization. and water uptake property of alkali-silica reaction products,2019,Zhenguo Shi and Guoqing Geng and Andreas Leemann and Barbara Lothenbach,121,Cement and Concrete Research,,58-71,Pergamon,,True,XWgFEhQAAAAJ:4DMP91E08xMC,26,,14208229049814908118,/scholar?cites=14208229049814908118,,,0,0,0
1196999,Effects of CO 2 and temperature on the structure and chemistry of C–(A–) S–H investigated by Raman spectroscopy,2017,Sinem Ortaboy and Jiaqi Li and Guoqing Geng and Rupert J Myers and Paulo JM Monteiro and Roya Maboudian and Carlo Carraro,7,RSC advances,77,48925-48933,Royal Society of Chemistry,,True,XWgFEhQAAAAJ:0EnyYjriUFMC,25,,16478727740593022211,/scholar?cites=16478727740593022211,,,0,0,0
1197000,The influence of expansive cement on the mechanical. physical. and microstructural properties of hybrid-fiber-reinforced concrete,2019,Vahid Afroughsabet and Guoqing Geng and Alexander Lin and Luigi Biolzi and Claudia P Ostertag and Paulo JM Monteiro,96,Cement and Concrete Composites,,21-32,Elsevier,,True,XWgFEhQAAAAJ:4TOpqqG69KYC,24,,5326595425195354852,/scholar?cites=5326595425195354852,,,0,0,0
1197001,Insights into the interfacial strengthening mechanisms of calcium-silicate-hydrate/polymer nanocomposites,2018,Yang Zhou and Dongshuai Hou and Guoqing Geng and Pan Feng and Jiao Yu and Jinyang Jiang,20,Physical Chemistry Chemical Physics,12,8247-8266,Royal Society of Chemistry,,True,XWgFEhQAAAAJ:MXK_kJrjxJIC,22,,3105321722797006054,/scholar?cites=3105321722797006054,,,0,0,0
1197002,Preferred orientation of calcium aluminosilicate hydrate induced by confined compression,2018,Guoqing Geng and Roman Nikolayevich Vasin and Jiaqi Li and Mohammad Javad Abdolhosseini Qomi and Jinyuan Yan and Hans-Rudolf Wenk and Paulo JM Monteiro,113,Cement and Concrete Research,,186-196,Pergamon,,True,XWgFEhQAAAAJ:Zph67rFs4hoC,20,,3560803499185396974,/scholar?cites=3560803499185396974,,,0,0,0
1197003,Nanometer-Resolved Spectroscopic Study Reveals the Conversion Mechanism of CaO·Al2O3·10H2O to 2CaO·Al2O3·8H2O and 3CaO·Al2O3·6H2O at an …,2017,Guoqing Geng and Jiaqi Li and Young-Sang Yu and David A Shapiro and David AL Kilcoyne and Paulo JM Monteiro,17,Crystal Growth & Design,8,4246-4253,American Chemical Society,,True,XWgFEhQAAAAJ:d1gkVwhDpl0C,20,,12379652652459910041,/scholar?cites=12379652652459910041,,,0,0,0
1197004,Advances in characterizing and understanding the microstructure of cementitious materials,2019,Paulo JM Monteiro and Guoqing Geng and Delphine Marchon and Jiaqi Li and Prasanth Alapati and Kimberly E Kurtis and Mohammad Javad Abdolhosseini Qomi,124,,,105806,Pergamon,,True,XWgFEhQAAAAJ:mVmsd5A6BfQC,19,,7397928707987034857,/scholar?cites=7397928707987034857,,,0,0,0
1197005,The Hydration of β- and α′H-Dicalcium Silicates: An X-ray Spectromicroscopic Study,2018,Jiaqi Li and Guoqing Geng and Wenxin Zhang and Young-Sang Yu and David A Shapiro and Paulo JM Monteiro,7,ACS Sustainable Chemistry & Engineering,2,2316-2326,American Chemical Society,,True,XWgFEhQAAAAJ:M3ejUd6NZC8C,17,,5946888482044373303,/scholar?cites=5946888482044373303,,,0,0,0
1197006,Characterization of the bonds developed between calcium silicate hydrate and polycarboxylate-based superplasticizers with silyl functionalities,2017,Carlos A Orozco and Byong W Chun and Guoqing Geng and Abdul H Emwas and Paulo JM Monteiro,33,Langmuir,14,3404-3412,American Chemical Society,,True,XWgFEhQAAAAJ:u-x6o8ySG0sC,17,,16319707918676825083,/scholar?cites=16319707918676825083,,,0,0,0
1197007,Atomistic structure of alkali-silica reaction products refined from X-ray diffraction and micro X-ray absorption data,2020,Guoqing Geng and Zhenguo Shi and Andreas Leemann and Camelia Borca and Thomas Huthwelker and Konstantin Glazyrin and Igor V Pekov and Sergey Churakov and Barbara Lothenbach and Rainer Dähn and Erich Wieland,129,Cement and Concrete Research,,105958,Pergamon,,True,XWgFEhQAAAAJ:ZeXyd9-uunAC,14,,2138265800352828588,/scholar?cites=2138265800352828588,,,0,0,0
1197008,A high-pressure X-ray diffraction study of the crystalline phases in calcium aluminate cement paste,2018,Guoqing Geng and Jiaqi Li and Yang Zhou and Lin Liu and Jinyuan Yan and Martin Kunz and Paulo JM Monteiro,108,Cement and Concrete Research,,38-45,Pergamon,,True,XWgFEhQAAAAJ:3fE2CSJIrl8C,14,,13240420245752649003,/scholar?cites=13240420245752649003,,,0,0,0
1197009,Electrochemical behavior of fine-grained steel in alkaline solutions in the presence of chlorides,2017,Jinjie Shi and Guoqing Geng,29,Journal of Materials in Civil Engineering,7,04017039,American Society of Civil Engineers,,True,XWgFEhQAAAAJ:IjCSPb-OGe4C,14,,2625523844227840758,/scholar?cites=2625523844227840758,,,0,0,0
1197010,Corrosion resistances of passive films on low-carbon rebar and fine-grained rebar in alkaline media,2011,Shi Jinjie and Sun Wei and Geng Guoqing,47,Acta Metallurgica Sinica,4,449-454,SCIENCE CHINA PRESS,,True,XWgFEhQAAAAJ:WF5omc3nYNoC,14,,9219156923575210463,/scholar?cites=9219156923575210463,,,0,0,0
1197011,Modification of poly (ethylene glycol) on the microstructure and mechanical properties of calcium silicate hydrates,2019,Yang Zhou and Carlos A Orozco and Eduardo Duque-Redondo and Hegoi Manzano and Guoqing Geng and Pan Feng and Paulo JM Monteiro and Changwen Miao,115,Cement and Concrete Research,,20-30,Pergamon,,True,XWgFEhQAAAAJ:YOwf2qJgpHMC,12,,4629318476174170606,/scholar?cites=4629318476174170606,,,0,0,0
1197012,Ca L2.3-edge near edge X-ray absorption fine structure of tricalcium aluminate. gypsum. and calcium (sulfo)aluminate hydrates,2017,Guoqing Geng and Rupert J Myers and Arthur LD Kilcoyne and Juyoung Ha and Paulo JM Monteiro,102,American Mineralogist,4,900-908,Mineralogical Society of America,,True,XWgFEhQAAAAJ:eQOLeE2rZwMC,12,,12371152211288596068,/scholar?cites=12371152211288596068,,,0,0,0
1197013,CaCl2-accelerated hydration of tricalcium silicate: a STXM study combined with 29Si MAS NMR,2015,Qinfei Li and Yong Ge and Guoqing Geng and Sungchul Bae and Paulo JM Monteiro,2015,Journal of Nanomaterials,,,Hindawi,,True,XWgFEhQAAAAJ:Tyk-4Ss8FVUC,11,,17403033471078361374,/scholar?cites=17403033471078361374,,,0,0,0
1197014,Fe (III) uptake by calcium silicate hydrates,2020,Andrea Mancini and Erich Wieland and Guoqing Geng and Rainer Dähn and Jørgen Skibsted and Bernhard Wehrli and Barbara Lothenbach,113,Applied Geochemistry,,104460,Pergamon,,True,XWgFEhQAAAAJ:dhFuZR0502QC,8,,17942133188154674796,/scholar?cites=17942133188154674796,,,0,0,0
1197015,Optical sensing systems for microﬂuidic devices: A review,2007,Willem Verboom Bambang Kuswandi and Nuriman and Jurriaan Huskens,601,analytica chimica acta,,141-155,elsevier,,True,-3EoLRoAAAAJ:_FxGoFyzp5QC,468,,17878109705687412209,/scholar?cites=17878109705687412209,,,0,0,0
