,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
122603,The potential and challenges of nanopore sequencing,2010,Daniel Branton and David W Deamer and Andre Marziali and Hagan Bayley and Steven A Benner and Thomas Butler and Massimiliano Di Ventra and Slaven Garaj and Andrew Hibbs and Xiaohua Huang and Stevan B Jovanovich and Predrag S Krstic and Stuart Lindsay and Xinsheng Sean Ling and Carlos H Mastrangelo and Amit Meller and John S Oliver and Yuriy V Pershin and J Michael Ramsey and Robert Riehn and Gautam V Soni and Vincent Tabard- Cossa and Meni Wanunu and Matthew Wiggin and Jeffery A Schloss,,,,261-268,,,True,K7wXsg0AAAAJ:d1gkVwhDpl0C,2499,,15361924623455269072,/scholar?cites=15361924623455269072,,,0,0,0
122604,Reproducible measurement of single-molecule conductivity,2001,XD Cui and A Primak and X Zarate and J Tomfohr and OF Sankey and Ana L Moore and Thomas A Moore and D Gust and Gari Harris and SM Lindsay,294,science,5542,571-574,American Association for the Advancement of Science,,True,K7wXsg0AAAAJ:u5HHmVD_uO8C,1627,,8701279290253048075,/scholar?cites=8701279290253048075,,,0,0,0
122605,Charge transfer on the nanoscale: current status,2003,David M Adams and Louis Brus and Christopher ED Chidsey and Stephen Creager and Carol Creutz and Cherie R Kagan and Prashant V Kamat and Marya Lieberman and Stuart Lindsay and Rudolph A Marcus and Robert M Metzger and ME Michel-Beyerle and John R Miller and Marshall D Newton and Debra R Rolison and Otto Sankey and Kirk S Schanze and James Yardley and Xiaoyang Zhu,107,,28,6668-6697,American Chemical Society,,True,K7wXsg0AAAAJ:u-x6o8ySG0sC,1158,,10129562260141732615,/scholar?cites=10129562260141732615,,,0,0,0
122606,Comparison of electronic transport measurements on organic molecules,2003,Adi Salomon and David Cahen and Stuart Lindsay and John Tomfohr and Vincent B Engelkes and C Daniel Frisbie,15,,22,1881-1890,WILEY‐VCH Verlag,,True,K7wXsg0AAAAJ:9yKSN-GCB0IC,1009,,6509145908347675434,/scholar?cites=6509145908347675434,,,0,0,0
122607,Molecular transport junctions: Clearing mists,2007,Stuart M Lindsay and Mark A Ratner,19,Advanced Materials,1,23-31,WILEY‐VCH Verlag,,True,K7wXsg0AAAAJ:IjCSPb-OGe4C,566,,16884987270066481065,/scholar?cites=16884987270066481065,,,0,0,0
122608,Conductance of single alkanedithiols: conduction mechanism and effect of molecule− electrode contacts,2006,Xiulan Li and Jin He and Joshua Hihath and Bingqian Xu and Stuart M Lindsay and Nongjian Tao,128,Journal of the American Chemical Society,6,2135-2141,American Chemical Society,,True,K7wXsg0AAAAJ:zYLM7Y9cAGgC,566,,12012358483244973225,/scholar?cites=12012358483244973225,,,0,0,0
122609,A magnetically driven oscillating probe microscope for operation in liquids,1996,Wenhai Han and SM Lindsay and Tianwei Jing,69,Applied Physics Letters,26,4111-4113,American Institute of Physics,,True,K7wXsg0AAAAJ:2osOgNQ5qMEC,564,,4278451490266460742,/scholar?cites=4278451490266460742,,,0,0,0
122610,A bond-fluctuation mechanism for stochastic switching in wired molecules,2003,Ganesh K Ramachandran and Theresa J Hopson and Adam M Rawlett and Larry A Nagahara and Alex Primak and Stuart M Lindsay,300,Science,5624,1413-1416,American Association for the Advancement of Science,,True,K7wXsg0AAAAJ:qjMakFHDy7sC,513,,7850936841180902277,/scholar?cites=7850936841180902277,,,0,0,0
122611,Self-assembled water-soluble nucleic acid probe tiles for label-free RNA hybridization assays,2008,Yonggang Ke and Stuart Lindsay and Yung Chang and Yan Liu and Hao Yan,319,Science,5860,180-183,American Association for the Advancement of Science,,True,K7wXsg0AAAAJ:0EnyYjriUFMC,477,,6167940599718251203,/scholar?cites=6167940599718251203,,,0,0,0
122612,Single molecule force spectroscopy in biology using the atomic force microscope,2000,Jordanka Zlatanova and Stuart M Lindsay and Sanford H Leuba,74,,1-2,37-61,Pergamon,,True,K7wXsg0AAAAJ:Tyk-4Ss8FVUC,469,,1911554660832358906,/scholar?cites=1911554660832358906,,,0,0,0
122613,Single-molecule recognition imaging microscopy,2004,Cordula Stroh and Hongda Wang and Ralph Bash and Brian Ashcroft and Jeremy Nelson and Hermann Gruber and Dennis Lohr and SM Lindsay and Peter Hinterdorfer,101,Proceedings of the National Academy of Sciences,34,12503-12507,National Academy of Sciences,,True,K7wXsg0AAAAJ:YsMSGLbcyi4C,410,,7584805122509187727,/scholar?cites=7584805122509187727,,,0,0,0
122614,Dysregulation of cardiogenesis. cardiac conduction. and cell cycle in mice lacking miRNA-1-2,2007,Yong Zhao and Joshua F Ransom and Ankang Li and Vasanth Vedantham and Morgan von Drehle and Alecia N Muth and Takatoshi Tsuchihashi and Michael T McManus and Robert J Schwartz and Deepak Srivastava,129,Cell,2,303-317,Cell Press,,True,NzNI_iQAAAAJ:u5HHmVD_uO8C,1589,,9732566066824784520,/scholar?cites=9732566066824784520,,,0,0,0
122615,The cardiac transcription factors Nkx2‐5 and GATA‐4 are mutual cofactors,1997,Daniel Durocher and Frédéric Charron and Rene Warren and Robert J Schwartz and Mona Nemer,16,The EMBO journal,18,5687-5696,John Wiley & Sons. Ltd,,True,NzNI_iQAAAAJ:u-x6o8ySG0sC,731,,9240148708063758412,/scholar?cites=9240148708063758412,,,0,0,0
122616,Myogenic vector expression of insulin-like growth factor I stimulates muscle cell differentiation and myofiber hypertrophy in transgenic mice,1995,Michael E Coleman and Francesco DeMayo and Kuo Chang Yin and Heung Man Lee and Robert Geske and Chuck Montgomery and Robert J Schwartz,270,Journal of Biological Chemistry,20,12109-12116,Elsevier,,True,NzNI_iQAAAAJ:d1gkVwhDpl0C,707,,15144981833701109461,/scholar?cites=15144981833701109461,,,0,0,0
122617,MicroRNA regulation of cell lineages in mouse and human embryonic stem cells,2008,Kathryn N Ivey and Alecia Muth and Joshua Arnold and Frank W King and Ru-Fang Yeh and Jason E Fish and Edward C Hsiao and Robert J Schwartz and Bruce R Conklin and Harold S Bernstein and Deepak Srivastava,2,Cell stem cell,3,219-229,Cell Press,,True,NzNI_iQAAAAJ:zYLM7Y9cAGgC,672,,15393193902318219261,/scholar?cites=15393193902318219261,,,0,0,0
122618,Thymosin β4 induces adult epicardial progenitor mobilization and neovascularization,2007,Nicola Smart and Catherine A Risebro and Athalie AD Melville and Kelvin Moses and Robert J Schwartz and Kenneth R Chien and Paul R Riley,445,Nature,7124,177-182,Nature Publishing Group,,True,NzNI_iQAAAAJ:qjMakFHDy7sC,660,,12840715137074858536,/scholar?cites=12840715137074858536,,,0,0,0
122619,Skeletal muscle myocytes undergo protein loss and reactive oxygen‐mediated NF‐κB activation in response to tumor necrosis factorα,1998,Yi‐Ping Li and Robert J Schwartz and Ian D Waddell and Brian R Holloway and Michael B Reid,12,The FASEB Journal,10,871-880,,,True,NzNI_iQAAAAJ:2osOgNQ5qMEC,579,,14376020382209873540,/scholar?cites=14376020382209873540,,,0,0,0
122620,Bmp2 is essential for cardiac cushion epithelial-mesenchymal transition and myocardial patterning,2005,Lijiang Ma and Mei-Fang Lu and Robert J Schwartz and James F Martin,132,Development,24,5601-5611,The Company of Biologists Ltd,,True,NzNI_iQAAAAJ:eQOLeE2rZwMC,479,,17179606771854778277,/scholar?cites=17179606771854778277,,,0,0,0
122621,Cloning and sequencing of a deoxyribonucleic acid copy of glyceraldehyde 3-phosphate dehydrogenase messenger ribonucleic acid isolated from chicken muscle,1983,Achilles Dugaiczyk and Jay A Haron and Edwin M Stone and Olivia E Dennison and Katrina N Rothblum and Robert J Schwartz,22,Biochemistry,7,1605-1613,American Chemical Society,,True,NzNI_iQAAAAJ:9yKSN-GCB0IC,452,,16449746059324633866,/scholar?cites=16449746059324633866,,,0,0,0
122622,Regulation of insulin-like growth factor signaling by Yap governs cardiomyocyte proliferation and embryonic heart size,2011,Mei Xin and Yuri Kim and Lillian B Sutherland and Xiaoxia Qi and John McAnally and Robert J Schwartz and James A Richardson and Rhonda Bassel-Duby and Eric N Olson,4,Science signaling,196,ra70-ra70,American Association for the Advancement of Science,,True,NzNI_iQAAAAJ:q3oQSFYPqjQC,389,,15287727540963058637,/scholar?cites=15287727540963058637,,,0,0,0
122623,Cardiac-Specific Deletion of Gata4 Reveals Its Requirement for Hypertrophy. Compensation. and Myocyte Viability,2006,Toru Oka and Marjorie Maillet and Alistair J Watt and Robert J Schwartz and Bruce J Aronow and Stephen A Duncan and Jeffery D Molkentin,98,Circulation research,6,837-845,Lippincott Williams & Wilkins,,True,NzNI_iQAAAAJ:YOwf2qJgpHMC,386,,17573945230972784568,/scholar?cites=17573945230972784568,,,0,0,0
122624,Tbx1 has a dual role in the morphogenesis of the cardiac outflow tract,2004,Huansheng Xu and Masae Morishima and John N Wylie and Robert J Schwartz and Benoit G Bruneau and Elizabeth A Lindsay and Antonio Baldini,131,Development,13,3217-3227,The Company of Biologists Ltd,,True,NzNI_iQAAAAJ:YsMSGLbcyi4C,375,,10745583806356192795,/scholar?cites=10745583806356192795,,,0,0,0
122625,Heavy metals and living systems: An overview,2011,Reena Singh and Neetu Gautam and Anurag Mishra and Rajiv Gupta,43,,3,246,Wolters Kluwer--Medknow Publications,,True,KB1deU0AAAAJ:JkxM1axsR-IC,950,,5053554495621580581,/scholar?cites=5053554495621580581,,,0,0,0
122626,Making the invisible visible: Fear and disclosure of sexual orientation at work.,2007,Belle Rose Ragins and Romila Singh and John M Cornwell,92,Journal of applied psychology,4,1103,American Psychological Association,,True,KB1deU0AAAAJ:38z6pN3vtwoC,703,,15240935956149032438,/scholar?cites=15240935956149032438,,,0,0,0
122627,Heavy metal tolerance in plants: role of transcriptomics. proteomics. metabolomics. and ionomics,2016,Samiksha Singh and Parul Parihar and Rachana Singh and Vijay P Singh and Sheo M Prasad,6,,,1143,Frontiers,,True,KB1deU0AAAAJ:w_ORaKkuc5QC,451,,8882979241112740453,/scholar?cites=8882979241112740453,,,0,0,0
122628,Role of angiotensin II in diabetic nephropathy,2000,David J Leehey and Ashok K Singh and Nahid Alavi and Rekha Singh,58,,,S93-S98,Elsevier,,True,KB1deU0AAAAJ:5buzqZzMjwkC,422,,12625834865393616197,/scholar?cites=12625834865393616197,,,0,0,0
122629,Medical applications of nanoparticles in biological imaging. cell labeling. antimicrobial agents. and anticancer nanodrugs,2011,Ravina Singh and Hari Singh Nalwa,7,,4,489-503,American Scientific Publishers,,True,KB1deU0AAAAJ:qNJvDq80yDAC,396,,3613216741509492278,/scholar?cites=3613216741509492278,,,0,0,0
122630,Impact of climate change on Indian agriculture: a review,2006,RK Mall and Ranjeet Singh and Akhilesh Gupta and G Srinivasan and LS Rathore,78,,2,445-478,Kluwer Academic Publishers,,True,KB1deU0AAAAJ:p2iGfxNeIOAC,392,,7756866683248976865,/scholar?cites=7756866683248976865,,,0,0,0
122631,Development. validation. and potential enhancements to the second‐generation operational aerosol product at the National Environmental Satellite. Data. and Information Service …,1997,Larry L Stowe and Alexander M Ignatov and Ramdas R Singh,102,Journal of Geophysical Research: Atmospheres,D14,16923-16934,John Wiley & Sons. Ltd,,True,KB1deU0AAAAJ:gFcjaLVeiroC,351,,7008947318195495943,/scholar?cites=7008947318195495943,,,0,0,0
122632,Microbial enzymes: industrial progress in 21st century,2016,Rajendra Singh and Manoj Kumar and Anshumali Mittal and Praveen Kumar Mehta,6,,2,1-15,Springer Berlin Heidelberg,,True,KB1deU0AAAAJ:qdelZCX8GBYC,303,,10476293581103950508,/scholar?cites=10476293581103950508,,,0,0,0
122633,A review of car waste heat recovery systems utilising thermoelectric generators and heat pipes,2016,Bradley Orr and Aliakbar Akbarzadeh and Masataka Mochizuki and R Singh,101,,,490-495,Pergamon,,True,KB1deU0AAAAJ:SeFeTyx0c_EC,296,,453258062469918318,/scholar?cites=453258062469918318,,,0,0,0
122634,Role of angiotensin II in glucose-induced inhibition of mesangial matrix degradation.,1999,Rekha Singh and Nahid Alavi and Ashok K Singh and David J Leehey,48,Diabetes,10,2066-2073,American Diabetes Association,,True,KB1deU0AAAAJ:9fSugHr6AN8C,277,,6194398155367385127,/scholar?cites=6194398155367385127,,,0,0,0
122635,Fodder trees of India.,1982,RV Singh,,Fodder trees of India.,,,Oxford and IBH Publishing Co.,,True,KB1deU0AAAAJ:pk6FPx6l9xIC,256,,9836688242215169177,/scholar?cites=9836688242215169177,,,0,0,0
122636,Biochemistry and physiology of cyclic nucleotide phosphodiesterases: essential components in cyclic nucleotide signaling,2007,Marco Conti and Joseph Beavo,76,,,481-511,Annual Reviews,,True,ahuNkswAAAAJ:d1gkVwhDpl0C,1136,,17718670610023970616,/scholar?cites=17718670610023970616,,,0,0,0
122637,EGF-like growth factors as mediators of LH action in the ovulatory follicle,2004,Jy-Young Park and You-Qiang Su and Miyako Ariga and Evelyn Law and S-L Catherine Jin and Marco Conti,303,Science,5658,682-684,American Association for the Advancement of Science,,True,ahuNkswAAAAJ:u-x6o8ySG0sC,994,,13262239687438234404,/scholar?cites=13262239687438234404,,,0,0,0
122638,Multiple cyclic nucleotide phosphodiesterases,1994,Joseph A Beavo,46,Mol Pharmacol,,399-405,,,True,ahuNkswAAAAJ:u5HHmVD_uO8C,602,,13812474337219004141,/scholar?cites=13812474337219004141,,,0,0,0
122639,Targeting of cyclic AMP degradation to β2-adrenergic receptors by β-arrestins,2002,Stephen J Perry and George S Baillie and Trudy A Kohout and Ian McPhee and Maria M Magiera and Kok Long Ang and William E Miller and Alison J McLean and Marco Conti and Miles D Houslay and Robert J Lefkowitz,298,Science,5594,834-836,American Association for the Advancement of Science,,True,ahuNkswAAAAJ:2osOgNQ5qMEC,538,,9140205921651391549,/scholar?cites=9140205921651391549,,,0,0,0
122640,The molecular biology of cyclic nucleotide phosphodiesterases,1999,Marco Conti and S-L Catherine Jin,63,,,1-38,Academic Press,,True,ahuNkswAAAAJ:9yKSN-GCB0IC,528,,18117683153743224654,/scholar?cites=18117683153743224654,,,0,0,0
122641,Cyclic AMP-specific PDE4 phosphodiesterases as critical components of cyclic AMP signaling,2003,Marco Conti and Wito Richter and Celine Mehats and Gabriel Livera and Jy-Young Park and Catherine Jin,278,,8,5493-5496,American Society for Biochemistry and Molecular Biology,,True,ahuNkswAAAAJ:qjMakFHDy7sC,508,,8942074333365290343,/scholar?cites=8942074333365290343,,,0,0,0
122642,Phosphodiesterase 4D deficiency in the ryanodine-receptor complex promotes heart failure and arrhythmias,2005,Stephan E Lehnart and Xander HT Wehrens and Steven Reiken and Sunita Warrier and Andriy E Belevych and Robert D Harvey and Wito Richter and S-L Catherine Jin and Marco Conti and Andrew R Marks,123,Cell,1,25-35,Cell Press,,True,ahuNkswAAAAJ:zYLM7Y9cAGgC,494,,15271303644533006878,/scholar?cites=15271303644533006878,,,0,0,0
122643,Phosphorylation and Activation of a cAMP-specific Phosphodiesterase by the cAMP-dependent Protein Kinase: INVOLVEMENT OF SERINE 54 IN THE ENZYME ACTIVATION,1996,Claudio Sette and Marco Conti,271,Journal of Biological Chemistry,28,16526-16534,Elsevier,,True,ahuNkswAAAAJ:IjCSPb-OGe4C,449,,4232021873701029255,/scholar?cites=4232021873701029255,,,0,0,0
122644,Mice deficient for soluble adenylyl cyclase are infertile because of a severe sperm-motility defect,2004,Gloria Esposito and Byjay S Jaiswal and Fang Xie and Magda AM Krajnc-Franken and Tamara JAA Robben and Ankie M Strik and Cor Kuil and Ria LA Philipsen and Marcel van Duin and Marco Conti and Jan A Gossen,101,Proceedings of the National Academy of Sciences,9,2993-2998,National Academy of Sciences,,True,ahuNkswAAAAJ:YsMSGLbcyi4C,397,,15013199212940987418,/scholar?cites=15013199212940987418,,,0,0,0
122645,Recent progress in understanding the hormonal regulation of phosphodiesterases,1995,Marco Conti and Georges Nemoz and Claudio Sette and Elena Vicini,16,,3,370-389,Oxford University Press,,True,ahuNkswAAAAJ:UeHWp8X0CEIC,385,,15003695955855385506,/scholar?cites=15003695955855385506,,,0,0,0
122646,Role of the epidermal growth factor network in ovarian follicles,2006,Marco Conti and Minnie Hsieh and Jy-Young Park and You-Qiang Su,20,,4,715-723,Oxford University Press,,True,ahuNkswAAAAJ:roLk4NBRz8UC,377,,9404770974709264028,/scholar?cites=9404770974709264028,,,0,0,0
122647,Heart disease and stroke statistics—2015 update: a report from the American Heart Association,2015,Dariush Mozaffarian and Emelia J Benjamin and Alan S Go and Donna K Arnett and Michael J Blaha and Mary Cushman and Sarah De Ferranti and Jean-Pierre Després and Heather J Fullerton and Virginia J Howard and Mark D Huffman and Suzanne E Judd and Brett M Kissela and Daniel T Lackland and Judith H Lichtman and Lynda D Lisabeth and Simin Liu and Rachel H Mackey and David B Matchar and Darren K McGuire and Emile R Mohler III and Claudia S Moy and Paul Muntner and Michael E Mussolino and Khurram Nasir and Robert W Neumar and Graham Nichol and Latha Palaniappan and Dilip K Pandey and Mathew J Reeves and Carlos J Rodriguez and Paul D Sorlie and Joel Stein and Amytis Towfighi and Tanya N Turan and Salim S Virani and Joshua Z Willey and Daniel Woo and Robert W Yeh and Melanie B Turner,131,circulation,4,e29-e322,Lippincott Williams & Wilkins,,True,XYPfCGYAAAAJ:8AbLer7MMksC,11718,,4920226881403204332,/scholar?cites=4920226881403204332,,,0,0,0
122648,Minimal information for studies of extracellular vesicles 2018 (MISEV2018): a position statement of the International Society for Extracellular Vesicles and update of the …,2018,Clotilde Théry and Kenneth W Witwer and Elena Aikawa and Maria Jose Alcaraz and Johnathon D Anderson and Ramaroson Andriantsitohaina and Anna Antoniou and Tanina Arab and Fabienne Archer and Georgia K Atkin‐Smith and D Craig Ayre and Jean‐Marie Bach and Daniel Bachurski and Hossein Baharvand and Leonora Balaj and Shawn Baldacchino and Natalie N Bauer and Amy A Baxter and Mary Bebawy and Carla Beckham and Apolonija Bedina Zavec and Abderrahim Benmoussa and Anna C Berardi and Paolo Bergese and Ewa Bielska and Cherie Blenkiron and Sylwia Bobis‐Wozowicz and Eric Boilard and Wilfrid Boireau and Antonella Bongiovanni and Francesc E Borràs and Steffi Bosch and Chantal M Boulanger and Xandra Breakefield and Andrew M Breglio and Meadhbh Á Brennan and David R Brigstock and Alain Brisson and Marike LD Broekman and Jacqueline F Bromberg and Paulina Bryl‐Górecka and Shilpa Buch and Amy H Buck and Dylan Burger and Sara Busatto and Dominik Buschmann and Benedetta Bussolati and Edit I Buzás and James Bryan Byrd and Giovanni Camussi and David RF Carter and Sarah Caruso and Lawrence W Chamley and Yu‐Ting Chang and Chihchen Chen and Shuai Chen and Lesley Cheng and Andrew R Chin and Aled Clayton and Stefano P Clerici and Alex Cocks and Emanuele Cocucci and Robert J Coffey and Anabela Cordeiro‐da‐Silva and Yvonne Couch and Frank AW Coumans and Beth Coyle and Rossella Crescitelli and Miria Ferreira Criado and Crislyn D'Souza‐Schorey and Saumya Das and Amrita Datta Chaudhuri and Paola De Candia and Eliezer F De Santana and Olivier De Wever and Hernando A Del Portillo and Tanguy Demaret and Sarah Deville and Andrew Devitt and Bert Dhondt and Dolores Di Vizio and Lothar C Dieterich and Vincenza Dolo and Ana Paula Dominguez Rubio and Massimo Dominici and Mauricio R Dourado and Tom AP Driedonks and Filipe V Duarte and Heather M Duncan and Ramon M Eichenberger and Karin Ekström and Samir El Andaloussi and Celine Elie‐Caille and Uta Erdbrügger and Juan M Falcón‐Pérez and Farah Fatima and Jason E Fish and Miguel Flores‐Bellver and András Försönits and Annie Frelet‐Barrand and Fabia Fricke and Gregor Fuhrmann and Susanne Gabrielsson and Ana Gámez‐Valero and Chris Gardiner and Kathrin Gärtner and Raphael Gaudin and Yong Song Gho and Bernd Giebel and Caroline Gilbert and Mario Gimona and Ilaria Giusti and Deborah CI Goberdhan and André Görgens and Sharon M Gorski and David W Greening and Julia Christina Gross and Alice Gualerzi and Gopal N Gupta and Dakota Gustafson and Aase Handberg and Reka A Haraszti and Paul Harrison and Hargita Hegyesi and An Hendrix and Andrew F Hill and Fred H Hochberg and Karl F Hoffmann and Beth Holder and Harry Holthofer and Baharak Hosseinkhani and Guoku Hu and Yiyao Huang and Veronica Huber and Stuart Hunt and Ahmed Gamal‐Eldin Ibrahim and Tsuneya Ikezu and Jameel M Inal and Mustafa Isin and Alena Ivanova and Hannah K Jackson and Soren Jacobsen and Steven M Jay and Muthuvel Jayachandran and Guido Jenster and Lanzhou Jiang and Suzanne M Johnson and Jennifer C Jones and Ambrose Jong and Tijana Jovanovic‐Talisman,7,Journal of extracellular vesicles,1,1535750,Taylor & Francis,,True,XYPfCGYAAAAJ:tkaPQYYpVKoC,1932,,9490588579462271347,/scholar?cites=9490588579462271347,,,0,0,0
122649,Amyloid-associated proteins α 1-antichymotrypsin and apolipoprotein E promote assembly of Alzheimer β-protein into filaments,1994,Jianyi Ma and Ann Yee and H Bryan Brewer and Saumya Das and Huntington Potter,372,Nature,6501,92-94,Nature Publishing Group,,True,XYPfCGYAAAAJ:yD5IFk8b50cC,1045,,5297191688151169269,/scholar?cites=5297191688151169269,,,0,0,0
122650,Repeated polyploidization of Gossypium genomes and the evolution of spinnable cotton fibres,2012,Andrew H Paterson and Jonathan F Wendel and Heidrun Gundlach and Hui Guo and Jerry Jenkins and Dianchuan Jin and Danny Llewellyn and Kurtis C Showmaker and Shengqiang Shu and Joshua Udall and Mi-jeong Yoo and Robert Byers and Wei Chen and Adi Doron-Faigenboim and Mary V Duke and Lei Gong and Jane Grimwood and Corrinne Grover and Kara Grupp and Guanjing Hu and Tae-ho Lee and Jingping Li and Lifeng Lin and Tao Liu and Barry S Marler and Justin T Page and Alison W Roberts and Elisson Romanel and William S Sanders and Emmanuel Szadkowski and Xu Tan and Haibao Tang and Chunming Xu and Jinpeng Wang and Zining Wang and Dong Zhang and Lan Zhang and Hamid Ashrafi and Frank Bedon and John E Bowers and Curt L Brubaker and Peng W Chee and Sayan Das and Alan R Gingle and Candace H Haigler and David Harker and Lucia V Hoffmann and Ran Hovav and Donald C Jones and Cornelia Lemke and Shahid Mansoor and Mehboob ur Rahman and Lisa N Rainville and Aditi Rambani and Umesh K Reddy and Jun-kang Rong and Yehoshua Saranga and Brian E Scheffler and Jodi A Scheffler and David M Stelly and Barbara A Triplett and Allen Van Deynze and Maite FS Vaslin and Vijay N Waghmare and Sally A Walford and Robert J Wright and Essam A Zaki and Tianzhen Zhang and Elizabeth S Dennis and Klaus FX Mayer and Daniel G Peterson and Daniel S Rokhsar and Xiyin Wang and Jeremy Schmutz,492,Nature,7429,423-427,Nature Publishing Group,,True,XYPfCGYAAAAJ:jlhcAiayVhoC,850,,1458103978159629063,/scholar?cites=1458103978159629063,,,0,0,0
122651,Increased NMDA current and spine density in mice lacking the NMDA receptor subunit NR3A,1998,Saumya Das and Yasnory F Sasaki and Thomas Rothe and Louis S Premkumar and Mari Takasu and James E Crandall and Pieter Dikkes and David A Conner and Posina V Rayudu and Wing Cheung and H-S Vincent Chen and Stuart A Lipton and Nobuki Nakanishi,393,Nature,6683,377-381,Nature Publishing Group,,True,XYPfCGYAAAAJ:u5HHmVD_uO8C,727,,8806704320773553528,/scholar?cites=8806704320773553528,,,0,0,0
122652,Nations within a nation: variations in epidemiological transition across the states of India. 1990–2016 in the Global Burden of Disease Study,2017,Lalit Dandona and Rakhi Dandona and G Anil Kumar and DK Shukla and Vinod K Paul and Kalpana Balakrishnan and Dorairaj Prabhakaran and Nikhil Tandon and Sundeep Salvi and AP Dash and A Nandakumar and Vikram Patel and Sanjay K Agarwal and Prakash C Gupta and RS Dhaliwal and Prashant Mathur and Avula Laxmaiah and Preet K Dhillon and Subhojit Dey and Manu R Mathur and Ashkan Afshin and Christina Fitzmaurice and Emmanuela Gakidou and Peter Gething and Simon I Hay and Nicholas J Kassebaum and Hmwe Kyu and Stephen S Lim and Mohsen Naghavi and Gregory A Roth and Jeffrey D Stanaway and Harvey Whiteford and Vineet K Chadha and Sunil D Khaparde and Raghuram Rao and Kirankumar Rade and Puneet Dewan and Melissa Furtado and Eliza Dutta and Chris M Varghese and Ravi Mehrotra and P Jambulingam and Tanvir Kaur and Meenakshi Sharma and Shalini Singh and Rashmi Arora and Reeta Rasaily and Ranjit M Anjana and Viswanathan Mohan and Anurag Agrawal and Arvind Chopra and Ashish J Mathew and Deeksha Bhardwaj and Pallavi Muraleedharan and Parul Mutreja and Kelly Bienhoff and Scott Glenn and Rizwan S Abdulkader and Ashutosh N Aggarwal and Rakesh Aggarwal and Sandra Albert and Atul Ambekar and Monika Arora and Damodar Bachani and Ashish Bavdekar and Gufran Beig and Anil Bhansali and Anurag Bhargava and Eesh Bhatia and Bilali Camara and DJ Christopher and Siddharth K Das and Paresh V Dave and Sagnik Dey and Aloke G Ghoshal and N Gopalakrishnan and Randeep Guleria and Rajeev Gupta and Subodh S Gupta and Tarun Gupta and MD Gupte and G Gururaj and Sivadasanpillai Harikrishnan and Veena Iyer and Sudhir K Jain and Panniyamamkal Jeemon and Vasna Joshua and Rajni Kant and Anita Kar and Amal C Kataki and Kiran Katoch and Tripti Khanna and Ajay Khera and Sanjay Kinra and Parvaiz A Koul and Anand Krishnan and Avdhesh Kumar and Raman K Kumar and Rashmi Kumar and Anura Kurpad and Laishram Ladusingh and Rakesh Lodha and PA Mahesh and Rajesh Malhotra and Matthews Mathai and Dileep Mavalankar and Murali Mohan BV and Satinath Mukhopadhyay and Manoj Murhekar and GVS Murthy and Sanjeev Nair and Sreenivas A Nair and Lipika Nanda and Romi S Nongmaithem and Anu M Oommen and Jeyaraj D Pandian and Sapan Pandya and Sreejith Parameswaran and Sanghamitra Pati and Kameshwar Prasad and Narayan Prasad and Manorama Purwar and Asma Rahim and Sreebhushan Raju and Siddarth Ramji and Thara Rangaswamy and Goura K Rath and Ambuj Roy and Yogesh Sabde and KS Sachdeva and Harsiddha Sadhu and Rajesh Sagar and Mari J Sankar and Rajendra Sharma and Anita Shet and Shreya Shirude and Rajan Shukla and Sharvari R Shukla and Gagandeep Singh and Narinder P Singh and Virendra Singh and Anju Sinha and Dhirendra N Sinha and RK Srivastava and A Srividya and Vanita Suri and Rajaraman Swaminathan and PN Sylaja and Babasaheb Tandale and JS Thakur,390,The Lancet,10111,2437-2460,Elsevier,,True,XYPfCGYAAAAJ:gV6rEsy15s0C,407,,4358908765241137805,/scholar?cites=4358908765241137805,,,0,0,0
122653,Obstacles and opportunities in the functional analysis of extracellular vesicle RNA–an ISEV position paper,2017,Bogdan Mateescu and Emma JK Kowal and Bas WM van Balkom and Sabine Bartel and Suvendra N Bhattacharyya and Edit I Buzás and Amy H Buck and Paola de Candia and Franklin WN Chow and Saumya Das and Tom AP Driedonks and Lola Fernández-Messina and Franziska Haderk and Andrew F Hill and Jennifer C Jones and Kendall R Van Keuren-Jensen and Charles P Lai and Cecilia Lässer and Italia di Liegro and Taral R Lunavat and Magdalena J Lorenowicz and Sybren LN Maas and Imre Mäger and Maria Mittelbrunn and Stefan Momma and Kamalika Mukherjee and Muhammad Nawaz and D Michiel Pegtel and Michael W Pfaffl and Raymond M Schiffelers and Hidetoshi Tahara and Clotilde Théry and Juan Pablo Tosar and Marca HM Wauben and Kenneth W Witwer and Esther NM Nolte-‘t Hoen,6,Journal of extracellular vesicles,1,1286095,Taylor & Francis,,True,XYPfCGYAAAAJ:vV6vV6tmYwMC,350,,17334298217826801834,/scholar?cites=17334298217826801834,,,0,0,0
122654,Treatment of obstructive sleep apnea reduces the risk of atrial fibrillation recurrence after catheter ablation,2013,Adam S Fein and Alexei Shvilkin and Dhaval Shah and Charles I Haffajee and Saumya Das and Kapil Kumar and Daniel B Kramer and Peter J Zimetbaum and Alfred E Buxton and Mark E Josephson and Elad Anter,62,Journal of the American College of Cardiology,4,300-305,American College of Cardiology Foundation,,True,XYPfCGYAAAAJ:d1gkVwhDpl0C,338,,3226884207266918123,/scholar?cites=3226884207266918123,,,0,0,0
