Unnamed: 0,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
290353,Professor of University of California at Santa Barbara,@ece.ucsb.edu,23666,dK2ZuDcAAAAJ,{'indices'},Computer Architecture|VLSI|EDA|CAD|Embedded Systems,Yuan Xie,https://scholar.google.com/citations?view_op=medium_photo&user=dK2ZuDcAAAAJ,13003,79,56,349,251,0,1
290354,"Professor of Computer Science and Engineering,  Halıcıoğlu Data Science Institute, UC San …",@ucsd.edu,22771,I1w51gUAAAAJ,{'indices'},Embedded Systems|Cyber-Physical Systems|Computer-Aided Design|Sensor Networks,Rajesh K. Gupta,https://scholar.google.com/citations?view_op=medium_photo&user=I1w51gUAAAAJ,6544,71,37,244,121,0,1
290355,"Assistant Professor (Adiunkt), Warsaw University of Technology",@cern.ch,22301,a9CUp14AAAAJ,{'indices'},HW verification|FPGA|DSP|Embedded systems|Quantum computing,Grzegorz Kasprowicz,https://scholar.google.com/citations?view_op=medium_photo&user=a9CUp14AAAAJ,12587,27,20,68,41,0,1
290356,"Professor of Electrical and Computer Engineering, Purdue University",@purdue.edu,21430,OP7F8jEAAAAJ,{'indices'},Brain-inspired computing|Computing with post-CMOS devices|System-on-Chips|Embedded Systems|Electronic Design Automation,Anand Raghunathan,https://scholar.google.com/citations?view_op=medium_photo&user=OP7F8jEAAAAJ,8791,77,48,285,144,0,1
290357,"Distinguished Professor, CS, EECS & Cognitive Sciences, University of California, Irvine",@uci.edu,20784,CpBXPVoAAAAJ,{'indices'},Embedded Systems|Electronic Design Automation|Computer Architecture|Compilers|Healthcare IoT,Nikil Dutt,https://scholar.google.com/citations?view_op=medium_photo&user=CpBXPVoAAAAJ,4869,68,30,368,126,0,1
290358,"Professor of Computer Science, Universidade Federal de Minas Gerais, Brazil",@dcc.ufmg.br,19952,GOGlTIMAAAAJ,{'indices'},Distributed Systems|Ubiquitous Computing|Sensor Networks|Distributed Algorithms|Embedded Systems,Antonio Loureiro,https://scholar.google.com/citations?view_op=medium_photo&user=GOGlTIMAAAAJ,8314,64,44,281,175,0,1
290359,"Professor emeritus of Computer science, Vienna University of Technology",,19829,_Z7X-mcAAAAJ,{'indices'},embedded systems|dependability|cyber-physical systems|real-time systems,Hermann Kopetz,https://scholar.google.com/citations?view_op=medium_photo&user=_Z7X-mcAAAAJ,3764,54,26,170,52,0,1
290360,"Research Staff Member, IIT Delhi, Hauz Khas, New Delhi-110016",@ee.iitd.ernet.in,19266,eet318UAAAAJ,{'indices'},Embedded Systems|Analog Circuit|Communication Systems,Shailesh Singh,https://scholar.google.com/citations?view_op=medium_photo&user=eet318UAAAAJ,11298,58,42,478,298,0,1
290361,"Associate Professor, School of Computing, Weber State University",@weber.edu,18354,WtrV-UYAAAAJ,{'indices'},IoT|Embedded Systems|Visualization|Computational Physics|Nuclear Particle Physics,Hugo Valle,https://scholar.google.com/citations?view_op=medium_photo&user=WtrV-UYAAAAJ,6958,66,42,105,94,0,1
290362,"Professor of Computer science, University of California at Irvine",@uci.edu,18130,yWq4pKEAAAAJ,{'indices'},Design Science|Embedded systems|Cyber-Physical Systems,Daniel D. Gajski,https://scholar.google.com/citations?view_op=medium_photo&user=yWq4pKEAAAAJ,1566,60,16,218,23,0,1
290363,"Professor of Electrical and Computer Engineering, Carnegie Mellon University",@ece.cmu.edu,17152,s4yZTp4AAAAJ,{'indices'},control|verification|embedded systems|power systems,Bruce H. Krogh,https://scholar.google.com/citations?view_op=medium_photo&user=s4yZTp4AAAAJ,3784,64,34,189,89,0,1
290364,Purdue University,@purdue.edu,17043,UYahqtAAAAAJ,{'indices'},Sensor networks|embedded systems,Mohammad Sajjad Hossain,https://scholar.google.com/citations?view_op=medium_photo&user=UYahqtAAAAAJ,9355,56,38,413,247,0,1
290365,National Penghu University of Science and Technology,@gms.npu.edu.tw,15962,EFvRCHYAAAAJ,{'indices'},Embedded Systems|Engineering Education|Internet of Things (IoT)|Deep Learning|Internet of Vehicles (IoV),Liang-Bi Chen (陳良弼),https://scholar.google.com/citations?view_op=medium_photo&user=EFvRCHYAAAAJ,5706,56,34,293,154,0,1
290366,CNRS / Verimag,@imag.fr,15703,hxavFBsAAAAJ,{'indices'},Synchronous programming|Program analysis|Embedded systems|Formal methods,Nicolas Halbwachs,https://scholar.google.com/citations?view_op=medium_photo&user=hxavFBsAAAAJ,2523,39,17,72,31,0,1
290367,"University of California, Los Angeles",@jamesyxu.com,15665,-ICSxZEAAAAJ,{'indices'},Wireless health|Embedded systems|Software engineering,James Y Xu,https://scholar.google.com/citations?view_op=medium_photo&user=-ICSxZEAAAAJ,8626,43,36,449,246,0,1
290368,NHN NEXT,,15275,oKy_UMIAAAAJ,{'indices'},Embedded Systems|Linux|Realtime System|Open Source Software|File System,Minsuk Lee,https://scholar.google.com/citations?view_op=medium_photo&user=oKy_UMIAAAAJ,7661,56,39,352,215,0,1
290369,"University of Washington, Washington Research Foundation Endowed Professor, Computer …",@cs.washington.edu,15219,z4S5rC0AAAAJ,{'indices'},Ubiquitous Computing|Human-Computer Interaction|Sensors|Embedded Systems,Shwetak Patel,https://scholar.google.com/citations?view_op=medium_photo&user=z4S5rC0AAAAJ,9111,60,46,177,152,0,1
290370,"Professor of Robotics, University of Essex",@essex.ac.uk,14892,9GJ90xMAAAAJ,{'indices'},Robotics|Embedded Systems|Mechatronics,Huosheng Hu,https://scholar.google.com/citations?view_op=medium_photo&user=9GJ90xMAAAAJ,6504,56,35,281,128,0,1
290371,"Full Professor, Computer Science, Friedrich-Alexander-Universität Erlangen-Nürnberg",@cs.fau.de,14883,Hj3eizAAAAAJ,{'indices'},embedded systems|hardware/software co-design|reconfigurable computing,Jürgen Teich,https://scholar.google.com/citations?view_op=medium_photo&user=Hj3eizAAAAAJ,5025,57,31,331,134,0,1
290372,"Professor of Computer Science, Karlsruhe Institute of Technology",@kit.edu,14411,AmnIAhEAAAAJ,{'indices'},Embedded Systems|Systems-on-Chip|Dependable Systems|Low Power Design|Thermal Design,Jörg Henkel,https://scholar.google.com/citations?view_op=medium_photo&user=AmnIAhEAAAAJ,6688,57,38,299,174,0,1
290373,"Professor of Embedded Systems, Uppsala University",@it.uu.se,14217,_ynjrUUAAAAJ,{'indices'},Computer Science|Real-Time Systems|Embedded Systems|Verification|Software Engineering,Wang Yi,https://scholar.google.com/citations?view_op=medium_photo&user=_ynjrUUAAAAJ,3980,58,30,127,87,0,1
290374,JNTUA,,14055,wLtxOrgAAAAJ,{'indices'},Embedded systems|Computer Networks & Neural Networks,sunil Kumar vemula,https://scholar.google.com/citations?view_op=medium_photo&user=wLtxOrgAAAAJ,7947,50,34,282,176,0,1
290375,"Professor of Computer Science, UNSW Sydney, and Data61, CSIRO",@unsw.edu.au,14017,0e0Vw3kAAAAJ,{'indices'},Operating Systems|Embedded Systems|Security and Trustworthiness|Energy Management|Real-Time Systems,Gernot Heiser,https://scholar.google.com/citations?view_op=medium_photo&user=0e0Vw3kAAAAJ,6288,56,32,132,70,0,1
290376,The University of Texas at Austin,@utexas.edu,14009,ZCmYP5cAAAAJ,{'indices'},embedded systems|cyber-physical systems|biological systems|social networks,Radu Marculescu,https://scholar.google.com/citations?view_op=medium_photo&user=ZCmYP5cAAAAJ,3697,56,32,149,94,0,1
290377,"Professor of Computer Science, DFKI and University of Kaiserslautern",@dfki.de,13869,1FIyc9kAAAAJ,{'indices'},Wearable Computing|Pervasive Computing|Human Centric  Artificial Intelligence|Embedded Systems|Self Organization,Paul Lukowicz,https://scholar.google.com/citations?view_op=medium_photo&user=1FIyc9kAAAAJ,6476,61,42,201,140,0,1
290378,Delft University of Technology,@tudelft.nl,13806,goNfvF8AAAAJ,{'indices'},wireless sensor networks|embedded systems,Koen Langendoen,https://scholar.google.com/citations?view_op=medium_photo&user=goNfvF8AAAAJ,2359,40,21,86,34,0,1
290379,"CNRS-VERIMAG, University of Grenoble",@imag.fr,13528,OPdSqqAAAAAJ,{'indices'},Embedded systems|verification|hybrid systems|theoretical  computer science|systems biology,Oded Maler,https://scholar.google.com/citations?view_op=medium_photo&user=OPdSqqAAAAAJ,4471,55,34,107,68,0,1
290380,"Professor of Computer Science, North Carolina State University",@cs.ncsu.edu,12568,1hEE9ZsAAAAJ,{'indices'},Parallel and Distributed Systems|High-Performance Computing|Embedded Systems|Real-Time Systems|Compilers,Frank Mueller,https://scholar.google.com/citations?view_op=medium_photo&user=1hEE9ZsAAAAJ,3741,52,26,155,81,0,1
290381,"Professor, Vanderbilt University",@vanderbilt.edu,11657,taqkLgoAAAAJ,{'indices'},Embedded Systems|Wireless Sensor Networks,Ákos Lédeczi,https://scholar.google.com/citations?view_op=medium_photo&user=taqkLgoAAAAJ,2452,42,23,106,51,0,1
290382,"Computer Science, Saarland University, Saarland Informatics Campus (SIC)",@cs.uni-saarland.de,11450,cmvUbRUAAAAJ,{'indices'},embedded systems|compilers|static program analysis,Reinhard Wilhelm,https://scholar.google.com/citations?view_op=medium_photo&user=cmvUbRUAAAAJ,2489,44,22,103,36,0,1
290383,"Associate Professor, UC Berkeley",@eecs.umich.edu,11386,H790-zwAAAAJ,{'indices'},Wireless Networking|Embedded Systems|Sensor Networks|Energy Management,Prabal Dutta,https://scholar.google.com/citations?view_op=medium_photo&user=H790-zwAAAAJ,4478,50,35,100,83,0,1
290384,"Associate Professor, University of Michigan EECS",@umich.edu,11238,8uK6aCEAAAAJ,{'indices'},security|embedded systems|medical devices|analog cyber security,Kevin Fu,https://scholar.google.com/citations?view_op=medium_photo&user=8uK6aCEAAAAJ,5790,42,35,77,63,0,1
290385,"Professor of Real-time Systems, Mälardalen University, Sweden",@mdh.se,11169,vyDB-GoAAAAJ,{'indices'},Embedded Systems|Real-time Systems|Model-Checking|Software Testing|Timed Automata,Paul Pettersson,https://scholar.google.com/citations?view_op=medium_photo&user=vyDB-GoAAAAJ,2496,46,24,86,46,0,1
290386,"Professor at Institute of Computer and Network Engineering, TU Braunschweig, Germany",@tu-bs.de,10973,aTYBKfkAAAAJ,{'indices'},Embedded Systems|Cyber-physical Systems|Automotive Electronics|Safety Critical Systems,Rolf Ernst,https://scholar.google.com/citations?view_op=medium_photo&user=aTYBKfkAAAAJ,3105,51,26,225,89,0,1
290387,"University of Michigan, Stryd",@rpdmail.dyndns.org,10276,p2I_CecAAAAJ,{'indices'},Embedded systems,Robert Dick,https://scholar.google.com/citations?view_op=medium_photo&user=p2I_CecAAAAJ,3859,50,30,112,69,0,1
290388,"Professor, Lancaster University",@comp.lancs.ac.uk,10222,8TKPVMIAAAAJ,{'indices'},Distributed systems|embedded systems|wireless sensor networks,Geoff Coulson,https://scholar.google.com/citations?view_op=medium_photo&user=8TKPVMIAAAAJ,1161,52,18,142,29,0,1
290389,Aalto University,@aalto.fi,10079,hkoBG7oAAAAJ,{'indices'},Computer security|Embedded systems|Distributed systems,Pekka Nikander,https://scholar.google.com/citations?view_op=medium_photo&user=hkoBG7oAAAAJ,1838,44,21,99,34,0,1
290390,Carnegie Mellon University,@cmu.edu,10053,DFtapYEAAAAJ,{'indices'},embedded systems|software safety|embedded networks|autonomous vehicle safety,Philip Koopman,https://scholar.google.com/citations?view_op=medium_photo&user=DFtapYEAAAAJ,3638,46,30,122,58,0,1
290391,"Reader, Real-Time Systems Research Group (RTSRG), University of York, UK.",@york.ac.uk,9816,xjVBcr4AAAAJ,{'indices'},Real-Time Systems|Scheduling|Embedded Systems|Multiprocessor|Networks,Rob Davis,https://scholar.google.com/citations?view_op=medium_photo&user=xjVBcr4AAAAJ,4257,47,30,112,83,0,1
290392,"Professor, TU Dortmund, Informatik 12",@tu-dortmund.de,9700,_TeGRu0AAAAJ,{'indices'},Embedded systems|cyber-physical systems,Peter Marwedel,https://scholar.google.com/citations?view_op=medium_photo&user=_TeGRu0AAAAJ,2086,47,21,131,54,0,1
290393,University of Massachusetts Boston,@umb.edu,9424,fzX2e3sAAAAJ,{'indices'},Security|Privacy|and Trustworthiness in Medical Cyber …|Embedded Systems|and Internet of Things,Xiaohui Liang,https://scholar.google.com/citations?view_op=medium_photo&user=fzX2e3sAAAAJ,6386,47,40,92,80,0,1
290394,Lund University,@control.lth.se,9411,OZIadUUAAAAJ,{'indices'},automatic control|embedded systems|real-time systems,Karl-Erik Arzen,https://scholar.google.com/citations?view_op=medium_photo&user=OZIadUUAAAAJ,2425,39,22,96,37,0,1
290395,"Professor of Computer Science, Hasso Plattner Insitute, Potsdam University",@hpi.uni-potsdam.de,9325,tbVxns0AAAAJ,{'indices'},Software Engineering|Model-Driven Engineering|Embedded Systems|Self-Adaptive Software|System of Systems,Holger Giese,https://scholar.google.com/citations?view_op=medium_photo&user=tbVxns0AAAAJ,3456,43,23,155,66,0,1
290396,"Professor of Computer Engineering, King's College London",@kcl.ac.uk,9119,lD6SIMIAAAAJ,{'indices'},Energy-efficient computing|embedded systems|design for test,Bashir M. Al-Hashimi,https://scholar.google.com/citations?view_op=medium_photo&user=lD6SIMIAAAAJ,3340,52,29,203,90,0,1
290397,"Professor of Computer Science and Information Engineering, National Taiwan University",@csie.ntu.edu.tw,9094,gBuHlIQAAAAJ,{'indices'},real-time systems|embedded systems|flash memory|non-volatile memory|real-time database systems,Tei-Wei Kuo,https://scholar.google.com/citations?view_op=medium_photo&user=gBuHlIQAAAAJ,2461,46,23,174,71,0,1
290398,"Professor of Electrical and Computer Engineering, Purdue University",@purdue.edu,8958,UB-2S9kAAAAJ,{'indices'},Embedded Systems|Internet of Things (IoT)|Neuromorphic Computing|System-on-Chips|Cyber-Physical Systems,Vijay Raghunathan,https://scholar.google.com/citations?view_op=medium_photo&user=UB-2S9kAAAAJ,3058,38,26,83,57,0,1
290399,University of Szeged,@math.u-szeged.hu,8882,NAPEgBUAAAAJ,{'indices'},Mathematics|Wireless Sensor Networks|Embedded Systems|Universal Algebra|Constraint Satisfaction Problem,Miklos Maroti,https://scholar.google.com/citations?view_op=medium_photo&user=NAPEgBUAAAAJ,1908,33,19,60,35,0,1
290400,IIT Delhi,,8717,Nt98A90AAAAJ,{'indices'},Embedded systems|VLSI/EDA|Assistive technology ...,M Balakrishnan,https://scholar.google.com/citations?view_op=medium_photo&user=Nt98A90AAAAJ,3083,44,24,133,59,0,1
290401,"Professor of Computer Systems, Linkoping University",@liu.se,8716,JnGGwEcAAAAJ,{'indices'},embedded systems|electronic design automation|test|real-time systems,Zebo Peng,https://scholar.google.com/citations?view_op=medium_photo&user=JnGGwEcAAAAJ,1673,49,19,185,58,0,1
290402,"Professor of Computational Models, Electrical Engineering, Eindhoven University of …",@tue.nl,8594,n44D8DUAAAAJ,{'indices'},Model-driven development|embedded systems|cyber-physical systems,Twan Basten,https://scholar.google.com/citations?view_op=medium_photo&user=n44D8DUAAAAJ,2413,44,23,133,65,0,1
290403,University of Sussex,@ieee.org,8329,JGjtLtYAAAAJ,{'indices'},Wearable/ubiquitous computing|machine learning|artificial intelligence|robotics|embedded systems,Daniel Roggen,https://scholar.google.com/citations?view_op=medium_photo&user=JGjtLtYAAAAJ,5075,47,31,114,79,0,1
290404,"Professor of Electrical and Computer Engineering, University of Maryland",@umd.edu,8303,rNpUIKAAAAAJ,{'indices'},Signal processing systems and architectures|wireless sensor networks|embedded systems.,Shuvra S. Bhattacharyya,https://scholar.google.com/citations?view_op=medium_photo&user=rNpUIKAAAAAJ,1989,42,19,182,49,0,1
290405,Worcester Polytechnic Institute,@wpi.edu,8212,cgHpJEwAAAAJ,{'indices'},Embedded Systems|Embedded Security|Hardware Security|Hardware/Software Codesign,Patrick Schaumont,https://scholar.google.com/citations?view_op=medium_photo&user=cgHpJEwAAAAJ,3121,44,29,144,68,0,1
290406,KULeuven,@kuleuven.be,8139,RloaPYEAAAAJ,{'indices'},wireless communication|embedded systems|DSP|radio|low power,Liesbet Van der Perre,https://scholar.google.com/citations?view_op=medium_photo&user=RloaPYEAAAAJ,1962,43,19,132,44,0,1
290407,"University of California, Los Angeles (UCLA)",@ucla.edu,8132,Gx8Rpr4AAAAJ,{'indices'},Compilers|Embedded Systems|Programming Languages|Software Engineering|Information Security,Jens Palsberg,https://scholar.google.com/citations?view_op=medium_photo&user=Gx8Rpr4AAAAJ,1202,44,17,91,32,0,1
290408,"Professor of Computer Science, National University of Singapore",@comp.nus.edu.sg,8125,ajeWJ4UAAAAJ,{'indices'},Design Automation|Embedded Systems|Low Power Design|Real-Time Systems,Tulika Mitra,https://scholar.google.com/citations?view_op=medium_photo&user=ajeWJ4UAAAAJ,3335,43,30,104,65,0,1
290409,Google AI,@google.com,7937,_KMsPngAAAAJ,{'indices'},Programming Languages|Compilation|Parallel Programming|Synchronous Languages|Embedded Systems,Albert Cohen,https://scholar.google.com/citations?view_op=medium_photo&user=_KMsPngAAAAJ,3835,47,32,140,94,0,1
290410,IBM Research,@us.ibm.com,7894,yT0pEy4AAAAJ,{'indices'},human interface|microscopy|sensors|embedded systems|renewable energy,Thomas Zimmerman,https://scholar.google.com/citations?view_op=medium_photo&user=yT0pEy4AAAAJ,2857,37,21,54,35,0,1
290411,"Professor of Computer Systems, The University of Sydney",@sydney.edu.au,7890,fTs3gvMAAAAJ,{'indices'},reconfigurable computing|FPGAs|signal processing|embedded systems|machine learning,Philip HW Leong,https://scholar.google.com/citations?view_op=medium_photo&user=fTs3gvMAAAAJ,3201,44,27,146,76,0,1
290412,"Senior Member of the Technical Staff, Carnegie Mellon Software Engineering Institute",@sei.cmu.edu,7845,SAnpgwgAAAAJ,{'indices'},mobile computing|network protocols|parallel & distributed computing|embedded systems|scientific computing,Jeff Boleng,https://scholar.google.com/citations?view_op=medium_photo&user=SAnpgwgAAAAJ,1540,16,8,19,7,0,1
290413,MathWorks,@mathworks.com,7819,rL8ItkIAAAAJ,{'indices'},design automation|embedded systems|modeling|simulation|physics,Pieter J. Mosterman,https://scholar.google.com/citations?view_op=medium_photo&user=rL8ItkIAAAAJ,2913,44,26,146,68,0,1
290414,"Professor, Tampere University of Technology ",@tut.fi,7754,0LwiaY8AAAAJ,{'indices'},embedded systems|design methods|HEVC|video,Timo D. Hämäläinen,https://scholar.google.com/citations?view_op=medium_photo&user=0LwiaY8AAAAJ,2289,39,24,155,50,0,1
290415,"Professor of Computer Science, Seoul National University",@snu.ac.kr,7717,2rUL6rAAAAAJ,{'indices'},real-time systems|embedded systems|ubiquitous systems|cyber-physical systems|mobile platforms,Chang-Gun Lee,https://scholar.google.com/citations?view_op=medium_photo&user=2rUL6rAAAAAJ,2577,31,18,80,30,0,1
290416,University Colorado Boulder,@colorado.edu,7617,AnBUn0QAAAAJ,{'indices'},Embedded Systems|Internet of Things|Wearable Technologies|Data Analysis,Li Shang,https://scholar.google.com/citations?view_op=medium_photo&user=AnBUn0QAAAAJ,2843,46,30,103,67,0,1
290417,"Research Group Leader, fortiss GmbH",,7489,4twdVVcAAAAJ,{'indices'},Internet of Things|Mobile Systems|Wireless Communication|Embedded Systems,Christian Prehofer,https://scholar.google.com/citations?view_op=medium_photo&user=4twdVVcAAAAJ,2543,36,19,88,33,0,1
290418,Columbia University,@cs.columbia.edu,7432,3aw_314AAAAJ,{'indices'},Embedded Systems|Synchronous Languages|Compilers|FPGAs,Stephen A. Edwards,https://scholar.google.com/citations?view_op=medium_photo&user=3aw_314AAAAJ,1386,34,18,81,31,0,1
290419,EPFL - Telecommunications Circuits Laboratory,@epfl.ch,7395,Uf6DIFMAAAAJ,{'indices'},VLSI Design|Wireless Communication|Signal Processing Systems|Embedded Systems,Andreas Burg,https://scholar.google.com/citations?view_op=medium_photo&user=Uf6DIFMAAAAJ,3606,42,30,146,94,0,1
290420,"Full Professor (Hoogleraar), Eindhoven University of Technology",@tue.nl,7309,fZ3cdbUAAAAJ,{'indices'},Formal Methods|Software modelling and verification|Embedded Systems,Jan Friso Groote,https://scholar.google.com/citations?view_op=medium_photo&user=fZ3cdbUAAAAJ,1195,47,19,107,31,0,1
290421,"Professor in Health Technology, University of Turku, Finland",@utu.fi,7230,UVx0tkoAAAAJ,{'indices'},Digital Health Technology|Biomedical Engineering|IoT|Embedded Systems,Pasi Liljeberg,https://scholar.google.com/citations?view_op=medium_photo&user=UVx0tkoAAAAJ,5320,43,36,158,108,0,1
290422,Heidelberg University,@ziti.uni-heidelberg.de,7215,Qp_J0KwAAAAJ,{'indices'},FPGA|DAQ|Signal Processing|Embedded Systems|Robotics,Andreas Kugel,https://scholar.google.com/citations?view_op=medium_photo&user=Qp_J0KwAAAAJ,2947,14,8,22,7,0,1
290423,"Full Professor, Instituto de Informatica",@inf.ufrgs.br,7186,vS6vkY4AAAAJ,{'indices'},low energy accelerators|embedded systems|low energy CNNs,Luigi Carro,https://scholar.google.com/citations?view_op=medium_photo&user=vS6vkY4AAAAJ,2140,40,22,166,63,0,1
290424,hoogleraar CAES Universiteit Twente,@utwente.nl,6978,y8TBQ-cAAAAJ,{'indices'},computer architectures|embedded systems|energy systems,GJM Smit,https://scholar.google.com/citations?view_op=medium_photo&user=y8TBQ-cAAAAJ,2004,42,20,144,53,0,1
290425,University of Nebraska-Lincoln,@UNL.edu,6840,lry25EYAAAAJ,{'indices'},Wireless Communications|Security in Communication Networks|Sensors|Embedded Systems,Hamid R Sharif,https://scholar.google.com/citations?view_op=medium_photo&user=lry25EYAAAAJ,3447,37,24,130,57,0,1
290426,University of Trento,@unitn.it,6775,uOGD6mQAAAAJ,{'indices'},Embedded Systems|Energy Harvesting|Low Power|Wireless Sensor Networks|Ambient Intelligence,Davide Brunelli,https://scholar.google.com/citations?view_op=medium_photo&user=uOGD6mQAAAAJ,4095,45,36,116,97,0,1
290427,"Professor, Computing Engineering",@polito.it,6771,oWWvjBkAAAAJ,{'indices'},EDA|low-power design|embedded systems|energy-efficient system design,Massimo Poncino,https://scholar.google.com/citations?view_op=medium_photo&user=oWWvjBkAAAAJ,1769,42,17,155,59,0,1
