,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
441201,"Associate Professor, University of Michigan",,15297,4tMapHYAAAAJ,{'indices'},,Eytan Adar,,4945,49,36,90,68,0,0
441202,"Associate Professor, University of Michigan",,4535,q__pgY9AkUQJ,{'indices'},,Kevyn Collins-Thompson,,2368,34,25,62,51,0,0
441203,"Professor of Computer Science, Emory University",,13262,3BX3vWcAAAAJ,{'indices'},,Eugene Agichtein,,5020,47,32,97,67,0,0
441204,"Principle Researcher, Microsoft Research",,31443,ajIYB6wAAAAJ,{'indices'},,Christopher Meek,,12385,82,51,222,148,0,0
441205,Microsoft Research,,27724,LHkrpqEAAAAJ,{'indices'},,Mary Czerwinski,,8704,96,49,249,190,0,0
441206,"Professor of Computer Science, UC Davis",,9823,1Aa3qxIAAAAJ,{'indices'},,Hao Chen,,4276,41,29,67,53,0,0
441207,"Human-Computer  Interaction Instititute, Carnegie Mellon University",,54717,HKGYvu4AAAAJ,{'indices'},,Robert E. Kraut,,16363,110,63,252,186,0,0
441208,"Professor of Computer Science, Carnegie Mellon University",,10101,F6LzqwMAAAAJ,{'indices'},,William Scherlis,,2139,26,11,45,16,0,0
441209,"Professor, HCI and School of Design",,21810,Hyhp_zUAAAAJ,{'indices'},,Jodi Forlizzi,,11528,73,57,171,141,0,0
441210,"Professor of Management, Duke University",,14092,l5NUrPUAAAAJ,{'indices'},,Jonathon Cummings,,4947,31,25,38,33,0,0
441211,"Associate Professor, University of Minnesota",,4862,pO-wy6QAAAAJ,{'indices'},,Yuqing Ren,,2669,24,19,28,25,0,0
441212,athenahealth,,2571,hDynJFcAAAAJ,{'indices'},,Aaron Powers,,1402,16,14,17,15,0,0
441213,"Professor of Human-Computer Interaction, University of Texas at Austin",,3530,_qr34PIAAAAJ,{'indices'},,Min Kyung Lee,,2425,28,26,37,33,0,0
441214,"Associate Professor, Carnegie Mellon University",,10484,DdNAgNwAAAAJ,{'indices'},,Laura Dabbish,,5286,37,31,66,56,0,0
441215,"Chief Scientist (Acting), Software Engineering Institute, CMU",,2770,y8zCm5kAAAAJ,{'indices'},,David Zubrow,,338,21,8,35,7,0,0
441216,Consultant,,9021,1E4jbnkAAAAJ,{'indices'},,Timothy McGuire,,1453,20,6,23,5,0,0
441217,"Machine Learning Scientist, LinkedIn",,18666,ibqkopsAAAAJ,{'indices'},,Badrul M. Sarwar,,6519,16,14,19,14,0,0
441218,Amazon,,6421,y9kaCjcAAAAJ,{'indices'},,F. Maxwell Harper,,4408,26,21,34,30,0,0
441219,University of Minnesota,,20548,r6cAovIAAAAJ,{'indices'},,Loren Terveen,,7004,63,37,130,81,0,0
441220,University of Minnesota,,5324,RAeF5W4AAAAJ,{'indices'},,Sean M. McNee,,2164,14,13,15,14,0,0
441221,"professor of computer science, university of illinois",,7598,eiqD0hoAAAAJ,{'indices'},,Brian P. Bailey,,3388,43,27,79,56,0,0
441222,"Professor, Department of Computer Science & Engineering, University of Minnesota",,78152,ElqwScwAAAAJ,{'indices'},,George Karypis,,24630,96,58,267,189,0,0
441223,Google,,8655,zrZznAIAAAAJ,{'indices'},,Al Borchers,,3732,9,8,8,8,0,0
441224,"Assistant Professor of Computer Science, Boise State University",,2469,YicUduAAAAAJ,{'indices'},,Michael D. Ekstrand,,1890,17,16,22,19,0,0
441225,University of Minnesota,,7243,s2JQR30AAAAJ,{'indices'},,Shyong (Tony) Lam,,2232,27,18,39,26,0,0
441226,"Professor of Bioinformatics, Pennsylvania State University",,13325,hordfUUAAAAJ,{'indices'},,Istvan Albert,,5593,38,33,53,50,0,0
441227,"Distinguished Engineer, Microsoft",,61163,-YmsnYMAAAAJ,{'indices'},,David A. Maltz,,15401,67,43,149,99,0,0
441228,National Science Foundation,,9643,_KNDS-kZ-nIJ,{'indices'},,Dan Cosley,,4191,43,30,73,62,0,0
441229,University of Michigan,,6567,He8AKt4AAAAJ,{'indices'},,Yan Chen,,3541,34,24,57,43,0,0
441230,Good Research,,6194,sDiiVkcAAAAJ,{'indices'},,Nathan Good,,1797,33,24,43,31,0,0
441231,"Professor, University of Minnesota",,2724,SBAElgkAAAAJ,{'indices'},,Laura J. Gurak,,620,24,12,41,18,0,0
441232,"Human-Computer  Interaction Instititute, Carnegie Mellon University",,54717,HKGYvu4AAAAJ,{'indices'},,Robert E. Kraut,,16363,110,63,252,186,0,0
441233,"Associate Professor, SDSU/UCSD Clinical Psychology Joint Doctoral Program",,4167,ZhL7YEMAAAAJ,{'indices'},,Keith Horvath,,2410,38,30,84,76,0,0
441234,Albert-Ludwigs-Universität Freiburg,,4408,OxRhadsAAAAJ,{'indices'},,Cai-Nicolas Ziegler,,1444,17,11,22,12,0,0
441235,Pinterest,,1848,iVHUCcMAAAAJ,{'indices'},,Aditya Pal,,1170,19,18,25,24,0,0
441236,"Microsoft, MIT Media Lab",,6663,m7Jr-b4AAAAJ,{'indices'},,Daniel McDuff,,5224,35,34,66,62,0,0
441237,Rice University; ECE; CS; BIOE; Computational Wellbeing Group,,3359,cNLW5O4AAAAJ,{'indices'},,Akane Sano,,2658,31,27,68,54,0,0
441238,"MIT, Cardiio",,5679,HhErKoYAAAAJ,{'indices'},,Ming-Zher Poh,,3897,24,22,30,28,0,0
441239,"Senior Research Scientist, Adobe",,10373,hxMrKWgAAAAJ,{'indices'},,Jennifer Healey,,4592,33,27,73,49,0,0
441240,Apple,,975,8PiZdy4AAAAJ,{'indices'},,Sara Taylor,,962,17,17,21,21,0,0
441241,Professor MIT,,132846,P4nfoKYAAAAJ,{'indices'},,Alex `Sandy' Pentland,,36033,142,72,604,348,0,0
441242,"Google Research, UC Berkeley",,1494,8iCb2TwAAAAJ,{'indices'},,Natasha Jaques,,1457,19,19,23,23,0,0
441243,"Partner Research Manager, Microsoft  Redmond",,9226,4D1n8scAAAAJ,{'indices'},,Ashish Kapoor,,5622,48,36,120,98,0,0
441244,"Professor of Electrical and Computer Engineering, University of Toronto",,17156,7bmQ4FgAAAAJ,{'indices'},,Steve Mann,,6712,60,38,175,113,0,0
441245,"Professor Media Arts and Sciences, MIT Media Lab",,24550,qb3jyP4AAAAJ,{'indices'},,Cynthia Breazeal,,10210,75,52,217,175,0,0
441246,"Associate Professor of Computer Science, University of Rochester",,2294,ZJrR0KQAAAAJ,{'indices'},,Ehsan Hoque,,1474,28,21,54,43,0,0
441247,"Professor, University of Arizona",,5491,rGiwYA8AAAAJ,{'indices'},,Winslow Burleson,,2370,36,24,80,50,0,0
441248,"Principal Researcher, Microsoft Research, Cambridge UK",,18294,odOmEY0AAAAJ,{'indices'},,Tom Minka,,6777,55,35,90,69,0,0
441249,Northeastern University,,15606,x9kzObUAAAAJ,{'indices'},,Timothy Bickmore,,6109,60,42,152,117,0,0
441250,"Dean of Arts & Sciences, Professor of Computer Science, Boston University",,22226,nXBQn7gAAAAJ,{'indices'},,Stan Sclaroff,,6709,72,40,172,97,0,0
441251,"Research Scientist, University of Cambridge, MIT Media Lab",,1229,ndv95w0AAAAJ,{'indices'},,Szymon Fedor,,1014,16,14,19,14,0,0
441252,Northeastern University,,3356,hLSAMi8AAAAJ,{'indices'},,Matthew S Goodwin,,2194,32,26,62,50,0,0
441253,"MIT, University of Massachusetts Medical School",,4955,qqy6QW0AAAAJ,{'indices'},,Rich Fletcher,,1968,33,20,64,37,0,0
441254,MIT,,2162,I6j4UhkAAAAJ,{'indices'},,Ognjen (Oggi) Rudovic,,1765,25,23,42,37,0,0
441255,"MIT Media Lab, Massachusetts Institute of Technology",,987,lTE92eYAAAAJ,{'indices'},,Robert R. Morris,,766,17,14,19,18,0,0
441256,"Professor of Computer Science, Georgia Institute of Technology",,25311,GmcChLIAAAAJ,{'indices'},,James Foley,,2326,41,12,88,14,0,0
441257,"Professor, Computer Science, UC Santa Barbara",,12833,008lr2cAAAAJ,{'indices'},,Tobias Höllerer,,5731,54,37,162,101,0,0
441258,Intel Labs,,22013,3-VYNGabp80C,{'indices'},,Ronald Azuma,,9421,37,27,52,39,0,0
441259,"Professor, School of Interactive Computing, Georgia Tech // Principal Research Scientist, Mozilla",,14842,UA3tyKwAAAAJ,{'indices'},,Blair MacIntyre,,4870,43,26,92,50,0,0
441260,Brown University,,23802,EEG6tPMAAAAJ,{'indices'},,John Hughes,,2566,49,21,79,35,0,0
441261,UCL,,38221,BHUj3DkAAAAJ,{'indices'},,Simon Julier,,13579,53,40,124,82,0,0
441262,"Professor of Computer Science and Director, Data Science Institute, Columbia University",,23759,ujDhg2sAAAAJ,{'indices'},,Kathleen McKeown,,6584,71,38,219,109,0,0
441263,"Stanford, Interval, Columbia, Smithsonian, Nokia",,3580,xIYByBoAAAAJ,{'indices'},,Sean White,,1776,33,23,56,44,0,0
441264,Knorr-Bremse GmbH,,6893,TzZAxL8AAAAJ,{'indices'},,Reinhold Behringer,,2609,24,13,41,17,0,0
441265,NY HATCHLINGS LLC,,7488,wkXTfh4AAAAJ,{'indices'},,doree duncan seligmann,,3162,39,28,113,66,0,0
441266,"Google, Georgia Tech",,1464,7aexN-cAAAAJ,{'indices'},,Lauren Wilcox,,1135,20,18,34,27,0,0
441267,"Director, Facebook Reality Labs",,10712,BXCGQXwAAAAJ,{'indices'},,Hrvoje Benko,,6407,57,46,130,114,0,0
441268,"Doctoral Researcher, Columbia University",,234,kp4b3qQAAAAJ,{'indices'},,Carmine Elvezio,,213,8,7,5,3,0,0
441269,"Senior Research Scientist, Google",,3341,nRPjLBQAAAAJ,{'indices'},,Alex Olwal,,2009,32,24,50,35,0,0
441270,"Columbia University, Nokia, UW Madison",,461,N3UERhwAAAAJ,{'indices'},,Ohan Oda,,255,12,9,12,9,0,0
441271,"US Military Academy, West Point",,1605,4UaV290AAAAJ,{'indices'},,Steven J Henderson,,903,7,7,7,7,0,0
441272,Chief Data & Informatics Officer | Associate Professor of Biomedical Informatics,,4012,RffbjzgAAAAJ,{'indices'},,David Vawdrey,,2720,34,29,79,62,0,0
441273,"PhD, Computer Science, Columbia University",,240,tImNu2sAAAAJ,{'indices'},,Mengu Sukan,,196,8,7,6,4,0,0
441274,Professor of Psychology Stanford University and Columbia Teachers College,,28657,ykzKVEYAAAAJ,{'indices'},,Barbara Tversky,,7741,82,44,189,125,0,0
441275,Columbia University,,16242,zwr9wPEAAAAJ,{'indices'},,Suzanne Bakken,,7696,67,42,255,130,0,0
441276,University of Washington,,46390,ydA8Q5AAAAAJ,{'indices'},,Anind K. Dey,,16490,75,56,227,177,0,0
441277,"University of Washington, Washington Research Foundation Endowed Professor, Computer Science",,15343,z4S5rC0AAAAJ,{'indices'},,Shwetak Patel,,9228,61,47,178,153,0,0
441278,"Professor and Director of the Computational Foundry, Swansea University, Wales, UK",,22032,m6AAw9wAAAAJ,{'indices'},,Alan Dix,,4877,50,24,211,63,0,0
441279,University of Toronto,,5394,tsV_2pcAAAAJ,{'indices'},,Khai N. Truong,,2162,42,26,88,57,0,0
441280,"Professor of Computing, Georgia Institute of Technology",,33859,qr8Vo9IAAAAJ,{'indices'},,Thad Starner,,11515,79,55,249,192,0,0
441281,"Professor, University of Washington",,7668,GvpuYB4AAAAJ,{'indices'},,Julie A. Kientz,,5036,47,40,86,74,0,0
441282,"Regents' and Distinguished Professor of Interactive Computing, Georgia Tech",,17156,l7nsfT4AAAAJ,{'indices'},,Elizabeth D. Mynatt,,4115,58,32,152,89,0,0
441283,"Vice Provost for Graduate Education, Dean of the Graduate Division, Kleist Professor in Informatics",,6627,5mIkNyYAAAAJ,{'indices'},,Gillian R. Hayes,,3812,48,31,103,84,0,0
441284,"Professor of Human-Computer Interaction & Director, HCI Centre - University of Birmingham",,17446,kr40Kd8AAAAJ,{'indices'},,Russell Beale,,3619,36,21,89,42,0,0
441285,"Distinguished Professor of Computing, Georgia Tech / Research Scientist, Google",,18746,XM97iScAAAAJ,{'indices'},,Irfan Essa,,5687,59,38,156,97,0,0
441286,,,8672,qXyyMYUAAAAJ,{'indices'},,Daniel Salber,,1164,24,10,28,10,0,0
441287,"Principal Research Scientist, Interactive Computing, Georgia Tech",,2072,TaR3dq4AAAAJ,{'indices'},,Rosa I. Arriaga,,869,22,14,32,22,0,0
441288,"Associate Professor, ECE, University of Washington",,8079,U77va_QAAAAJ,{'indices'},,Matt Reynolds,,5235,46,38,118,95,0,0
441289,Carnegie Mellon University,,23456,xB1Z6VwAAAAJ,{'indices'},,Len Bass,,5198,54,22,152,57,0,0
441290,"Professor of Computer Science, Georgia Institute of Technology",,24121,8kA3eDwAAAAJ,{'indices'},,James M. Rehg,,10587,78,52,211,145,0,0
441291,"Georgia Institute of Technology, School of Interactive Computing",,3107,LAuxzv0AAAAJ,{'indices'},,Agata Rozga,,1877,22,20,35,31,0,0
441292,"Distinguished Professor of Computer Science, Lancaster University",,23438,EXDIpGkAAAAJ,{'indices'},,Nigel Davies,,7403,54,29,155,66,0,0
441293,"Assistant Professor, Cornell University",,759,Lf5ShKkAAAAJ,{'indices'},,Cheng Zhang,,639,13,12,13,13,0,0
441294,"Assistant Professor, The University of Texas at Austin",,1092,B0K-DwEAAAAJ,{'indices'},,Edison Thomaz,,992,15,15,19,18,0,0
441295,Georgia Institute of Technology,,5662,kM95eWgAAAAJ,{'indices'},,Thomas Ploetz,,4264,37,32,93,71,0,0
441296,"Emeritus Hillman Professor of Computer Science and Human Computer Interaction, Carnegie Mellon",,64379,8Qu_gAMAAAAJ,{'indices'},,Sara Kiesler,,16081,101,63,213,141,0,0
441297,"Professor, Carnegie Mellon University",,12190,2vZ5zRQAAAAJ,{'indices'},,Aniket Kittur,,6351,41,35,78,64,0,0
441298,Cornell University,,11506,QpG20J0AAAAJ,{'indices'},,Susan Fussell,,3612,54,33,110,75,0,0
441299,"Professor of Computer Science, Carnegie Mellon University",,10101,F6LzqwMAAAAJ,{'indices'},,William Scherlis,,2139,26,11,45,16,0,0
441300,Research Scientist at Facebook,,7133,m1wGy3gAAAAJ,{'indices'},,Moira Burke,,4487,31,26,44,39,0,0
441301,Princeton University,,4855,oCL2s-0AAAAJ,{'indices'},,Robert S Fish,,640,25,12,36,13,0,0
441302,University of Michigan,,32342,SftrEEMAAAAJ,{'indices'},,Paul Resnick,,9382,53,35,100,66,0,0
441303,"Associate Professor, University of Minnesota",,4862,pO-wy6QAAAAJ,{'indices'},,Yuqing Ren,,2669,24,19,28,25,0,0
441304,"Professor of Management, Duke University",,14092,l5NUrPUAAAAJ,{'indices'},,Jonathon Cummings,,4947,31,25,38,33,0,0
441305,"Associate Professor, Carnegie Mellon University",,10484,DdNAgNwAAAAJ,{'indices'},,Laura Dabbish,,5286,37,31,66,56,0,0
441306,University of Copenhagen,,3814,ufIlFCIAAAAJ,{'indices'},,Irina Shklovski,,1943,24,20,40,33,0,0
441307,American University,,5652,oLWN9C8AAAAJ,{'indices'},,J. Alberto Espinosa,,2628,32,21,45,33,0,0
441308,University of Maryland,,10449,U_r0gGkAAAAJ,{'indices'},,Brian S. Butler,,3634,40,26,72,53,0,0
441309,"California State University, Los Angeles",,10675,f5SVdNwAAAAJ,{'indices'},,Kaveri Subrahmanyam,,4467,32,26,57,45,0,0
441310,"Assistant Professor, Carnegie Mellon University",,1112,9NkngDMAAAAJ,{'indices'},,Haiyi Zhu,,881,16,16,23,23,0,0
441311,"Professor of English, Edinboro University",,1627,5vWgdloAAAAJ,{'indices'},,Elisabeth Joyce,,614,11,9,13,8,0,0
441312,"Distinguished Professor of Psychology, UCLA",,40142,oPWLcqwAAAAJ,{'indices'},,Patricia M. Greenfield,,10637,89,50,238,145,0,0
441313,"Professor, Northwestern University",,7444,T4Yo9gQAAAAJ,{'indices'},,Darren Gergle,,3593,40,31,68,57,0,0
441314,Carnegie Mellon University,,23114,Q3xxVngAAAAJ,{'indices'},,Jim Herbsleb,,6477,63,39,135,92,0,0
441315,Research Scientist at Facebook AI,,1595,9gMgFPQAAAAJ,{'indices'},,Yi-Chia Wang (王怡嘉),,858,15,11,16,14,0,0
441316,"Professor of Information Sciences & Technology, Pennsylvania State University",,22562,1GUWOTEAAAAJ,{'indices'},,Mary Beth Rosson,,6481,69,39,231,109,0,0
441317,Dartmouth College,,2199,RGw5VAYAAAAJ,{'indices'},,Craig Ganoe,,560,24,12,41,19,0,0
441318,Google,,2932,x9NyDZ0AAAAJ,{'indices'},,Gregorio Convertino,,1264,27,20,51,31,0,0
441319,Indiana University Bloomington,,2073,Lzw8EnkAAAAJ,{'indices'},,Patrick C. Shih,,1703,22,20,39,36,0,0
441320,"Professor of Information Technology and Analytics, Kogod School of Business, American University",,9679,8IAhRTYAAAAJ,{'indices'},,Heng Xu,,6634,41,35,86,72,0,0
441321,Ajou University,,1372,htyp0xsAAAAJ,{'indices'},,Kyungsik Han,,1126,19,16,31,25,0,0
441322,Syracuse University,,1008,z_Zyud4AAAAJ,{'indices'},,Lu Xiao,,401,15,10,24,11,0,0
441323,"Associate Professor, University of Central Florida",,2052,3JZB10QAAAAJ,{'indices'},,Pamela J. Wisniewski,,1804,23,21,47,45,0,0
441324,"Center for Human-Computer Interaction, Virginia Tech",,3715,qJWs9cAAAAAJ,{'indices'},,Andrea Kavanaugh,,1361,23,15,45,26,0,0
441325,"Regents' Professor, University of Arizona",,23015,3kP70kQAAAAJ,{'indices'},,thomas g bever,,3177,66,24,169,54,0,0
441326,Palo Alto Research Center,,15617,HZowSVsAAAAJ,{'indices'},,Victoria Bellotti,,4130,48,32,97,60,0,0
441327,University of Yamanashi,,768,wFzX7sQAAAAJ,{'indices'},,Kentaro Go,,211,13,7,20,3,0,0
441328,"Associate Professor Computer Science, Colorado College",,1925,WuAdnxIAAAAJ,{'indices'},,Janet Burge,,843,20,13,42,20,0,0
441329,University of Cincinnati School of Information Technology,,329,xfWt5doAAAAJ,{'indices'},,Jess Kropczynski,,278,10,10,12,11,0,0
441330,College of IST at Penn State,,1058,Tp5CvKgAAAAJ,{'indices'},,Ben Hanrahan,,874,16,15,22,19,0,0
441331,"Distinguished Engineer, IBM",,39953,f7fHl8sAAAAJ,{'indices'},,Thomas P. Moran,,7014,76,29,158,76,0,0
441332,"Associate Professor of Computer Science, Virginia Tech",,3621,jQNt6RwAAAAJ,{'indices'},,Scott McCrickard,,865,26,14,78,22,0,0
441333,"Associate Professor, Department of Information Systems, University of Maryland Baltimore County",,2297,_VdWyEcAAAAJ,{'indices'},,Helena M. Mentis,,1523,27,22,45,39,0,0
441334,"Senior Educational Researcher, Center for Educational Technologies, Wheeling Jesuit University",,1448,rfrEKMUAAAAJ,{'indices'},,Debbie Denise Reese,,458,13,7,16,4,0,0
441335,National Taiwan Normal University,,267,iiSorVUAAAAJ,{'indices'},,Chien Wen (Tina) Yuan,,249,10,10,12,12,0,0
441336,"Regents' Professor and J.Z. Liang Chair, School of Interactive Computing, Georgia Institute of",,58111,gb8sbdcAAAAJ,{'indices'},,Gregory D. Abowd,,12614,87,46,282,164,0,0
441337,University of Washington,,9254,mhmvCgsAAAAJ,{'indices'},,Jennifer Mankoff,,3805,51,33,131,94,0,0
441338,"Associate Professor of Computer Science, University of Illinois at Chicago",,5014,_JjIgGcAAAAJ,{'indices'},,Brian D Ziebart,,3679,26,22,40,35,0,0
441339,"Professor, HCI and School of Design",,21810,Hyhp_zUAAAAJ,{'indices'},,Jodi Forlizzi,,11528,73,57,171,141,0,0
441340,,,8672,qXyyMYUAAAAJ,{'indices'},,Daniel Salber,,1164,24,10,28,10,0,0
441341,"Associate Professor (Mobile Computing), University of Oulu - Academy of Finland Research Fellow",,2868,d4rhcDAAAAAJ,{'indices'},,Denzil Ferreira,,2373,27,26,49,47,0,0
441342,Carnegie Mellon University,,22857,7t4jbPQAAAAJ,{'indices'},,J. Andrew Bagnell,,15716,66,52,160,141,0,0
441343,GIST (Gwangju Institute of Science Technology),,1020,AjfRd6wAAAAJ,{'indices'},,SeungJun Kim,,636,13,10,14,11,0,0
441344,"Human-Computer Interaction Institute, Carnegie Mellon University",,2265,JS7sVyQAAAAJ,{'indices'},,Ian Li,,1229,15,11,15,11,0,0
441345,"Ph.D. Candidate, Human-computer Interaction Institute, School of Computer Science, Carnegie Mellon",,913,nvTKZS4AAAAJ,{'indices'},,Julian Andres Ramos Rojas,,760,12,12,14,13,0,0
441346,"Distinguished Professor of Computer Science, Lancaster University",,23438,EXDIpGkAAAAJ,{'indices'},,Nigel Davies,,7403,54,29,155,66,0,0
441347,GIST,,2751,iTu5G9QAAAAJ,{'indices'},,Jin-Hyuk Hong,,1359,23,17,35,20,0,0
441348,FX Palo Alto Laboratory,,813,_Up7LpoAAAAJ,{'indices'},,Matthew L. Lee,,433,13,11,16,12,0,0
441349,NASA Jet Propulsion Laboratory,,1318,NNr46G8AAAAJ,{'indices'},,Scott Davidoff,,767,13,10,15,11,0,0
441350,National University of Singapore,,1739,_bza0AoAAAAJ,{'indices'},,Brian Y. Lim,,1292,15,14,18,16,0,0
441351,"Professor, Human-Computer Interaction Institute, Carnegie Mellon Unviersity",,15809,A-4JUL4AAAAJ,{'indices'},,John Zimmerman,,8884,51,37,123,84,0,0
441352,Carnegie Mellon University,,1685,UN0INoIAAAAJ,{'indices'},,Stephanie Rosenthal,,1027,21,15,27,24,0,0
441353,"Professor of Human-Computer Interaction, University of Texas at Austin",,3530,_qr34PIAAAAJ,{'indices'},,Min Kyung Lee,,2425,28,26,37,33,0,0
441354,"Professor, Computing and Information Systems, University of Melbourne",,7279,JnWGV4kAAAAJ,{'indices'},,Vassilis Kostakos,,4789,44,35,136,110,0,0
441355,"Herbert A. Simon University Professor of Computer Science, Carnegie Mellon University",,39297,2FbkAzYAAAAJ,{'indices'},,Manuela M. Veloso,,12863,84,46,453,213,0,0
441356,Professor MIT,,132846,P4nfoKYAAAAJ,{'indices'},,Alex `Sandy' Pentland,,36033,142,72,604,348,0,0
441357,"Professor, Computer Science, UC Santa Barbara",,12833,008lr2cAAAAJ,{'indices'},,Tobias Höllerer,,5731,54,37,162,101,0,0
441358,"Research Manager, MIT-IBM Watson AI Lab",,9760,xt3XLjcAAAAJ,{'indices'},,Rogerio Feris,,6653,47,36,140,107,0,0
441359,"University of California, Santa Barbara",,1261,OlEWm7gAAAAJ,{'indices'},,Steffen Gauglitz,,739,13,11,14,12,0,0
441360,"Associate Professor of Computer Science, Naval Postgraduate School",,3192,_JxS2MYAAAAJ,{'indices'},,Mathias Kolsch,,1060,17,14,27,14,0,0
441361,"Associate Professor, MIT Media Lab",,33244,8hpOmVgAAAAJ,{'indices'},,Ramesh Raskar,,15849,90,61,344,275,0,0
441362,"Head of Data Science, Nokia Enterprise Analytics & IoT",,911,kBHFAocAAAAJ,{'indices'},,Daniel Vaquero,,427,11,10,13,10,0,0
441363,"Research Scientist, Facebook Reality Labs",,685,h-CpQGgAAAAJ,{'indices'},,Chris Sweeney,,589,15,14,15,15,0,0
