Unnamed: 0,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
242075,"Chair for Information Systems, University of St. Gallen + University of Kassel",@unisg.ch,15334,1mnRxdEAAAAJ,{'indices'},Information Systems|Service Engineering|Crowdsourcing|Digital Work|Digital Business & Transformation,Jan Marco Leimeister,https://scholar.google.com/citations?view_op=medium_photo&user=1mnRxdEAAAAJ,8254,54,46,248,133,0,1
242076,"Distinguished Professor, University of Manitoba",@cpe.umanitoba.ca,15320,chIdXcAAAAAJ,{'indices'},healths services research|information systems|public health|education,Leslie L. Roos,https://scholar.google.com/citations?view_op=medium_photo&user=chIdXcAAAAAJ,3680,67,29,164,76,0,1
242077,MIT Sloan School of Management,@MIT.edu,15244,bJoq2dEAAAAJ,{'indices'},Information Systems|Innovation|Information Technology|Strategy,Joe Peppard,https://scholar.google.com/citations?view_op=medium_photo&user=bJoq2dEAAAAJ,5589,44,29,67,47,0,1
242078,IEEE,@ieee.org,15037,QqhTLcUAAAAJ,{'indices'},Data Science|Information Systems,Samarth Gupta,https://scholar.google.com/citations?view_op=medium_photo&user=QqhTLcUAAAAJ,7354,50,33,314,183,0,1
242079,Australian National University,@anu.edu.au,14916,vvIYnBIAAAAJ,{'indices'},information systems|decision support|philosophy of technology|adoption of technology|innovation,Shirley Gregor,https://scholar.google.com/citations?view_op=medium_photo&user=vvIYnBIAAAAJ,7240,41,29,90,60,0,1
242080,"National Sun Yat-sen University, Department of Information Management",@mis.nsysu.edu.tw,14754,pSWPppkAAAAJ,{'indices'},Information Systems,CM Chiu,https://scholar.google.com/citations?view_op=medium_photo&user=pSWPppkAAAAJ,7941,29,26,43,34,0,1
242081,"Professor of Computer Information Systems, Quinnipiac University",@quinnipiac.edu,14699,IIYjjRwAAAAJ,{'indices'},Enterprise Architecture|Information Systems|Knowledge Management,Richard McCarthy,https://scholar.google.com/citations?view_op=medium_photo&user=IIYjjRwAAAAJ,12181,45,37,116,94,0,1
242082,Louisiana State University Shreveport,@LSUS.edu,14471,yLAnvFYAAAAJ,{'indices'},Information Systems|Operations Management|Supply Chian|Data Analytics|Machine Learning,Binshan Lin,https://scholar.google.com/citations?view_op=medium_photo&user=yLAnvFYAAAAJ,6468,63,44,181,98,0,1
242083,Professor of Organizational Psychology,@leeds.ac.uk,14263,254CeVQAAAAJ,{'indices'},Organisational behaviour|Information Technolgy|Information Systems|Simulation|Systems Theory,Chris W Clegg,https://scholar.google.com/citations?view_op=medium_photo&user=254CeVQAAAAJ,4399,56,31,130,63,0,1
242084,University of Munich (LMU),@bwl.uni-muenchen.de,13731,KJxFh1gAAAAJ,{'indices'},Digital Transformation of Companies|Media and Tech Business|Information Systems,Thomas Hess,https://scholar.google.com/citations?view_op=medium_photo&user=KJxFh1gAAAAJ,7431,51,39,197,92,0,1
242085,"Professor Emeritus, Université du Québec à Trois-Rivières",@uqtr.ca,13509,7RF41LIAAAAJ,{'indices'},Information Systems,Louis Raymond,https://scholar.google.com/citations?view_op=medium_photo&user=7RF41LIAAAAJ,4334,58,35,150,82,0,1
242086,"Honorary Professor, Computing and Information Systems, The University of Melbourne",@unimelb.edu.au,13343,XzFZeTgAAAAJ,{'indices'},IS success|enterprise systems|strategic decision making|business analytics|information systems,Peter B. Seddon,https://scholar.google.com/citations?view_op=medium_photo&user=XzFZeTgAAAAJ,4373,43,29,67,42,0,1
242087,"Professor of Information Systems, Virginia Commonwealth University",@alum.mit.edu,13121,knHkskQAAAAJ,{'indices'},information systems|qualitative research|case studies|interpretivism|positivism,Allen S. Lee,https://scholar.google.com/citations?view_op=medium_photo&user=knHkskQAAAAJ,3179,36,24,58,43,0,1
242088,"Emeritus Professor, Monash University; Emeritus Professor, The University of Queensland",@monash.edu,13113,FOPOv3YAAAAJ,{'indices'},Conceptual modeling|Ontology|Information Systems,Ron Weber,https://scholar.google.com/citations?view_op=medium_photo&user=FOPOv3YAAAAJ,2976,45,22,85,46,0,1
242089,University illinois,@Illinois.edu,12880,SwAc2x0AAAAJ,{'indices'},Information systems|analytics|knowledge management|electronic commerce|e-business,Michael j Shaw,https://scholar.google.com/citations?view_op=medium_photo&user=SwAc2x0AAAAJ,2501,59,24,144,57,0,1
242090,Information Technology Researcher,@mti.ugm.ac.id,12830,AusNQ7MAAAAJ,{'indices'},Image Processing|Pattern Recognition|Data Mining|Database|Information Systems,Abdul Kadir,https://scholar.google.com/citations?view_op=medium_photo&user=AusNQ7MAAAAJ,8299,37,32,65,53,0,1
242091,"Research Chair in Digital Health, HEC Montréal, CRCHUM",@hec.ca,12788,CKib9nwAAAAJ,{'indices'},Digital Health|Telehealth|Information Systems|Literature Reviews,Guy Paré,https://scholar.google.com/citations?view_op=medium_photo&user=CKib9nwAAAAJ,6029,53,37,116,83,0,1
242092,"Chaired Professor for Information Systems and Systems Development, University of …",@wiso.uni-koeln.de,12557,HQcik5oAAAAJ,{'indices'},Information Systems|Business Process Management|Conceptual Modeling|Green IS|Digital Innovation,Jan Recker,https://scholar.google.com/citations?view_op=medium_photo&user=HQcik5oAAAAJ,6763,55,40,183,134,0,1
242093,"Emeritus professor, University of Oulu, Finland",@oulu.fi,12467,iNdIQkUAAAAJ,{'indices'},Information systems|information systems development|design science research,Juhani Iivari,https://scholar.google.com/citations?view_op=medium_photo&user=iNdIQkUAAAAJ,4183,40,24,78,33,0,1
242094,"Prof., Uni Trento IT, Theseus - Sophia Antipolis FR, LSE UK",@rogerclarke.com.au,12318,tELhiy8AAAAJ,{'indices'},Information Systems|Organisational Theory|Gestell,Claudio U. Ciborra,https://scholar.google.com/citations?view_op=medium_photo&user=tELhiy8AAAAJ,2096,47,21,82,33,0,1
242095,"Professor of Industrial Management & Information  Systems, UCSI University",@ucsiuniversity.edu.my,12312,9teKQ7EAAAAJ,{'indices'},Information Systems|Industrial Management|Quality Management|Mobile Technology|Technology Adoption,Keng-Boon Ooi,https://scholar.google.com/citations?view_op=medium_photo&user=9teKQ7EAAAAJ,8529,63,53,116,105,0,1
242096,,@usfca.edu,11948,CF3vsx4AAAAJ,{'indices'},work systems|information systems|service systems|system development|system implementation,Steven Alter,https://scholar.google.com/citations?view_op=medium_photo&user=CF3vsx4AAAAJ,3247,40,25,106,54,0,1
242097,University of Dayton,@udayton.edu,11945,tLnfeesAAAAJ,{'indices'},Information Systems,Jayesh Prasad,https://scholar.google.com/citations?view_op=medium_photo&user=tLnfeesAAAAJ,3629,17,13,19,15,0,1
242098,"Research Professor, UCLA Anderson School",@anderson.ucla.edu,11879,RRvTPq4AAAAJ,{'indices'},Information Systems,E. Burton Swanson,https://scholar.google.com/citations?view_op=medium_photo&user=RRvTPq4AAAAJ,2091,39,19,71,31,0,1
242099,Professor of information systems and Software Engineering at University of Jyväskylä …,@jyu.fi,11831,A-CX3y4AAAAJ,{'indices'},Software Engineering|Information Systems,Pekka Abrahamsson,https://scholar.google.com/citations?view_op=medium_photo&user=A-CX3y4AAAAJ,5836,53,40,126,95,0,1
242100,Syracuse University,@syr.edu,11685,eJdWwFwAAAAJ,{'indices'},information systems|human-computer interaction|user experience,Ping Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=eJdWwFwAAAAJ,4786,46,30,89,58,0,1
242101,"Full Professor at NOVA IMS, Universidade Nova de Lisboa",@novaims.unl.pt,11505,RXwZPpoAAAAJ,{'indices'},Information Systems|Technology Adoption|IT Value|Privacy,Tiago Oliveira,https://scholar.google.com/citations?view_op=medium_photo&user=RXwZPpoAAAAJ,10108,47,44,100,97,0,1
242102,University of South Florida,@usf.edu,11431,ce8uw6wAAAAJ,{'indices'},Information Systems,Moez Limayem,https://scholar.google.com/citations?view_op=medium_photo&user=ce8uw6wAAAAJ,4511,36,27,65,38,0,1
242103,"PhD Student, University of Maryland Baltimore County",@umbc.edu,11412,A9jRQdwAAAAJ,{'indices'},Information Systems|Social Interactions in E-learning|Health Informatics,Mohit Arora,https://scholar.google.com/citations?view_op=medium_photo&user=A9jRQdwAAAAJ,6845,51,37,210,132,0,1
242104,KU Leuven,@kuleuven.be,11371,9XduCpwAAAAJ,{'indices'},information systems|decision analytics|decision modeling,Jan Vanthienen,https://scholar.google.com/citations?view_op=medium_photo&user=9XduCpwAAAAJ,5302,48,33,139,91,0,1
242105,Technische Universität Dresden,@tu-dresden.de,11272,liyiW70AAAAJ,{'indices'},Artificial Intelligence|Information Systems|Knowledge Representation|Semantic Web,Markus Krötzsch,https://scholar.google.com/citations?view_op=medium_photo&user=liyiW70AAAAJ,5068,43,30,93,65,0,1
242106,Universitat Politècnica de València,@dsic.upv.es,11234,JSQuVBYAAAAJ,{'indices'},Conceptual Modeling|Information Systems|Software Engineering,Oscar Pastor,https://scholar.google.com/citations?view_op=medium_photo&user=JSQuVBYAAAAJ,3152,50,24,205,77,0,1
242107,"Professor,Huazhong University of Science & Technology",@hust.edu.cn,11219,9fs2FYgAAAAJ,{'indices'},information systems|e-commerce|service science|social media|trust,YaoBin Lu（鲁耀斌）,https://scholar.google.com/citations?view_op=medium_photo&user=9fs2FYgAAAAJ,7851,44,40,64,60,0,1
242108,"Professor, Thayer School of Engineering, Dartmouth College",@dartmouth.edu,11173,He__Th0AAAAJ,{'indices'},information systems|platforms|two-sided markets|distributed energy resources|outsourcing,Geoff Parker,https://scholar.google.com/citations?view_op=medium_photo&user=He__Th0AAAAJ,7880,30,26,45,37,0,1
242109,"Institute of Information Management, University of St. Gallen",@unisg.ch,11123,cJRjjLwAAAAJ,{'indices'},Information Systems,Robert Winter,https://scholar.google.com/citations?view_op=medium_photo&user=cJRjjLwAAAAJ,4324,47,35,227,102,0,1
242110,Old Dominion University,@odu.edu,11081,jeYjuXoAAAAJ,{'indices'},Information Systems,Harris Wu,https://scholar.google.com/citations?view_op=medium_photo&user=jeYjuXoAAAAJ,4803,50,31,230,135,0,1
242111,"Professor and FedEx Chair of Excellence, University of Memphis",@memphis.edu,11070,hxUrylgAAAAJ,{'indices'},Information Systems,Huigang Liang,https://scholar.google.com/citations?view_op=medium_photo&user=hxUrylgAAAAJ,6202,37,27,56,52,0,1
242112,"Kelley School of Business, Indiana University, Bloomington",@indiana.edu,10860,C_sMR9YAAAAJ,{'indices'},Information systems|IT-driven changes|process and service management|enterprise social media|IT in healthcare,"Hillol Bala, Ph.D.",https://scholar.google.com/citations?view_op=medium_photo&user=C_sMR9YAAAAJ,7220,18,17,24,20,0,1
242113,"Professor für Informatik, Universität Freiburg",@informatik.uni-freiburg.de,10741,wzKbqkcAAAAJ,{'indices'},Data Bases|Information Systems|Semantic Web|Rule Languages,Georg Lausen,https://scholar.google.com/citations?view_op=medium_photo&user=wzKbqkcAAAAJ,2663,39,21,84,32,0,1
242114,"Professor of Information Science, Rutgers University",@rutgers.edu,10696,i3qQYn0AAAAJ,{'indices'},information retreival|evaluation|information systems|social media,Paul B. Kantor,https://scholar.google.com/citations?view_op=medium_photo&user=i3qQYn0AAAAJ,4401,32,12,86,24,0,1
242115,"School of Computing and Information Systems, University of Melbourne",@unimelb.edu.au,10630,RTrK8csAAAAJ,{'indices'},Process Mining|Business Process Management|Information Systems|Business Intelligence|bpm@unimelb,Marcello La Rosa,https://scholar.google.com/citations?view_op=medium_photo&user=RTrK8csAAAAJ,6891,48,37,103,84,0,1
242116,"Fred V. Duda Professor of Business, University of Notre Dame",@nd.edu,10574,rxsZdAIAAAAJ,{'indices'},Healthcare|Business Analytics|Information Systems|Supply Chain Management,Sarv Devaraj,https://scholar.google.com/citations?view_op=medium_photo&user=rxsZdAIAAAAJ,3986,33,29,39,35,0,1
242117,The University of Queensland and The University of Melbourne,@business.uq.edu.au,10468,-ko5qe0AAAAJ,{'indices'},Information Systems,Graeme Shanks,https://scholar.google.com/citations?view_op=medium_photo&user=-ko5qe0AAAAJ,3574,46,29,109,64,0,1
