Unnamed: 0,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
245082,"Professor of Media Arts and Sciences, MIT",@media.mit.edu,42436,r81Ss1cAAAAJ,{'indices'},human computer interaction|artificial intelligence|digital health,Pattie Maes,https://scholar.google.com/citations?view_op=medium_photo&user=r81Ss1cAAAAJ,6347,80,41,230,132,0,1
245083,"President, TTIC",@ttic.edu,41303,KltleWgAAAAJ,{'indices'},Computer Vision|Human-Computer Interaction|Augmented Reality|Computational Photography|Mobile Computing,Matthew Turk,https://scholar.google.com/citations?view_op=medium_photo&user=KltleWgAAAAJ,10055,55,33,123,82,0,1
245084,"Distinguished Engineer, IBM",@acm.org,39818,f7fHl8sAAAAJ,{'indices'},Human-computer interaction,Thomas P. Moran,https://scholar.google.com/citations?view_op=medium_photo&user=f7fHl8sAAAAJ,6900,76,28,157,75,0,1
245085,University College London,@ucl.ac.uk,37986,qzcYcEAAAAAJ,{'indices'},human computer interaction|interaction design|cognitive science,Yvonne Rogers,https://scholar.google.com/citations?view_op=medium_photo&user=qzcYcEAAAAAJ,11968,79,49,219,137,0,1
245086,"CTO of Loupe, PhD from University of Toronto, HCI Researcher",@dgp.toronto.edu,37617,41yA9hgAAAAJ,{'indices'},Computer Science|Human Computer Interaction|Tabletop Computing|Assistive Technologies|Memory,Mike Wu,https://scholar.google.com/citations?view_op=medium_photo&user=41yA9hgAAAAJ,17230,87,58,685,430,0,1
245087,PARC,@parc.com,37098,4FRaGVwAAAAJ,{'indices'},augmented team intelligence|sensemaking|artificial intelligence|human-computer interaction|digital rights management,Mark Stefik,https://scholar.google.com/citations?view_op=medium_photo&user=4FRaGVwAAAAJ,5996,63,34,147,85,0,1
245088,"Professor of Computer Science, University of Colorado, Boulder",@colorado.edu,37058,xIyKzwkAAAAJ,{'indices'},human-computer interaction|computer-supported collaborative learning|software design|end-user development,Gerhard Fischer,https://scholar.google.com/citations?view_op=medium_photo&user=xIyKzwkAAAAJ,7660,97,42,348,160,0,1
245089,"Chancellor's Professor of Informatics, University of California, Irvine",@ics.uci.edu,36505,wyCIJfQAAAAJ,{'indices'},Human-Computer Interaction|Computer-Supported Cooperative Work|Ubiquitous Computing|Science and Technology Studies,Paul Dourish,https://scholar.google.com/citations?view_op=medium_photo&user=wyCIJfQAAAAJ,10353,77,44,170,113,0,1
245090,"Alfred Bradley 1915 Third Century Professor,  Computer Science, Dartmouth College",@dartmouth.edu,36457,rthco5oAAAAJ,{'indices'},ubiquitous computing|machine learning|human-computer interaction,Andrew T. Campbell,https://scholar.google.com/citations?view_op=medium_photo&user=rthco5oAAAAJ,10525,85,50,256,127,0,1
245091,"Associate Professor, Stanford University",@cs.stanford.edu,35030,zkhHirIAAAAJ,{'indices'},Human-computer interaction|social computing|crowdsourcing,Michael S. Bernstein,https://scholar.google.com/citations?view_op=medium_photo&user=zkhHirIAAAAJ,30280,48,42,106,94,0,1
245092,"Professor, University of California, Berkeley",@berkeley.edu,34679,664NOb0AAAAJ,{'indices'},Computational Linguistics|Human-Computer Interaction|Information Retrieval|Natural Language Processing,Marti A Hearst,https://scholar.google.com/citations?view_op=medium_photo&user=664NOb0AAAAJ,8883,73,36,162,94,0,1
245093,"Senior Research Scientist, University of Maryland",@cs.umd.edu,34455,VnwWgwIAAAAJ,{'indices'},Human-Computer Interaction|Information Visualization,Catherine Plaisant,https://scholar.google.com/citations?view_op=medium_photo&user=VnwWgwIAAAAJ,8762,65,37,173,99,0,1
245094,"Professor of Computing, Georgia Institute of Technology",@cc.gatech.edu,33699,qr8Vo9IAAAAJ,{'indices'},Wearable Computing|Artificial Intelligence|Augmented Reality|Human Computer Interaction|Ubiquitous Computing,Thad Starner,https://scholar.google.com/citations?view_op=medium_photo&user=qr8Vo9IAAAAJ,11358,78,54,247,191,0,1
245095,"Professor, UC Irvine",@ics.uci.edu,32835,hwc6A1MAAAAJ,{'indices'},human-computer interaction|political economy|activity theory,Bonnie Nardi,https://scholar.google.com/citations?view_op=medium_photo&user=hwc6A1MAAAAJ,10197,65,41,165,110,0,1
245096,"Professor of Human-Computer Interaction, Carnegie Mellon University",@cs.cmu.edu,31645,E1cp_aYAAAAJ,{'indices'},Interaction Design|Human-Computer Interaction|HCI|User Interfaces|Software Engineering,Brad A. Myers,https://scholar.google.com/citations?view_op=medium_photo&user=E1cp_aYAAAAJ,7700,89,47,309,152,0,1
245097,"Professor of Information, Professor of Computer Science, Professor of Psychology …",@umich.edu,31412,9tzvo38AAAAJ,{'indices'},Human Computer Interaction|Visualization|Information Retrieval|Latent Semantic Analysis,George Furnas,https://scholar.google.com/citations?view_op=medium_photo&user=9tzvo38AAAAJ,7294,36,20,52,27,0,1
245098,"Hillman Professor of Computer Science, Depts of Human-Computer Interaction & …",@cmu.edu,31346,_8DDVkAAAAAJ,{'indices'},Educational Data Mining|Artificial Intelligence in Education|Learning Sciences|Human-Computer Interaction|Cognitive Science,Ken Koedinger,https://scholar.google.com/citations?view_op=medium_photo&user=_8DDVkAAAAAJ,11950,83,57,297,191,0,1
245099,"Professor of Computer Science & Engineering, University of Washington",@cs.washington.edu,31039,tlh8i7gAAAAJ,{'indices'},Computer Graphics|Computer Vision|Human-Computer Interaction,Brian Curless,https://scholar.google.com/citations?view_op=medium_photo&user=tlh8i7gAAAAJ,9937,59,44,81,72,0,1
245100,"Emeritus Professor, Computer Science, University of Calgary",@ucalgary.ca,30143,TthhUuoAAAAJ,{'indices'},Human Computer Interaction|Ubiquitous Computing|Computer Supported Cooperative Work,Saul Greenberg,https://scholar.google.com/citations?view_op=medium_photo&user=TthhUuoAAAAJ,6272,90,44,253,123,0,1
245101,"Senior Principal Scientist, Adobe",@gbiv.com,30035,y-2KcWwAAAAJ,{'indices'},Software Architecture|Software Engineering|Computer Supported Collaborative Work|Human-Computer Interaction|Networking,Roy T. Fielding,https://scholar.google.com/citations?view_op=medium_photo&user=y-2KcWwAAAAJ,7278,40,26,59,36,0,1
245102,"Professor of Learning Research, MIT Media Lab",@media.mit.edu,29857,KKq5SN4AAAAJ,{'indices'},Learning Technologies|Digital Media and Learning|Human-Computer Interaction|Constructionism|Design-Based Learning,Mitchel Resnick,https://scholar.google.com/citations?view_op=medium_photo&user=KKq5SN4AAAAJ,11991,67,44,126,83,0,1
245103,Dentsply Sirona,@alumni.psu.edu,29308,XgR8JaUAAAAJ,{'indices'},Human Computer Interaction|Information Visualization|Health Informatics,Hui Yang,https://scholar.google.com/citations?view_op=medium_photo&user=XgR8JaUAAAAJ,15274,70,51,578,357,0,1
245104,Clemson University,@clemson.edu,28971,l2vawsgAAAAJ,{'indices'},Primate Genomics|Computational Genomics|Mobile Element Evolution|Precision Medicine|Human-Computer Interaction,Miriam Konkel,https://scholar.google.com/citations?view_op=medium_photo&user=l2vawsgAAAAJ,17498,25,21,31,27,0,1
245105,Microsoft Research,@microsoft.com,28878,qi7fvXoAAAAJ,{'indices'},Human Computer Interaction,Andrew Wilson,https://scholar.google.com/citations?view_op=medium_photo&user=qi7fvXoAAAAJ,12836,87,61,289,209,0,1
245106,"Technical Fellow, Tableau Software",@tableau.com,28866,SWworh8AAAAJ,{'indices'},Visualization|Human Computer Interaction,Jock D. Mackinlay,https://scholar.google.com/citations?view_op=medium_photo&user=SWworh8AAAAJ,6769,67,37,131,86,0,1
245107,"Jerome B. Wiesner Professor of Media Arts and Sciences, Associate Director of MIT Media …",@media.mit.edu,27782,wS0qP_MAAAAJ,{'indices'},Human-Computer Interaction|Tangible User Interfaces|Tangible Bits|Radical Atoms|Telepresence,Hiroshi ISHII,https://scholar.google.com/citations?view_op=medium_photo&user=wS0qP_MAAAAJ,7191,69,43,168,112,0,1
245108,"Charles J. Queenan, Jr. University Professor, Carnegie Mellon University",@cmu.edu,27749,wUPKh58AAAAJ,{'indices'},perception & action|human-computer interaction,Roberta Klatzky,https://scholar.google.com/citations?view_op=medium_photo&user=wUPKh58AAAAJ,7393,87,44,259,134,0,1
245109,"Director, Google",@google.com,27589,hkCVqYkAAAAJ,{'indices'},perception|sensing|augmented reality|human-computer interaction,Shahram Izadi,https://scholar.google.com/citations?view_op=medium_photo&user=hkCVqYkAAAAJ,16745,84,61,234,192,0,1
245110,Microsoft Research,@microsoft.com,27569,LHkrpqEAAAAJ,{'indices'},Human-Computer Interaction|Psychology|cognitive psychology,Mary Czerwinski,https://scholar.google.com/citations?view_op=medium_photo&user=LHkrpqEAAAAJ,8566,95,49,248,189,0,1
245111,"Senior Principal Researcher, Microsoft Research",@microsoft.com,27319,Xy8kb5gAAAAJ,{'indices'},Machine Learning|Physiological signal processing|Human-Computer Interaction|Data-Driven Education|Auditory Analysis,Sumit Basu,https://scholar.google.com/citations?view_op=medium_photo&user=Xy8kb5gAAAAJ,12053,54,36,863,413,0,1
245112,Student of Software Engineering,@srmuniv.edu.in,27084,QSwiAoAAAAAJ,{'indices'},Human Computer Interaction|Cloud Computing|Graphics Designing|Economics,Rahul Singh,https://scholar.google.com/citations?view_op=medium_photo&user=QSwiAoAAAAAJ,13772,62,44,429,259,0,1
245113,New Jersey Intitute of Technology,@njit.edu,26715,yRkAiZAAAAAJ,{'indices'},virtual environments|human computer interaction|Presence|information|communication,Frank A Biocca,https://scholar.google.com/citations?view_op=medium_photo&user=yRkAiZAAAAAJ,10713,63,45,121,77,0,1
245114,"Professor, The University of Tokyo, Fellow and Deputy Director, Sony Computer Science …",@iii.u-tokyo.ac.jp,25906,wKJLtK8AAAAJ,{'indices'},Human-Computer Interaction|Human-Augmentation|Human-AI-Integration|Ubiquitous Computing|Augmented Reality,Jun Rekimoto,https://scholar.google.com/citations?view_op=medium_photo&user=wKJLtK8AAAAJ,8871,78,49,241,162,0,1
245115,"Professor of Computer Science, Stanford University",@cs.stanford.edu,25695,oQsObk0AAAAJ,{'indices'},Human-Computer Interaction|Ubiquitous Computing|Design|mobile computing|HCI,James Landay,https://scholar.google.com/citations?view_op=medium_photo&user=oQsObk0AAAAJ,7304,77,44,165,114,0,1
245116,Carnegie Mellon University,@cs.cmu.edu,25376,MoFbcc0AAAAJ,{'indices'},Human-Computer Interaction|HCI|Usable Privacy and Security|Mobile computing|Social Computing,Jason Hong,https://scholar.google.com/citations?view_op=medium_photo&user=MoFbcc0AAAAJ,9988,72,52,162,125,0,1
245117,"Professor of Computer Science, Georgia Institute of Technology",@cc.gatech.edu,25267,GmcChLIAAAAJ,{'indices'},computer graphics|human-computer interaction|information visualization,James Foley,https://scholar.google.com/citations?view_op=medium_photo&user=GmcChLIAAAAJ,2297,41,12,88,13,0,1
245118,"Professor of Information Studies, University of Maryland, College Park",@umd.edu,24066,LoQXe24AAAAJ,{'indices'},visualization|information visualization|human-computer interaction|visual analytics|big data,Niklas Elmqvist,https://scholar.google.com/citations?view_op=medium_photo&user=LoQXe24AAAAJ,6973,44,32,121,106,0,1
245119,"Professor of Computer Science, Georgia Institute of Technology",@gatech.edu,23958,8kA3eDwAAAAJ,{'indices'},computer vision|robotics|machine learning|human-computer interaction|parallel and distributed computing,James M. Rehg,https://scholar.google.com/citations?view_op=medium_photo&user=8kA3eDwAAAAJ,10425,78,51,211,144,0,1
245120,"Associate Professor of Computer Science and Engineering, University of Engineering and …",@uet.edu.pk,23598,p6q6XgIAAAAJ,{'indices'},Knowledge Based Systems|Intelligent Agents|Human Computer Interaction|and Cooperative Learning,Muhammad Aslam,https://scholar.google.com/citations?view_op=medium_photo&user=p6q6XgIAAAAJ,15817,62,48,568,397,0,1
245121,"Michael Jebsen Professor of Business, Chair Professor of Information Systems, HKUST",@ust.hk,23509,sLHqJN2Hrl8C,{'indices'},Information Systems|Technology Adoption|Human Computer Interaction|HCI|e-Government,James YL Thong,https://scholar.google.com/citations?view_op=medium_photo&user=sLHqJN2Hrl8C,12959,41,33,48,42,0,1
245122,"Deputy Director, Microsoft Research Cambridge, UK",@microsoft.com,23344,3UlxG6UAAAAJ,{'indices'},Human-Computer Interaction,Abigail Sellen,https://scholar.google.com/citations?view_op=medium_photo&user=3UlxG6UAAAAJ,6613,78,45,191,133,0,1
245123,"Professor of Computer Science, LMU Munich",@ifi.lmu.de,23149,qM5jR7YAAAAJ,{'indices'},Human Computer Interaction|Mobile HCI|Ubiquitous Computing|Interaction Design|Wearable Computing,Albrecht Schmidt,https://scholar.google.com/citations?view_op=medium_photo&user=qM5jR7YAAAAJ,8725,68,48,320,189,0,1
245124,Carnegie Mellon University,@andrew.cmu.edu,23147,B13SvmAAAAAJ,{'indices'},Wearable computing|computer reliability|computer architecture|human computer interaction|computer aided design,Daniel Siewiorek,https://scholar.google.com/citations?view_op=medium_photo&user=B13SvmAAAAAJ,3512,69,29,215,63,0,1
245125,"Professor of Information Sciences & Technology, Pennsylvania State University",@psu.edu,22463,1GUWOTEAAAAJ,{'indices'},Human-computer interaction|Computer Supported Cooperative Work|End-User Development|Educational Technology|Human-Centered De,Mary Beth Rosson,https://scholar.google.com/citations?view_op=medium_photo&user=1GUWOTEAAAAJ,6393,69,39,230,108,0,1
245126,University of Washington,@cs.washington.edu,22271,vlgs4G4AAAAJ,{'indices'},Human-Computer Interaction|HCI|Visualization|Information Visualization|Visual Analytics,Jeffrey Heer,https://scholar.google.com/citations?view_op=medium_photo&user=vlgs4G4AAAAJ,12723,70,54,148,125,0,1
245127,"Emeritus Professor of Educational Technology, The Open University",@open.ac.uk,22223,0KzFF40AAAAJ,{'indices'},Educational Technology|Learning Sciences|STEM learning|human computer interaction,Mike Sharples,https://scholar.google.com/citations?view_op=medium_photo&user=0KzFF40AAAAJ,8780,61,41,178,100,0,1
245128,Assistant Professor - Universidad ICESI,@icesi.edu.co,22162,2B2fSC4AAAAJ,{'indices'},Personal informatics|Human-Computer Interaction|User Experience|Healthcare,Juan Jimenez Garcia,https://scholar.google.com/citations?view_op=medium_photo&user=2B2fSC4AAAAJ,9616,61,36,408,198,0,1
245129,"Professor of Computational Media, University of California at Santa Cruz",@ucsc.edu,22041,TkVUIVsAAAAJ,{'indices'},Human Computer Interaction|Computer Mediated Communication|Well-Being,Steve Whittaker,https://scholar.google.com/citations?view_op=medium_photo&user=TkVUIVsAAAAJ,5425,72,40,191,114,0,1
245130,"Regents Professor of Interactive Computing, Georgia Institute of Technology",@cc.gatech.edu,21958,2PxFftgAAAAJ,{'indices'},Information Visualization|Visual Analytics|Human-Computer Interaction,John Stasko,https://scholar.google.com/citations?view_op=medium_photo&user=2PxFftgAAAAJ,6580,69,39,202,115,0,1
245131,"Professor and Director of the Computational Foundry, Swansea University, Wales, UK",@hcibook.com,21951,m6AAw9wAAAAJ,{'indices'},Human Computer Interaction|Physicality|Creativity|Community Technology|Human-Data Interaction,Alan Dix,https://scholar.google.com/citations?view_op=medium_photo&user=m6AAw9wAAAAJ,4809,50,23,211,63,0,1
245132,"Professor, University of Central Florida",@ucf.edu,21843,9rHaWCYAAAAJ,{'indices'},Human-computer interaction|virtual reality|augmented reality|stochastic estimation,Greg Welch,https://scholar.google.com/citations?view_op=medium_photo&user=9rHaWCYAAAAJ,6452,50,30,139,83,0,1
245133,"University of Michigan, School of Information",@umich.edu,21021,JdxjEQIAAAAJ,{'indices'},Global Development|ICT and Development|Human-Computer Interaction|Multimedia|Computer Vision,Kentaro Toyama,https://scholar.google.com/citations?view_op=medium_photo&user=JdxjEQIAAAAJ,6815,61,34,169,107,0,1
245134,"Professor of Computer Science, University of Maryland",@cs.umd.edu,20891,IcW1vJEAAAAJ,{'indices'},Human-Computer Interaction,Benjamin B. Bederson,https://scholar.google.com/citations?view_op=medium_photo&user=IcW1vJEAAAAJ,4508,66,34,160,87,0,1
245135,Nara Institute of Science and Technology,@is.naist.jp,20869,zlyaC60AAAAJ,{'indices'},Augmented Reality|Virtual Reality|Human Computer Interaction|3D User Interface,Hirokazu Kato,https://scholar.google.com/citations?view_op=medium_photo&user=zlyaC60AAAAJ,6703,44,27,432,129,0,1
245136,"Professor of Computer Science and Engineering, University of Washington",@cs.washington.edu,20502,s_YDrrgAAAAJ,{'indices'},Computer security|computer systems|human-computer interaction,Tadayoshi Kohno,https://scholar.google.com/citations?view_op=medium_photo&user=s_YDrrgAAAAJ,11092,64,47,140,123,0,1
245137,Google Research / Google Brain,@acm.org,20469,VuWl-KUAAAAJ,{'indices'},Recommender|Machine Learning|Crowdsourcing|Human-Computer Interaction|Social Computing,Ed H. Chi,https://scholar.google.com/citations?view_op=medium_photo&user=VuWl-KUAAAAJ,8216,68,44,173,121,0,1
245138,Adobe,@adobe.com,20440,ZcWO2AEAAAAJ,{'indices'},Computer graphics|computer vision|machine learning|human-computer interaction,Aaron Hertzmann,https://scholar.google.com/citations?view_op=medium_photo&user=ZcWO2AEAAAAJ,7579,60,44,102,84,0,1
245139,University of Minnesota,@cs.umn.edu,20433,r6cAovIAAAAJ,{'indices'},human-computer interaction|social computing|recommender systems,Loren Terveen,https://scholar.google.com/citations?view_op=medium_photo&user=r6cAovIAAAAJ,6899,63,36,129,79,0,1
245140,"Principal, HVHF Sciences",@hvhfsciences.com,20101,1iMlYOgAAAAJ,{'indices'},human factors|cognitive science|cognitive engineering|human-computer interaction|usability,Moin Rahman,https://scholar.google.com/citations?view_op=medium_photo&user=1iMlYOgAAAAJ,10354,57,38,492,275,0,1
245141,"Professor, MIT Media Lab",@media.mit.edu,20083,-_hcRfgAAAAJ,{'indices'},Sensors|Sensor Networks|Human-Computer Interaction|Ubiquitous Computing|Musical Controllers,Joseph Paradiso,https://scholar.google.com/citations?view_op=medium_photo&user=-_hcRfgAAAAJ,6269,63,38,188,104,0,1
245142,"Professor of Information Systems, Karlsruhe Institute of Technology KIT",@kit.edu,19920,NLWSjCIAAAAJ,{'indices'},Information Systems|Interactive Intelligent Systems|Design Science Research|Human-Computer Interaction,Alexander Maedche,https://scholar.google.com/citations?view_op=medium_photo&user=NLWSjCIAAAAJ,4837,62,33,145,94,0,1
245143,"Professor of Computer Science, Nottingham University",@cs.nott.ac.uk,19753,gWbK0A0AAAAJ,{'indices'},HCI|Ubiquitous Computing|CSCW|Human Computer Interaction,Tom Rodden,https://scholar.google.com/citations?view_op=medium_photo&user=gWbK0A0AAAAJ,5063,75,40,233,121,0,1
245144,"Professor of Computer Science, University of California at Davis",@cs.ucdavis.edu,19512,LgL2HpkAAAAJ,{'indices'},Visualization|Computer Graphics|High Performance Computing|Human Computer Interaction,Kwan-Liu Ma,https://scholar.google.com/citations?view_op=medium_photo&user=LgL2HpkAAAAJ,7077,75,39,315,200,0,1
245145,"Professor of Computer Science, University of Colorado, Boulder",@colorado.edu,19381,NJSK64sAAAAJ,{'indices'},Human Computer Interaction|Learning Sciences|Design|Technology Enhanced Education,Gerhard Fischer,https://scholar.google.com/citations?view_op=medium_photo&user=NJSK64sAAAAJ,3777,74,29,202,80,0,1
245146,"Empire Innovation Professor, Department of Computer Science, Stony Brook University",@cs.stonybrook.edu,19355,jWx3qtIAAAAJ,{'indices'},computer vision|augmented reality|medical image analysis|privacy|human computer interaction,Haibin Ling (凌海滨),https://scholar.google.com/citations?view_op=medium_photo&user=jWx3qtIAAAAJ,12721,66,53,176,154,0,1
245147,"NEU, Professor; FIEEE, FSPIE, FOSA, FIAPR",@neu.edu,19326,h-JEcQ8AAAAJ,{'indices'},machine learning|computer vision|image processing|human computer interaction|multimedia,Yun Raymond Fu,https://scholar.google.com/citations?view_op=medium_photo&user=h-JEcQ8AAAAJ,14352,69,58,259,228,0,1
245148,"Professor of Computer Science, University of New Hampshire & CCOM",@ccom.unh.edu,19163,e6C_dHAAAAAJ,{'indices'},Data visualization|Human Computer Interaction|Marine mammals|human perception|information visualization,Colin Ware,https://scholar.google.com/citations?view_op=medium_photo&user=e6C_dHAAAAAJ,5476,56,31,153,70,0,1
245149,"Associate Professor, HCI Games and UX Research, University of Waterloo",@uwaterloo.ca,19003,i-y5S2AAAAAJ,{'indices'},Human-Computer Interaction|User Experience|Player Experience|Games User Research|Gamification,Lennart E. Nacke,https://scholar.google.com/citations?view_op=medium_photo&user=i-y5S2AAAAAJ,13515,46,40,113,98,0,1
245150,York University,@cse.yorku.ca,18841,G9MSEncAAAAJ,{'indices'},Human-Computer Interaction|Fitts' law,I Scott MacKenzie,https://scholar.google.com/citations?view_op=medium_photo&user=G9MSEncAAAAJ,5148,65,37,146,95,0,1
245151,"Professor of Computer Science & Professor of Information Science, University of Colorado …",@cs.colorado.edu,18802,x0OsogEAAAAJ,{'indices'},Disasters|Crisis informatics|Human computer interaction|computer supported cooperative work|social computing,Leysia Palen,https://scholar.google.com/citations?view_op=medium_photo&user=x0OsogEAAAAJ,8243,62,46,93,84,0,1
245152,"Glasgow Interactive Systems Group, School of Computing Science, University of Glasgow",@glasgow.ac.uk,18738,uu7LudIAAAAJ,{'indices'},Human Computer Interaction|multimodal|VR/AR|mobile|haptics,Stephen Brewster,https://scholar.google.com/citations?view_op=medium_photo&user=uu7LudIAAAAJ,6065,73,37,280,161,0,1
245153,"Professor of Computer Science, University of Stuttgart",@vis.uni-stuttgart.de,18596,qFQ9jHkAAAAJ,{'indices'},Visualization|Computer Graphics|Visual Analytics|Human Computer Interaction,Thomas Ertl,https://scholar.google.com/citations?view_op=medium_photo&user=qFQ9jHkAAAAJ,5679,68,32,317,135,0,1
245154,"Brunel University London, UK",@brunel.ac.uk,18303,wZlM_6YAAAAJ,{'indices'},Computing|Embedded Electronics|Human-Computer Interaction|Knowledge Discovery|Information Visualisation,Federico Colecchia,https://scholar.google.com/citations?view_op=medium_photo&user=wZlM_6YAAAAJ,2896,65,21,149,54,0,1
245155,"Chief Scientist, Openstream, Inc.",@openstream.com,18180,V72PR9wAAAAJ,{'indices'},dialogue|multimodal interaction|multi-agent systems|natural language processing|human-computer interaction,Philip R. Cohen,https://scholar.google.com/citations?view_op=medium_photo&user=V72PR9wAAAAJ,2230,52,23,102,43,0,1
245156,CAST Software,@acm.org,18136,D5IKxV8AAAAJ,{'indices'},software engineering|human-computer interaction|software management|workforce management|coaching behavior,Bill Curtis,https://scholar.google.com/citations?view_op=medium_photo&user=D5IKxV8AAAAJ,2555,43,18,89,28,0,1
245157,Google,@acm.org,17857,jJLvY8AAAAAJ,{'indices'},Mobile User Interfaces|Human-Computer Interaction|Human Performance Models|Text Input|Input Devices and Methods,Shumin Zhai,https://scholar.google.com/citations?view_op=medium_photo&user=jJLvY8AAAAAJ,6373,74,45,184,139,0,1
245158,"Principal Research Scientist, Massachsuetts Institute of Technology",@media.mit.edu,17758,NdV5hMYAAAAJ,{'indices'},Artificial Intelligence|Human-Computer Interaction,Henry Lieberman,https://scholar.google.com/citations?view_op=medium_photo&user=NdV5hMYAAAAJ,3530,56,23,130,49,0,1
245159,"Chief Futurist, University of Maryland",@umiacs.umd.edu,17696,QpaGsuMAAAAJ,{'indices'},Human-Computer Interaction|Search|Educational applications|Mobile tech,Allison Druin,https://scholar.google.com/citations?view_op=medium_photo&user=QpaGsuMAAAAJ,5845,60,35,141,89,0,1
245160,"Professor of Computer Science, Hasso Plattner Institute",@hpi.uni-potsdam.de,17661,GdRdhYwAAAAJ,{'indices'},Human Computer Interaction|personal fabrication|haptics|natural user interfaces|computer science,Patrick Baudisch,https://scholar.google.com/citations?view_op=medium_photo&user=GdRdhYwAAAAJ,7608,75,50,165,131,0,1
245161,"Professor of Human-Computer Interaction & Director, HCI Centre - University of Birmingham",@cs.bham.ac.uk,17395,kr40Kd8AAAAJ,{'indices'},Human-Computer Interaction|HCI|design|usability|user experience,Russell Beale,https://scholar.google.com/citations?view_op=medium_photo&user=kr40Kd8AAAAJ,3578,35,21,89,42,0,1
