,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
500001,"Professor of Biochemistry and Molecular Biology, SUNY Upstate Medical university",@upstate.edu,7744,OUELrNAAAAAJ,{'indices'},Organelles|Vacuole|Acidification|Transport|protein splicing,Patricia M. Kane,https://scholar.google.com/citations?view_op=medium_photo&user=OUELrNAAAAAJ,1848,47,22,66,41,0,0
500002,Universiié,,3724,K7GbTZcAAAAJ,{'indices'},Vacuole|Autophagie|Aquaporines,Francis MARTY,https://scholar.google.com/citations?view_op=medium_photo&user=K7GbTZcAAAAJ,681,28,14,44,16,0,0
500003,"Researcher of Botany, DiSTeBA, University of Salento",@unisalento.it,2079,NLay8qYAAAAJ,{'indices'},Plant cell|endomembranes|secretion|vacuole|SNARE,Gian Pietro Di Sansebastiano,https://scholar.google.com/citations?view_op=medium_photo&user=NLay8qYAAAAJ,867,22,17,43,29,0,0
500004,Gregor Mendel Institute of Molecular Plant Biology,@gmi.oeaw.ac.at,1500,CP-T6F0AAAAJ,{'indices'},Plant Cell Biology|Autophagy|Vacuole|Auxin|Gibberellin,Christian Löfke,https://scholar.google.com/citations?view_op=medium_photo&user=CP-T6F0AAAAJ,905,17,16,19,18,0,0
500005,University of Kaiserslautern,@rhrk.uni-kl.de,1103,Dp6k1CgAAAAJ,{'indices'},Plant Cell Biology|Vacuole|Plant Pathology|Endomembrane System,David Scheuring,https://scholar.google.com/citations?view_op=medium_photo&user=Dp6k1CgAAAAJ,595,15,15,16,16,0,0
500006,Postdoc of Huazhong Agricultural University,,580,Su1w_k8AAAAJ,{'indices'},CBL CIPK|rice|Calcium signaling|Vacuole|drought stress,Nili Wang,https://scholar.google.com/citations?view_op=medium_photo&user=Su1w_k8AAAAJ,378,7,7,6,6,0,0
500007,"University of Seville, Andalusian, Spain",,213,ho9iT_EAAAAJ,{'indices'},Autophagy|Electron microscopy|Fluorescence microscopy|ERAD|Vacuole,Leticia Lemus,https://scholar.google.com/citations?view_op=medium_photo&user=ho9iT_EAAAAJ,166,5,5,4,4,0,0
