,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
127321,California Polytechnic State University,@calpoly.edu,608,G4Vs0nwAAAAJ,{'indices'},special education|general curriculum access|literacy|science|technology,Alyson Leah Wood,https://scholar.google.com/citations?view_op=medium_photo&user=G4Vs0nwAAAAJ,548,12,12,12,12,0,0
127322,,,608,hU-pX10AAAAJ,{'indices'},science,Lee Donaghey,https://scholar.google.com/citations?view_op=medium_photo&user=hU-pX10AAAAJ,62,13,4,15,1,0,0
127323,Pidstryhach institute for applied problems of mechanics and mathematics NASU,@uni-wuerzburg.de,600,_J_WXR0AAAAJ,{'indices'},Mathematics|Science|Philosophy|Mystics,Alex Ravsky,https://scholar.google.com/citations?view_op=medium_photo&user=_J_WXR0AAAAJ,347,14,10,17,10,0,0
127324,Tampere University of Technology,@tut.fi,597,YQjQq4EAAAAJ,{'indices'},Technology|Science|Optoelectronics,Ville Polojärvi,https://scholar.google.com/citations?view_op=medium_photo&user=YQjQq4EAAAAJ,407,13,11,19,13,0,0
127325,"Associate Professor of History, University of Otago",@otago.ac.nz,592,kPD06voAAAAJ,{'indices'},History|Science|Religion|Race,John Stenhouse,https://scholar.google.com/citations?view_op=medium_photo&user=kPD06voAAAAJ,159,14,6,18,5,0,0
127326,scientist,,592,I9fyuF4AAAAJ,{'indices'},science,arshad hussain,https://scholar.google.com/citations?view_op=medium_photo&user=I9fyuF4AAAAJ,377,15,11,17,12,0,0
127327,Wesleyan University,@wesleyan.edu,592,maQfgj0AAAAJ,{'indices'},photography|guns|Victorian|science|visual,Jennifer Tucker,https://scholar.google.com/citations?view_op=medium_photo&user=maQfgj0AAAAJ,257,8,7,8,5,0,0
127328,"Master on Public Administration, NEUST",,585,h4KKcm4AAAAJ,{'indices'},public administration|science|public health adminitration,Marvie Barbosa,https://scholar.google.com/citations?view_op=medium_photo&user=h4KKcm4AAAAJ,231,13,8,15,6,0,0
127329,"Assistant Professor, Research Centre, The Maldives National University",@mnu.edu.mv,585,hgZLaRcAAAAJ,{'indices'},Science,Aishath Naila,https://scholar.google.com/citations?view_op=medium_photo&user=hgZLaRcAAAAJ,379,7,5,6,5,0,0
127330,"Iraq, Baghdad , University of Baghdad,College of Science ,Department of Physics",,581,q6FHzo0AAAAJ,{'indices'},Science|Physics|laser and moleculer,Mohammed Abdullah Hameed,https://scholar.google.com/citations?view_op=medium_photo&user=q6FHzo0AAAAJ,272,9,7,9,7,0,0
127331,Freelancer/Business Owner/Entrepreneur/Director/Chairman/Proprietor/Founder & CEO,,578,_8ucMqwAAAAJ,{'indices'},Science|Technology|Engineering|Design & Mathematics,Er. Naitik Panchal,https://scholar.google.com/citations?view_op=medium_photo&user=_8ucMqwAAAAJ,271,12,7,16,5,0,0
127332,,@univ-tebessa.dz,576,bXIa01IAAAAJ,{'indices'},science,Mansouri Lakhdar,https://scholar.google.com/citations?view_op=medium_photo&user=bXIa01IAAAAJ,359,16,12,25,16,0,0
127333,Aquinas College,@aquinas.edu,574,wSUGBJsAAAAJ,{'indices'},elementary education|science|literacy,JUSTINE KANE,https://scholar.google.com/citations?view_op=medium_photo&user=wSUGBJsAAAAJ,345,10,9,10,8,0,0
127334,Graphic Designer & Photographer at Science Transmitter,@sciencetransmitter.com,572,XwMzaSUAAAAJ,{'indices'},Science|Biology|Design|Photography,Roel Fleuren,https://scholar.google.com/citations?view_op=medium_photo&user=XwMzaSUAAAAJ,166,7,5,6,4,0,0
127335,"GEMASS (CNRS, Université Paris-Sorbonne); Vitrome (IRD, Aix-Marseille Université, IHU …",,568,rI0zQRcAAAAJ,{'indices'},Sociology|Risk|Science|Infectious Diseases|Vaccines,Jeremy K. Ward,https://scholar.google.com/citations?view_op=medium_photo&user=rI0zQRcAAAAJ,552,13,13,17,17,0,0
127336,erasmus university,,567,ZjkovQIAAAAJ,{'indices'},science,Daniel Horvath,https://scholar.google.com/citations?view_op=medium_photo&user=ZjkovQIAAAAJ,324,15,11,19,13,0,0
127337,"Associate Professor, Charles Sturt University",@csu.edu.au,564,6NaSu78AAAAJ,{'indices'},Animal|Equine|Equitation|Science|Welfare,Hayley Randle,https://scholar.google.com/citations?view_op=medium_photo&user=6NaSu78AAAAJ,372,10,9,11,9,0,0
127338,Dong-A ST,@skku.edu,564,ACC7D94AAAAJ,{'indices'},Biology|Science,Seung Ho Lee,https://scholar.google.com/citations?view_op=medium_photo&user=ACC7D94AAAAJ,497,8,8,8,8,0,0
127339,"Retired, Los Alamos National Lab",@mindspring.com,558,YQxuQOUAAAAJ,{'indices'},engineering|science,Ed Van Eeckhout,https://scholar.google.com/citations?view_op=medium_photo&user=YQxuQOUAAAAJ,181,9,5,9,4,0,0
127340,MEDRC Water Research,@medrc.org,557,1jUVY3QAAAAJ,{'indices'},remote sensing|water management|desalination|science,Jauad Elkharraz,https://scholar.google.com/citations?view_op=medium_photo&user=1jUVY3QAAAAJ,266,7,5,4,4,0,0
127341,Mak,,554,MzCInngAAAAJ,{'indices'},Science,Blater Williams,https://scholar.google.com/citations?view_op=medium_photo&user=MzCInngAAAAJ,211,3,3,3,2,0,0
127342,Editor,@njau.edu.cn,550,uSzaOZMAAAAJ,{'indices'},Science,Science Letters,https://scholar.google.com/citations?view_op=medium_photo&user=uSzaOZMAAAAJ,506,10,10,12,11,0,0
127343,"Sports scientist, Paris Saint Germain FC",@psg.fr,549,jVmZfHMAAAAJ,{'indices'},Sport|Science|Performance analysis|Monitoring training load|Fatigue,Mathieu Lacome,https://scholar.google.com/citations?view_op=medium_photo&user=jVmZfHMAAAAJ,515,13,13,16,16,0,0
127344,Minaret of Freedom Institute,@minaret.org,546,MzzRNjAAAAAJ,{'indices'},islamic studies|history of science|economics|religion|science,Imad-ad-Dean Ahmad,https://scholar.google.com/citations?view_op=medium_photo&user=MzzRNjAAAAAJ,56,12,4,17,0,0,0
127345,High School Student,@fcae.ca,546,pQuniBYAAAAJ,{'indices'},Forestry|science|youth homelessness,Caleb Smith,https://scholar.google.com/citations?view_op=medium_photo&user=pQuniBYAAAAJ,293,11,8,12,7,0,0
127346,Student of Habibullah Nagar Hi School,,545,3UJh7FIAAAAJ,{'indices'},Science,Md Mohiuddin,https://scholar.google.com/citations?view_op=medium_photo&user=3UJh7FIAAAAJ,149,10,7,10,6,0,0
127347,Universidad Nacional Autónoma de México,@ciencias.unam.mx,542,WfP62NYAAAAJ,{'indices'},biology|evolution|science|history of science,Rosaura Ruiz Gutierrez,https://scholar.google.com/citations?view_op=medium_photo&user=WfP62NYAAAAJ,236,12,8,14,7,0,0
127348,environmental science university of kerala,,541,SMyi6DMAAAAJ,{'indices'},science,sreejai,https://scholar.google.com/citations?view_op=medium_photo&user=SMyi6DMAAAAJ,299,11,8,11,8,0,0
127349,Associate Professor,@uttyler.edu,540,jI936ZQAAAAJ,{'indices'},Educational Technology|STEM|Science,Julie Delello,https://scholar.google.com/citations?view_op=medium_photo&user=jI936ZQAAAAJ,488,10,10,11,11,0,0
127350,"Associate Professor of Sociology, University of Oregon",@uoregon.edu,538,kg8t-m0AAAAJ,{'indices'},Networks|Culture|Science|Inequality,Ryan Light,https://scholar.google.com/citations?view_op=medium_photo&user=kg8t-m0AAAAJ,384,10,10,10,10,0,0
127351,"Professor of Chemistry, University of Northern British Columbia",@unbc.ca,538,eupvsKEAAAAJ,{'indices'},science,Todd Whitcombe,https://scholar.google.com/citations?view_op=medium_photo&user=eupvsKEAAAAJ,152,13,5,16,4,0,0
127352,University of New Mexico,@unm.edu,528,ieNvQOAAAAAJ,{'indices'},learning|engineering|design|science|education,Vanessa Svihla,https://scholar.google.com/citations?view_op=medium_photo&user=ieNvQOAAAAAJ,325,12,8,16,8,0,0
127353,"Prof., Lviv University of Trade and Economics; Leading Res. Sci.,  Ivan Franko Nat. Univ. of …",@lute.lviv.ua,526,L8p4qRYAAAAJ,{'indices'},Science,Volodymyr Vasylechko,https://scholar.google.com/citations?view_op=medium_photo&user=L8p4qRYAAAAJ,288,11,9,12,9,0,0
127354,univeristy of southern denmark,@sdu.dk,524,LX0Lt6UAAAAJ,{'indices'},science,kasia solanko,https://scholar.google.com/citations?view_op=medium_photo&user=LX0Lt6UAAAAJ,366,13,11,15,12,0,0
127355,"Grad Student, Grand Canyon Uniiversity",@my.gcu.edu,523,mLlitSQAAAAJ,{'indices'},Nursing|science|art|health,jill winston,https://scholar.google.com/citations?view_op=medium_photo&user=mLlitSQAAAAJ,85,12,5,13,1,0,0
127356,University of San Diego (retired),@sandiego.edu,512,4_7u_nsAAAAJ,{'indices'},Science|human nature and ethical behavior|Science|human nature and ethics education,Marc Lampe,https://scholar.google.com/citations?view_op=medium_photo&user=4_7u_nsAAAAJ,184,8,7,7,5,0,0
127357,"Statistical Physics, Deep Learning PhD student, Eötvös Loránd University",@caesar.elte.hu,510,h7q2lyMAAAAJ,{'indices'},software development|deep learning|science,Attila Bagoly,https://scholar.google.com/citations?view_op=medium_photo&user=h7q2lyMAAAAJ,496,13,12,17,16,0,0
127358,"Professor of Science Education, University of Education, Winneba",@uew.edu.gh,509,58uKq18AAAAJ,{'indices'},science education|education|science,Jophus Anamuah-Mensah,https://scholar.google.com/citations?view_op=medium_photo&user=58uKq18AAAAJ,214,11,8,18,6,0,0
127359,Durham University,@durham.ac.uk,508,87KJa-8AAAAJ,{'indices'},Social psychology|religion|science|GMO|climate change,Jonathon McPhetres,https://scholar.google.com/citations?view_op=medium_photo&user=87KJa-8AAAAJ,507,10,10,11,11,0,0
127360,Mass General Hospital,@molbio.mgh.harvard.edu,507,3bH_OYoAAAAJ,{'indices'},Science,Amaranath Govindan,https://scholar.google.com/citations?view_op=medium_photo&user=3bH_OYoAAAAJ,201,9,8,9,8,0,0
127361,USAMV CLUJ-NAPOCA,,504,2zkBh4cAAAAJ,{'indices'},SCIENCE,Balint Claudia,https://scholar.google.com/citations?view_op=medium_photo&user=2zkBh4cAAAAJ,221,10,6,10,0,0,0
127362,Independent Civil Rights Lawyer,,504,2FtZrV4AAAAJ,{'indices'},Civil Rights|Health|Science|Aerodynamics,James L. Windsor,https://scholar.google.com/citations?view_op=medium_photo&user=2FtZrV4AAAAJ,171,11,7,11,6,0,0
127363,Professor of Health & Science Communication & Developmental Journalism,,501,WtrFcPgAAAAJ,{'indices'},Health|Science|Developmental|Environmental,Dr Sushil Kumar Sharma,https://scholar.google.com/citations?view_op=medium_photo&user=WtrFcPgAAAAJ,175,8,6,7,4,0,0
127364,"Associate Professor of Science Education, James Madison University",@jmu.edu,498,J7DOkL0AAAAJ,{'indices'},Chemistry|science|curriculum|assessment|student learning,Joi Merritt,https://scholar.google.com/citations?view_op=medium_photo&user=J7DOkL0AAAAJ,349,10,8,10,7,0,0
127365,St. Hope Public Schools,@sthopepublicschools.org,497,ijGhe7QAAAAJ,{'indices'},Science|Biotechnology|Biology|Genetics|Education Equity,Tammy Doty,https://scholar.google.com/citations?view_op=medium_photo&user=ijGhe7QAAAAJ,305,2,2,2,2,0,0
127366,"Research Fellow, University of Melbourne",@unimelb.edu.au,495,yAT7vNEAAAAJ,{'indices'},Science|Education,Susan-Marie Harding,https://scholar.google.com/citations?view_op=medium_photo&user=yAT7vNEAAAAJ,175,8,7,8,5,0,0
127367,Writer and Video/journalist,@tomgeller.com,495,t4FPAj0AAAAJ,{'indices'},Computer science|Technology|Business|Science,Tom Geller,https://scholar.google.com/citations?view_op=medium_photo&user=t4FPAj0AAAAJ,196,10,8,12,6,0,0
127368,University of the Western Cape & Eduardo Mondlane University,@uwc.ac.za,494,yt2pocgAAAAJ,{'indices'},Sociology|Higher Education|Science|Technology and Innovation Policy,Patricio Langa,https://scholar.google.com/citations?view_op=medium_photo&user=yt2pocgAAAAJ,385,12,9,12,9,0,0
127369,Baylor College of Medicine,@bcm.edu,492,m1WK9fEAAAAJ,{'indices'},Science,Alma Perez,https://scholar.google.com/citations?view_op=medium_photo&user=m1WK9fEAAAAJ,191,6,6,6,6,0,0
127370,"Physicist, PhD",,491,4kDJBQ8AAAAJ,{'indices'},Science|Physics|Chemistry|Mathematics|Statistics,Daniel M. Danailov,https://scholar.google.com/citations?view_op=medium_photo&user=4kDJBQ8AAAAJ,89,11,4,12,3,0,0
127371,iit dh,,489,8F7cR5cAAAAJ,{'indices'},science|technology and human brain,shalaj Yadav,https://scholar.google.com/citations?view_op=medium_photo&user=8F7cR5cAAAAJ,266,10,10,10,10,0,0
127372,"Director Arts Administration, Boston University; Visiting Professor, Goldsmiths College …",@bu.edu,486,snEM2x0AAAAJ,{'indices'},Art|Science|Technology|Contemporary Art|Transmedia,Lanfranco Aceti,https://scholar.google.com/citations?view_op=medium_photo&user=snEM2x0AAAAJ,305,10,7,10,3,0,0
127373,bild der wissenschaft,@konradin.de,484,HX1c6k0AAAAJ,{'indices'},philosophy|cosmology|physics|biology|science,Rüdiger Vaas,https://scholar.google.com/citations?view_op=medium_photo&user=HX1c6k0AAAAJ,130,11,6,13,2,0,0
127374,Professor of Philosophy,@ff.uni-lj.si,480,P71k8Y4AAAAJ,{'indices'},Philosophy|Culture|Science|Politics,Dean Komel,https://scholar.google.com/citations?view_op=medium_photo&user=P71k8Y4AAAAJ,216,11,6,11,4,0,0
127375,STFC,@stfc.ac.uk,478,1nDT0G4AAAAJ,{'indices'},Policy|Environment|Science|Nanotechnology|Catalysis,Justin O'Byrne,https://scholar.google.com/citations?view_op=medium_photo&user=1nDT0G4AAAAJ,300,14,11,16,12,0,0
127376,Los Angeles Biomedical Research Institute at Harbor-UCLA Medical Center,@labiomed.org,476,nsxXLV8AAAAJ,{'indices'},cuisine|fitness|science|geography|astronmy,Yiyou Gu,https://scholar.google.com/citations?view_op=medium_photo&user=nsxXLV8AAAAJ,379,8,8,7,7,0,0
127377,"Institute of Biochemistry and Molecular Medicine, University of Bern, Switzerland",@alumni.ethz.ch,475,1UoA0G0AAAAJ,{'indices'},Science|Pharmacology,Simon Nicolussi,https://scholar.google.com/citations?view_op=medium_photo&user=1UoA0G0AAAAJ,382,10,10,10,10,0,0
127378,"Science, Canaan Baptist Church",@ix.netcom.com,471,K6rQuR8AAAAJ,{'indices'},Science,Michael Barney,https://scholar.google.com/citations?view_op=medium_photo&user=K6rQuR8AAAAJ,62,11,4,11,1,0,0
127379,University of Toledo,@utoledo.edu,467,1kj9hhcAAAAJ,{'indices'},early childhood|science|literacy|language development,Susanna Hapgood,https://scholar.google.com/citations?view_op=medium_photo&user=1kj9hhcAAAAJ,148,8,6,8,4,0,0
127380,Medizinische Fakultät Mannheim der Universität Heidelberg,@medma.uni-heidelberg.de,464,9MRTWikAAAAJ,{'indices'},Chemistry|Science|Biomedical Chemistry|Radiology|Nature,Ralph Huebner,https://scholar.google.com/citations?view_op=medium_photo&user=9MRTWikAAAAJ,273,14,9,14,9,0,0
127381,"Lead Education Specialist, Inter-American Development Bank",@iadb.org,464,QPJW6oYAAAAJ,{'indices'},Education|Math|Science|Gender Issues in Education,Emma Naslund-Hadley,https://scholar.google.com/citations?view_op=medium_photo&user=QPJW6oYAAAAJ,332,13,11,15,11,0,0
127382,Norwich University,@acm.org,463,k4i3tfIAAAAJ,{'indices'},Cybersecurity|science|algorithmist|varia,Daniel Bilar,https://scholar.google.com/citations?view_op=medium_photo&user=k4i3tfIAAAAJ,217,8,5,7,2,0,0
127383,"Post doctoral Research Assistant, MRC PPU Dundee University",@dundee.ac.uk,461,XheX3PAAAAAJ,{'indices'},Science,Atul Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=XheX3PAAAAAJ,419,9,8,8,8,0,0
127384,"Panjab University, Chandigarh",@gncnarangwal.com,460,wUQrxXYAAAAJ,{'indices'},Science|Humanity and Arts|Computer Sciences|Commerce|Education,GNC NARANGWAL,https://scholar.google.com/citations?view_op=medium_photo&user=wUQrxXYAAAAJ,318,12,11,13,12,0,0
127385,"Researcher and Director of Vegetable Research, The Ramat Negev Agro Research Center …",@mop-rng.org.il,459,bHS4g1gAAAAJ,{'indices'},Agricultural technology|Agricultural R&D and innovation|Science,Yuval Kaye,https://scholar.google.com/citations?view_op=medium_photo&user=bHS4g1gAAAAJ,326,9,9,8,8,0,0
127386,Chairman/Editor: PSM,@psm.org.pk,455,XlwMmCIAAAAJ,{'indices'},Science|Biology|Microbiology,Muhammad Naeem Iqbal,https://scholar.google.com/citations?view_op=medium_photo&user=XlwMmCIAAAAJ,438,13,12,16,16,0,0
127387,Case Western Reserve University,@case.edu,454,lO9nxjkAAAAJ,{'indices'},science,Bowen Zhou,https://scholar.google.com/citations?view_op=medium_photo&user=lO9nxjkAAAAJ,442,8,8,8,8,0,0
127388,"Master Student, University of Nairobi",@students.uonbi.ac.ke,454,AAeA53sAAAAJ,{'indices'},Science,Abdirizack Aftin,https://scholar.google.com/citations?view_op=medium_photo&user=AAeA53sAAAAJ,357,11,11,17,15,0,0
127389,"Student of btech mechanical, lovely professional University",,453,Q7Ne7CcAAAAJ,{'indices'},science|research topics|Spritual topics and concepts,Bhupander chauhan,https://scholar.google.com/citations?view_op=medium_photo&user=Q7Ne7CcAAAAJ,308,1,1,1,1,0,0
127390,"senior lecturer, MU",@ped.muni.cz,451,pu-87ucAAAAJ,{'indices'},science|education|creativity|didactics of science|didactics of chemistry,Eva Trnová,https://scholar.google.com/citations?view_op=medium_photo&user=pu-87ucAAAAJ,283,10,8,10,6,0,0
127391,"Professor of physics,Al-Imam Mohammad Ibn Saud Islamic University",@imamu.edu.sa,451,1GiAGgwAAAAJ,{'indices'},science,MA Alrajhi,https://scholar.google.com/citations?view_op=medium_photo&user=1GiAGgwAAAAJ,172,7,7,3,3,0,0
127392,phD,,448,bpokkGMAAAAJ,{'indices'},science,Yousef Fazli,https://scholar.google.com/citations?view_op=medium_photo&user=bpokkGMAAAAJ,415,12,12,15,14,0,0
127393,PostDoc Fellow,@irb.usi.ch,444,PDb3W7QAAAAJ,{'indices'},Science,Mauro Di Pilato,https://scholar.google.com/citations?view_op=medium_photo&user=PDb3W7QAAAAJ,410,9,9,9,9,0,0
127394,"""Taksim Egitim ve Arastirma Hastanesi"" ""Taksim Training and",@taksimhastanesi.gov.tr,442,ofl_3yQAAAAJ,{'indices'},science|philosophy|politics|history|painting,"""Koksoy F"" ""Koksoy FN"" ""Nihat Koksoy F"" ""Ferda Koksoy"" ""Ferda N Koksoy"" ""Ferda Nihat Koksoy""",https://scholar.google.com/citations?view_op=medium_photo&user=ofl_3yQAAAAJ,173,12,7,15,6,0,0
127395,STUDENT,,442,8pFBD24AAAAJ,{'indices'},science,rose,https://scholar.google.com/citations?view_op=medium_photo&user=8pFBD24AAAAJ,320,10,7,10,7,0,0
127396,FLIR,@online.no,439,w1WMCZMAAAAJ,{'indices'},Science,Lars Petter Endresen,https://scholar.google.com/citations?view_op=medium_photo&user=w1WMCZMAAAAJ,98,7,4,6,3,0,0
127397,Laboratoire de Mécanique et Génie Civil,@umontpellier.fr,438,Pqvvq08AAAAJ,{'indices'},Science,Jérôme QUIRANT,https://scholar.google.com/citations?view_op=medium_photo&user=Pqvvq08AAAAJ,193,9,6,9,5,0,0
127398,"Research Associate, University of Manchester",@manchester.ac.uk,436,VowCJEgAAAAJ,{'indices'},science|mathematics and engineering education,Diane Harris,https://scholar.google.com/citations?view_op=medium_photo&user=VowCJEgAAAAJ,258,9,9,9,8,0,0
127399,Erzincan Binali Yıldırım Üniversitesi,@erzincan.edu.tr,435,aO5NaBUAAAAJ,{'indices'},education|science|computers|instructional technology,Vehbi Aytekin Sanalan,https://scholar.google.com/citations?view_op=medium_photo&user=aO5NaBUAAAAJ,236,11,10,19,10,0,0
127400,Roche Diagnostics GmbH,,433,H3pbstYAAAAJ,{'indices'},Statistics|Science,Florian Dufey,https://scholar.google.com/citations?view_op=medium_photo&user=H3pbstYAAAAJ,206,11,8,12,8,0,0
127401,"Senior Applied AI Engineer, Microsoft AI and Research",@mail.mcgill.ca,432,2gU2TLUAAAAJ,{'indices'},Applied mathematics|Artificial intelligence (AI)/machine learning|Signal/Image/data analysis|Engineering|Science,Hossein khadivi heris,https://scholar.google.com/citations?view_op=medium_photo&user=2gU2TLUAAAAJ,313,14,12,16,15,0,0
127402,Ph.D. in Molecular & Cellular biology,@frontiersin.org,431,bZju0fEAAAAJ,{'indices'},Science|Biotechnology|Innovation|Improvement of health and life quality,Olga Karicheva,https://scholar.google.com/citations?view_op=medium_photo&user=bZju0fEAAAAJ,193,5,5,5,5,0,0
127403,Hanyang University,@hanyang.ac.kr,429,80-deooAAAAJ,{'indices'},Science|Technology|and Innovation Policy and Management,Taehyun Jung,https://scholar.google.com/citations?view_op=medium_photo&user=80-deooAAAAJ,271,8,6,8,5,0,0
127404,University of Southern California,@usc.edu,429,JehAniUAAAAJ,{'indices'},Science|Economics|Environment|and Public Policy,"Prithivi Chellamuthu, Prithiviraj Chellamuthu",https://scholar.google.com/citations?view_op=medium_photo&user=JehAniUAAAAJ,209,8,8,8,7,0,0
127405,Metanexus Institute,@grassie.net,428,C-PvYfoAAAAJ,{'indices'},Big History|Religious Studies|Science|Economics|Finance,William Grassie,https://scholar.google.com/citations?view_op=medium_photo&user=C-PvYfoAAAAJ,161,8,4,7,2,0,0
127406,Lecturer Science and Research,@hsleiden.nl,428,z1lruGsAAAAJ,{'indices'},Science|Education|Outdoor Learning|Real Life Learning,Mart Ottenheim,https://scholar.google.com/citations?view_op=medium_photo&user=z1lruGsAAAAJ,99,11,6,11,3,0,0
127407,Associate Professor,@laurentian.ca,424,dhHoPT0AAAAJ,{'indices'},applied/practical ethics|science|values and public policy|social epistemology|philosophy of law,Michael Yeo,https://scholar.google.com/citations?view_op=medium_photo&user=dhHoPT0AAAAJ,111,11,7,13,3,0,0
127408,University of Zagreb Faculty of Metallurgy,@simet.hr,423,HfXugycAAAAJ,{'indices'},science,Robert Pezer,https://scholar.google.com/citations?view_op=medium_photo&user=HfXugycAAAAJ,108,12,4,14,4,0,0
127409,"Departamento de Humanidades, Universidad Autónoma Metropolitana - Cuajimalpa",@cua.uam.mx,415,8bnr8r4AAAAJ,{'indices'},Anthropology|citizenship|environment|NGOs|science,Analiese Richard,https://scholar.google.com/citations?view_op=medium_photo&user=8bnr8r4AAAAJ,254,6,5,4,4,0,0
127410,European Commission - Joint Research Centre - Institute for Transuranium Element …,@ec.europa.eu,415,cNpvwokAAAAJ,{'indices'},Image Analysis|Image processing|science|multivariate data analysis|chemiometric,Lorenzo Fongaro,https://scholar.google.com/citations?view_op=medium_photo&user=cNpvwokAAAAJ,344,10,10,11,11,0,0
127411,Principal Scientist,,414,6lD2DVkAAAAJ,{'indices'},science,R.Gomathi,https://scholar.google.com/citations?view_op=medium_photo&user=6lD2DVkAAAAJ,306,11,8,12,8,0,0
127412,AIMS Limited,@beguided.co.nz,413,k8B8f8QAAAAJ,{'indices'},Science,John David Barrett,https://scholar.google.com/citations?view_op=medium_photo&user=k8B8f8QAAAAJ,89,4,3,4,2,0,0
127413,Researcher | Scholar | Analyst,@dc.gov,411,1Aj62NkAAAAJ,{'indices'},Science|Technology|Society,David Raphael Harris,https://scholar.google.com/citations?view_op=medium_photo&user=1Aj62NkAAAAJ,168,11,8,11,7,0,0
127414,Minia University,,407,lS7hTcwAAAAJ,{'indices'},science,Hany Taha,https://scholar.google.com/citations?view_op=medium_photo&user=lS7hTcwAAAAJ,158,3,2,2,2,0,0
127415,"FABI, Department of Genetics, University of Pretoria",@fabi.up.ac.za,400,ZNmIXaQAAAAJ,{'indices'},Science|snorkeling and camping,Lieschen De Vos,https://scholar.google.com/citations?view_op=medium_photo&user=ZNmIXaQAAAAJ,295,12,10,14,10,0,0
127416,Consortium e-learning Network Private Limited,@stmjournals.com,393,ZtmUmawAAAAJ,{'indices'},Science|Nuclear Physics,Science STM Journals,https://scholar.google.com/citations?view_op=medium_photo&user=ZtmUmawAAAAJ,385,7,7,3,3,0,0
127417,RGPV,,389,Ilt8ERcAAAAJ,{'indices'},Science,Roopesh Jain,https://scholar.google.com/citations?view_op=medium_photo&user=Ilt8ERcAAAAJ,208,9,8,9,8,0,0
127418,"Teacher, high school, Liceo Copernico, Verona, Italy",@istruzione.it,385,66y5O8QAAAAJ,{'indices'},science,Laura Faggioli,https://scholar.google.com/citations?view_op=medium_photo&user=66y5O8QAAAAJ,53,7,4,7,2,0,0
127419,"student of computer science, University of Delhi",,383,Ezmh47EAAAAJ,{'indices'},science|computers|operating systems|networking|psychedelics,Dhruv Sharma,https://scholar.google.com/citations?view_op=medium_photo&user=Ezmh47EAAAAJ,239,7,7,7,6,0,0
127420,Law Offices of John J. Cohrssen,@attorneyadvisor.org,380,jOuUY1UAAAAJ,{'indices'},law|health|science|public policy,John J. Cohrssen,https://scholar.google.com/citations?view_op=medium_photo&user=jOuUY1UAAAAJ,56,6,2,2,1,0,0
127421,"Deputy Editor, The Conversation",@theconversation.com,377,6swnOJMAAAAJ,{'indices'},energy|environment|technology|science,Martin LaMonica,https://scholar.google.com/citations?view_op=medium_photo&user=6swnOJMAAAAJ,111,9,5,6,2,0,0
127422,ceo of google,,376,QF6iArEAAAAJ,{'indices'},science,modifying pubg,https://scholar.google.com/citations?view_op=medium_photo&user=QF6iArEAAAAJ,298,7,6,6,5,0,0
127423,"BSN, South University",,374,YdF4H-wAAAAJ,{'indices'},Nursing|Science|Biology|Math,Brandie Summerlin,https://scholar.google.com/citations?view_op=medium_photo&user=YdF4H-wAAAAJ,46,2,2,2,2,0,0
127424,PwC Italy | Innovation manager,@pwc.com,370,-vDbPAUAAAAJ,{'indices'},Science|technology & business innovation,Luca Passoni,https://scholar.google.com/citations?view_op=medium_photo&user=-vDbPAUAAAAJ,306,8,8,8,8,0,0
127425,"CTTS, is a peer reviewed refereed bimonthly, scientific research journal having e-ISSN …",@ctts.in,369,pNrHuSQAAAAJ,{'indices'},Engineering|Science|Pharmacy|Agriculture and horticulture|Management,Current Trends in Technology & Science,https://scholar.google.com/citations?view_op=medium_photo&user=pNrHuSQAAAAJ,279,9,8,7,5,0,0
127426,"science,El Minia University",,364,rZDebOoAAAAJ,{'indices'},science,Mohammed Ehab Memo,https://scholar.google.com/citations?view_op=medium_photo&user=rZDebOoAAAAJ,168,4,4,4,2,0,0
127427,Engineering & Technology Journal,@ijlret.com,364,NFo-V8YAAAAJ,{'indices'},Engineering|Technology|Science,IJLRET Editor,https://scholar.google.com/citations?view_op=medium_photo&user=NFo-V8YAAAAJ,170,12,7,15,4,0,0
127428,MR,@imr.gov.my,363,e_2n4-UAAAAJ,{'indices'},Science,Mohd Ridzuan Mohd Abd Razak,https://scholar.google.com/citations?view_op=medium_photo&user=e_2n4-UAAAAJ,236,9,8,9,6,0,0
127429,"University of California, Los Angeles (UCLA)",@ucla.edu,360,QNDD054AAAAJ,{'indices'},Science|Technology|Engineering|Mathematics,Virginia Yong,https://scholar.google.com/citations?view_op=medium_photo&user=QNDD054AAAAJ,116,8,5,7,3,0,0
127430,,@uclouvain.be,357,OZNkTRoAAAAJ,{'indices'},biologie|medecine|science,audrey de rocca serra,https://scholar.google.com/citations?view_op=medium_photo&user=OZNkTRoAAAAJ,267,7,7,6,6,0,0
127431,National Taiwan University,@ntu.edu.tw,356,F-9woPcAAAAJ,{'indices'},social design|science|technology and society|deliberative democracy|public sociology,DS Chen,https://scholar.google.com/citations?view_op=medium_photo&user=F-9woPcAAAAJ,120,9,4,9,2,0,0
127432,"Folklore and Ethnomusciology, Indiana University",@indiana.edu,355,Ppp_Fn8AAAAJ,{'indices'},Folklore|Mythology|Science|Cosmology|Intellectual History,Gregory Schrempp,https://scholar.google.com/citations?view_op=medium_photo&user=Ppp_Fn8AAAAJ,110,9,5,9,4,0,0
