Unnamed: 0,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
528398,Senior Investigator,,59315,xU1UTz8AAAAJ,{'indices'},Neurobiology,Gold PW,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=GwwcCYAAAAAJ&citpid=3,8733,118,43,417,159,1,0
528399,Sidra Medical and Research Center,,11966,S1xVnLYAAAAJ,{'indices'},Glucocorticoid Hormone Action|Nuclear Receptor Biology|Endocrinology and Metabolism,Tomoshige Kino,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=S1xVnLYAAAAJ&citpid=4,4083,61,31,134,91,1,0
528400,"Professor in General Medicine - Endocrinology, National and Kapodistrian University of Athens",,19574,GaMVI1IAAAAJ,{'indices'},Endocrinology|Endocrine Oncology|Neuroendocrinology,Gregory Kaltsas,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=GaMVI1IAAAAJ&citpid=1,8630,70,40,204,165,1,0
528401,"National and Kapodistrian University of Athens, Medical School",,14238,R1adZdgAAAAJ,{'indices'},Endocrinology,George MASTORAKOS,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=R1adZdgAAAAJ&citpid=2,4496,62,33,170,118,1,0
528402,"Professor of Pediatric and Adolescent Endocrinology, National and Kapodistrian University of Athens",,7526,QYx5Yh4AAAAJ,{'indices'},Pediatric and Adolescent Endocrinology,Evangelia Charmandari,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=QYx5Yh4AAAAJ&citpid=14,3299,41,25,80,63,1,0
528403,"National and Kapodistrian University of Athens, Associate Professor of Dev.Beh. Pediatricss",,3900,uxw0ixUAAAAJ,{'indices'},Pediatrics|Child Development|Stress|ADHD|ASD,Panagiota Pervanidou,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=uxw0ixUAAAAJ&citpid=6,2493,24,19,46,39,1,0
528404,"national institutes of health, university of virginia",,52626,QUkIgbkAAAAJ,{'indices'},neurosurgery|neurology|endocrinology,Edward Oldfield,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=uxw0ixUAAAAJ&citpid=6,9490,118,47,457,242,1,0
528405,"Department of Cinical Biochemistry, ""Aghia Sophia"" Children's Hospital, Athens, Greece",,8369,AykntWcAAAAJ,{'indices'},Clinical Biochemistry|Physiology|Experimental Haematology,Ioannis Papassotiriou,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=AykntWcAAAAJ&citpid=2,3643,48,29,180,118,1,0
528406,"Professor of Biochemistry, King Saud University",,9355,z_HXB-4AAAAJ,{'indices'},Biomarkers,Nasser Al-Daghri,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=z_HXB-4AAAAJ&citpid=2,6240,52,41,202,169,1,0
528407,"Professor of Geriatrics, St Louis University",,116170,wC_k2-4AAAAJ,{'indices'},...diabetes|nutrition|nursing homes|frailty|alzheimers,John Morley,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wC_k2-4AAAAJ&citpid=2,36463,167,83,1037,457,1,0
528408,"Professor of biochemistry, biochemistry dept., College of Science, King Saud University, Saudi Arabia",,4074,nunrjMwAAAAJ,{'indices'},Cancer Molecular Biology|Molecular Pharmacology|Apoptosis and Molecular Signaling|Endocrinology,Majed Saleh Alokail,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wC_k2-4AAAAJ&citpid=2,2739,36,29,103,85,1,0
528409,"Assistant Professor and Deputy Director, Chair for Biomarkers of Chronic Diseases, KSU",,3463,NrkSGfoAAAAJ,{'indices'},vitamin D|obesity|biomarkers of chronic non-communicable diseases,Shaun Sabico,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NrkSGfoAAAAJ&citpid=5,2199,35,27,72,63,1,0
528410,"Post-Doctoral Research Fellow, Biomedical Research Foundation of the Academy of Athens",,1759,FfBxP9wAAAAJ,{'indices'},Medicine|Pediatrics|Pediatric Endocrinlogy|Molecular Biology,Nicolas C. Nicolaides,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=FfBxP9wAAAAJ&citpid=4,1345,15,15,20,19,1,0
528411,"Endocrinologist and Deputy Director, Endocrine and Metabolic Unit, Royal Adelaide Hospital",,9313,UVnFM58AAAAJ,{'indices'},Endocrinology,David Torpy,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=UVnFM58AAAAJ&citpid=2,3750,43,28,110,66,1,0
528412,National and Kapodistrian University of Athens,,4977,YlPj-k8AAAAJ,{'indices'},Obstetrics|Gynecology|Reproductive Endocrinology|Assisted Reproduction,Sophia Kalantaridou,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=YlPj-k8AAAAJ&citpid=2,1436,38,21,67,44,1,0
528413,"Dean, School of Medicine, European University Cyprus, Professor of Anatomy",,5763,O5HL-TQAAAAJ,{'indices'},neuroanatomy|neuroendocrinology|anatomy|stress systems,Elizabeth O. Johnson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=O5HL-TQAAAAJ&citpid=2,1894,39,23,88,48,1,0
528414,Distinguished Professor,,32945,tupRGcsAAAAJ,{'indices'},Depression|obesity|pharmacogenetics|endocrinology|neuroimmunology,Julio Licinio,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tupRGcsAAAAJ&citpid=2,9889,81,43,223,142,1,0
528415,"Professor, The Pennsylvania State University",,8732,dNjtqQQAAAAJ,{'indices'},behavioral endocrinology|puberty|stress,Lorah Dorn,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tupRGcsAAAAJ&citpid=2,2790,50,29,103,67,1,0
528416,SUNY Upstate Medical University,,17219,jmnA-zcAAAAJ,{'indices'},Mental Health,Ma-Li Wong,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tupRGcsAAAAJ&citpid=2,5023,62,35,168,103,1,0
528417,"National and Kapodistrian University of Athens, Dept. of Hygiene, Epidemiology and Medical",,16571,NRLrS5cAAAAJ,{'indices'},Epidemiology|Childhood Cancer,Eleni Petridou,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NRLrS5cAAAAJ&citpid=2,7040,67,36,249,148,1,0
528418,"Senior Research Scientist, Yale University Department of Chemistry",,28470,-IoqSIMAAAAJ,{'indices'},Computational Chemistry|Monte Carlo Simulations|Free Energy Perturbation,Julian Tirado-Rives,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=-IoqSIMAAAAJ&citpid=2,10883,52,28,83,59,1,0
528419,"University of Miami, Department of Chemistry",,2357,SS68VBcAAAAJ,{'indices'},Theoretical and Computational Chemistry,Orlando Acevedo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=SS68VBcAAAAJ&citpid=2,1015,27,17,46,33,1,0
528420,Temple University,,96405,56ar4-cAAAAJ,{'indices'},physical chemistry|self-assembly|membranes|channels|molecular simulation,Michael L Klein,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=56ar4-cAAAAJ&citpid=13,29605,118,60,667,287,1,0
528421,Shenzhen Bay Laboratory and University of Minnesota,,43252,9rjPDk0AAAAJ,{'indices'},Computational and Quantum Biology,Jiali Gao,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=56ar4-cAAAAJ&citpid=13,13366,86,37,242,140,1,0
528422,IFOM,,16722,GXOtBZgAAAAJ,{'indices'},aging|telomeres|cellular senescence|DNA damage response|non coding RNA,Fabrizio d'Adda di Fagagna,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=GXOtBZgAAAAJ&citpid=1,7131,48,34,66,58,1,0
528423,,,6594,0Ne3rr4AAAAJ,{'indices'},,Tanya Gottlieb,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=0Ne3rr4AAAAJ&citpid=2,879,21,15,24,16,1,0
528424,Indiana University,,8235,g_V8AbYAAAAJ,{'indices'},Archaea|Chromosome biology|DNA replication,Stephen D Bell,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=g_V8AbYAAAAJ&citpid=2,2157,55,26,100,75,1,0
528425,"The Lunenfeld-Tanenbaum Research Institute, Mount Sinai Hospital and Department of Molecular",,22409,OgUkxuYAAAAJ,{'indices'},Genome Stability|DNA repair|ubiquitin|chromatin|DNA damage,Daniel Durocher,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=OgUkxuYAAAAJ&citpid=2,9570,64,50,97,89,1,0
528426,"Associate Professor, Department of Molecular Biosciences, University of Texas at Austin",,6294,R_aeIRQAAAAJ,{'indices'},DNA damage|Chromatin|Cancer Biology,Kyle M. Miller,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=R_aeIRQAAAAJ&citpid=3,3262,32,28,47,44,1,0
528427,IPBS CNRS,,2008,7zX_RB8AAAAJ,{'indices'},Cancer|DNA repair|Drug discovery,Britton,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=7zX_RB8AAAAJ&citpid=1,1276,14,12,16,13,1,0
528428,University of York,,8836,oGqTuRMAAAAJ,{'indices'},Transcription|tRNA|RNA polymerase III,Robert J White,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=oGqTuRMAAAAJ&citpid=1,2145,52,25,89,47,1,0
528429,"Principal Investigator, University of Oxford",,2144,pNOuxUsAAAAJ,{'indices'},DNA Repair|Cancer|Protein-Protein Interactions|Protein Evolution|Rare Diseases,Andrew N. Blackford,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pNOuxUsAAAAJ&citpid=12,1683,20,19,23,23,1,0
528430,Francis Crick Institute,,15415,v6lFICMAAAAJ,{'indices'},,S Smerdon,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pNOuxUsAAAAJ&citpid=12,3218,54,32,90,62,1,0
528431,university of edinburgh,,10767,FJT3XoUAAAAJ,{'indices'},biology,Jean Beggs,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pNOuxUsAAAAJ&citpid=12,2214,56,22,106,47,1,0
528432,professor,,35351,rTdqA38AAAAJ,{'indices'},cancer|aging,Lina Obeid,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pNOuxUsAAAAJ&citpid=12,9916,100,47,249,197,1,0
528433,Duke University,,14892,R371McoAAAAJ,{'indices'},cancer biology|signal transduction,Gerard Blobe,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pNOuxUsAAAAJ&citpid=12,4050,54,32,101,78,1,0
528434,"Professor Emeritus, Georgia Institute of Technology",,37793,55EGhvAAAAAJ,{'indices'},Sphingolipids|Mass spectrometry,A H Merrill,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=55EGhvAAAAAJ&citpid=4,9377,103,45,281,156,1,0
528435,"Professor of Biology, New York University Abu Dhabi",,10023,NL94sx4AAAAJ,{'indices'},Biochemistry|Cell Death|Sphingolipids,Sehamuddin Galadari,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NL94sx4AAAAJ&citpid=2,6584,31,19,50,33,1,0
528436,Vice Chancellor of Health Sciences,,68146,rDfpOWcAAAAJ,{'indices'},liver fibrosis,David A. Brenner,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rDfpOWcAAAAJ&citpid=2,24341,142,81,418,295,1,0
528437,"Professor of Biomedical Engineering, Georgia Tech",,9566,usBmHhIAAAAJ,{'indices'},Systems Biology,Eberhard Voit,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=usBmHhIAAAAJ&citpid=2,2298,48,21,154,63,1,0
528438,Research,,766,E_Zz1V4AAAAJ,{'indices'},Systems Biology,Alvarez-Vasquez Fernando,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=E_Zz1V4AAAAJ&citpid=6,151,13,7,13,5,1,0
528439,Medical University of South Carolina,,7822,Jyn3EGUAAAAJ,{'indices'},thoracic aortic aneurysms|cellular phenotype plasticity,"Jeffrey A. Jones, Ph.D.",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Jyn3EGUAAAAJ&citpid=7,4026,43,29,101,59,1,0
528440,"Professor of Genetics and Development, Columbia University Medical Center",,72220,FfFBUCUAAAAJ,{'indices'},,gerard karsenty,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Jyn3EGUAAAAJ&citpid=7,20914,131,75,284,218,1,0
528441,Associate professor of kyushu university,,2343,Xxh8IHIAAAAJ,{'indices'},lipid biology,Motohiro Tani,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Xxh8IHIAAAAJ&citpid=1,653,26,14,43,30,1,0
528442,Boston University,,11437,Ni6LDCcAAAAJ,{'indices'},biology,maria trojanowska,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ni6LDCcAAAAJ&citpid=12,3760,63,32,140,95,1,0
528443,Professor of Molecular Genetics and Microbiology,,5853,2384Pv0AAAAJ,{'indices'},,Maurizio Del Poeta,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2384Pv0AAAAJ&citpid=2,2255,42,29,85,67,1,0
528444,"Associate Professor of Neuroscience, Medical University of South Carolina",,3914,cyoEpw8AAAAJ,{'indices'},,Tatyana Gudz,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=cyoEpw8AAAAJ&citpid=2,1124,28,18,38,27,1,0
528445,NIDDK/NIH,,35460,NHbzXVgAAAAJ,{'indices'},Lysosomal storage diseases|Sphingolipid metabolism,Richard L Proia,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NHbzXVgAAAAJ&citpid=5,13041,82,47,162,120,1,0
528446,"Professor, Sanford-Burnham Medical Research Institute",,100382,xke6pR0AAAAJ,{'indices'},Proteases|cell death|biochemistry|protein engineering,Guy Salvesen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xke6pR0AAAAJ&citpid=2,22379,130,68,360,239,1,0
528447,"Biology Department, Boston University",,8037,xQat4DQAAAAJ,{'indices'},Developmental Biology,Cynthia Bradham,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xke6pR0AAAAJ&citpid=2,1507,32,17,39,26,1,0
528448,"Penn State University, UC Santa Barbara, Arizona",,230825,k9T3V7EAAAAJ,{'indices'},genomics|bioinformatics|evolution,Webb Miller,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=k9T3V7EAAAAJ&citpid=2,56141,100,52,248,130,1,0
528449,"computer programmer, Penn State University",,23899,Fam4CCYAAAAJ,{'indices'},Bioinformatics|Genomics,Belinda Giardine,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=k9T3V7EAAAAJ&citpid=2,11750,35,30,44,39,1,0
528450,"NHGRI, NIH",,31114,5E0F5ZAAAAAJ,{'indices'},genome regulation,Laura Elnitski,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=k9T3V7EAAAAJ&citpid=2,12109,34,22,60,38,1,0
528451,,,20660,bm0mddQAAAAJ,{'indices'},,Scott Schwartz,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=k9T3V7EAAAAJ&citpid=2,4292,24,11,29,13,1,0
528452,The Pennsylvania State University,,3934,vKBGdXEAAAAJ,{'indices'},Genomics|Gene Regulation|Hematopoiesis|DNA sequencing,"Cheryl A. Keller, PhD, CPT",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=vKBGdXEAAAAJ&citpid=5,2674,25,23,31,28,1,0
528453,"Professor of Biology and Computer Science, Johns Hopkins University",,43594,8UvpDEsAAAAJ,{'indices'},Bioinformatics|Computational Biology|Genomics|Machine Learning|Chromatin Structure,James Taylor,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8UvpDEsAAAAJ&citpid=2,22293,50,38,83,75,1,0
528454,"Associate Professor of Statistics, The Pennsylvania State University",,5509,o_YrXWoAAAAJ,{'indices'},Computational Biology|Method Development,Yu Zhang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=o_YrXWoAAAAJ&citpid=1,2605,25,18,46,28,1,0
528455,"Professor of Statistics, Pennsylvania State University, Sant'Anna School of Advanced Studies",,19150,kpp5m7YAAAAJ,{'indices'},Statistics|Genomics|Bioinformatics|Meteorology|Economics,Francesca Chiaromonte,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=kpp5m7YAAAAJ&citpid=2,4308,43,24,64,49,1,0
528456,St.Jude Children's Research Hospital,,22187,MaKaCVYAAAAJ,{'indices'},genomics,Yong Cheng,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=MaKaCVYAAAAJ&citpid=3,14428,28,24,32,29,1,0
528457,"UC Santa Cruz Genomics Institute, University of California Santa Cruz, UCSC Genome Browser",,131677,dnKnXxIAAAAJ,{'indices'},Bioinformatics|Epigenetics|Biology,W James Kent,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dnKnXxIAAAAJ&citpid=2,46980,83,64,110,101,1,0
528458,University of Michigan,,15332,xBexCeUAAAAJ,{'indices'},Genomics|Epigenomics|Gene expression regulation|Cis-regulatory modules,Weisheng Wu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dnKnXxIAAAAJ&citpid=2,10404,18,17,22,20,1,0
528459,"Scientific Director, UC Santa Cruz Genomics Institute, University of California, Santa Cruz",,235672,S2OjOvYAAAAJ,{'indices'},genomics|computer science|molecular biology|evolution|cancer,David Haussler,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=S2OjOvYAAAAJ&citpid=2,100906,170,113,350,265,1,0
528460,"Informatics Analyst at Minnesota Supercomputing Institute, University of Minnesota",,11302,tO3i5mQ7QxQC,{'indices'},Bioinformatics,Ying Zhang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=S2OjOvYAAAAJ&citpid=2,4604,34,26,71,48,1,0
528461,"University of Patras, Department of Pharmacy",,8891,8C8p6HYAAAAJ,{'indices'},Pharmacogenomics|Genome Informatics|Public Health Genomics,George P. Patrinos,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8C8p6HYAAAAJ&citpid=3,4478,43,28,157,106,1,0
528462,"Postdoctoral Research Fellow, Department of Genetics, Stanford University School of Medicine",,3080,LqJydw8AAAAJ,{'indices'},Genomics|Gene Regulation|Bioinformatics|Haematopoiesis|Developmental Biology,Tejaswini Mishra,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LqJydw8AAAAJ&citpid=2,2574,14,14,15,15,1,0
528463,"Bren Professor of Computational Biology, Caltech",,79044,DKfEcuEAAAAJ,{'indices'},,Lior Pachter,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DKfEcuEAAAAJ&citpid=4,40650,66,46,139,107,1,0
528464,"Chairman of Biochemistry, Columbia University Medical School",,360431,djRAUcYAAAAJ,{'indices'},molecular neuroscience,Tom Maniatis,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DKfEcuEAAAAJ&citpid=4,35191,164,62,347,183,1,0
528465,Penn State University,,21321,wiBQ9IQAAAAJ,{'indices'},genomics|genetics|evolution,Anton Nekrutenko,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=wiBQ9IQAAAAJ&citpid=3,9556,43,29,70,52,1,0
528466,DNAnexus,,2170,qRQaUPcAAAAJ,{'indices'},Bioinformatics|Aging|Genomics|Gene Regulation,Chris Morrissey,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=qRQaUPcAAAAJ&citpid=2,1776,10,10,10,10,1,0
528467,"Staff Scientist, Lawrence Berkeley National Laboratory",,58007,lhw-EFMAAAAJ,{'indices'},single cell genomics|synthetic biology|molecular biology,Jan-Fang Cheng,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=lhw-EFMAAAAJ&citpid=3,19228,75,47,430,287,1,0
528468,"Stanley J. Korsmeyer Professor, Harvard Medical School and Dana-Farber Cancer Institute",,185663,SFmxmsQAAAAJ,{'indices'},Cell Biology|Molecular Metabolism|Mitochondrial Biology|Biochemistry|Metabolism,Bruce M. Spiegelman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=SFmxmsQAAAAJ&citpid=1,56450,185,115,350,278,1,0
528469,"Co-Founder Fountain Therapeutics, Assistant Professor, Keck School of Medicine of USC",,11416,iKMRXA0AAAAJ,{'indices'},Biology of aging|Stem Cell Biology,Joseph T Rodgers,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=SFmxmsQAAAAJ&citpid=1,4518,24,20,27,25,1,0
528470,University of Copenhagen,,10965,-K5z8k4AAAAJ,{'indices'},Adipose tissue|energy homeostasis|obesity and diabetes,Zach Gerhart-Hines,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=SFmxmsQAAAAJ&citpid=1,5083,21,21,25,24,1,0
528471,"Massachusetts General Hospital, Harvard Medical School",,72052,L8V_WAkAAAAJ,{'indices'},mitochondria|calcium|oxygen|genomics,Vamsi Mootha,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=L8V_WAkAAAAJ&citpid=2,38151,81,68,153,143,1,0
528472,Novartis Institute of Biomedical Research,,3285,qrgkZDkAAAAJ,{'indices'},biochemistry|human genetics|human disease,John Dominy,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=L8V_WAkAAAAJ&citpid=2,1742,24,21,28,24,1,0
528473,Professor at the EPFL,,106344,Kf5YXGYAAAAJ,{'indices'},Aging|Mitochondria|Systems genetics,Johan Auwerx,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=L8V_WAkAAAAJ&citpid=2,37506,168,99,495,383,1,0
528474,The Hebrew University of Jerusalem,,725,YDusJQUAAAAJ,{'indices'},diabetes|liver|insulin resistance|glucagon|mitochondria,Kfir Sharabi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=YDusJQUAAAAJ&citpid=1,621,11,10,12,10,1,0
528475,"Department of Cancer Biology, University of Cincinnati College of Medicine",,2018,0prEHpMAAAAJ,{'indices'},Cancer Metabolism|Inborn errors of metabolism,John T. Cunningham,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=0prEHpMAAAAJ&citpid=3,1085,10,9,10,9,1,0
528476,"Senior Director, Metabolomics, Broad Institute of MIT and Harvard",,36938,NlD5eN4AAAAJ,{'indices'},biochemistry|metabolomics|pharmacology,Clary Clish,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NlD5eN4AAAAJ&citpid=1,26222,91,79,228,216,1,0
528477,"University of Copenhagen, University of Melbourne; SJTU Shanghai",,10405,D1UEC0cAAAAJ,{'indices'},Plant Biology|Cellulose synthesis|Plant cell walls,Staffan Persson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NlD5eN4AAAAJ&citpid=1,5418,50,44,105,97,1,0
528478,"Professor of Plant and Microbial Biology, UC Berkeley",,18078,8qSYEsMAAAAJ,{'indices'},plant-microbe interactions|plant cell wall|powdery mildews,Shauna Somerville,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8qSYEsMAAAAJ&citpid=2,4701,64,35,98,54,1,0
