Unnamed: 0,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
632898,Université Laval,,732,jfOZwAQAAAAJ,{'indices'},Structure des protéines et métagénomique,Halim Maaroufi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jfOZwAQAAAAJ&citpid=1,476,13,11,15,12,0,0
632899,University of Waterloo,,1182,dIYT-W0AAAAJ,{'indices'},fish ecology|life history|aquatic ecology|Arctic|contaminant bioaccumulation,Heidi Swanson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dIYT-W0AAAAJ&citpid=2,751,19,15,26,25,0,0
632900,,,230,C3kc6PcAAAAJ,{'indices'},,Muhammad Yamin Janjua,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dIYT-W0AAAAJ&citpid=2,111,10,6,10,3,0,0
632901,"Associate Professor, University of Calgary",,1485,9R3x_0gAAAAJ,{'indices'},Landscape ecology|Agroecosystems|Landscape genetics|Pollinator conservation,Paul Galpern,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dIYT-W0AAAAJ&citpid=2,1042,12,11,13,11,0,0
632902,Yukon Government,,287,urz5SkMAAAAJ,{'indices'},,Nathan Millar,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dIYT-W0AAAAJ&citpid=2,98,6,5,5,4,0,0
632903,"Formerly postdoctoral researcher @ Institut de Recherche pour le Développement (IRD), MERIT-UMR 216",,2011,PZKSJXIAAAAJ,{'indices'},Medical Genetics and Genomics|Conservation Biology|Conservation Genetics|Atlantic salmon|Demographic Inference and Genomics,Friso P. Palstra,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PZKSJXIAAAAJ&citpid=7,944,15,13,15,14,0,0
632904,Natural History Museum of Denmark,,7480,z8HnNNUAAAAJ,{'indices'},Diptera|systematics|taxonomy|phylogeny|evolution,Thomas Pape,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=z8HnNNUAAAAJ&citpid=4,4037,42,33,130,88,0,0
632905,"Beijing Forestry University; Natural History Museum of Denmark, University of Copenhagen",,67,CfE-fi8AAAAJ,{'indices'},Entomology Phylogeny Evolution,Xinyu Li,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=CfE-fi8AAAAJ&citpid=1,64,5,5,2,2,0,0
632906,"Associate Professor, Natural History Museum of Denmark",,12370,bTf1p9MAAAAJ,{'indices'},Entomology|phylogeny|evolution|nomenclature|biodiversity,Thomas Pape,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=bTf1p9MAAAAJ&citpid=2,6391,55,40,202,144,0,0
632907,LNLS/CNPEM,,898,UuSFBWMAAAAJ,{'indices'},Astrobiologia|Ciências Planetárias|Exploração Espacial|Radiação|Síncrotron,Douglas Galante,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=UuSFBWMAAAAJ&citpid=4,760,18,15,32,28,0,0
632908,"Instituto de Química, Universidade de São Paulo",,628,DkRLaNIAAAAJ,{'indices'},Química|espectroscopia|astrobiologia|bioassinaturas|biogeoquímica,Fabio Rodrigues,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DkRLaNIAAAAJ&citpid=3,519,16,13,21,17,0,0
632909,"Professor, Departamento de Geologia, Universidade Federal de Ouro Preto",,147,s6tiHC0AAAAJ,{'indices'},Sedimentology|Stratigraphy|Sedimentary petrology|Stable Isotopes,Isaac Rudnitzki,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=s6tiHC0AAAAJ&citpid=4,141,5,5,5,5,0,0
632910,"Professor de Geologia e Paleontologia, Universidade Estadual Paulista/UNESP, campus de Botucatu",,3091,1cM-M6MAAAAJ,{'indices'},Tafonomia|Paleoecologia|Paleontologia Estratigráfica|Bioestratigrafia|Paleobiologia da Conservação,Marcello Guimares Simoes,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=1cM-M6MAAAAJ&citpid=2,1432,31,19,92,52,0,0
632911,Universidade de São Paulo,,5065,L8F5HMIAAAAJ,{'indices'},Evolution|Biogeography|Marine Invertebrates|Biodiversity|Cnidaria,Antonio Carlos Marques,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=L8F5HMIAAAAJ&citpid=4,2976,33,25,113,68,0,0
632912,Professor Doutor do Instituto de Geociências da Universidade de São Paulo,,2552,_f379ZUAAAAJ,{'indices'},Paleontologia|estratigrafia|paleoambientes|paleoecologia|geologia,Setembrino Petri,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=L8F5HMIAAAAJ&citpid=4,901,26,15,68,34,0,0
632913,Technische Universität München,,3350,Rbf4wWsAAAAJ,{'indices'},,Julia Herzen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Rbf4wWsAAAAJ&citpid=2,2374,33,28,91,76,0,0
632914,"LEEH, Instituto de Biociências, Universidade de São Paulo",,508,cmv4rxMAAAAJ,{'indices'},Paleontology|Geology|Earth Science|Vertebrate Paleontology|Zooarchaeology,Artur Chahud,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=cmv4rxMAAAAJ&citpid=1,357,14,12,17,14,0,0
632915,"Professor, Universidade de Sao Paulo",,6189,4zoEfmYAAAAJ,{'indices'},Earth and Planetary Sciences,Claudio Riccomini,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=4zoEfmYAAAAJ&citpid=2,2801,43,28,112,72,0,0
632916,"Pesquisador do Instituto de Geociências, Universidade de São Paulo",,1047,NYYMaLgAAAAJ,{'indices'},Estratigrafia|Sedimentologia|Paleontologia|Pré-cambriano,Lucas Veríssimo Warren,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NYYMaLgAAAAJ&citpid=4,891,18,17,36,31,0,0
632917,Unesp,,17,op6OYwwAAAAJ,{'indices'},Mecânica Celeste|Astronomia Dinâmica|Exoplanetas|Rotação,Filipe Batista Ribeiro,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=op6OYwwAAAAJ&citpid=3,9,2,2,1,0,0,0
632918,PhD in Biochemistry,,206,yR0PnrcAAAAJ,{'indices'},BIOMEX|EXPOSE-R2|Raman Spectroscopy|Biosignatures|Geomicrobiology,Paloma Serrano,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=yR0PnrcAAAAJ&citpid=6,151,7,5,4,3,0,0
632919,"Institute of Applied Economic Geology (GEA), University of Concepción",,126,p7US8MMAAAAJ,{'indices'},Geochemical modeling|Weathering|Hydrotherms|Origin of life,Alexey Novoselov,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=p7US8MMAAAAJ&citpid=4,74,7,5,7,2,0,0
632920,"Beamline scientist, European Synchrotron Radiation Facility",,8276,TY2Ts-MAAAAJ,{'indices'},Palaeoanthropology|dental development|X-ray imaging|non-destructive analysis,Paul Tafforeau,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TY2Ts-MAAAAJ&citpid=1,4468,50,34,152,120,0,0
632921,Seoul National University,,2371,Ih9vwdMAAAAJ,{'indices'},Veterinary Anatomy|Comparative Anatomy,Junpei Kimura,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TY2Ts-MAAAAJ&citpid=1,700,23,13,67,20,0,0
632922,University of Zurich,,6774,taTQzw0AAAAJ,{'indices'},Palaeobiology|Morphology|Evolution and Development|Domestication,Marcelo R. Sánchez-Villagra,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=taTQzw0AAAAJ&citpid=3,3355,45,30,162,114,0,0
632923,IEBR_VAST,,692,U04hIZIAAAAJ,{'indices'},Phân loại học|bảo tồn|sinh học ứng dụng|virut,Nguyen truong son,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=U04hIZIAAAAJ&citpid=1,435,15,12,20,16,0,0
632924,Senckenberg Centre for Human Evolution and Palaeoenvironment an der Universität Tübingen  / Germany,,1272,ZBgw47UAAAAJ,{'indices'},Morphology|Vertebrates|Reptiles|Turtles|Embryos,Ingmar Werneburg,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ZBgw47UAAAAJ&citpid=3,864,18,17,32,30,0,0
632925,"Assistant Professor, Kyoto University",,416,OTScoFkAAAAJ,{'indices'},,Naoki Morimoto,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=OTScoFkAAAAJ&citpid=1,289,10,9,10,9,0,0
632926,University of New South Wales,,63,Yoj-LhwAAAAJ,{'indices'},Zoology|functional morphology|evolution|paleontology|biogeography,Camilo López-Aguirre,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=OTScoFkAAAAJ&citpid=1,61,5,4,2,2,0,0
632927,"Professor of Biological, Earth and Environmental Sciences, University of New South Wales",,5295,MkjVrLEAAAAJ,{'indices'},Bats|palaeontology|marsupials|biostratigraphy,Suzanne Hand,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=MkjVrLEAAAAJ&citpid=2,1775,36,20,135,68,0,0
632928,University of New South Wales,,899,GGGKEMYAAAAJ,{'indices'},Evolutionary Biology|Biological Anthropology|Geometric Morphometrics|Evo-Devo,Laura A. B. Wilson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=MkjVrLEAAAAJ&citpid=2,644,17,13,26,19,0,0
632929,University of Zurich & SWILD,,360,Li-X1zMAAAAJ,{'indices'},Evolution & Ecology,Madeleine Geiger,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Li-X1zMAAAAJ&citpid=1,347,10,10,10,10,0,0
632930,"Ph.D., Research Institute of Endangered Species, National Institute of Ecology, Korea",,56,_5CScaYAAAAJ,{'indices'},Morphology|Mammalogy|Conservation,Yung Kun Kim,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_5CScaYAAAAJ&citpid=4,41,4,3,1,1,0,0
632931,"Institute of Ecology and Biological Resources, Hanoi, Vietnam",,301,T4wqGJ0AAAAJ,{'indices'},Taxonomic systematic|phylogeny|and phylogeography,Vuong Tan Tu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_5CScaYAAAAJ&citpid=4,295,11,11,12,12,0,0
632932,"Research associate/private lecturer in Palaeontology, University of Zurich",,3027,_JsFnHMAAAAJ,{'indices'},Vertebrate Paleontology|Bone histology|Evolution|Reptiles,Torsten M. Scheyer,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_5CScaYAAAAJ&citpid=4,1911,32,24,74,64,0,0
632933,"CR2P, CNRS/MNHN/SU",,6183,VDL34McAAAAJ,{'indices'},Paleohistology|Comparative biology|Paleozoic|Paléontologie|JEBED,Michel Laurin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=VDL34McAAAAJ&citpid=3,2307,43,28,121,70,0,0
632934,"Wildlife Research Center, Kyoto University / Japan Monkey Centre",,71,EMorfyIAAAAJ,{'indices'},Morphology|Systematics|Mammalogy,Yuta SHINTAKU,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=VDL34McAAAAJ&citpid=3,47,5,5,4,3,0,0
632935,"College of Science and Engineering, Flinders University",,1441,4UxbBYIAAAAJ,{'indices'},Evo-Devo|Morphological Evolution,Vera Weisbecker,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=4UxbBYIAAAAJ&citpid=1,874,22,19,32,28,0,0
632936,University of New England,,6160,c65t4cwAAAAJ,{'indices'},evolution|zoology|biomechanics|palaeontology|physical anthropology,Prof Stephen Wroe,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=c65t4cwAAAAJ&citpid=3,2625,47,29,103,79,0,0
632937,"Scientists, Helmholtz-Zentrum Berlin",,7147,HHoFCjwAAAAJ,{'indices'},neutron imaging|tomography|materials research,Nikolay Kardjilov,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HHoFCjwAAAAJ&citpid=2,3694,47,31,145,110,0,0
632938,Universidad de Caldas,,1200,u1TM6jIAAAAJ,{'indices'},,Hector E. Ramírez-Chaves,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HHoFCjwAAAAJ&citpid=2,866,18,15,31,24,0,0
632939,CSIRO Ecosystem Sciences,,6625,qGS02M0AAAAJ,{'indices'},Reproductive biology|wildlife biology|vertebrate pest managment|fertility control,Lyn A. Hinds,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=qGS02M0AAAAJ&citpid=2,2180,40,20,120,38,0,0
632940,University of Adelaide,,762,QNaU4lkAAAAJ,{'indices'},Reproductive Biology|Comparative Anatomy,Chris Leigh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=qGS02M0AAAAJ&citpid=2,158,14,6,22,3,0,0
632941,Victoria University of Wellington,,3611,9yLUxZsAAAAJ,{'indices'},Ants|wasps|bees|biological invasions|ecology,Phil Lester,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9yLUxZsAAAAJ&citpid=3,1533,33,21,98,52,0,0
632942,University of New South Wales,,16585,NbIoSJAAAAAJ,{'indices'},Ecology|evolution|biogeography|plants,Angela Moles,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NbIoSJAAAAAJ&citpid=4,9513,44,38,79,73,0,0
632943,"Professor of Hydrology and Water Resources, EPFL (CH) and Università di Padova (IT)",,23256,27F9Y3cAAAAJ,{'indices'},Hydrology|ecohydrology|river networks as ecological corridors|spatially explicit epidemiology of waterborne disease,Andrea Rinaldo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=27F9Y3cAAAAJ&citpid=2,9681,94,54,238,191,0,0
632944,Associate Professor of Aquatic Ecology; University of Zurich and Eawag,,7380,xczFuuQAAAAJ,{'indices'},Biodiversity|Ecology|Spatial Ecology|Aquatic Ecology,Florian Altermatt,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xczFuuQAAAAJ&citpid=4,6249,48,42,104,98,0,0
632945,"Dipartimento di Fisica, Universita' di Padova",,20358,IKusLe4AAAAJ,{'indices'},statistical mechanics|biological physics|ecology|complex systems|neuroscience,Amos Maritan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xczFuuQAAAAJ&citpid=4,5929,70,40,259,110,0,0
632946,ETH Zurich,,860,CZveC0kAAAAJ,{'indices'},biophysics|ecology,Francesco Carrara,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xczFuuQAAAAJ&citpid=4,693,14,14,15,15,0,0
632947,"Principal Research Scientist, Australian Institute of Marine Science",,3289,PeYgNc8AAAAJ,{'indices'},,Karen Miller,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PeYgNc8AAAAJ&citpid=1,1512,31,21,46,37,0,0
632948,"Adjunct Lecturer, James Cook University, Townsville",,2072,nWOJ7-4AAAAJ,{'indices'},Evolution or Reef Organisms|Phylogenetics|Invasive Species,Nikos Andreakis,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=nWOJ7-4AAAAJ&citpid=3,1153,27,20,41,37,0,0
632949,University of Queensland,,1124,pD2MI3IAAAAJ,{'indices'},genomics|coral reefs|climate change,Petra Lundgren,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pD2MI3IAAAAJ&citpid=4,726,19,15,22,16,0,0
632950,King Abdullah University of Science and Technology,,4532,yt9D7cgAAAAJ,{'indices'},Genomics|Evolution|Funcional Genetics,Manuel Aranda,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=yt9D7cgAAAAJ&citpid=2,3127,32,28,52,51,0,0
632951,Uni Oldenburg,,5190,JcctmbYAAAAJ,{'indices'},Evolutionsbiologie|marine Biologie|Verhaltensbiologie,Gabriele Gerlach,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=JcctmbYAAAAJ&citpid=3,2086,32,22,54,38,0,0
632952,King Abdullah University of Science and Technology,,100,SMyNxzsAAAAJ,{'indices'},Molecular Biology|Marine Biology|Epigenetics|Coral Reefs|Climate Change,Maha J. Cziesielski,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=SMyNxzsAAAAJ&citpid=1,100,4,4,4,4,0,0
632953,"ARC Centre of Excellence for Coral Reef Studies, James Cook University",,20880,4vPMf1oAAAAJ,{'indices'},Coral Reef Ecology,Andrew H Baird,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=4vPMf1oAAAAJ&citpid=2,11437,65,46,158,135,0,0
632954,The Hydrous,,799,UJEPkPoAAAAJ,{'indices'},Coral Reef Ecology|Larval Biology|Biogeography|Ocean Education,Erika Woolsey,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=UJEPkPoAAAAJ&citpid=2,621,11,10,11,10,0,0
632955,King Abdullah University of Science and Technology,,92225,T2-L50AAAAAJ,{'indices'},Marine Eology,Carlos M. Duarte,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=T2-L50AAAAAJ&citpid=2,46621,140,93,714,573,0,0
632956,University of Amsterdam,,33,mulVbZsAAAAJ,{'indices'},Marine ecology|Microbiology|Coral reefs,Sara Campana,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=mulVbZsAAAAJ&citpid=2,33,1,1,1,1,0,0
632957,"Researcher, Hawaii Institute of Marine Biology",,1585,MyhFvt4AAAAJ,{'indices'},Coral reef evolution and ecology,Zac H Forsman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=MyhFvt4AAAAJ&citpid=3,1075,22,18,32,29,0,0
632958,"Postdoc, Florida State University",,122,pH9aDiAAAAAJ,{'indices'},marine invertebrate evolution|population genetics|phylogenetics|phylogeography|molecular ecology,Erika C Johnston,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pH9aDiAAAAAJ&citpid=2,114,6,6,5,5,0,0
632959,The University of Melbourne & Australian Institute of Marine Science,,16579,VTjKnHMAAAAJ,{'indices'},Microbial symbiosis|assisted evolution|coral adaptation|coral reef restoration|Symbiodinium,Madeleine JH van Oppen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pH9aDiAAAAAJ&citpid=2,7956,71,47,175,146,0,0
632960,Université libre de Bruxelles (ULB),,3135,a71fYzcAAAAJ,{'indices'},Phylogeny|Evolution|Genomics|Biodiversity|Genome Assembly,Jean-François Flot,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=a71fYzcAAAAJ&citpid=3,2324,30,26,38,36,0,0
632961,"Postdoctoral Research Fellow, Hawaii Institute of Marine Biology, University of Hawaii at",,524,dNqiXEYAAAAJ,{'indices'},Ecology|marine biology|sponges|corals|coral reefs,Ingrid S. S. Knapp,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dNqiXEYAAAAJ&citpid=2,373,13,12,17,14,0,0
632962,"Professor, Hawaii Institute of Marine Biology, University of Hawaii at Manoa",,13923,jm0G25QAAAAJ,{'indices'},Marine Biology|Invertebrate Biology|Connectivity|Conservation Genetics|Population Genetics,Rob Toonen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jm0G25QAAAAJ&citpid=2,7320,59,42,158,134,0,0
632963,"Lancaster Environment Center, Lancaster University",,1382,bawLZ2wAAAAJ,{'indices'},Ecology|macroecology|biogeography|community ecology,Sally A. Keith,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=bawLZ2wAAAAJ&citpid=5,1109,21,20,26,24,0,0
632964,"Professor of Marine and Developmental Biology, The University of Sydney",,16356,yNx_G_8AAAAJ,{'indices'},marine biology|ecology|evolution|developmental biology|climate change,Maria Byrne,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=yNx_G_8AAAAJ&citpid=1,9150,62,42,293,194,0,0
632965,King Abdullah University of Science and Technology,,282,mQXXKocAAAAJ,{'indices'},Genomics|Epigenomics|Transcriptomics|Symbiosis,Guoxin Cui,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=mQXXKocAAAAJ&citpid=2,187,9,7,9,6,0,0
632966,Commissariat à l'énergie atomique et aux énergies alternatives,,715,ScZtZKcAAAAJ,{'indices'},RBPs|signal transduction|systems biology|bioinformatics|Molecular biology,Claudius Marondedze,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ScZtZKcAAAAJ&citpid=2,604,18,16,24,21,0,0
632967,Uniwersytet Warmińsko-Mazurski w Olsztynie,,150,s5MrOJIAAAAJ,{'indices'},urban birds|urban ecology|sparrow|Passer domesticus,Beata Dulisz,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=s5MrOJIAAAAJ&citpid=1,94,6,4,5,2,0,0
632968,"Katedra Ekologii i Ochrony Środowiska, Uniwersytet Warmińsko-Mazurski",,119,Us65uLcAAAAJ,{'indices'},,Andrzej Górski,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=s5MrOJIAAAAJ&citpid=1,53,7,5,4,1,0,0
632969,"Institute of Zoology, Poznan University of Life Sciences",,15909,ACE29vIAAAAJ,{'indices'},conservation biology|ecology|climate change|biodiversity|farmland,Piotr Tryjanowski,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ACE29vIAAAAJ&citpid=6,7383,51,34,248,159,0,0
632970,"biolog, Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach",,1578,_vewRe4AAAAJ,{'indices'},ornithology|zoology|ecology,Artur Golawski,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ACE29vIAAAAJ&citpid=6,867,20,13,47,23,0,0
632971,"profesor nauk biologicznych,  WNB, UZ",,2094,CUaj0vsAAAAJ,{'indices'},ekologia|ochrona przyrody|ornitologia,Leszek Jerzak,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=CUaj0vsAAAAJ&citpid=5,1215,24,19,43,29,0,0
632972,"Adam Mickiewicz University, Poznań, Poland",,875,HISFBPEAAAAJ,{'indices'},animal ecology|ornithology,Piotr Zduniak,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HISFBPEAAAAJ&citpid=2,508,16,10,32,13,0,0
632973,,,542,-r8V0ywAAAAJ,{'indices'},,Łukasz Myczko,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HISFBPEAAAAJ&citpid=2,447,13,11,16,13,0,0
632974,"PhD, Institute of Biology, University of Szczecin",,460,DvffgcUAAAAJ,{'indices'},ecology of birds|avian migration|waterbirds|geese,Michał Polakowski,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DvffgcUAAAAJ&citpid=2,336,10,8,10,6,0,0
632975,Professor in Environmental Change,,24140,Ib4diV4AAAAJ,{'indices'},,Tim Sparks,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DvffgcUAAAAJ&citpid=2,8885,78,46,243,154,0,0
632976,"Institute of Nature Conservation, Polish Academy of Sciences",,415,Qc-cbDUAAAAJ,{'indices'},Evolutionary ecology|Behavioural ecology|Conservation biology|Ornithology,Rafał Martyka,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Qc-cbDUAAAAJ&citpid=6,248,11,8,13,7,0,0
632977,"Institute of Nature Conservation, Polish Academy of Sciences, Kraków, Poland",,2923,TS0YEUQAAAAJ,{'indices'},Conservation biology|3*B (Birds|Butterflies|Beer),Piotr Skorka,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TS0YEUQAAAAJ&citpid=2,1738,30,25,68,51,0,0
632978,Instytut Ochrony Przyrody PAN,,906,Swk48BcAAAAJ,{'indices'},biologia,Andrzej Wuczyński,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Swk48BcAAAAJ&citpid=2,536,15,11,20,13,0,0
632979,,,1294,AQz0s2EAAAAJ,{'indices'},,Cezary Mitrus,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Swk48BcAAAAJ&citpid=2,599,22,14,42,16,0,0
632980,"University of Warmia and Mazury in Olsztyn, Department of Ecology and Environmental Protection",,468,1VT31IEAAAAJ,{'indices'},ecology|hydrobiology|water beetles|macrozoobenthos,Joanna Pakulnicka,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=1VT31IEAAAAJ&citpid=2,202,12,8,16,5,0,0
632981,Uniwersytet Warmińsko-Mazurski,,379,50y3_k8AAAAJ,{'indices'},,Janusz Terlecki,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=1VT31IEAAAAJ&citpid=2,92,10,5,10,2,0,0
632982,"Associate Professor, Czech University of Life Sciences Prague",,1601,L4oZYIEAAAAJ,{'indices'},Ecology|Conservation|Evolution,Federico Morelli,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=L4oZYIEAAAAJ&citpid=2,1405,22,19,45,41,0,0
632983,"Department of Forest Biodiversity, University of Agriculture, Kraków, Poland",,878,Pcu-0qMAAAAJ,{'indices'},animal ecology|conservation biology|ornithology|forestry|biodiversity,Michał Ciach,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Pcu-0qMAAAAJ&citpid=2,606,16,13,29,21,0,0
632984,"Ecologie Systématique Evolution, Université Paris-Sud CNRS AgroParisTech, Université Paris-Saclay",,236039,0b1Q-3cAAAAJ,{'indices'},behavior|ecology|evolution,Anders Pape Møller,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=0b1Q-3cAAAAJ&citpid=2,112079,209,140,1730,1415,0,0
