Unnamed: 0,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
546746,Chan Zuckerberg Biohub,,812.0,VII2oEQAAAAJ,{'indices'},Bioinformatics|Metagenomics|Metatranscriptomics|NGS,Sunit Jain,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=VII2oEQAAAAJ&citpid=2,661.0,13,13,14,14,0,0
546747,University of Michigan,,5888.0,76nnaMsAAAAJ,{'indices'},Geomicrobiology,Gregory J. Dick,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=76nnaMsAAAAJ&citpid=2,3764.0,38,34,61,59,0,0
546748,"Postdoctoral Research Fellow, University of Texas, Austin, Department of Integrative Biology",,550.0,XN44kAIAAAAJ,{'indices'},Microbial Ecology|Genomics|Limnology,Marian L. Schmidt,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=XN44kAIAAAAJ&citpid=6,425.0,11,11,11,11,0,0
546749,"Professor & Graduate Program Officer - School of Fisheries, Aquaculture, & Aquatic Sciences - Auburn",,3737.0,D1WeWugAAAAJ,{'indices'},community ecology|limnology|harmful algal blooms|drinking water|meta-analysis,Alan E. Wilson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=D1WeWugAAAAJ&citpid=2,2238.0,30,25,48,46,0,0
546750,"Itasca Biological Station and Labs, University of Minnesota",,2960.0,7seIqFkAAAAJ,{'indices'},limnology|ecosystem ecology,Lesley Knoll,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=7seIqFkAAAAJ&citpid=8,1808.0,17,16,22,21,0,0
546751,University of California San Diego,,282.0,bLQOFpUAAAAJ,{'indices'},Ecology & Evolution,Sara Jackrel,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=7seIqFkAAAAJ&citpid=8,211.0,9,9,8,8,0,0
546752,Национальный ботанический сад им. Н.Н. Гришко НАН Украины,,187.0,2M2B9z8AAAAJ,{'indices'},биотехнология растений|орхидные|охрана природы|биология индивидуа,"Ivannikov Roman (Р. В. Иванников, Р....",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2M2B9z8AAAAJ&citpid=2,77.0,5,4,3,2,0,0
546753,"M.M. Gryshko National Botanic Garden, National Academy of Sciences of Ukraine",,468.0,8F5LqS4AAAAJ,{'indices'},tropical orchids|ex situ conservation|micromorphology|structural adaptation,"Buyun Lyudmyla (Buyun L.I.,  Л.И. Бую...",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8F5LqS4AAAAJ&citpid=7,316.0,9,9,8,7,0,0
546754,M.M.Gryshko National botanical garden NАS of Ukraine,,181.0,YPuXVloAAAAJ,{'indices'},botany|morphology|tropical orchids|ex situ tropical orchid conservation,"Lyudmyla Kovalska (LA Kovalska, Л.А....",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=YPuXVloAAAAJ&citpid=1,69.0,6,4,3,2,0,0
546755,"Leading Researcher, M.H. Kholodny Institute of Botany, National Academy of Sciences of Ukraine",,1438.0,-OnS3j4AAAAJ,{'indices'},Plant Taxonomy|Biogeography|Biodiversity|Conservation,Світлана Зиман (Svitlana Ziman),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=YPuXVloAAAAJ&citpid=1,490.0,17,11,22,12,0,0
546756,"Visiting Professor, Northeastern University",,37644.0,UH4rPVMAAAAJ,{'indices'},Scalable Nanomanufacturing|Nanomedical Device|Electrochemical Sensor|Biomimetic Material,HeaYeon Lee,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=UH4rPVMAAAAJ&citpid=15,18706.0,72,50,905,483,0,0
546757,"W.L. Smith Professor, Northeastern University",,4762.0,PrdW_2IAAAAJ,{'indices'},Nanomanufacturing and nanoscale wafer printing,Ahmed Busnaina,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=PrdW_2IAAAAJ&citpid=2,1524.0,35,19,114,45,0,0
546758,"Materials Science and Engineering, Yonsei University",,2792.0,rF2bHzwAAAAJ,{'indices'},biosensor|biochip|mass spectrometry,jae-chul pyun,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rF2bHzwAAAAJ&citpid=1,1521.0,29,18,68,51,0,0
546759,"Associate Professor of Radiology, Harvard Medical School",,13557.0,ocT4qJIAAAAJ,{'indices'},Cancer|Contrast Agents|Fluorescence Imaging|Image-Guided Surgery,Hak Soo Choi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ocT4qJIAAAAJ&citpid=1,7002.0,50,38,119,91,0,0
546760,"Professor of Materials Engineering, Hanyang University",,2558.0,ulppW0QAAAAJ,{'indices'},CMP|Cleaning|Bio-MEMS,Jin-Goo Park,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ocT4qJIAAAAJ&citpid=1,1081.0,26,16,72,28,0,0
546761,CNR NANOTEC - Institute of Nanotechnology,,1844.0,auB1Lt8AAAAJ,{'indices'},Tissue Engineering|Biomaterials|Materials Science|Organ-on-a-chip|Microfabrication,Alessandro Polini,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=auB1Lt8AAAAJ&citpid=2,1401.0,21,19,27,22,0,0
546762,Korea University,,445.0,kLhXgbAAAAAJ,{'indices'},Biophysics|Mechanobiology|Mechanosensation|Tissue engineering|Organ on a chip,Geonhui Lee,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=kLhXgbAAAAAJ&citpid=2,443.0,10,10,10,10,0,0
546763,Northeastern University,,5910.0,PNsfo7oAAAAJ,{'indices'},bone biomechanics,Sandra J. Shefelbine,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PNsfo7oAAAAJ&citpid=2,3854.0,37,31,74,68,0,0
546764,Northeastern University,,100.0,pkfOmeUAAAAJ,{'indices'},Chemical Mechanical Planarization|Nanotechnology|Semiconductor fabrication process|Nanomaterial assembly|Nanomaterial printing,Hobin Jeong,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PNsfo7oAAAAJ&citpid=2,88.0,5,5,5,4,0,0
546765,"Medical Device Development Center, Osong Biomedical Innovation Foundation",,576.0,4Iqm3eEAAAAJ,{'indices'},Neural Interface|Brain Computer Interface|Biomedical Engineering|Bio-MEMS|Wearable Electronics,Jeong hun Kim,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=4Iqm3eEAAAAJ&citpid=1,514.0,12,12,14,13,0,0
546766,Sangmyung University,,450.0,3KkuadQAAAAJ,{'indices'},Biosensor|Biofuel cell|Bioenergy|Food chemistry,Jinyoung Lee,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3KkuadQAAAAJ&citpid=3,257.0,13,9,16,9,0,0
546767,"Professor of Chemistry and Chemical Biology, Harvard University",,73551.0,YvvpezQAAAAJ,{'indices'},Super-resolution imaging|Single molecule imaging|Biophysics,Xiaowei Zhuang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3KkuadQAAAAJ&citpid=3,38986.0,115,84,862,611,0,0
546768,"Assistant Professor, Gangneung-Wonju National University",,522.0,sqqssgQAAAAJ,{'indices'},Nanotechnology|optoelectronics|sensors|electronic devices,Young Lae Kim,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3KkuadQAAAAJ&citpid=3,295.0,11,9,12,9,0,0
546769,"Professor of Physical Chemistry, Federal University of Minas Gerais, Brazil",,1352.0,FJBxYHgAAAAJ,{'indices'},supercapacitors|lithium ion batteries|carbon nanotube|graphene|gel polymer electrolytes,Rodrigo Lassarote Lavall,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=FJBxYHgAAAAJ&citpid=2,836.0,21,17,31,28,0,0
546770,"""Northeastern University""",,5228.0,bGB1wMkAAAAJ,{'indices'},,"""Yung Joon Jung"" or ""Y. Jung"" or ""Y.J....",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=bGB1wMkAAAAJ&citpid=6,1674.0,33,19,56,37,0,0
546771,University of Southampton,,334.0,I0vzlpQAAAAJ,{'indices'},Biotechnology,Gu Yoo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=bGB1wMkAAAAJ&citpid=6,251.0,10,8,11,7,0,0
546772,University of Iceland,,2648.0,6N4NrDUAAAAJ,{'indices'},Nutrition,Alfons Ramel,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=bGB1wMkAAAAJ&citpid=6,1183.0,28,22,39,32,0,0
546773,"Professor of Human Nutrition, Dean of the School of Health Sciences, University of Iceland",,13178.0,FF0MrNIAAAAJ,{'indices'},Nutrition|Infancy|Childhood|Vulnerable groups|Diabetes mellitus,inga thorsdottir,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=FF0MrNIAAAAJ&citpid=2,5448.0,60,36,178,125,0,0
546774,"Assistant Professor, at Faculty of Food Science and Nutrition, University of Iceland",,548.0,Br01tOwAAAAJ,{'indices'},Nutrition,Olof Gudny Geirsdottir,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Br01tOwAAAAJ&citpid=2,401.0,12,12,12,12,0,0
546775,"Professor, School of Health Sciences, University of Iceland",,1176.0,UAXryeUAAAAJ,{'indices'},Rehabilitation|Motion Analysis|EMG|Physical Therapy,Kristin Briem,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=UAXryeUAAAAJ&citpid=2,643.0,15,15,20,18,0,0
546776,"Professor, Unit for Nutrition Research, Faculty for Food Science and Nutrition, University of",,4362.0,J9mUSgMAAAAJ,{'indices'},Nutrition|public health,Laufey Steingrimsdottir,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=UAXryeUAAAAJ&citpid=2,1898.0,31,19,56,33,0,0
546777,Uniwersytet Łódzki,,1318.0,JwH-KBkAAAAJ,{'indices'},biological invasions,Karolina Bacela Spychalska,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=JwH-KBkAAAAJ&citpid=1,884.0,21,17,31,27,0,0
546778,"Bioinformatician, The Roslin Institute",,462.0,D8briAUAAAAJ,{'indices'},Molecular Biology,Toby Wilkinson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=D8briAUAAAAJ&citpid=2,410.0,13,12,14,13,0,0
546779,Institute of Marine Biology of the NAS of Ukraine,,977.0,sen8F2IAAAAJ,{'indices'},Fish parasites|ichthyology|acanthocephalans,Yuriy Kvach,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=sen8F2IAAAAJ&citpid=4,562.0,18,14,35,20,0,0
546780,"Department of Invertebrate Zoology & Hydrobiology, University of Lodz, Poland",,3875.0,oRfzPIcAAAAJ,{'indices'},Crustacea|Amphipoda|speciation|evolutionary biology|biogeography,Michal Grabowski,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=oRfzPIcAAAAJ&citpid=5,2326.0,32,23,60,45,0,0
546781,Great Lakes Center at the State University of New York  College at Buffalo & Molloy and Associates,,1814.0,v3lQhAcAAAAJ,{'indices'},Aquatic Invasive Species|Biological Control|Environmentally Safe Control of Dreissenid (Zebra and Quagga) Mussels,Daniel P. Molloy,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=v3lQhAcAAAAJ&citpid=2,348.0,26,10,48,11,0,0
546782,"ICBiBE, University of Valencia",,1993.0,pLr7TKQAAAAJ,{'indices'},Marine Parasitology. Ecology|phylogeny|evolution.,Juan A. Balbuena,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pLr7TKQAAAAJ&citpid=11,803.0,28,14,59,21,0,0
546783,Zaporizhzhia National University,,502.0,vF7cMegAAAAJ,{'indices'},Fish parasites,Volodimir Sarabeev,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=vF7cMegAAAAJ&citpid=2,202.0,13,8,21,8,0,0
546784,U Bourgogne Franche Comte,,5810.0,H1d7RVAAAAAJ,{'indices'},Evolutionary Ecology|Parasitology|Crustaceans,Thierry Rigaud,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=H1d7RVAAAAAJ&citpid=4,2063.0,43,25,102,75,0,0
546785,A.O. Kovlevsky Institute of Biology of the Southern Seas of RAS,,196.0,9MWzJb4AAAAJ,{'indices'},Fish parasitology,Julia Korniychuk,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=H1d7RVAAAAAJ&citpid=4,98.0,6,5,3,1,0,0
546786,"University of Otago (NZ); College of the Atlantic (Maine, USA); University Centre of the Westfjords",,1073.0,gCFAuiQAAAAJ,{'indices'},,Jenny Rock,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=gCFAuiQAAAAJ&citpid=1,533.0,17,11,26,16,0,0
546787,"Professor of  medical genetic,  National Institute for Genetic Engineering and Biotechnology: Tehran, Tehran, Iran",,2779.0,csf1NJUAAAAJ,{'indices'},Multiple Sclorosis|Cancer,Mohammad Hossein Sanati,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=gCFAuiQAAAAJ&citpid=1,1390.0,28,19,80,45,0,0
546788,Assistant Professor of Aerospace Research Institute;,,244.0,G89UPeIAAAAJ,{'indices'},Space Biology|Genetics,zahra hajebrahimi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=gCFAuiQAAAAJ&citpid=1,132.0,9,8,7,4,0,0
546789,Associate Professor of Clinical Biochemistry,,1032.0,JiKdc_15AkIC,{'indices'},Molecular Diagnosis of diseases - Molecular genetics,Seyed Alireza Mesbah-Namin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=JiKdc_15AkIC&citpid=2,653.0,21,15,36,25,0,0
546790,"Professor of Biostatistics, Department of Biostatistics , Faculty of Medical  Sciences,Tarbiat Modares University, Tehran, IRAN",,9766.0,y4KXHh8AAAAJ,{'indices'},Biostatistics,Anoshirvan Kazemnejad,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=y4KXHh8AAAAJ&citpid=1,5756.0,45,34,251,184,0,0
546791,Associated Professor of Biostatistics,,5042.0,KaWMGUAAAAAJ,{'indices'},Meta-analysis|survival analysis|medical statistics,kourosh sayehmiri,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=KaWMGUAAAAAJ&citpid=3,4493.0,32,31,161,150,0,0
546792,"Department of Clinical Biochemistry and Laboratory Medicine, Tabriz University of Medical Sciences",,315.0,J_0W0JMAAAAJ,{'indices'},Clinical Biochemistry|Diabetes|Nephropathy|Fatty Liver Disease,Ali Mota,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=J_0W0JMAAAAJ&citpid=2,233.0,11,10,15,12,0,0
546793,"Assistant Professor of Medical Biotechnology, Mazandaran University of Medical Sciences",,599.0,O8kUDrsAAAAJ,{'indices'},Stem Cells|Biotechnology|Regenerative Medicine|Tissue Regeneration,seyed ehsan Enderami,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=O8kUDrsAAAAJ&citpid=4,597.0,15,15,25,25,0,0
546794,Zanjan University of Medical Sciences,,198.0,HRFqK78AAAAJ,{'indices'},Clinical Biochemistry,Mojtaba Fathi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HRFqK78AAAAJ&citpid=2,144.0,5,4,3,2,0,0
546795,University of Tuscia,,6968.0,3PlzEU8AAAAJ,{'indices'},Organic Chemistry,Raffaele Saladino,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HRFqK78AAAAJ&citpid=2,3006.0,48,28,141,84,0,0
546796,,,330.0,qjq5TTUAAAAJ,{'indices'},,Yossi Kam,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HRFqK78AAAAJ&citpid=2,177.0,6,6,5,5,0,0
546797,"OSUSURGERY, The Ohio State University",,21281.0,hLSLyI0AAAAJ,{'indices'},Regenerative Medicine|Muscular and Cardivascular Physiology|Cancer Biology,Jianjie Ma,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=hLSLyI0AAAAJ&citpid=2,10650.0,68,41,195,134,0,0
546798,"Professor, Harvard Medical School; Investigator, Boston Children's Hospital",,43571.0,EcHl4pAAAAAJ,{'indices'},vascular biology|angiogenesis|lipid mediators|sphingolipids|sphingosine 1-phosphate,Timothy Hla,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EcHl4pAAAAAJ&citpid=5,10038.0,104,56,204,165,0,0
546799,Xi'an Jiaotong University,,2758.0,H0LE8QwAAAAJ,{'indices'},biology、mechanics...,Wenjun Xie,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EcHl4pAAAAAJ&citpid=5,1928.0,24,22,33,32,0,0
546800,"Professor of pharmaceutics, ICT",,8117.0,IZBz0C4AAAAJ,{'indices'},nanotechnology|medical devices|cosmeceuticals|lipid delivery systems,Vandana Patravale,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=IZBz0C4AAAAJ&citpid=3,4481.0,45,35,109,93,0,0
546801,"Assistant Professor of Pharmaceutical Sciences, University of Hawaii Hilo",,4843.0,G3x1ve3Ng3YC,{'indices'},Nanomedicine for the prevention and/or treatment of cancer|infectious diseases and inflammatory disorders,Abhijit A. Date,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=G3x1ve3Ng3YC&citpid=2,2525.0,27,25,43,34,0,0
546802,"Principal, Tatyasaheb Kore College of Pharmacy, Warananagar",,946.0,H49zgNoAAAAJ,{'indices'},Novel Drug Delivery Solutions|Herbal Product Development,John Disouza,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=H49zgNoAAAAJ&citpid=16,557.0,18,12,30,20,0,0
546803,Amgen Inc.,,137.0,qjMYKxMAAAAJ,{'indices'},Bioprocess Development|Protein Engineering|Vaccines,Ammar Arsiwala,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=qjMYKxMAAAAJ&citpid=7,121.0,5,5,5,5,0,0
546804,"Research Fellow at Bernal Institute of University of Limerick, Ireland",,264.0,_vc43IgAAAAJ,{'indices'},Biologics based drug delivery,Pratikkumar Patel,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_vc43IgAAAAJ&citpid=2,208.0,9,8,9,7,0,0
546805,ETH Zurich,,36.0,xS8u3IkAAAAJ,{'indices'},Drug Delivery|robotics|diagnostics,Sanyat Sanjay Mapara,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xS8u3IkAAAAJ&citpid=1,36.0,2,2,1,1,0,0
546806,"Assistant Professor, Pharmaceutical Science, Shobhaben  Pratapbhai Patel School of Pharmacy",,317.0,JIGKCcoAAAAJ,{'indices'},Infections,Priyanka Prabhu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=JIGKCcoAAAAJ&citpid=1,218.0,10,10,10,10,0,0
546807,Institute of Chemical Technology,,32.0,vQo91V0AAAAJ,{'indices'},Pharmaceutics|vaccines|diagnostics|drug delivery|polymers,Swati Vyas,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=JIGKCcoAAAAJ&citpid=1,31.0,2,2,1,1,0,0
546808,"Centre for Pharmaceutical Engineering Science, University of Bradford",,7764.0,mWdb2HoAAAAJ,{'indices'},Pharmaceuticals|Crystal engineering|drug delivery,Anant Paradkar,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=mWdb2HoAAAAJ&citpid=1,3327.0,47,32,141,99,0,0
546809,Northwestern University,,3530.0,WLnFGVsAAAAJ,{'indices'},Epigenetics|Nuclear Architecture|Cell Biology,Jason Brickner,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=WLnFGVsAAAAJ&citpid=3,1463.0,26,21,43,31,0,0
546810,"Professor, Molecular Biosciences, Northwestern University",,19494.0,Ok_HjPUAAAAJ,{'indices'},Molecular Mechanisms of Human Signal Transduction|Gene Expression|Innate Immunity|Antiviral Responses,Curt M. Horvath,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ok_HjPUAAAAJ&citpid=2,4351.0,68,38,97,85,0,0
546811,"Professor, Molecular Biophysics Unit, Indian Institute of Science",,1337.0,EsBdbbkAAAAJ,{'indices'},Structural Biology|Biophysics|Biochemistry|Enzymology|Transcription,Gopal B,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EsBdbbkAAAAJ&citpid=2,519.0,21,12,39,19,0,0
546812,UCLA,,504.0,ZKRahosAAAAJ,{'indices'},Phenotypic variation|Evolution|Quantitative genetics,Stefan Zdraljevic,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ZKRahosAAAAJ&citpid=1,499.0,12,12,12,12,0,0
546813,Albert Einstein College of Medicine,,44957.0,lV3oTAIAAAAJ,{'indices'},single molecule biology|RNA|gene expression|transcription,Robert H. Singer,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ZKRahosAAAAJ&citpid=1,14421.0,116,65,298,192,0,0
546814,"Assistant Professor, Vrije Universiteit Amsterdam",,657.0,AbW4QQ0AAAAJ,{'indices'},Molecular Biology|Gene expression regulation|Single mRNA imaging|Microbiology,"Evelina Tutucci, PhD",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=AbW4QQ0AAAAJ&citpid=5,416.0,9,8,9,7,0,0
546815,Faculty of Medicine,,2176.0,tueR56QAAAAJ,{'indices'},Biomedine,Ana Cristina Gonçalves,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tueR56QAAAAJ&citpid=1,1335.0,22,19,47,39,0,0
546816,Professor Faculdade de Medicina da Universidade de Coimbra,,4330.0,Q-7HzcQAAAAJ,{'indices'},Oncobiologia/Hemato-oncologia,Ana Bela Sarmento-Ribeiro,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tueR56QAAAAJ&citpid=1,2505.0,32,25,115,79,0,0
546817,"Professor, UC San Diego",,10431.0,RNGZxAUAAAAJ,{'indices'},Biophysics|Polymer Physics|Optical Tweezers|Molecular Motors|Single Molecules,Douglas E. Smith,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=RNGZxAUAAAAJ&citpid=3,2368.0,39,27,52,45,0,0
546818,Johns Hopkins University,,35790.0,4SCvRv8AAAAJ,{'indices'},Biophysics|single molecule biophysics|FRET|helicase|structural biology,Taekjip Ha,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=RNGZxAUAAAAJ&citpid=3,13616.0,95,61,242,208,0,0
546819,"Postdoctoral researcher, UC Berkeley",,2602.0,BNBaj8YAAAAJ,{'indices'},,Reza Vafabakhsh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=BNBaj8YAAAAJ&citpid=2,1586.0,11,11,11,11,0,0
546820,Tulane University,,15584.0,jP89RvsAAAAJ,{'indices'},theory of liquids|statistical mechanics,Lawrence Pratt,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jP89RvsAAAAJ&citpid=4,3168.0,64,32,142,72,0,0
546821,Sandia National Laboratories,,3659.0,9d0L-m4AAAAJ,{'indices'},,Susan Rempe,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9d0L-m4AAAAJ&citpid=2,1672.0,34,23,65,55,0,0
546822,"Hirschfelder Postdoc, University of Wisconsin-Madison",,58.0,NfOODxEAAAAJ,{'indices'},Statistical Mechanics|Molecular Simulations|Peptide folding and aggregation|Energy storage,Ajay Muralidharan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NfOODxEAAAAJ&citpid=4,58.0,4,4,2,2,0,0
546823,Lawrence Berkeley National Laboratory,,234.0,F08h7FwAAAAJ,{'indices'},multi-scale modeling|physical chemistry|concentrated ion solutions|molecular dynamics,Marielle Soniat,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=F08h7FwAAAAJ&citpid=5,195.0,7,7,7,7,0,0
546824,"U of Texas at Austin, Dept of Chem and the Inst for Comput Eng and Sci",,13798.0,ZyM6y8oAAAAJ,{'indices'},Biophysics|Chemical physics|Computational Statistical Mechanics,Ron Elber,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ZyM6y8oAAAAJ&citpid=2,3075.0,59,27,160,84,0,0
546825,"Chemical Engineering, Rice University",,3798.0,gWpi82QAAAAJ,{'indices'},Statistical mechanics of liquids and soft matter|NMR relaxation|Molecular Simulations,Dilip Asthagiri,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=gWpi82QAAAAJ&citpid=3,1245.0,33,19,61,37,0,0
546826,New York University,,2889.0,RRmr_u4AAAAJ,{'indices'},computational physics|chemical physics,Dubravko Sabo,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=gWpi82QAAAAJ&citpid=3,1311.0,18,7,23,7,0,0
546827,"Professor of Chemical and Biomolecular Engineering, Tulane University",,3600.0,u9q6vOQAAAAJ,{'indices'},Molecular Simulations|Self-Assembly|Statisitical Thermodynamics|The Hydrophobic Effect,Henry S. Ashbaugh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=u9q6vOQAAAAJ&citpid=2,1113.0,34,19,61,39,0,0
