Unnamed: 0,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
188989,University of Victoria,,12420,2xSNJXMAAAAJ,{'indices'},Astrophysics|Nuclear Astrophysics,Falk Herwig,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2xSNJXMAAAAJ&citpid=2,6113,55,40,118,92,0,0
188990,Los Alamos National Laboratory,,29387,ZZZorWwAAAAJ,{'indices'},theoretical astrophysics|fluid dynamics|computational science|high energy density physics|nuclear astrophysics,Chris Fryer,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2xSNJXMAAAAJ&citpid=2,16611,80,55,223,179,0,0
188991,"Staff Scientist II, University Health Network",,2834,pYmiHb0AAAAJ,{'indices'},Advanced R&D Computing|Genomics|Bioinformatics|Astrophysics,L. Jonathan Dursi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pYmiHb0AAAAJ&citpid=5,1264,21,13,25,19,0,0
188992,Professor of Astronomy & Astrophysics,,67515,TMDQH_wAAAAJ,{'indices'},astronomy|astrophysics|cosmology|high energy density physics,D Lamb,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TMDQH_wAAAAJ&citpid=2,14041,99,46,279,130,0,0
188993,Los Alamos National Laboratory,,2219,v5jSagUAAAAJ,{'indices'},Radiation Transport|Supernova Theory|Computational Physics,Aimee Hungerford,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TMDQH_wAAAAJ&citpid=2,1159,24,17,38,27,0,0
188994,Los Alamos National Laboratory,,2128,nEJ5h6IAAAAJ,{'indices'},Astrophysics|High performance computing,Gabriel Rockefeller,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=nEJ5h6IAAAAJ&citpid=4,1006,23,17,32,22,0,0
188995,"Professor of Physics and Astronomy, Michigan State University",,9318,Ob_gT1cAAAAJ,{'indices'},Astronomy|Astrophysics,Edward F Brown,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ob_gT1cAAAAJ&citpid=4,4244,47,28,81,69,0,0
188996,UC Santa Cruz,,3165,-TFBhawAAAAJ,{'indices'},,Josiah Schwab,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ob_gT1cAAAAJ&citpid=4,2886,21,20,29,28,0,0
188997,Australian National University,,14937,eg8L3xQAAAAJ,{'indices'},astronomy astrophysics,Aaron Dotter,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ob_gT1cAAAAJ&citpid=4,9955,46,38,99,88,0,0
188998,Center for Computational Astrophysics (Flatiron Institute) & Princeton University,,8384,rF7-bwEAAAAJ,{'indices'},Physics|Astrophysics|Hydrodynamics|Collaborative Science|Neuroscience,Matteo Cantiello,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rF7-bwEAAAAJ&citpid=2,6658,34,32,52,47,0,0
188999,"PhD student, Bonn University",,3168,mZZJI7EAAAAJ,{'indices'},Astrophysics,Pablo Marchant,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=mZZJI7EAAAAJ&citpid=3,3107,19,18,26,26,0,0
189000,Clemson University,,20742,dJmVhRoAAAAJ,{'indices'},Astrophysics,Dieter Hartmann,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=mZZJI7EAAAAJ&citpid=3,7749,63,37,213,110,0,0
189001,"CfA Fellow, Center for Astrophysics | Harvard & Smithsonian",,1909,GzWCQFgAAAAJ,{'indices'},Astrophysics|Stellar Structure and Evolution,Evan Bauer,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=GzWCQFgAAAAJ&citpid=4,1898,9,9,7,7,0,0
189002,University of North Carolina at Chapel Hill,,7291,opWsXPgAAAAJ,{'indices'},Nuclear physics|astrophysics,Christian Iliadis,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=opWsXPgAAAAJ&citpid=1,3020,47,30,103,72,0,0
189003,Oak Ridge National Laboratory,,9347,re7S0aAAAAAJ,{'indices'},astrophysics,William Raphael Hix,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=opWsXPgAAAAJ&citpid=1,3258,49,32,83,62,0,0
189004,"Regents Professor, University of Arizona",,21759,mQavesEAAAAJ,{'indices'},astrophysics|physics: nuclear|plasma|lasers,William David Arnett,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=mQavesEAAAAJ&citpid=2,4578,72,31,146,70,0,0
189005,Arizona State University,,6400,JqlSG1gAAAAJ,{'indices'},Galaxy Formation|Intergalactic Medium|Turbulence|Supernovae,Evan Scannapieco,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=JqlSG1gAAAAJ&citpid=3,2311,45,26,101,63,0,0
189006,"Department of Astronomy, Yonsei University",,20855,tbnBHogAAAAJ,{'indices'},astronomy|astrophysics,Young-Wook Lee,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tbnBHogAAAAJ&citpid=1,5897,71,35,148,100,0,0
189007,,,34518,lTUiqyQAAAAJ,{'indices'},astrophysics|space science,Luciana Bianchi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tbnBHogAAAAJ&citpid=1,18035,79,48,236,130,0,0
189008,"Co-founder and CEO, Modulos AG",,21775,jG4XFDAAAAAJ,{'indices'},Extragalactic Astrophysics|Black Holes|Citizen Science|Data Science|Artificial Intelligence,Kevin Schawinski,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jG4XFDAAAAAJ&citpid=5,13022,78,61,191,184,0,0
189009,Carnegie Observatories,,30828,iWBaQRIAAAAJ,{'indices'},Astrophysics|Astronomy|Galaxy Evolution|Cosmology,Mark Seibert,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jG4XFDAAAAAJ&citpid=5,13048,85,56,203,172,0,0
189010,Seoul National University,,9458,r0MiNlEAAAAJ,{'indices'},,Jong-Hak Woo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=r0MiNlEAAAAJ&citpid=2,4938,52,40,105,97,0,0
189011,Indiana University,,12220,3ycg-9kAAAAJ,{'indices'},astronomy|astrophysics,Samir Salim,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3ycg-9kAAAAJ&citpid=3,4478,50,34,83,60,0,0
189012,IAP & JHU,,86576,Glo43TUAAAAJ,{'indices'},Astrophysics|Cosmology|Dark Matter|galaxy formation,Joe Silk,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Glo43TUAAAAJ&citpid=2,22673,123,62,761,358,0,0
189013,Chungnam National University,,3343,wzlClGEAAAAJ,{'indices'},galaxy,Soo-Chang Rey,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Glo43TUAAAAJ&citpid=2,956,27,15,47,25,0,0
189014,Astronomer at the NSF's National Optical-Infrared Astronomy Research Laboratory,,23943,g9dKCAoAAAAJ,{'indices'},Astronomy|Astrophysics,Arjun Dey,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Glo43TUAAAAJ&citpid=2,7115,80,38,217,139,0,0
189015,"Associate Professor, Department of Physics and Astronomy, UMKC",,21001,FnAGOfcAAAAJ,{'indices'},Galaxy Clusters|Galaxy Formation and Evolution|Observational Cosmology,Mark Brodwin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=FnAGOfcAAAAJ&citpid=2,10019,75,53,187,159,0,0
189016,"Astrophysicist, JPL/Caltech",,65942,QVbokjsAAAAJ,{'indices'},astronomy & astrophysics,Daniel Stern,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=FnAGOfcAAAAJ&citpid=2,32019,116,78,567,475,0,0
189017,"ARC Laureate Fellow Professor; Director, Sydney Institute for Astronomy; A/Director, IPOS; U. Sydney",,69850,1Rw_qy4AAAAJ,{'indices'},Astrophysics|Near Field Cosmology|Experimental Science,Joss Bland-Hawthorn,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=1Rw_qy4AAAAJ&citpid=2,33934,124,87,660,520,0,0
189018,California Institute of Technology,,43686,DXixPqAAAAAJ,{'indices'},,Lee Armus,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DXixPqAAAAAJ&citpid=2,14630,103,59,320,227,0,0
189019,ICRAR / UWA,,14665,Pjr6b_gAAAAJ,{'indices'},Ex-Galactic|Galaxy Groups|Cosmology,Aaron Robotham,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Pjr6b_gAAAAJ&citpid=2,10581,65,57,170,161,0,0
189020,University of New South Wales,,16920,LGPe8EIAAAAJ,{'indices'},Astronomy|Galaxy Evolution|Brightest Cluster Galaxies|Galaxy Groups,Sarah Brough,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LGPe8EIAAAAJ&citpid=2,11714,67,57,187,174,0,0
189021,Swinburne University of Technology,,4937,i14zpNwAAAAJ,{'indices'},Galaxy Evolution,michelle cluver,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=i14zpNwAAAAJ&citpid=2,4157,41,37,78,74,0,0
189022,Smithsonian Astrophysical Observatory,,13768,i8CWFsEAAAAJ,{'indices'},astronomy,Paul J. Green,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=i14zpNwAAAAJ&citpid=2,7082,58,34,110,71,0,0
189023,University of Cape Town,,41349,0wygOW0AAAAJ,{'indices'},astronomy and astrophysics,T.H. Jarrett,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=i14zpNwAAAAJ&citpid=2,18265,78,51,206,154,0,0
189024,University of Louisville,,9130,oELzRMoAAAAJ,{'indices'},Astronomy|Astrophysics,Benne Holwerda,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=oELzRMoAAAAJ&citpid=2,6942,51,43,140,120,0,0
189025,"Center for Cosmology and Particle Physics, New York University",,4287,QS-Tn3YAAAAJ,{'indices'},Large scale structure|galaxy groups|galaxy filaments|dark matter,Mehmet Alpaslan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=QS-Tn3YAAAAJ&citpid=4,3808,36,36,52,50,0,0
189026,"Professor of Physics and Astronomy, Dartmouth College",,9969,5vLfifMAAAAJ,{'indices'},Active galactic nuclei|galaxy evolution|the cosmic X-ray background|X-ray binary stars,Ryan C. Hickox,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=5vLfifMAAAAJ&citpid=3,6165,56,46,115,107,0,0
189027,Georgia Southern University,,9131,0fK27LcAAAAJ,{'indices'},Star Formation|Interstellar Medium|Galaxies across Cosmic Time.,Sarah Unger Higdon,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=5vLfifMAAAAJ&citpid=3,1521,41,17,66,23,0,0
189028,Universidad Diego Portales,,8219,TW5VlFsAAAAJ,{'indices'},Active Galactic Nuclei|Galaxy Evolution,ROBERTO J. ASSEF,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TW5VlFsAAAAJ&citpid=2,5246,50,41,94,85,0,0
189029,"DARK, Niels Bohr Institute, University of Copenhagen",,3681,D3OoRsYAAAAJ,{'indices'},evolution of galaxies|metallicity|extragalactic astronomy,Maritza A. Lara-Lopez,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=D3OoRsYAAAAJ&citpid=1,2810,31,26,57,50,0,0
189030,Macquarie University,,6067,-UsNwCwAAAAJ,{'indices'},Clusters of galaxies|the effect of the cluster environment on galaxies|cluster mergers|intracluster medium|galaxy evolution,Matt Owers,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=D3OoRsYAAAAJ&citpid=1,5221,46,43,108,103,0,0
189031,"Australian Astronomical Optics, Macquarie University",,12242,xkOD37wAAAAJ,{'indices'},Astronomy|Astrophysics|Data Science,Angel R. Lopez-Sanchez,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xkOD37wAAAAJ&citpid=2,8923,58,51,130,120,0,0
189032,Texas A&M University,,40189,iey1zgEAAAAJ,{'indices'},,Casey Papovich,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xkOD37wAAAAJ&citpid=2,15195,99,63,218,165,0,0
189033,Physics & Astronomy University of Waterloo,,18351,n-qG5dMAAAAJ,{'indices'},Astrophysics,brian mcnamara,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xkOD37wAAAAJ&citpid=2,6769,67,45,174,125,0,0
189034,"Professor of Astronomy, UC Berkeley",,46205,fHkUYk0AAAAJ,{'indices'},machine learning|gamma-ray bursts|high-energy transients|variable stars|instrumentation,Joshua S. Bloom,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=fHkUYk0AAAAJ&citpid=1,16026,112,63,370,248,0,0
189035,"Professor of Astronomy, University of California, Berkeley",,164678,dTpeWooAAAAJ,{'indices'},supernovae|black holes|cosmology|quasars|astrophysics,Alexei V. FILIPPENKO,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=fHkUYk0AAAAJ&citpid=1,53510,168,91,820,600,0,0
189036,"Lawrence Berkeley National Laboratory; University of Oklahoma; University of California, Berkeley",,67797,xJf5H2AAAAAJ,{'indices'},Physics|Astronomy|Computing,Peter Nugent,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xJf5H2AAAAAJ&citpid=2,30707,106,82,346,288,0,0
189037,University of Southampton,,40389,MhSkJ_IAAAAJ,{'indices'},Astronomy|Astrophysics|Cosmology,Mark Sullivan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xJf5H2AAAAAJ&citpid=2,21489,96,69,346,269,0,0
189038,Tel Aviv University,,14418,i3VKpzMAAAAJ,{'indices'},Core collapse supernovae and their massive-star progenitors|tidal disruptions of stars by super-massive black holes|electromagentic counterparts of gravitational wave sources|robotic observations and real-time rapid telescope triggering|astronomical big-data management,Iair Arcavi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=i3VKpzMAAAAJ&citpid=2,11616,62,53,157,150,0,0
189039,"Professor of Physics, New York University",,9663,TYdEzrcAAAAJ,{'indices'},Time-domain Astronomy|Supernovae|Gamma-ray Bursts,Maryam Modjaz,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TYdEzrcAAAAJ&citpid=2,4276,52,39,84,72,0,0
189040,"Arizona State University, School of Earth & Space Exploration",,14989,ySy9D8IAAAAJ,{'indices'},Cosmology|Astrophysical Transients|Instrumentation,Nathaniel Butler,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ySy9D8IAAAAJ&citpid=2,8256,56,38,127,78,0,0
189041,UC Santa Cruz,,43251,04fD24sAAAAJ,{'indices'},Astronomy|AI|Oceanography|Tennis,J. Xavier Prochaska,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=04fD24sAAAAJ&citpid=2,22873,107,72,417,330,0,0
189042,The Hebrew University of Jerusalem,,10350,Yi5OUbkAAAAJ,{'indices'},,Assaf Horesh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=04fD24sAAAAJ&citpid=2,8558,50,45,86,80,0,0
189043,Samba TV,,12098,2LXFQKcAAAAJ,{'indices'},Astrophysics|Data Science,Jeffrey M. Silverman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2LXFQKcAAAAJ&citpid=1,5109,61,42,77,67,0,0
189044,"Professor of Astronomy, Liverpool John Moores University",,36823,DX8gJOsAAAAJ,{'indices'},Astrophysics,Paolo A. Mazzali,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DX8gJOsAAAAJ&citpid=2,15930,103,61,313,269,0,0
189045,The University of Chicago,,13771,8Z8ZQkYAAAAJ,{'indices'},astrophysics,Hsiao-Wen Chen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8Z8ZQkYAAAAJ&citpid=1,3717,64,32,153,91,0,0
189046,"Co-founder of wise.io; past: Dept. of Astronomy, UC Berkeley",,4816,WSsvspIAAAAJ,{'indices'},Astronomy|Astroinformatics,Dan Starr,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=WSsvspIAAAAJ&citpid=5,1936,30,19,41,31,0,0
189047,Swinburne Unversity of Technology,,67472,aDOX6EMAAAAJ,{'indices'},Astronomy|astrophysics|cosmology|astronomical instrumentation,Prof. Karl Glazebrook,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=aDOX6EMAAAAJ&citpid=2,19937,115,70,291,225,0,0
189048,"Instrument Scientist, Harvard-Smithsonian Center for Astrophysics",,3436,u_qEke8AAAAJ,{'indices'},Astronomical Instrumentation,Sagi Ben-Ami,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=u_qEke8AAAAJ&citpid=1,2549,30,28,54,50,0,0
189049,UC Davis,,20214,2XlBcJ4AAAAJ,{'indices'},Astrophysics,Stefano Valenti,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2XlBcJ4AAAAJ&citpid=2,15299,75,59,209,203,0,0
