Unnamed: 0,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
210889,"Professor of Astronomy, Department of Physics and Astronomy, Uppsala University",,13067,uBrPANsAAAAJ,{'indices'},stellar magnetic fields|stellar atmospheres|spectropolarimetry|inverse problems,Oleg Kochukhov,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=uBrPANsAAAAJ&citpid=5,8033,52,32,171,125,0,0
210890,Max Planck Institute for Solar System Research,,34330,m4gKO-4AAAAJ,{'indices'},Solar physics|stellar astronomy|Sun-Earth relations,Sami K. Solanki,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=uBrPANsAAAAJ&citpid=5,12134,94,50,531,326,0,0
210891,Universidade Federal de Minas Gerais,,4847,PgCHdxEAAAAJ,{'indices'},stellar astrophysics,Silvia Alencar,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PgCHdxEAAAAJ&citpid=1,2540,40,30,63,52,0,0
210892,"CNRS researcher at IRAP, Toulouse University",,3089,zkXOBYYAAAAJ,{'indices'},Astrophysics|Formation and Evolution of Planetary Systems,Clément Baruteau,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zkXOBYYAAAAJ&citpid=3,2052,30,23,44,41,0,0
210893,IRAP,,1608,hMBdZYQAAAAJ,{'indices'},Signal Processing|Inverse problems|Estimation|Optimisation|MCMC,Hervé CARFANTAN,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zkXOBYYAAAAJ&citpid=3,533,19,11,33,13,0,0
210894,"PhD, Ulugh Beg Astronomical Institute, Crimean Astrophysical Observatory",,3361,af4IL0wAAAAJ,{'indices'},star formation - astrophysics,Konstantin Grankin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=af4IL0wAAAAJ&citpid=2,1317,31,19,64,38,0,0
210895,"Professor of Astronomy, University of Michigan",,12252,aGoD-l8AAAAJ,{'indices'},Planet Formation|Exoplanets|Astronomical Instrumentation|Image Reconstruction,John D Monnier,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=aGoD-l8AAAAJ&citpid=2,4340,60,32,229,141,0,0
210896,"Investigador Científic, Institut de Ciències de l'Espai (CSIC-IEEC)",,16571,ZuwN6BUAAAAJ,{'indices'},astrofísica,Ignasi Ribas,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=aGoD-l8AAAAJ&citpid=2,8222,69,49,216,168,0,0
210897,"Professor of Astronomy, Bulgarian Academy of Sciences, Institute of Astronomy",,1017,_dldC7AAAAAJ,{'indices'},Astronomy|Astrophysics|Stellar Atmospheres|Binary Stars|Stellar Spectra,Ilian Kh. Iliev,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_dldC7AAAAAJ&citpid=2,290,18,8,29,7,0,0
210898,"Université de Montréal, Canada",,1946,jALrYMkAAAAJ,{'indices'},Stellar physics|Plasma Physics|Gyrokinetics|MHD|High Performance computing,Antoine Strugarek,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_dldC7AAAAAJ&citpid=2,1433,24,22,41,34,0,0
