,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
105152,University of Fribourg,@unifr.ch,83897,9Cbt4c4AAAAJ,{'indices'},Microbiology,Patrice Nordmann,https://scholar.google.com/citations?view_op=medium_photo&user=9Cbt4c4AAAAJ,35798,147,86,675,531,0,0
105153,"Division of Infectious Diseases and International Health, University of Virginia",@virginia.edu,79068,6yMIM1MAAAAJ,{'indices'},Infectious diseases|global health|parasitology|immunology|microbiology,"William A. Petri, Jr., MD, Pj.D.",https://scholar.google.com/citations?view_op=medium_photo&user=6yMIM1MAAAAJ,21822,95,57,383,248,0,0
105154,"Dept. Immunology, Max Planck Institute for Infection Biology",@mpiib-berlin.mpg.de,75959,8MFp8N4AAAAJ,{'indices'},Immunology|Infection|Microbiology|Vaccinology|Tuberculosis,Stefan HE Kaufmann,https://scholar.google.com/citations?view_op=medium_photo&user=8MFp8N4AAAAJ,21728,143,73,781,407,0,0
105155,University of British Columbia,@interchange.ubc.ca,70405,z2x975cAAAAJ,{'indices'},microbiology|bacterial pathogenesis|microbiota,B. Brett Finlay,https://scholar.google.com/citations?view_op=medium_photo&user=z2x975cAAAAJ,23313,143,64,492,355,0,0
105156,"Professor of Environmental Engineering, University of Washington",@u.washington.edu,69019,yGoUMzYAAAAJ,{'indices'},Microbiology|Ecology|Evolution,David A. Stahl,https://scholar.google.com/citations?view_op=medium_photo&user=yGoUMzYAAAAJ,17610,106,54,265,179,0,0
105157,Cepheid,@cepheid.com,68736,ZtzVT00AAAAJ,{'indices'},infectious dsieases|microbiology|antimicrobial resistance,Fred C Tenover,https://scholar.google.com/citations?view_op=medium_photo&user=ZtzVT00AAAAJ,12749,116,51,326,165,0,0
105158,Harvard Medical School,@hms.harvard.edu,68317,B4a4828AAAAJ,{'indices'},microbiology|immunology,Dennis Kasper,https://scholar.google.com/citations?view_op=medium_photo&user=B4a4828AAAAJ,22398,109,56,398,183,0,0
105159,"Professor of molecular cellular and developmental biology, University of colorado",@colorado.edu,65053,mzPo52IAAAAJ,{'indices'},molecular biology|microbiology,Norman Pace,https://scholar.google.com/citations?view_op=medium_photo&user=mzPo52IAAAAJ,13647,114,55,267,129,0,0
105160,Science Corps,@science-corps.org,65045,g3XAl7gAAAAJ,{'indices'},genetics|atherosclerosis|microbiology,Edward M Rubin,https://scholar.google.com/citations?view_op=medium_photo&user=g3XAl7gAAAAJ,17965,114,64,230,138,0,0
105161,University of Fribourg,@unifr.ch,64889,ivNbnaYAAAAJ,{'indices'},Microbiology,Laurent Poirel,https://scholar.google.com/citations?view_op=medium_photo&user=ivNbnaYAAAAJ,29468,127,81,480,404,0,0
105162,Ecole Polytechnique Fédérale de Lausanne - EPFL,@epfl.ch,62463,KAWmJ9EAAAAJ,{'indices'},Microbiology,Stewart Cole,https://scholar.google.com/citations?view_op=medium_photo&user=KAWmJ9EAAAAJ,17078,118,62,385,245,0,0
105163,"Professor of Microbial Food Safety, University College Cork",@ucc.ie,58145,6c5OkeIAAAAJ,{'indices'},Microbiology|microbiome|bacteriophage|bacteriocins|infection,Colin Hill,https://scholar.google.com/citations?view_op=medium_photo&user=6c5OkeIAAAAJ,27849,117,73,505,376,0,0
105164,"Professor, University of British Columbia",@ubc.ca,57322,bb5MmIoAAAAJ,{'indices'},Biotechnology|microbiology,Jack (John) Saddler,https://scholar.google.com/citations?view_op=medium_photo&user=bb5MmIoAAAAJ,20375,97,53,333,194,0,0
105165,professor,@hms.harvard.edu,57068,0HRt6uoAAAAJ,{'indices'},microbiology|immunology|molecular biology|and bacterial cell biology,john mekalanos,https://scholar.google.com/citations?view_op=medium_photo&user=0HRt6uoAAAAJ,13573,125,63,320,205,0,0
105166,"Rani Durgavati University, Jabalpur",,56493,wzzGoPoAAAAJ,{'indices'},Mycology|Microbiology,Dr Akhilesh  Kumar Pandey,https://scholar.google.com/citations?view_op=medium_photo&user=wzzGoPoAAAAJ,20756,104,63,347,287,0,0
105167,University of Hawaii,@hawaii.edu,55719,F3qZlQ0AAAAJ,{'indices'},microbiology|oceanography|earth sciences|biogeochemistry,David Karl,https://scholar.google.com/citations?view_op=medium_photo&user=F3qZlQ0AAAAJ,16563,122,62,407,263,0,0
105168,Stanford University,@stanford.edu,55384,Lb4-GKsAAAAJ,{'indices'},Infectious Diseases|Microbiology,David Relman,https://scholar.google.com/citations?view_op=medium_photo&user=Lb4-GKsAAAAJ,23048,94,58,240,164,0,0
105169,"Imperial College London, Emeritus Professor",@imperial.ac.uk,53884,cIwIY6QAAAAJ,{'indices'},Microbiology|pathogens|molecular epidemiology|genomics,Brian G Spratt,https://scholar.google.com/citations?view_op=medium_photo&user=cIwIY6QAAAAJ,11640,109,49,260,153,0,0
105170,"Professor of Microbiology, Ghent University",@ugent.be,53159,ivBdHpMAAAAJ,{'indices'},Microbiology,Peter Vandamme,https://scholar.google.com/citations?view_op=medium_photo&user=ivBdHpMAAAAJ,18085,114,59,510,387,0,0
105171,"Department of Bioengineering, University of California, Berkeley, Physical Biosciences …",@lbl.gov,53155,u7WiGLQAAAAJ,{'indices'},Systems Biology|Synthetic Biology|Computational Biology|Microbiology|Virology,Adam Paul Arkin,https://scholar.google.com/citations?view_op=medium_photo&user=u7WiGLQAAAAJ,23909,95,57,292,243,0,0
105172,"Applied of biology, Dong-A University",,52869,0hQjth4AAAAJ,{'indices'},Metagenome|Microbiology|Biotechnology|lipase|esterase,MyungHwan Lee,https://scholar.google.com/citations?view_op=medium_photo&user=0hQjth4AAAAJ,21829,95,60,1042,551,0,0
105173,Professor,@unsw.edu.au,49442,5fFWDj4AAAAJ,{'indices'},biofilms|microbiology,Staffan Kjelleberg,https://scholar.google.com/citations?view_op=medium_photo&user=5fFWDj4AAAAJ,18937,119,66,350,264,0,0
105174,"Professor of Microbiology, TU Braunschweig",@gbf.de,49014,4IeelMIAAAAJ,{'indices'},microbiology,Kenneth Timmis,https://scholar.google.com/citations?view_op=medium_photo&user=4IeelMIAAAAJ,10130,117,54,422,190,0,0
105175,"Professor Emeritus, Department of Biology, University of Waterloo, Canada",@uwaterloo.ca,48964,RTUAAoUAAAAJ,{'indices'},Plant-bacteria interaction|Molecular biotechnology|Ethylene|Microbiology,Bernard R. Glick,https://scholar.google.com/citations?view_op=medium_photo&user=RTUAAoUAAAAJ,23330,98,69,259,200,0,0
105176,University of Oklahoma,@ou.edu,48473,4ho6TVUAAAAJ,{'indices'},ecology|microbiology|genomic sciences,Jizhong Zhou,https://scholar.google.com/citations?view_op=medium_photo&user=4ho6TVUAAAAJ,23196,115,73,498,436,0,0
105177,"Staff Scientist, National Center for Biotechnology Information, NIH",@nih.gov,48231,kcw8ES0AAAAJ,{'indices'},genomics|bioinformatics|microbiology|algorithms,Daniel Haft,https://scholar.google.com/citations?view_op=medium_photo&user=kcw8ES0AAAAJ,17410,64,49,84,79,0,0
105178,"Peerless Hospital & BK Roy Research Centre; BSS Hospital, Kolkata",,48092,X1b8JRYAAAAJ,{'indices'},Microbiology|Space Biology ...,Satadal Das,https://scholar.google.com/citations?view_op=medium_photo&user=X1b8JRYAAAAJ,28101,84,62,1083,785,0,0
105179,University Medicine Greifswald,@uni-greifswald.de,47974,cUxC5k8AAAAJ,{'indices'},Functional Genomics|Microbiology,Uwe Völker,https://scholar.google.com/citations?view_op=medium_photo&user=cUxC5k8AAAAJ,31808,95,67,329,282,0,0
105180,"Professor of Integrative Biology, University of Texas at Austin",@austin.utexas.edu,47192,5CH2x_YAAAAJ,{'indices'},Evolution|microbiology|symbiosis|genomics|entomology,Nancy A. Moran,https://scholar.google.com/citations?view_op=medium_photo&user=5CH2x_YAAAAJ,19824,117,78,249,205,0,0
105181,"Michigan State University, Microbiology and Molecular Genetics, NamesforLife, LLC",@msu.edu,46944,PKdLl8sAAAAJ,{'indices'},Microbiology|Microbial Systematics|Semantics|Knowledge Engineering|Text Mining,George M. Garrity,https://scholar.google.com/citations?view_op=medium_photo&user=PKdLl8sAAAAJ,19312,53,38,124,80,0,0
105182,Nanjing Agricultural University,@njau.edu.cn,45739,eercpG0AAAAJ,{'indices'},Microbiology|Environmental Science,He Lin Yan,https://scholar.google.com/citations?view_op=medium_photo&user=eercpG0AAAAJ,22380,69,56,482,355,0,0
105183,"Professor of Microbiology and Immunology, Albert Einstein College of Medline",@einsteinmed.org,45623,ILUHoVgAAAAJ,{'indices'},microbiology|viruses|genetics|molecular biology|tuberculosis,William Jacobs,https://scholar.google.com/citations?view_op=medium_photo&user=ILUHoVgAAAAJ,13511,113,65,348,262,0,0
105184,Fujian A&F University,@mail.ecust.edu.cn,44954,ovxKJnQAAAAJ,{'indices'},Synthetic Biology|Protein Engineering|Enzymology|Metabolic Engineering|Microbiology,zhang liaoyuan,https://scholar.google.com/citations?view_op=medium_photo&user=ovxKJnQAAAAJ,27778,100,84,419,335,0,0
105185,"Rowett Institute of Nutrition and Health, University of Aberdeen, UK",@abdn.ac.uk,44952,IsBTQ3sAAAAJ,{'indices'},Microbiology,Harry J Flint,https://scholar.google.com/citations?view_op=medium_photo&user=IsBTQ3sAAAAJ,26622,99,76,244,175,0,0
105186,"Professor, Graduate School of Dentistry, Osaka University, Japan",@dent.osaka-u.ac.jp,43505,hhp0awkAAAAJ,{'indices'},Cell biology|Molecular biology|Microbiology|Autophagy|Dentistry,Takeshi Noda,https://scholar.google.com/citations?view_op=medium_photo&user=hhp0awkAAAAJ,19230,57,45,75,71,0,0
105187,"Prof (Pathol & Epidemiol), Harvard; Broad Institute; Dana-Farber HCC Immunology Prog; …",@bwh.harvard.edu,43473,87TPyfoAAAAJ,{'indices'},molecular pathological epidemiology|tumor immunology|microbiology|pathology|colorectal cancer,Shuji Ogino,https://scholar.google.com/citations?view_op=medium_photo&user=87TPyfoAAAAJ,25060,107,77,357,323,0,0
105188,The Walter and Eliza Hall Institute of Medical Research,@wehi.edu.au,42948,stz-mSwAAAAJ,{'indices'},malaria|microbiology|parasitology,Alan F. Cowman,https://scholar.google.com/citations?view_op=medium_photo&user=stz-mSwAAAAJ,12466,115,63,308,216,0,0
105189,Professor of General Pathology,@unipg.it,42078,KETOMcYAAAAJ,{'indices'},Immunology|Microbiology|Medicine,Luigina Romani,https://scholar.google.com/citations?view_op=medium_photo&user=KETOMcYAAAAJ,15781,98,49,280,184,0,0
105190,Nationwide Children's Hospital,@nationwidechildrens.org,42025,uUvaXpMAAAAJ,{'indices'},microbiome|microbial ecology|microbiology|NGS methods,Christian L Lauber,https://scholar.google.com/citations?view_op=medium_photo&user=uUvaXpMAAAAJ,29348,55,51,63,59,0,0
105191,"University of Western Australia, PathWest Laboratory Medicine WA",@uwa.edu.au,42005,QRsjTisAAAAJ,{'indices'},microbiology|virology|influenza|arbovirus,David W Smith,https://scholar.google.com/citations?view_op=medium_photo&user=QRsjTisAAAAJ,15088,87,44,655,274,0,0
105192,Director; Max Planck Institute for Infection Biology,@mpiib-berlin.mpg.de,41282,KB3IEkUAAAAJ,{'indices'},Infection|Microbiology|Cancer|Helicobacter|Chlamydia,Thomas F. Meyer,https://scholar.google.com/citations?view_op=medium_photo&user=KB3IEkUAAAAJ,13957,103,45,356,203,0,0
105193,"Professor of Microbiology, University of Georgia",@uga.edu,41017,Kn8_LikAAAAJ,{'indices'},microbiology|microbial physiology|microbial systematics|environmental science,William B Whitman,https://scholar.google.com/citations?view_op=medium_photo&user=Kn8_LikAAAAJ,14595,75,49,242,168,0,0
105194,"Institute Professor, Massachusetts Institute of Technology",@mit.edu,40642,Y8FpsToAAAAJ,{'indices'},Oceanography|Microbiology|Ecology,Sallie W Chisholm,https://scholar.google.com/citations?view_op=medium_photo&user=Y8FpsToAAAAJ,10936,100,58,194,142,0,0
105195,Research Scholar,,40553,sIKRVd4AAAAJ,{'indices'},Microbiology|Phytochemistry|Biotechnology,Praveen Kumar SV,https://scholar.google.com/citations?view_op=medium_photo&user=sIKRVd4AAAAJ,32450,53,40,288,178,0,0
105196,"Microbiology, Wageningen University",@wur.nl,40542,8oqozzkAAAAJ,{'indices'},microbiology|CRISPR|Argonaute|biosensor,John van der Oost,https://scholar.google.com/citations?view_op=medium_photo&user=8oqozzkAAAAJ,17588,85,52,277,182,0,0
105197,"Technical University of Denmark, DTU",@food.dtu.dk,40038,1_-7Z5kAAAAJ,{'indices'},Global surveillance|genomics|antimicrobial resistance|antibiotics|microbiology,Frank Aarestrup,https://scholar.google.com/citations?view_op=medium_photo&user=1_-7Z5kAAAAJ,19749,106,66,329,254,0,0
105198,"Institute for Genome Sciences, University of Maryland School of Medicine",@som.umaryland.edu,39824,QHVILekAAAAJ,{'indices'},microbiology|genomics|microbiome|microbiota|pathogens,Jacques Ravel,https://scholar.google.com/citations?view_op=medium_photo&user=QHVILekAAAAJ,22398,86,66,218,198,0,0
105199,"Associate Professor of Microbiology and Immunology, University of Rochester School of …",@urmc.rochester.edu,39709,pJeFa7QAAAAJ,{'indices'},microbiology|microbiome|genomics|systems biology,Steven R. Gill,https://scholar.google.com/citations?view_op=medium_photo&user=pJeFa7QAAAAJ,12039,55,37,89,76,0,0
105200,"Center for Microbial Ecology and Technology (CMET), Ghent University",@UGent.be,39302,olCWoa8AAAAJ,{'indices'},microbiology|environmental biotechnology|microbial ecology|wastewater treatment|environmental microbiology,Nico Boon,https://scholar.google.com/citations?view_op=medium_photo&user=olCWoa8AAAAJ,21542,103,78,391,355,0,0
105201,"VITROME, IHU Mediterranee-Infection, Aix-Marseille University, Marseille, France",@univ-amu.fr,38417,qvRl1P0AAAAJ,{'indices'},Microbiology,Pierre-Edouard Fournier,https://scholar.google.com/citations?view_op=medium_photo&user=qvRl1P0AAAAJ,17224,97,59,420,317,0,0
105202,Los Alamos National Laboratory,@lanl.gov,38342,TXrJBYYAAAAJ,{'indices'},genomics|genetics|microbiology|bioinformatics,Norman Doggett,https://scholar.google.com/citations?view_op=medium_photo&user=TXrJBYYAAAAJ,7390,49,20,94,30,0,0
105203,"Department of Biology, College of Education, Salahaddin University-Erbil",@su.edu.krd,38121,flBvvOEAAAAJ,{'indices'},Epidemiology|Global Burden of Diseases|Microbiology|Molecular Biology|Antimicrobial resistance,Karzan Abdulmuhsin Mohammad,https://scholar.google.com/citations?view_op=medium_photo&user=flBvvOEAAAAJ,37017,44,44,50,50,0,0
105204,"Professor of Environmental Biotechnology, Biological Sciences, Bangor University",@bangor.ac.uk,37394,6w_geF8AAAAJ,{'indices'},microbiology,David Barrie Johnson,https://scholar.google.com/citations?view_op=medium_photo&user=6w_geF8AAAAJ,18141,87,52,574,282,0,0
105205,The Rockefeller University,@rockefeller.edu,37198,IAywpN4AAAAJ,{'indices'},CRISPR|microbiology|bacteriophage|staphylococcus,Luciano Marraffini,https://scholar.google.com/citations?view_op=medium_photo&user=IAywpN4AAAAJ,22382,52,44,80,77,0,0
105206,"DVC Research and Impact, University of Exeter",@exeter.ac.uk,37052,vMAT0RYAAAAJ,{'indices'},microbiology|mycology|immunology|cell biology,Neil Gow,https://scholar.google.com/citations?view_op=medium_photo&user=vMAT0RYAAAAJ,14956,100,58,320,224,0,0
105207,Pacific Northwest National Laboratory,@pnnl.gov,37009,5wjPySkAAAAJ,{'indices'},Microbiology|genomics|metagenomics|genome evolution,William (Bill) C. Nelson,https://scholar.google.com/citations?view_op=medium_photo&user=5wjPySkAAAAJ,9329,57,46,82,75,0,0
105208,"Department of Epidemiology, Harvard School of Public Health",@hsph.harvard.edu,36809,cBEV4DcAAAAJ,{'indices'},Epidemiology|Infectious Diseases|Surveillance|Microbiology|Biostatistics,Marc Lipsitch,https://scholar.google.com/citations?view_op=medium_photo&user=cBEV4DcAAAAJ,18088,98,63,304,264,0,0
105209,University of Wisconsin,@medicine.wisc.edu,36436,2hgFM28AAAAJ,{'indices'},Infectious Disease|Microbiology|Mycology|Biofilm|Antimicrobial Resistance,David Andes,https://scholar.google.com/citations?view_op=medium_photo&user=2hgFM28AAAAJ,17044,99,61,251,224,0,0
105210,The Hebrew University,@mail.huji.ac.il,35880,-Tl5Ne4AAAAJ,{'indices'},Biochemistry|Oncology|Microbiology|MedicinaL Chemistyry,Alexander Levitzki,https://scholar.google.com/citations?view_op=medium_photo&user=-Tl5Ne4AAAAJ,3829,95,28,346,97,0,0
105211,"Newcastle University, Newcastle upon Tyne",@newcastle.ac.uk,35559,dxDivzsAAAAJ,{'indices'},Microbiology|Microbial Genomics|Phylogenomics|Systematics|Taxonomy,Hans-Peter Klenk,https://scholar.google.com/citations?view_op=medium_photo&user=dxDivzsAAAAJ,14725,70,47,392,242,0,0
105212,Professor University of Gothenburg,@gu.se,35200,RHiv3L0AAAAJ,{'indices'},medicine|microbiology|immunology|infection|vaccine,Holmgren J,https://scholar.google.com/citations?view_op=medium_photo&user=RHiv3L0AAAAJ,5146,102,33,410,144,0,0
105213,"General Hospital of Phutho, Vietnam Lecturer and Researcher at Hungvuong University of …",@hvu.edu.vn,35149,VSB_GoUAAAAJ,{'indices'},Molecular Biology|Antibiotic Resistance|Microbiology,Nguyen Ngoc Minh Tuan,https://scholar.google.com/citations?view_op=medium_photo&user=VSB_GoUAAAAJ,19365,78,55,633,459,0,0
105214,Dalhousie University,@dal.ca,35143,EBLCjRN1xl4C,{'indices'},Evolution|genomics|microbiology|philosophy,W. Ford Doolittle,https://scholar.google.com/citations?view_op=medium_photo&user=EBLCjRN1xl4C,6199,92,39,274,121,0,0
105215,"Professor of Medicine and Microbiology, Mayo Clinic",@mayo.edu,34874,_RQ3MGQAAAAJ,{'indices'},Biofilms|Prosthetic Joint Infection|Microbiology|Diagnostic Testing|Antimicrobial Resistance,Robin Patel,https://scholar.google.com/citations?view_op=medium_photo&user=_RQ3MGQAAAAJ,15567,91,59,407,299,0,0
105216,"professor of molelcular biology, princeton university",@princeton.edu,34863,LinhiXcAAAAJ,{'indices'},microbiology|genetics,thomas silhavy,https://scholar.google.com/citations?view_op=medium_photo&user=LinhiXcAAAAJ,8329,103,50,247,138,0,0
105217,Professor of Department of Oral Pathology & Microbiology,@kgmcindia.edu,34851,G8CUn1UAAAAJ,{'indices'},Pathology|Genetics|Microbiology,Shalini Gupta,https://scholar.google.com/citations?view_op=medium_photo&user=G8CUn1UAAAAJ,17479,75,52,665,466,0,0
105218,"Head, Lab of Excellence ARBRE, INRA",@nancy.inra.fr,34802,1BZ2sa0AAAAJ,{'indices'},Symbiosis|Mycorrhiza|Fungi|Microbiology|Genomics,Francis Martin,https://scholar.google.com/citations?view_op=medium_photo&user=1BZ2sa0AAAAJ,14556,92,54,335,194,0,0
105219,"Professor of NanoBiology, Maastricht University, The Netherlands",@maastrichtuniversity.nl,34668,1v5vVfgAAAAJ,{'indices'},Cryo-EM|Electron Microscopy|Microbiology|Immunology|Tuberculosis,Peter J. Peters,https://scholar.google.com/citations?view_op=medium_photo&user=1v5vVfgAAAAJ,12789,82,41,194,112,0,0
105220,Washington University in St. Louis,@wustl.edu,34575,FWfZjAYAAAAJ,{'indices'},Biology|Immunology|Microbiology,L. David Sibley,https://scholar.google.com/citations?view_op=medium_photo&user=FWfZjAYAAAAJ,11669,112,60,250,209,0,0
105221,University of Adelaide,@adelaide.edu.au,34370,0JQ0rF8AAAAJ,{'indices'},Infectious Diseases|Microbiology,Paton JC,https://scholar.google.com/citations?view_op=medium_photo&user=0JQ0rF8AAAAJ,10022,100,47,340,237,0,0
105222,University Tuebingen,@uni-tuebingen.de,33552,uq_ofGsAAAAJ,{'indices'},Microbiology|Staphylococcus|Lactobacilli,Friedrich Goetz,https://scholar.google.com/citations?view_op=medium_photo&user=uq_ofGsAAAAJ,10340,96,55,298,209,0,0
105223,IEH Laboratories & Consulting Group,@iehinc.com,33251,12p7j6wAAAAJ,{'indices'},Microbiology|Food Safety|Muscle Biochemistry|Meat Science,Mohammad Koohmaraie,https://scholar.google.com/citations?view_op=medium_photo&user=12p7j6wAAAAJ,7637,101,46,276,183,0,0
105224,"Professor of Medicine and Pathology, McMaster University",@mcmaster.ca,33131,VK7sItgAAAAJ,{'indices'},immunology|microbiology|neurophysiology,john bienenstock,https://scholar.google.com/citations?view_op=medium_photo&user=VK7sItgAAAAJ,6490,96,31,303,66,0,0
105225,Department of Cehemical and Biological Sciences. UDLAP,@udlap.mx,33065,4CYKdKkAAAAJ,{'indices'},Microbiology,SANCHEZ-SALAS JL,https://scholar.google.com/citations?view_op=medium_photo&user=4CYKdKkAAAAJ,13547,73,47,553,257,0,0
105226,Trinity College Dublin,@tcd.ie,32355,ri3mEUQAAAAJ,{'indices'},microbiology,Timothy Foster J.,https://scholar.google.com/citations?view_op=medium_photo&user=ri3mEUQAAAAJ,10510,99,53,274,183,0,0
105227,"MEPHI, IHU Méditerranée Infection, Aix-Marseille University",@univ-amu.fr,32080,D1aDK5kAAAAJ,{'indices'},Microbiology|Infectious diseases|Antibiotic resistance|Antimicrobial Agents|Genomic evolution,Jean-Marc Rolain,https://scholar.google.com/citations?view_op=medium_photo&user=D1aDK5kAAAAJ,21513,76,54,395,310,0,0
105228,Universität Bonn,@uni-bonn.de,32034,-r3jHyAAAAAJ,{'indices'},microbiology|antibiotics|antimicrobial peptides|bacteriocins|staphylococcus,Hans Georg Sahl,https://scholar.google.com/citations?view_op=medium_photo&user=-r3jHyAAAAAJ,12738,86,47,222,164,0,0
105229,"Professor of Microbiology, Wageningen University. R&D Director Danone Nutricia",@danone.com,32025,2XsncAcAAAAJ,{'indices'},microbiology|prebiotics|probiotics|gut microbiota|nutrition,Jan Knol,https://scholar.google.com/citations?view_op=medium_photo&user=2XsncAcAAAAJ,18911,60,43,140,104,0,0
105230,"Institut Pasteur, Inserm, Biology of Infection Unit",@pasteur.fr,31586,UQoK3RoAAAAJ,{'indices'},Infectious Diseases|Microbiology|Cell Biology|Immunology,Marc Lecuit,https://scholar.google.com/citations?view_op=medium_photo&user=UQoK3RoAAAAJ,16774,83,60,215,181,0,0
105231,CSAUA&T,,30592,szYu1n4AAAAJ,{'indices'},Plant Pathology|Biotechnology|Microbiology,Anu Singh,https://scholar.google.com/citations?view_op=medium_photo&user=szYu1n4AAAAJ,18454,74,53,711,450,0,0
105232,Institut Pasteur Paris,@pasteur.fr,30541,xxPFD48AAAAJ,{'indices'},mycobacteria|tuberculosis|microbiology|secretion systems|evolution,Roland Brosch,https://scholar.google.com/citations?view_op=medium_photo&user=xxPFD48AAAAJ,10049,73,52,154,123,0,0
105233,University of Illinois Chicago,@uic.edu,30234,uMYqacIAAAAJ,{'indices'},microbiology,Simon Silver,https://scholar.google.com/citations?view_op=medium_photo&user=uMYqacIAAAAJ,5724,83,34,189,80,0,0
105234,"Senior Investigator, NIAID/NIH, Rocky Mountain Laboratories, Hamilton, MT USA",@niaid.nih.gov,29945,I64Yu2gAAAAJ,{'indices'},Microbiology|Bacteriology|Infectious diseases|Host defense,"Frank R. DeLeo, Ph.D.",https://scholar.google.com/citations?view_op=medium_photo&user=I64Yu2gAAAAJ,11364,89,56,170,136,0,0
105235,JMI Laboratories,@jmilabs.com,29930,fmzYtc0AAAAJ,{'indices'},antimicrobial surveillance|drug development|microbiology,Helio Sader,https://scholar.google.com/citations?view_op=medium_photo&user=fmzYtc0AAAAJ,9759,90,48,440,267,0,0
105236,UAA,@uaa.alaska.edu,29864,5dZ_BwkAAAAJ,{'indices'},microbiology,F Rainey,https://scholar.google.com/citations?view_op=medium_photo&user=5dZ_BwkAAAAJ,7594,82,37,259,168,0,0
105237,"Director of the Centre for Bacterial Cell Biology, Newcastle University",@ncl.ac.uk,29793,31AFDW4AAAAJ,{'indices'},Bacterial cell biology|microbiology|bacterial genetics|cell cycle|Antibacterial Agents,Jeff Errington,https://scholar.google.com/citations?view_op=medium_photo&user=31AFDW4AAAAJ,7037,88,45,211,128,0,0
105238,Cork,@teagasc.ie,29775,tw2aTUsAAAAJ,{'indices'},Microbiology,Paul Cotter,https://scholar.google.com/citations?view_op=medium_photo&user=tw2aTUsAAAAJ,19377,84,69,267,247,0,0
