,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
677887,"Professor, University of Oulu, Finland",,4454,hiQnvicAAAAJ,{'indices'},,Burak Turhan,,2830,34,26,71,58,0,0
677888,Professor in Applied Computational Logic,,4320,_6zceo4AAAAJ,{'indices'},,alessandra russo,,1672,33,23,95,50,0,0
677889,"Lecturer in Machine Learning, University College London",,420,DtFpmGMAAAAJ,{'indices'},,Luke Dickens,,245,10,8,11,7,0,0
677890,Chalmers | University of Gothenburg,,2021,jlnAa9cAAAAJ,{'indices'},,Eric Knauss,,1255,28,21,59,44,0,0
677891,"Assistant Prof. at Faculty of Computer and Informatics Engineering, Istanbul Technical University",,1572,KktAed0AAAAJ,{'indices'},,Ayşe Tosun,,1061,22,19,33,28,0,0
677892,"Head of the Institute of Software Security, Hamburg University of Technology (TUHH)",,2507,xul68AwAAAAJ,{'indices'},,Riccardo Scandariato,,1608,24,19,54,33,0,0
677893,Chalmers and University of Gothenburg,,104,5lOAGbwAAAAJ,{'indices'},,Katja Tuma,,104,5,5,3,3,0,0
677894,University of Gothenburg/Chalmers University of Technology,,2914,mQvdcosAAAAJ,{'indices'},,Jennifer Horkoff,,1832,28,22,56,45,0,0
677895,"Imperial College London, ILASP Limited",,407,A5JWIs0AAAAJ,{'indices'},,Mark Law,,396,11,11,13,12,0,0
677896,The Open University,,208,qM5W0TsAAAAJ,{'indices'},,Vikram Mehta,,187,5,5,4,4,0,0
677897,"Senior Software Engineer, BBC News Labs",,328,Tu3HBDwAAAAJ,{'indices'},,Roo Hutton,,256,10,8,10,8,0,0
677898,"Research Software Engineer, The Open University",,16441,65Ml3t4AAAAJ,{'indices'},,Ciaran McCormick,,7422,9,8,9,8,0,0
677899,Chalmers and Makerere University Uganda,,147,q7EbjzAAAAAJ,{'indices'},,Rashidah Kasauli,,145,6,6,6,6,0,0
677900,"Lecturer of Software Engineering, Makerere University",,170,JCgWgFEAAAAJ,{'indices'},,Benjamin Kanagwa,,142,6,6,4,4,0,0
677901,"Software Technology and Artificial Intelligence Research Lab, Chiba Institute of Technology",,271,26t7BlUAAAAJ,{'indices'},,Masatomo Hashimoto,,97,8,5,3,1,0,0
677902,"Professor of Computer Science, JAIST",,5217,v8q9HiEAAAAJ,{'indices'},,Kokichi FUTATSUGI,,553,29,12,87,14,0,0
677903,University of Illinois at Urbana Champaign,,12596,yxpqbdQAAAAJ,{'indices'},,Grigore Rosu,,4372,60,36,186,91,0,0
677904,University of Bristol,,4999,kS0oatgAAAAJ,{'indices'},,Bogdan Warinschi,,2150,37,24,65,46,0,0
677905,National Institute of Advanced Industrial Science and Technology (AIST),,191,t8FlvzEAAAAJ,{'indices'},,Koichiro Eto,,45,6,4,4,1,0,0
677906,Wuhan University of Technology,,711,G-WVAWsAAAAJ,{'indices'},,Jianwen Xiang,,450,15,12,24,16,0,0
677907,"KTH Royal Institute of Technology, Sweden",,2178,wrWmPRQAAAAJ,{'indices'},,Cyrille Artho,,856,24,16,46,25,0,0
677908,AIST,,228,LMKCmzsAAAAJ,{'indices'},,Takashi Kitamura,,194,10,9,10,8,0,0
677909,AIST,,330,LNpF8j0AAAAJ,{'indices'},,Eun-Hye Choi,,192,10,9,12,8,0,0
677910,"Senior Researcher, National Institute of Advanced Industrial Science and Technology (AIST)",,285,lL_rG2gAAAAJ,{'indices'},,Yoriyuki Yamagata,,248,8,7,7,6,0,0
677911,Software Competence Center Hagenberg GmbH (SCCH),,1509,1P57apAAAAAJ,{'indices'},,Rudolf Ramler,,893,20,16,39,30,0,0
677912,"Univ.-Prof., JKU Linz",,2440,SBGtDbMAAAAJ,{'indices'},,Martina Seidl,,1372,28,20,62,40,0,0
677913,"National Institute of Technology, Toyota College",,220,nLOBSWYAAAAJ,{'indices'},,Kenji Fujiwara,,160,7,6,7,4,0,0
677914,JAIST,,1491,NQqOx68AAAAJ,{'indices'},,Kazuhiro Ogata,,398,20,9,46,7,0,0
677915,Xi'an University of Posts and Telecommunications,,385,Rz5GXAoAAAAJ,{'indices'},,Zhenzhou Tian,,359,8,8,8,8,0,0
677916,西安交通大学; Xi'an Jiaotong University,,1609,vcG2mn8AAAAJ,{'indices'},,刘烃; Ting Liu,,1406,22,21,40,33,0,0
677917,The Hong Kong Polytechnic University,,5710,uvedrYMAAAAJ,{'indices'},,Xiapu Luo,,4368,41,34,96,84,0,0
677918,Western Michigan University,,3423,2-rc6aIAAAAJ,{'indices'},,Zijiang Yang,,1675,34,22,74,43,0,0
677919,"Institute of Information Engineering, Chinese Academy of Sciences",,2736,i869JHoAAAAJ,{'indices'},,Kai Chen,,2556,24,24,44,40,0,0
677920,"Professor, Beijing Jiaotong University",,2809,Jy2qSW0AAAAJ,{'indices'},,Wei Wang,,2148,28,25,49,43,0,0
677921,"PhD, Boston University",,49,AtAjuJoAAAAJ,{'indices'},,Tianyi Chen,,48,2,2,1,1,0,0
677922,Southeast University,,301,H2762bEAAAAJ,{'indices'},,Meng Wang,,300,10,10,10,10,0,0
677923,"University Leadership Forum Chair Professor, Nanyang Technological University",,8136,_Pvgwd0AAAAJ,{'indices'},,Yang Liu,,6339,44,38,185,152,0,0
677924,Xi'an Jiaotong University,,9,Xp8eyWYAAAAJ,{'indices'},,Shuyue Li,,9,2,2,0,0,0,0
677925,"Associate Professor, Tianjin University",,616,OeYEPdAAAAAJ,{'indices'},,Sen Chen (陈森),,616,15,15,16,16,0,0
677926,Nanyang Technological University,,865,FfcZfJgAAAAJ,{'indices'},,Xiaofei Xie,,858,16,16,26,26,0,0
677927,"Professor, Xidian University",,7213,Q0FDt9gAAAAJ,{'indices'},,Zheng Yan,,5556,42,36,142,116,0,0
677928,Xi'an Jiaotong University,,58,fKoMXmIAAAAJ,{'indices'},,Di Cui,,58,4,4,1,1,0,0
677929,Xi'an Jiaotong University,,43121,ZANw36QAAAAJ,{'indices'},,Kai Ye,,29712,40,34,58,54,0,0
677930,Xi'an Jiaotong University,,144,OCDyes4AAAAJ,{'indices'},,Jiaqi Guo,,144,4,4,3,3,0,0
677931,Microsoft Research Asia,,3967,alDxINIAAAAJ,{'indices'},,Jian-Guang LOU,,2331,34,26,61,47,0,0
677932,"Professor in Human Geography and Urban Studies,",,8916,iyyns0AAAAAJ,{'indices'},,Kevin Dunn,,4100,39,28,94,68,0,0
677933,Emeritus Professor of Sociology University of Technology Sydney,,2114,QfKA3KQAAAAJ,{'indices'},,Andrew Jakubowicz,,753,23,15,63,22,0,0
677934,"Professor, Deakin University",,11050,TA2Fy9kAAAAJ,{'indices'},,Yin Paradies,,7435,51,40,124,109,0,0
677935,University of Dundee,,4114,ESsb1HgAAAAJ,{'indices'},,Ana-Maria Bliuc,,2601,29,28,44,41,0,0
677936,La Trobe University,,154,2-vaKPsAAAAJ,{'indices'},,Nasya Bahfen,,106,5,5,2,2,0,0
677937,Monash Uni,,135,xdo9j2MAAAAJ,{'indices'},,Lito P Cruz,,71,4,2,2,1,0,0
677938,"Professor of Computer Science, University of St Andrews",,26949,YkBQyNoAAAAJ,{'indices'},,Ian Sommerville,,8526,62,32,171,73,0,0
677939,"Reader, Computer Science, Monash University",,5523,RMtts8IAAAAJ,{'indices'},,Kevin B Korb,,2001,28,15,73,26,0,0
677940,"Professor, Political Science, Bar Ilan University",,1038,FafgCf0AAAAJ,{'indices'},,Gerald M Steinberg,,267,15,8,36,7,0,0
677941,"Research Professor at La Trobe University, Head of the UAB Institute of Law and Technology",,6096,TuaZkuwAAAAJ,{'indices'},,pompeu casanovas,,3113,38,29,125,67,0,0
677942,"Senior Data Scientist, Jacobs; (Affiliate Faculty, George Mason)",,1002,pJwpqzcAAAAJ,{'indices'},,Charles R. Twardy,,439,14,9,18,9,0,0
677943,"Senior Lecturer, Monash University",,1982,VDNlBkYAAAAJ,{'indices'},,David Albrecht,,463,17,11,23,11,0,0
677944,Nanjing University,,2027,HQWxCnkAAAAJ,{'indices'},,Zhenyu Chen,,1396,26,21,62,52,0,0
677945,"Software Institute, Nanjing University",,361,S3Rd5TgAAAAJ,{'indices'},,Chunrong Fang,,309,11,10,11,10,0,0
677946,"Professor of Information and Computer Sciences, University of California, Irvine",,6137,3lB8Y8kAAAAJ,{'indices'},,James A. Jones,,2223,27,19,43,35,0,0
677947,"ARC DECRA Fellow, Lecturer, Faculty of Information Technology, Monash University, Australia",,4920,XSZRxOEAAAAJ,{'indices'},,Xin Xia,,4628,38,35,108,105,0,0
677948,"Professor of Computer Science, Singapore Management University",,16238,Ra4bt-oAAAAJ,{'indices'},,David Lo,,12294,69,59,281,266,0,0
677949,The Hong Kong University of Science and Technology,,97,EmSYY1EAAAAJ,{'indices'},,Qingkai Shi,,94,7,7,3,3,0,0
677950,"Associate Professor of Computer Science, Zhejiang University",,4107,d9L_DSMAAAAJ,{'indices'},,Xinyu Wang,,2565,36,29,96,65,0,0
677951,Apple Inc.,,342,bCMO6aoAAAAJ,{'indices'},,Zebao Gao,,316,9,8,9,8,0,0
677952,Accenture Technology Labs,,1621,-x6lLvcAAAAJ,{'indices'},,Shubhashis Sengupta,,1089,21,17,37,28,0,0
677953,Accenture Labs,,958,aPvYRYEAAAAJ,{'indices'},,Janardan Misra,,628,11,10,11,10,0,0
677954,"Professor, Electrical and Computer Engineering, University of British Columbia",,4026,p_V9YWgAAAAJ,{'indices'},,Karthik Pattabiraman,,2719,37,28,82,70,0,0
677955,"Associate Professor, University of British Columbia",,4824,6CdatVEAAAAJ,{'indices'},,Ali Mesbah,,2875,38,32,68,61,0,0
677956,Research Assistant at University of British Columbia,,280,LmXJeHEAAAAJ,{'indices'},,Kartik Bajaj,,224,5,5,5,4,0,0
677957,"Microsoft Research, Redmond",,8215,mpar-iAAAAAJ,{'indices'},,Benjamin Zorn,,2636,49,25,106,52,0,0
677958,"Computer Science, University of Iowa",,552,hIoeKKkAAAAJ,{'indices'},,Guanpeng Li,,519,10,10,10,10,0,0
677959,Fujitsu Laboratories of America,,3216,w8yzZ6wAAAAJ,{'indices'},,Mukul R Prasad,,1841,26,19,55,31,0,0
677960,"Researcher, CEA, List & Thales",,1859,ieueHysAAAAJ,{'indices'},,Nikolai Kosmatov,,1266,19,17,36,30,0,0
677961,CEA LIST,,1379,5tee-l8AAAAJ,{'indices'},,Sébastien Bardin,,649,21,17,30,21,0,0
677962,"Professor of Computer Science, Grenoble University (UGA)",,1280,8CTYPtUAAAAJ,{'indices'},,lydie du Bousquet,,239,20,8,34,8,0,0
677963,"Université Paris-Saclay, Institut CEA List",,152,ZdjabfgAAAAJ,{'indices'},,Michaël Marcozzi,,95,9,7,7,5,0,0
677964,Chief Research Scientist / Research Professor,,2870,BGytCbUAAAAJ,{'indices'},,Arnaud Gotlieb,,1308,27,19,65,37,0,0
677965,"Univ. Grenoble Alpes, Inria",,2496,hrtbAgIAAAAJ,{'indices'},,Yliès Falcone,,1917,27,24,60,49,0,0
677966,"Université Paris-Saclay, CEA, List",,1438,SCqN7qQAAAAJ,{'indices'},,Julien Signoles,,1009,16,14,24,20,0,0
677967,"Research Scientist, University of Luxembourg",,3767,4O3EolUAAAAJ,{'indices'},,Mike Papadakis,,3119,36,31,64,60,0,0
677968,"Professor of Computer Science, University of Luxembourg",,15430,DmGlmNEAAAAJ,{'indices'},,Yves Le Traon,,9906,62,47,214,159,0,0
677969,"Professor, EECS, University of Ottawa, Canada and SnT Centre, University of Luxembourg",,32203,Zj897NoAAAAJ,{'indices'},,Lionel Briand,,10488,86,50,297,215,0,0
677970,"Professor of Software Engineering, Blekinge Institute of Technology, SERL-Sweden",,2640,HUHqrTEAAAAJ,{'indices'},,Darja Šmite,,1368,27,20,54,38,0,0
677971,"Professor of Software Engineering, SERL-Sweden, Blekinge Institute of Technology, Sweden",,23275,gGLdjasAAAAJ,{'indices'},,Claes Wohlin,,10805,62,40,180,99,0,0
677972,"Software Engineering, Hochschule Flensburg, Germany / Blekinge Institute of Technology, Sweden",,8325,5XeY_pkAAAAJ,{'indices'},,Kai Petersen,,6332,37,33,81,74,0,0
677973,"Professor of Software Engineering, Blekinge Institute of Technology (BTH), SERL-Sweden",,2074,KN4x-jcAAAAJ,{'indices'},,Jürgen Börstler,,1006,25,16,54,24,0,0
677974,"Associate Professor, University of South Eastern Norway, Norwegian University of Science and",,1049,ia02J_oAAAAJ,{'indices'},,Anh Nguyen-Duc,,969,19,17,23,21,0,0
677975,"Professor of information systems and Software Engineering at University of Jyväskylä, Finland",,12174,A-CX3y4AAAAJ,{'indices'},,Pekka Abrahamsson,,6148,54,41,127,97,0,0
677976,"Hesehus A/S, Bizzkit",,150,RBv6hYYAAAAJ,{'indices'},,Indira Nurdiani Jabangwe,,119,5,5,4,3,0,0
677977,,,518,TFkvAioAAAAJ,{'indices'},,Sebastian Barney,,221,12,8,13,7,0,0
677978,"Senior Lecturer in Software Engineering, Blekinge Institute of Technology, SERL-Sweden",,1754,c4a2z1AAAAAJ,{'indices'},,Michael Unterkalmsteiner,,1428,17,17,21,21,0,0
677979,"Sydney, Australia",,6040,D4II354AAAAJ,{'indices'},,Aybüke Aurum,,2493,35,24,75,39,0,0
677980,"Director KMH Solutions, London, UK",,460,T4DjUHkAAAAJ,{'indices'},,Mahvish Khurum,,246,11,7,14,6,0,0
677981,"Mathematics, Computer Science, Emory University , USA",,7192,xjvr4yEAAAAJ,{'indices'},,Alessandro Veneziani,,3313,44,29,106,86,0,0
677982,"Professor of Physics, Politecnico di Milano, Italy",,4077,h12nQ_YAAAAJ,{'indices'},,Matteo Passoni,,2588,31,23,72,57,0,0
677983,Sandia National Laboratories,,4853,-MF9gMoAAAAJ,{'indices'},,Andrew G. Salinger,,1939,34,17,69,28,0,0
677984,"Principal Member of Technical Staff, Quantitative Modeling & Analysis Department",,1026,Q3fx78kAAAAJ,{'indices'},,Irina Tezaur (f.k.a. Irina Kalashnikova),,756,18,15,28,25,0,0
677985,UniCredit SpA,,553,D15od5MAAAAJ,{'indices'},,Alessandro Zani,,375,11,9,11,9,0,0
677986,"Scientist, Computational Fluid Dynamics Group, Los Alamos National Laboratory",,1804,xCpRxzwAAAAJ,{'indices'},,Matthew Hoffman,,1358,24,21,34,33,0,0
677987,Los Alamos National Laboratory,,3832,TAUVjfoAAAAJ,{'indices'},,Stephen Price,,2161,32,25,57,45,0,0
677988,"Mathematician, Sandia National Laboratories",,5770,miNxQBMAAAAJ,{'indices'},,Mark A Taylor,,2955,39,26,85,64,0,0
677989,Sandia National Laboratories,,1293,786c9t8AAAAJ,{'indices'},,mauro perego,,908,22,19,30,29,0,0
677990,"Associate professor, department of mathematics, University of Houston",,1319,_VsL6mAAAAAJ,{'indices'},,Annalisa Quaini,,793,17,16,23,22,0,0
677991,Sandia National Laboratories,,992,h3Q-aHUAAAAJ,{'indices'},,Marta D'Elia,,815,17,16,27,24,0,0
677992,"Professor, Florida State University",,22421,Zxvx8ewAAAAJ,{'indices'},,Max Gunzburger,,8505,74,42,276,166,0,0
677993,"Professor of Mathematical Sciences, Clemson University",,2554,a1cc-tsAAAAJ,{'indices'},,Leo Rebholz,,1698,26,19,64,52,0,0
677994,"Professor of Software Engineering, Chalmers University of Technology",,21890,Wr6oSWIAAAAJ,{'indices'},,Jan Bosch,,7708,65,42,248,149,0,0
677995,University of British Columbia,,2522,IQNUPWgRnRsC,{'indices'},,Julia Rubin,,1733,26,22,37,34,0,0
677996,Namur,,1048,D6ceTukAAAAJ,{'indices'},,arnaud hubaux,,350,19,11,23,15,0,0
677997,CETIC Research Center,,125,i0Grm5gAAAAJ,{'indices'},,Raphaël Michel,,48,5,4,4,2,0,0
677998,CETIC Research Center,,717,NfnZ9NUAAAAJ,{'indices'},,Quentin Boucher,,257,12,9,12,9,0,0
677999,University of Nottingham Ningbo China,,1661,vYqZHLsAAAAJ,{'indices'},,Dave Towey,,1279,20,17,37,34,0,0
678000,"Professor of Software Engineering,Swinburne University of Technology",,12071,usJzGjUAAAAJ,{'indices'},,Tsong Yueh Chen,,5103,53,34,199,113,0,0
678001,"School of Software and IoT Engineering, Jiangxi University of Finance and Economics, China",,992,4p2mox0AAAAJ,{'indices'},,Chengying Mao,,459,17,10,36,12,0,0
678002,Takoradi Technical University,,25,1p6thhgAAAAJ,{'indices'},,Hilary Ackah-Arthur,,25,3,3,0,0,0,0
678003,Swinburne University of Technology,,2738,ZW5xgQUAAAAJ,{'indices'},,Fei-Ching Kuo,,1508,28,19,61,35,0,0
678004,"Faculty of Information Technology, Macau University of Science and Technology",,959,eMfANKoAAAAJ,{'indices'},,Tao Zhang,,862,19,18,28,26,0,0
678005,UPSA,,54,-E0DziQAAAAJ,{'indices'},,Patrick K. Kudjo,,54,5,5,1,1,0,0
678006,"Associate Professor, Singapore Institute of Technology",,3571,ald869IAAAAJ,{'indices'},,Alvin T.S. Chan,,1169,32,17,68,28,0,0
678007,Swinburne University of Technology,,1337,4lpaH2wAAAAJ,{'indices'},,Huai Liu,,917,21,16,35,26,0,0
678008,"ARC DECRA Fellow, Lecturer, Faculty of Information Technology, Monash University, Australia",,4920,XSZRxOEAAAAJ,{'indices'},,Xin Xia,,4628,38,35,108,105,0,0
678009,Henan Normal University,,35,mfo-JXMAAAAJ,{'indices'},,Shixun Wang,,30,4,3,1,0,0,0
678010,"Honorary Professor, Department of Computer Science, The University of Hong Kong, Pokfulam, Hong Kong",,6174,vy2QmV0AAAAJ,{'indices'},,T.H. Tse,,2033,42,22,106,56,0,0
678011,"Lecturer in Software Engineering, Monash University",,1469,n8wCPF4AAAAJ,{'indices'},,Robert Merkel,,594,18,12,24,14,0,0
678012,CNRS -  Sorbonne Université,,354,jhbksV4AAAAJ,{'indices'},,Zhou Xu,,262,9,8,9,7,0,0
678013,Jiangsu University,,,gP9NwrAAAAAJ,{'indices'},,Muhammad Ashfaq,,,0,0,0,0,0,0
678014,"Associate Professor of Department of Computing, The Hong Kong Polytechnic University",,1771,NcJeyRwAAAAJ,{'indices'},,Qixin Wang,,790,23,16,31,19,0,0
678015,Nanjing University,,631,5SHgTGYAAAAJ,{'indices'},,Lei Bu,,383,15,11,20,15,0,0
678016,"FIEEE; ACM DM; Professor & William Dawson Scholar, McGill Univ.; VP R&D, Chief Scientist Samsung AI",,26645,rfLIRakAAAAJ,{'indices'},,Xue (Steve) Liu,,12968,60,43,682,354,0,0
678017,"Distinguished Chair Professor, Lancaster University",,4477,YAia0U8AAAAJ,{'indices'},,Neeraj Suri,,1876,37,21,121,62,0,0
678018,"IEEE Fellow; Chair Professor, Hong Kong Polytechnic University",,18787,q2jH-3sAAAAJ,{'indices'},,Jiannong Cao,,10210,65,52,403,215,0,0
678019,"Computing and Software, McMaster University",,5540,uFKeXskAAAAJ,{'indices'},,Rong Zheng,,2750,38,25,84,51,0,0
678020,"Assistant Professor of Computer Science, Stevens Institute of Technology",,1370,XUhd_LwAAAAJ,{'indices'},,Eric Koskinen,,701,17,14,21,18,0,0
678021,"Chief Science Officer @ Geopipe, Inc.",,140,yAHMitYAAAAJ,{'indices'},,Thomas D. Dickerson,,136,5,4,1,1,0,0
678022,"Assistant Professor of Computer Science, University of Texas at Dallas",,468,fhPklA4AAAAJ,{'indices'},,Shiyi Wei,,417,8,8,6,6,0,0
678023,"Professor of Computer Science and Engineering, Waseda University",,2247,-xOKb8sAAAAJ,{'indices'},,Tachio Terauchi,,692,18,13,25,16,0,0
678024,"Professor of Computer Science, University of Maryland",,10605,I9Vzs-4AAAAJ,{'indices'},,Michael Hicks,,3410,50,31,116,73,0,0
678025,The Johns Hopkins University Applied Physics Laboratory,,368,90n7RmsAAAAJ,{'indices'},,Vikram Saraph,,335,6,6,6,6,0,0
678026,"Assistant Professor Computer Science & Engineering, University of Nebraska, Lincoln",,2640,TLcVQ-MAAAAJ,{'indices'},,ThanhVu H. Nguyen,,1527,15,12,20,15,0,0
678027,Yale University,,4420,9OukeycAAAAJ,{'indices'},,Zhong Shao,,1467,42,20,73,37,0,0
678028,"Professor, AUEB and TUDelft",,10720,RjXNgA8AAAAJ,{'indices'},,Diomidis Spinellis,,3458,50,30,153,82,0,0
678029,"Research Engineer, Facebook and Associate Professor, Delft University of Technology",,4564,-NI5S50AAAAJ,{'indices'},,Georgios Gousios,,3593,28,25,46,38,0,0
678030,"Assistant Professor, National and Kapodistrian University of Athens",,355,ryow8hIAAAAJ,{'indices'},,Dimitris Mitropoulos,,267,12,10,13,11,0,0
678031,"Assistant Professor,  Department of Economics, University of Thessaly",,641,kXG5upAAAAAJ,{'indices'},,Vasileios Vlachos,,234,10,7,10,4,0,0
678032,"Professor, Digital Governance, University of the Aegean, Greece",,5538,ha97fGMAAAAJ,{'indices'},,Yannis Charalabidis,,3638,34,24,98,66,0,0
678033,"Department of Business Administration, Technological Educational Institution of Central Macedonia at",,636,uy8XD98AAAAJ,{'indices'},,Ioannis Samoladas,,182,9,4,9,4,0,0
678034,"Professor, Aristotle University",,5371,qs7KS4EAAAAJ,{'indices'},,IOANNIS STAMELOS,,1932,39,24,94,57,0,0
678035,Scientific/Technical Officer - EC Joint Research Centre -  Institute for the Protection and Security,,621,zx3BGYkAAAAJ,{'indices'},,Apostolos Malatras,,268,14,9,20,9,0,0
678036,University College London,,11514,OuIZM_0AAAAJ,{'indices'},,George Pavlou,,5164,49,25,180,69,0,0
678037,Independent Consultant,,581,AlXdenoAAAAJ,{'indices'},,Dr S Sivavakeesar,,187,11,6,13,3,0,0
678038,"Professor in Internet Security,  International Hellenic University - Greece",,348,ijdVTJQAAAAJ,{'indices'},,Christos Ilioudis,,206,9,8,9,6,0,0
678039,"Assistant Professor of Archives, Library Science and Museology, Ionian University",,201,Mz2Ue-gAAAAJ,{'indices'},,Ioannis Papadakis,,70,8,5,6,1,0,0
678040,"Visiting Lecturer, Department of Infomatics and Telecommunications",,65,h7C4yzwAAAAJ,{'indices'},,Kostas Saidis,,7,5,2,3,0,0,0
678041,"Professor, Dept. of Informatics and Telematics, Harokopio University of Athens",,1521,eGjnZJcAAAAJ,{'indices'},,Mara Nikolaidou,,819,21,15,51,24,0,0
678042,Professor of Computer Science U. Liverpool and U. Patras,,9272,vnSMoW4AAAAJ,{'indices'},,Paul Spirakis,,2563,48,24,216,64,0,0
678043,"Security Researcher, Telefonica Research",,376,c0xCCh0AAAAJ,{'indices'},,Panagiotis (Panos) Papadopoulos,,366,11,11,13,13,0,0
678044,"Senior Lecturer in IoT Networking, University of Bristol",,1757,oLr89jwAAAAJ,{'indices'},,George Oikonomou,,1443,23,20,46,44,0,0
678045,"Professor, Dept. of Informatics, Athens University of Economics & Business, Greece",,948,WTg8mXoAAAAJ,{'indices'},,Theodore Apostolopoulos,,404,15,10,18,10,0,0
678046,"Associate Prof., Director of MSc in Business Analytics, Athens Univ. of Economics and Business",,671,OPP18M8AAAAJ,{'indices'},,Damianos Chatziantoniou,,72,14,4,15,3,0,0
678047,Univ of Virginia,,2411,h-Lr0bQAAAAJ,{'indices'},,Laura E Barnes,,1992,22,20,53,46,0,0
678048,"University of Virginia, USA",,820,ZBwc-UEAAAAJ,{'indices'},,Karl Cheng-Heng Fua,,453,14,12,19,15,0,0
678049,"Department of Psychology, University of Virginia",,9490,zYSMPmcAAAAJ,{'indices'},,Bethany Teachman,,4796,52,38,121,108,0,0
678050,,,1213,ongVzPEAAAAJ,{'indices'},,Philip Chow,,1150,15,14,25,24,0,0
678051,University of Michigan--Ann Arbor,,522,7nSw4Q8AAAAJ,{'indices'},,Kevin Leach,,456,12,12,14,13,0,0
678052,"Principal Architect & Research Scientist, Baidu",,2410,f_Kcie0AAAAJ,{'indices'},,Haoyi Xiong,,2210,26,24,42,42,0,0
678053,"Professor Computer Science, University of Michigan",,15262,Tj-vav8AAAAJ,{'indices'},,Westley Weimer,,5979,52,37,88,73,0,0
678054,University of Georgia,,123,OUtVIJAAAAAJ,{'indices'},,Wes Bonelli,,123,4,4,3,3,0,0
678055,Dexcom,,1839,5_kJ1oYAAAAJ,{'indices'},,Matthew Gerber,,1513,15,15,24,22,0,0
678056,Associate Professor at the University of Alabama,,397,FbwuQlUAAAAJ,{'indices'},,Jiaqi Gong,,321,12,11,15,13,0,0
678057,"Professor of Electrical and Computer Engineering, University of Virginia",,9672,I7a8pr0AAAAJ,{'indices'},,Benton Calhoun,,4158,44,29,113,89,0,0
678058,Northeastern University,,1488,igenZIIAAAAJ,{'indices'},,Aatmesh Shrivastava,,1231,17,16,24,22,0,0
678059,St. Lawrence University,,131,_xSeKAkAAAAJ,{'indices'},,Kevin Angstadt,,130,7,7,5,5,0,0
678060,Professor,,829,b61m4rEAAAAJ,{'indices'},,Norita Md Norwawi,,520,15,10,25,11,0,0
678061,"Computer Science Division, Stellenbosch University",,2905,m51BXiwAAAAJ,{'indices'},,Bernd Fischer,,1181,30,18,76,30,0,0
678062,UNIVERSITI SAINS MALAYSIA,,58,QSJXuTcAAAAJ,{'indices'},,YULITA HANUM P ISKANDAR,,43,4,3,0,0,0,0
678063,"Associate Professor of Systems Engineering and Operations Research, George Mason University",,2746,2vE_NmMAAAAJ,{'indices'},,Paulo Costa,,1270,26,19,71,38,0,0
678064,"Professor of Systems Engineering and Operations Research, George Mason University",,7796,sgva3HcAAAAJ,{'indices'},,Kathryn B. Laskey,,3338,40,23,112,59,0,0
678065,Auction & Delivery Science Lead in Latam at Facebook,,1202,XMPnxf8AAAAJ,{'indices'},,Rommel Novaes Carvalho,,815,19,15,28,20,0,0
678066,"Professor de Ciência da Computação, Universidade de Brasília",,1050,vIhT2jUAAAAJ,{'indices'},,Marcelo Ladeira,,527,16,11,22,14,0,0
678067,University of Brasilia,,290,JYKNvr4AAAAJ,{'indices'},,Laécio Lima dos Santos,,132,8,5,8,5,0,0
678068,"Machine Learning Research Engineer, BAIES",,194,Wkb8XgEAAAAJ,{'indices'},,Cheol Young Park,,146,8,7,8,7,0,0
678069,"Center of Excellence in C4I, George Mason University",,1257,AIwLdyMAAAAJ,{'indices'},,Wei Sun,,821,17,14,33,21,0,0
678070,George Mason University,,1004,siFVeP0AAAAJ,{'indices'},,Edward Huang,,761,15,13,21,16,0,0
678071,"Senior Data Scientist, Jacobs; (Affiliate Faculty, George Mason)",,1002,pJwpqzcAAAAJ,{'indices'},,Charles R. Twardy,,439,14,9,18,9,0,0
678072,"Associate Professor of Economics, George Mason University",,4847,PjIP_WcAAAAJ,{'indices'},,Robin Hanson,,1526,34,18,64,32,0,0
678073,George Mason University,,13,jD_MTnMAAAAJ,{'indices'},,Mohanad ajina,,13,2,2,0,0,0,0
678074,"Professor, Mälardalen University",,1319,7BW_6acAAAAJ,{'indices'},,Daniel Sundmark,,805,21,18,39,30,0,0
678075,"Professor of Real-time Systems, Mälardalen University, Sweden",,11265,vyDB-GoAAAAJ,{'indices'},,Paul Pettersson,,2572,46,25,87,50,0,0
678076,"Associate Professor, Mälardalen University",,904,elfNP0wAAAAJ,{'indices'},,Cristina Seceleanu,,525,15,11,26,15,0,0
678077,Mälardalen University,,291,5YGpCtQAAAAJ,{'indices'},,Raluca Marinescu,,218,9,8,8,6,0,0
678078,"R&D Engineer, ABB, Sweden",,465,GvOzPesAAAAJ,{'indices'},,Adnan Causevic,,304,10,9,10,9,0,0
678079,"Professor, Mälardalen University, Västerås, Sweden",,1748,QMZSalkAAAAJ,{'indices'},,Wasif Afzal,,1208,21,19,41,37,0,0
678080,"Professor of Software Engineering, Chalmers University & Blekinge Institute of Technology",,8335,VemqkeEAAAAJ,{'indices'},,Robert Feldt,,5473,37,31,98,77,0,0
678081,Senior Researcher at RISE Research Institutes of Sweden (RISE SICS),,480,-PXi_dgAAAAJ,{'indices'},,Mehrdad Saadatmand,,346,14,11,22,15,0,0
