Unnamed: 0,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
736140,University of Helsinki,,4511.0,JxUN_ggAAAAJ,{'indices'},language technology|text mining|digital humanities|socio-cognitive modeling|language philosophy,Timo Honkela,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=JxUN_ggAAAAJ&citpid=3,979.0,28,16,70,26,0,0
736141,Researcher at University of Helsinki,,6510.0,LM3M_WAAAAAJ,{'indices'},machine learning|data analysis|wellbeing|cognition|natural language,Krista Lagus,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LM3M_WAAAAAJ&citpid=3,1237.0,32,16,53,23,0,0
736142,Nokia Bell Labs,,2087.0,_XMNXaUAAAAJ,{'indices'},,Leo Kärkkäinen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LM3M_WAAAAAJ&citpid=3,513.0,25,13,45,15,0,0
736143,Aalto University,,182.0,UqM0pUMAAAAJ,{'indices'},deep learning|machine learning|artificial intelligence|finance|natural language understanding,Pyry Takala,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LM3M_WAAAAAJ&citpid=3,169.0,6,6,6,5,0,0
736144,"Professor for Computational Science and Engineering, FAU Erlangen-Nürnberg",,7080.0,CizztzwAAAAJ,{'indices'},Computational Science and Engineering|Supercomputing|Multigrid|Lattice Boltzmann Methods|Numerical Simulation,Ulrich Rüde,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=CizztzwAAAAJ&citpid=3,3282.0,43,29,158,84,0,0
736145,"ETH Zurich, Disney Research Zurich",,40009.0,uxk0GmUAAAAJ,{'indices'},Computer Graphics|Modeling|Physics-based Animation|Video Processing,Markus Gross,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=uxk0GmUAAAAJ&citpid=2,14991.0,100,59,410,267,0,0
736146,"Professor, IST Austria",,1870.0,OGdXlpcAAAAJ,{'indices'},Computer Graphics|Physics Simulation|Geometry Processing,Chris Wojtan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=OGdXlpcAAAAJ&citpid=4,1004.0,25,22,32,30,0,0
736147,Yale University,,1714.0,lZnLhCcAAAAJ,{'indices'},,Theodore Kim,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=lZnLhCcAAAAJ&citpid=1,986.0,21,17,34,26,0,0
736148,DeepMind,,1897.0,3oUgDKQAAAAJ,{'indices'},Physically-based simulation|Computer Graphics|Machine Learning,Tobias Pfaff,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3oUgDKQAAAAJ&citpid=1,1642.0,13,12,14,14,0,0
736149,Max Planck Institute for Informatics,,312.0,G8FHnt8AAAAJ,{'indices'},computer graphics|fluid simulation|machine learning,Rachel/Mengyu Chu (楚梦渝),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=G8FHnt8AAAAJ&citpid=1,312.0,5,5,5,5,0,0
736150,National Institute of Informatics,,471.0,Ag3RwxUAAAAJ,{'indices'},Computer Graphics,Ryoichi Ando,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ag3RwxUAAAAJ&citpid=11,343.0,11,8,11,8,0,0
736151,"Professor, Georgia Tech",,19608.0,Q_4d9N0AAAAJ,{'indices'},Computer Graphics|Robotics|Scientific Visualization|Biological Simulation,Greg Turk,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Q_4d9N0AAAAJ&citpid=2,4151.0,55,36,85,71,0,0
736152,Lead of Physics Research at NVIDIA,,12366.0,HZwexAQAAAAJ,{'indices'},real time physical simulations,Matthias Müller-Fischer,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HZwexAQAAAAJ&citpid=2,4410.0,45,32,68,52,0,0
736153,Telecom Paris,,128.0,H2Omi3wAAAAJ,{'indices'},fluid simulation|perceptual evaluation|computer graphics|machine learning,Kiwon Um,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=H2Omi3wAAAAJ&citpid=1,123.0,5,5,5,4,0,0
736154,"Institute of Aerodynamics and Fluid Mechanics, Techincal University of Munich",,5943.0,qkH-E5sAAAAJ,{'indices'},Fluid Dynamics|Numerical Modeling,Xiangyu Hu (胡湘渝),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=qkH-E5sAAAAJ&citpid=2,4012.0,34,30,81,68,0,0
736155,"Professor of Computer Science, Stanford University",,6769.0,r70ags0AAAAJ,{'indices'},Computer Graphics|Animation|Applied Mathematics|Computational Acoustics|Audio Signal Processing,Doug L. James,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=r70ags0AAAAJ&citpid=2,2231.0,39,29,52,46,0,0
736156,Disney Research Zurich,,6786.0,Xod5HrAAAAAJ,{'indices'},,Robert W. Sumner,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Xod5HrAAAAAJ&citpid=2,3615.0,38,29,75,65,0,0
736157,Technische Universität München,,106.0,oKLBsnsAAAAJ,{'indices'},Fluid Simulation|Computer Graphics|Machine Learning,Lukas Prantl,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Xod5HrAAAAAJ&citpid=2,106.0,3,3,3,3,0,0
736158,"Professor für Informatik, Technische Universität München",,10594.0,a8YUuWwAAAAJ,{'indices'},Visualisierung|Echtzeitsimulation|Computergrafik,Westermann Rüdiger,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Xod5HrAAAAAJ&citpid=2,3021.0,51,28,130,78,0,0
736159,"Senior Researcher, ETH Zurich",,3465.0,RFOOllwAAAAJ,{'indices'},Computer Graphics,Barbara Solenthaler,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Xod5HrAAAAAJ&citpid=2,1914.0,19,19,29,25,0,0
736160,TUM,,105.0,15T5ZBEAAAAJ,{'indices'},deep learning|neural networks|fluid simulation|graphics,Steffen Wiewel,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Xod5HrAAAAAJ&citpid=2,105.0,2,2,1,1,0,0
736161,ETH Zurich,,241.0,wvLYpJQAAAAJ,{'indices'},,Byungsoo Kim,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Xod5HrAAAAAJ&citpid=2,234.0,7,7,6,6,0,0
736162,Google,,292.0,r24MYdgAAAAJ,{'indices'},Computer graphics|computer vision,Karthik Raveendran,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Xod5HrAAAAAJ&citpid=2,183.0,5,5,5,5,0,0
736163,Huawei Technologies Canada,,817.0,xPMp4HcAAAAJ,{'indices'},fluid simulation|mesh generation|inverse problems|fluid capture,James Gregson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xPMp4HcAAAAJ&citpid=2,597.0,13,12,14,13,0,0
736164,,,2342.0,w0o8BOkAAAAJ,{'indices'},Computer Science|Cryptography,Stephen Savitzky,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xPMp4HcAAAAJ&citpid=2,865.0,26,16,38,23,0,0
736165,UnaMesa Association,,9177.0,X3_PN-YAAAAJ,{'indices'},machine learning|service innovation|social entrepreneurship,Greg Wolff,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xPMp4HcAAAAJ&citpid=2,2288.0,50,23,95,63,0,0
736166,"CEO & Reserah Fellow, Mitsubishi Electric Research Labs (MERL)",,5264.0,nQ9A_KgAAAAJ,{'indices'},Artificial Intelligence,Richard C. Waters,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=nQ9A_KgAAAAJ&citpid=2,403.0,38,13,74,15,0,0
736167,"VP Research, Clarifai",,5558.0,KOOCuDkAAAAJ,{'indices'},Machine Learning|Image Processing|Computer Vision|Data Compression,Michael Gormish,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=KOOCuDkAAAAJ&citpid=2,1367.0,37,18,97,43,0,0
736168,"Apple, Inc.",,1533.0,dKW8xiUAAAAJ,{'indices'},RF communications|Internet of Things,Sergey Chemishkian,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=KOOCuDkAAAAJ&citpid=2,1142.0,20,16,26,20,0,0
736169,Data Science Retreat,,4151.0,_odDuBcAAAAJ,{'indices'},,David B Anderson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=KOOCuDkAAAAJ&citpid=2,835.0,24,13,37,19,0,0
736170,"Experienced research leader, data scientist, inventor of over 210 issued U.S. patents",,22953.0,Ce7SL8AAAAAJ,{'indices'},Data science|machine learning|Internet of Things|visual search|image recognition,Jonathan J. Hull,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ce7SL8AAAAAJ&citpid=9,6872.0,80,38,291,158,0,0
736171,Mitsubishi Electric Research,,4576.0,131fKxkAAAAJ,{'indices'},,William Yerazunis,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ce7SL8AAAAAJ&citpid=9,1865.0,31,20,78,37,0,0
