Unnamed: 0,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
271301,"Kocaeli University, Turkey",@kocaeli.edu.tr,976,PQNVOGsAAAAJ,{'indices'},Neural networks|image processing|Dynamic optimization,Yasar Becerikli,https://scholar.google.com/citations?view_op=medium_photo&user=PQNVOGsAAAAJ,333,16,11,26,12,1,1
271302,Bennett University,@ieee.org,976,vxG2JRMAAAAJ,{'indices'},IMAGE PROCESSING|SENSOR NETWORKS|ADHOC NETWORKS|DATA MINING,Dr. Dilbag Singh,https://scholar.google.com/citations?view_op=medium_photo&user=vxG2JRMAAAAJ,923,23,23,29,28,1,1
271303,"Associate Professor of Computer Science, University of Engineering & Technology, Lahore",@kics.edu.pk,975,WM9A5m4AAAAJ,{'indices'},Computer vision|image processing|natural language processing,Muhammad Usman Ghani Khan,https://scholar.google.com/citations?view_op=medium_photo&user=WM9A5m4AAAAJ,879,16,16,26,23,1,1
271304,"Professor, Sorbonne University",@lip6.fr,973,-57HdzcAAAAJ,{'indices'},computer architecture|SIMD|GPU|parallelism|image processing,Lionel Lacassagne,https://scholar.google.com/citations?view_op=medium_photo&user=-57HdzcAAAAJ,473,18,11,35,13,1,1
271305,,,973,r_j6Fb4AAAAJ,{'indices'},Image Processing,Ahmet Murat Bagci,https://scholar.google.com/citations?view_op=medium_photo&user=r_j6Fb4AAAAJ,602,18,15,26,20,1,1
271306,"Senior Professor, University of Hyderabad",@uohyd.ernet.in,972,ibBz-NAAAAAJ,{'indices'},Image Processing|Pattern Recognition|Computer Vision|Neural Networks,Arun Agarwal,https://scholar.google.com/citations?view_op=medium_photo&user=ibBz-NAAAAAJ,662,15,9,20,7,1,1
271307,GE Healthcare,@ge.com,971,5M007HcAAAAJ,{'indices'},MR|simulation|safety|image processing,Zhangwei Wang,https://scholar.google.com/citations?view_op=medium_photo&user=5M007HcAAAAJ,464,14,12,24,14,1,1
271308,"Research Programmer, University of Toronto",@utoronto.ca,969,sd2T4e0AAAAJ,{'indices'},Image Processing|Machine Learning|Statistics,Weijun Gao,https://scholar.google.com/citations?view_op=medium_photo&user=sd2T4e0AAAAJ,393,4,3,4,2,1,1
271309,Universitat Poltècnica de Catalunya,@upc.edu,967,PWkTfEkAAAAJ,{'indices'},image processing|engineering education,Elisa Sayrol,https://scholar.google.com/citations?view_op=medium_photo&user=PWkTfEkAAAAJ,711,11,7,11,5,1,1
271310,"Chief Scientist, CSIR-CSIO, Chandigarh",@csio.res.in,967,oCBwD6wAAAAJ,{'indices'},Image Processing|Pattern Recognition|Infrared|seismic signal processing|medical imaging,Dr Harish Kumar Sardana,https://scholar.google.com/citations?view_op=medium_photo&user=oCBwD6wAAAAJ,696,19,13,27,19,1,1
271311,Microsoft,@ens.fr,966,EVdWS-4AAAAJ,{'indices'},Computer Vision|Image Processing,Oliver Whyte,https://scholar.google.com/citations?view_op=medium_photo&user=EVdWS-4AAAAJ,550,3,3,3,3,1,1
271312,"Professor, Computers science, Benha university",@fci.bu.edu.eg,966,TBhFJEgAAAAJ,{'indices'},Computer vision|pattern recognition|image processing|machine learning,hala zayed,https://scholar.google.com/citations?view_op=medium_photo&user=TBhFJEgAAAAJ,668,16,13,21,15,1,1
271313,CNRS,@lirmm.fr,966,Leti_b4AAAAJ,{'indices'},Computational Biology|Morphogenesis|Artificial Intelligence|Image Processing,Emmanuel Faure,https://scholar.google.com/citations?view_op=medium_photo&user=Leti_b4AAAAJ,540,13,10,15,10,1,1
271314,University of Campinas,@ic.unicamp.br,965,4fXY1pAAAAAJ,{'indices'},image processing|pattern recognition|computer vision|biometrics|digital forensics,Allan Pinto,https://scholar.google.com/citations?view_op=medium_photo&user=4fXY1pAAAAAJ,879,10,10,10,10,1,1
271315,"Key Researcher, Joanneum Research",@joanneum.at,965,QiQAv48AAAAJ,{'indices'},Computer Vision|Remote Sensing|Machine Learning|Photogrammetry|Image Processing,Roland Perko,https://scholar.google.com/citations?view_op=medium_photo&user=QiQAv48AAAAJ,388,16,10,26,10,1,1
271316,"Assistant Professor of Radiology, University of Southern California",@usc.edu,964,LzGZN7MAAAAJ,{'indices'},Image reconstruction|Image processing|Radiology|PET|CT,Bing Bai,https://scholar.google.com/citations?view_op=medium_photo&user=LzGZN7MAAAAJ,390,14,9,17,8,1,1
271317,amirkabir university of technology,@aut.ac.ir,964,oElmPfwAAAAJ,{'indices'},computer networks|quality of coverage|evolutionary computing|digital signal procesing|image processing,Mojtaba Hoseini,https://scholar.google.com/citations?view_op=medium_photo&user=oElmPfwAAAAJ,773,13,12,21,14,1,1
271318,"Assistant Professor, School of Engineering, University of Guelph",@uoguelph.ca,963,d4Q3lWcAAAAJ,{'indices'},Medical Image Segmentation|Image Analysis|Image Processing,Eranga Ukwatta,https://scholar.google.com/citations?view_op=medium_photo&user=d4Q3lWcAAAAJ,619,17,13,34,20,1,1
271319,"Associate Professor of Computer Science, Frostburg State University",@frostburg.edu,962,mzv8JPcAAAAJ,{'indices'},Multimedia Security|Machine Learning|Image Processing|Computer Vision|Computer Networks,Xunyu Pan,https://scholar.google.com/citations?view_op=medium_photo&user=mzv8JPcAAAAJ,595,7,6,6,6,1,1
271320,,@evosoft.com,962,S-fon_YAAAAJ,{'indices'},Audio|NLP|Image Processing|Semantic and Reasoning,Thorsten Kastner,https://scholar.google.com/citations?view_op=medium_photo&user=S-fon_YAAAAJ,326,14,9,16,8,1,1
271321,Dhirubhai Ambani Institute of Information and Communication Technology,@daiict.ac.in,962,MOoz6YYAAAAJ,{'indices'},Optics|Photonics|Signal Processing|Image Processing|Sensors,Anjan Ghosh,https://scholar.google.com/citations?view_op=medium_photo&user=MOoz6YYAAAAJ,370,17,10,32,10,1,1
271322,Hindusthan Institute of Technology,@hindusthan.net,960,37HPo2DxoMEC,{'indices'},Networking|Image Processing|Artificial Intelligence,HITECH CSE,https://scholar.google.com/citations?view_op=medium_photo&user=37HPo2DxoMEC,479,16,11,35,12,1,1
271323,Student,,960,t_W6NeIAAAAJ,{'indices'},Image processing|Video processing|Embedded systems|Automation,Harini vasudevan,https://scholar.google.com/citations?view_op=medium_photo&user=t_W6NeIAAAAJ,561,10,8,11,7,1,1
271324,anna university trichy,,960,uyManhQAAAAJ,{'indices'},image processing,Krishnamoorthy,https://scholar.google.com/citations?view_op=medium_photo&user=uyManhQAAAAJ,431,15,8,22,5,1,1
271325,Stanford University,@stanford.edu,959,UlXfwrkAAAAJ,{'indices'},Computer Vision|Machine Learning|Image Processing|Optimization|Parallel Computing,Jingyu Cui,https://scholar.google.com/citations?view_op=medium_photo&user=UlXfwrkAAAAJ,323,11,8,12,8,1,1
271326,"Baidu USA, LLC.",@baidu.com,958,IVxQvz0AAAAJ,{'indices'},Computer Vision|Image Processing|Machine Learning|Spectral Imaging,Zhihong Pan,https://scholar.google.com/citations?view_op=medium_photo&user=IVxQvz0AAAAJ,510,12,8,14,7,1,1
271327,,,957,1sMPUH8AAAAJ,{'indices'},Image Processing|Machine Learning|Spatial Statistics|Geometric Modeling,Oliver Wirjadi,https://scholar.google.com/citations?view_op=medium_photo&user=1sMPUH8AAAAJ,416,16,13,21,15,1,1
271328,KU Leuven,@kuleuven.be,957,hjMg7-IAAAAJ,{'indices'},Image processing|optimization|remote sensing,Miguel Simões,https://scholar.google.com/citations?view_op=medium_photo&user=hjMg7-IAAAAJ,914,7,7,7,7,1,1
271329,Whittier College,@whittier.edu,957,DMsAmmEAAAAJ,{'indices'},Image Processing|Computer Vision|Machine Learning|Data Science,Fred Park,https://scholar.google.com/citations?view_op=medium_photo&user=DMsAmmEAAAAJ,363,7,6,7,6,1,1
271330,Professor and Researcher at University of Deusto,@deusto.es,956,LHifZmAAAAAJ,{'indices'},machine vision|image processing|robotics|machine learning|pattern recognition,Alberto Tellaeche,https://scholar.google.com/citations?view_op=medium_photo&user=LHifZmAAAAAJ,487,11,9,12,9,1,1
271331,Ph.D Scholar,@smail.iitm.ac.in,956,6hyP7IgAAAAJ,{'indices'},Image processing,varghese alex,https://scholar.google.com/citations?view_op=medium_photo&user=6hyP7IgAAAAJ,952,12,11,14,14,1,1
271332,"Professor of Computer Science and Engineering, University of KwaZulu-Natal",@ukzn.ac.za,956,Pl-xFxIAAAAJ,{'indices'},Image Processing|Computer Vision|Machine Learning|Biometrics|Data Science,Jules-Raymond Tapamo,https://scholar.google.com/citations?view_op=medium_photo&user=Pl-xFxIAAAAJ,665,17,14,29,18,1,1
271333,"Professor of Computer Science, University of Zagreb",@fer.hr,955,_nGQT0wAAAAJ,{'indices'},Computer Vision|Pattern Recognition|Machine Learning|Artificial Intelligence|Image Processing,Sinisa Segvic,https://scholar.google.com/citations?view_op=medium_photo&user=_nGQT0wAAAAJ,446,18,12,19,12,1,1
271334,"ETIS - ENSEA, CY Cergy Paris University, CNRS",@ensea.fr,954,Fw14qXwAAAAJ,{'indices'},Biometrics|Pattern Recognition|Computer Vision|Image Processing,Ngoc Son Vu,https://scholar.google.com/citations?view_op=medium_photo&user=Fw14qXwAAAAJ,489,12,9,14,9,1,1
271335,"NTIC Faculty, Constantine 2 University",@univ-constantine2.dz,954,kXjzI1sAAAAJ,{'indices'},Metaheuristics|Complex systems|Image processing|Biometrics,Amer DRAA,https://scholar.google.com/citations?view_op=medium_photo&user=kXjzI1sAAAAJ,648,14,12,23,18,1,1
271336,"Assistant Professor of Mathematics, The Citadel",@citadel.edu,954,R7zDx6QAAAAJ,{'indices'},Applied Mathematics|Image Processing,Todd Wittman,https://scholar.google.com/citations?view_op=medium_photo&user=R7zDx6QAAAAJ,466,14,9,17,9,1,1
271337,National Institute of Technology Karnataka India Mangalore,@nitk.edu.in,953,nxEkm3QAAAAJ,{'indices'},Computer Vision|Image processing|Machine Learning|Semantic Web technologies,Dinesh Naik,https://scholar.google.com/citations?view_op=medium_photo&user=nxEkm3QAAAAJ,696,17,13,23,19,1,1
271338,"Associate professor HDR, University of Toulouse - INP",@toulouse-inp.fr,952,bUpOvkgAAAAJ,{'indices'},Artificial intelligence|Image processing|medical imaging|Inverse problems|Bayesian and variational approaches,Lotfi Chaari,https://scholar.google.com/citations?view_op=medium_photo&user=bUpOvkgAAAAJ,687,17,13,23,21,1,1
271339,"Karnatak Arts, Science and Commerce College, Bidar",@kascc.in.net,951,JLfU0fAAAAAJ,{'indices'},Image Processing|Pattern Recognition,Dr.Mallikarjun Hangarge,https://scholar.google.com/citations?view_op=medium_photo&user=JLfU0fAAAAAJ,412,17,11,27,12,1,1
271340,"Associate Professor, IIITDM Jabalpur",@iiitdmj.ac.in,951,_OLkF6sAAAAJ,{'indices'},Computer Science|Image Processing|Biometrics|Computer Aided Product Design,Pritee Khanna,https://scholar.google.com/citations?view_op=medium_photo&user=_OLkF6sAAAAJ,842,18,16,38,32,1,1
271341,"Associate Professor, Department of Computer Engineering, Bu-Ali Sina University",@basu.ac.ir,951,5YX31NgAAAAJ,{'indices'},Image processing|Fuzzy Systems|Acoustic|Medical Image processing|Artificial Intelligence,Hassan Khotanlou,https://scholar.google.com/citations?view_op=medium_photo&user=5YX31NgAAAAJ,578,14,12,24,16,1,1
271342,University of wollongong,@uow.edu.au,950,1I_orIYAAAAJ,{'indices'},Computer Vision|Image Processing|Radar Signal Processing,Prashan Premaratne,https://scholar.google.com/citations?view_op=medium_photo&user=1I_orIYAAAAJ,552,16,12,26,16,1,1
271343,ETH Zurich,@ethz.ch,949,vXL_IJoAAAAJ,{'indices'},biomechanics|image processing|bone,Friederike A Schulte,https://scholar.google.com/citations?view_op=medium_photo&user=vXL_IJoAAAAJ,575,16,14,16,14,1,1
271344,GE PET Systems,@ge.com,947,3nOnttgAAAAJ,{'indices'},"""Positron Emission Tomography""|""Image Processing""|""Quantitative Imaging""",SudEEpti Southekal,https://scholar.google.com/citations?view_op=medium_photo&user=3nOnttgAAAAJ,415,18,11,22,11,1,1
271345,Fraunhofer IGD,@visometry.com,945,iYT87BQAAAAJ,{'indices'},computer vision|image processing|augmented reality|pattern recognition|computer graphics,Harald Wuest,https://scholar.google.com/citations?view_op=medium_photo&user=iYT87BQAAAAJ,296,17,10,22,11,1,1
271346,"School of Economic Information Engineering, Southwestern University of Finance and …",@swufe.edu.cn,945,V2FiMFgAAAAJ,{'indices'},Image Processing|Time Series Analysis|Evolutionary Computation|Artificial Intelligence,Taiyong Li,https://scholar.google.com/citations?view_op=medium_photo&user=V2FiMFgAAAAJ,698,16,14,26,20,1,1
271347,Tokyo University of Science,@rs.tus.ac.jp,944,puVrCYkAAAAJ,{'indices'},biomechanics|robotics|image processing,Hiroshi Takemura,https://scholar.google.com/citations?view_op=medium_photo&user=puVrCYkAAAAJ,447,14,10,30,11,1,1
271348,"Assistant professor of Electrical Engineering School, Iran University od Science and …",@iust.ac.ir,944,i-BBM_oAAAAJ,{'indices'},Image Processing|Imge data compression|multimedia networking|security,Ali Asghar Beheshti,https://scholar.google.com/citations?view_op=medium_photo&user=i-BBM_oAAAAJ,393,13,11,16,11,1,1
271349,professor of remote sensing & image processing,@ufpr.br,944,Nc2vNHIAAAAJ,{'indices'},remote sensing|image processing|Lidar,Jorge Centeno,https://scholar.google.com/citations?view_op=medium_photo&user=Nc2vNHIAAAAJ,331,13,8,24,6,1,1
271350,Researcher in Computer Science,@compsci.uni-mysore.ac.in,944,zfrqV80AAAAJ,{'indices'},Computer Vision|Image processing|Video Surveillance,VINAY KUMAR V,https://scholar.google.com/citations?view_op=medium_photo&user=zfrqV80AAAAJ,480,14,10,21,12,1,1
271351,GGSIP University Delhi,@ipu.ac.in,943,v_o0P9sAAAAJ,{'indices'},Image Processing|Computer Vision,Navin Rajpal,https://scholar.google.com/citations?view_op=medium_photo&user=v_o0P9sAAAAJ,548,14,12,28,14,1,1
271352,MorphoTrust USA,@morphotrust.com,942,DxIhPKoAAAAJ,{'indices'},Medical image analysis|image processing|computer vision|pattern recognition|machine learning,Zhiqiang Lao,https://scholar.google.com/citations?view_op=medium_photo&user=DxIhPKoAAAAJ,310,10,6,10,5,1,1
271353,"Engineer, Display Visual Experience at Microsoft",@microsoft.com,942,NSFpB6gAAAAJ,{'indices'},Color Science|Display Technologies|Image Processing,Ruidong Zhu,https://scholar.google.com/citations?view_op=medium_photo&user=NSFpB6gAAAAJ,883,16,16,22,22,1,1
271354,"Visiting Professor, School of Computing, Queen's University at Kingston",@queensu.ca,941,-BlatCQAAAAJ,{'indices'},Computational Intelligence|Image Processing,Hazem M. Abbas,https://scholar.google.com/citations?view_op=medium_photo&user=-BlatCQAAAAJ,322,15,7,25,5,1,1
271355,Robert Bosch LLC - Research and Technology Center,@us.bosch.com,940,cL4bNBwAAAAJ,{'indices'},Computer Vision|Image Processing|Machine Learning,Xinyu Huang,https://scholar.google.com/citations?view_op=medium_photo&user=cL4bNBwAAAAJ,684,16,12,22,14,1,1
271356,"Professor, Elect. Engg., IIT Delhi",@ee.iitd.ac.in,940,7EnEz7gaXWcC,{'indices'},Signal Processing|Image Processing|Computer Vision,Brejesh Lall,https://scholar.google.com/citations?view_op=medium_photo&user=7EnEz7gaXWcC,757,14,13,29,22,1,1
271357,Goodyear SA,@goodyear.com,940,uYwJtHkAAAAJ,{'indices'},Computer Vision|Image Processing|Machine Learning|Robotics,Duc Fehr,https://scholar.google.com/citations?view_op=medium_photo&user=uYwJtHkAAAAJ,707,10,9,10,9,1,1
271358,Universiti Teknologi Malaysia (UTM),@fke.utm.my,939,cLITFdkAAAAJ,{'indices'},Electronics|Image Processing|Biomedical Engineering,Nasrul Humaimi Mahmood,https://scholar.google.com/citations?view_op=medium_photo&user=cLITFdkAAAAJ,648,15,13,21,16,1,1
271359,"Professor for Applied Mathematics, BTU Cottbus-Senftenberg",@tu-cottbus.de,939,vTKmb8YAAAAJ,{'indices'},Applied Mathematics|Image Processing|Computer Vision,Michael Breuß,https://scholar.google.com/citations?view_op=medium_photo&user=vTKmb8YAAAAJ,424,17,11,33,13,1,1
271360,"Professor, Samrat Ashok Technological Institute Vidisha",@satiengg.org,939,6tV8Ut8AAAAJ,{'indices'},Image Processing|Image security|Network Security,Yogendra Kumar Jain,https://scholar.google.com/citations?view_op=medium_photo&user=6tV8Ut8AAAAJ,572,14,10,20,11,1,1
271361,"Research Engineer, Kodak Alaris",@kodakalaris.com,938,S2_-QhQAAAAJ,{'indices'},Image Processing|Image Understanding|Machine Learning,Peter Stubler,https://scholar.google.com/citations?view_op=medium_photo&user=S2_-QhQAAAAJ,417,13,11,16,13,1,1
271362,Yahoo Research,@oath.com,937,kKdJBTsAAAAJ,{'indices'},Computer Vision|Deep Learning|Machine Learning|Image Processing,Kofi Boakye,https://scholar.google.com/citations?view_op=medium_photo&user=kKdJBTsAAAAJ,496,17,12,18,12,1,1
271363,"Algorithm Expert, Ant Group, Singapore",@antgroup.com,936,qDZvRLgAAAAJ,{'indices'},image processing|computer vision|machine learning,Xiangfei Kong (孔翔飛),https://scholar.google.com/citations?view_op=medium_photo&user=qDZvRLgAAAAJ,841,13,12,13,13,1,1
