Unnamed: 0,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
269280,"Professor of Computer Science, Technion, Israel",@cs.technion.ac.il,65951,UpZbV44AAAAJ,{'indices'},Machine Learning|Image Processing|Signal Processing|Inverse Problems|Sparse Representations,Michael Elad,https://scholar.google.com/citations?view_op=medium_photo&user=UpZbV44AAAAJ,30639,88,67,214,167,1,1
269281,Ph.D Wakayama University,@sys.wakayama-u.ac.jp,64526,sYoITQ8AAAAJ,{'indices'},Computer Vision|Image Processing|Computer Graphics|Virtual Reality,Ｑian Chen,https://scholar.google.com/citations?view_op=medium_photo&user=sYoITQ8AAAAJ,31271,88,61,738,430,1,1
269282,"Victor E. Cameron Professor, Electrical & Computer Engineering, Rice University",@rice.edu,64158,N-BBA20AAAAJ,{'indices'},Signal Processing|Image Processing|Machine Learning|Open Education|Learning Technologies,Richard Baraniuk,https://scholar.google.com/citations?view_op=medium_photo&user=N-BBA20AAAAJ,23735,110,72,417,252,1,1
269283,"Professor, TU Berlin and Fraunhofer HHI, Berlin, Germany",@tu-berlin.de,63282,VnF9QNgAAAAJ,{'indices'},Image and Video Coding|Data Compression|Image Processing|Machine Learning|Communications,Thomas Wiegand,https://scholar.google.com/citations?view_op=medium_photo&user=VnF9QNgAAAAJ,22851,93,57,427,244,1,1
269284,"Chair Professor, Dept. of Computing, The Hong Kong Polytechnic University",@comp.polyu.edu.hk,59218,tAK5l1IAAAAJ,{'indices'},Computer Vision|Image Processing|Pattern Recognition|Machine Learning|Biometrics,Lei Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=tAK5l1IAAAAJ,40788,117,97,305,268,1,1
269285,The University of Sydney,@sydney.edu.au,58684,RwlJNLcAAAAJ,{'indices'},artificial intelligence|machine learning|computer vision|image processing|data mining,Dacheng Tao,https://scholar.google.com/citations?view_op=medium_photo&user=RwlJNLcAAAAJ,42911,126,107,665,583,1,1
269286,NMT Corporation,@nmt.com,53860,zkTD1oEAAAAJ,{'indices'},Optimization|Image Processing,Daniel Gelatt,https://scholar.google.com/citations?view_op=medium_photo&user=zkTD1oEAAAAJ,11987,22,11,29,13,1,1
269287,"Professor, Biomedical Imaging Group, Ecole Polytechnique Fédérale de Lausanne (EPFL) …",@epfl.ch,52692,nKVDcQoAAAAJ,{'indices'},image processing|wavelets|splines|biomedical imaging|inverse problems,Michael Unser,https://scholar.google.com/citations?view_op=medium_photo&user=nKVDcQoAAAAJ,17515,103,63,444,272,1,1
269288,ThermoFisher Scientific,@thermofisher.com,51130,qYXm6WEAAAAJ,{'indices'},Computer Vision|Image Processing,Jason Z. Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=qYXm6WEAAAAJ,18818,92,58,934,408,1,1
269289,"Professor, Czech Technical University",@cmp.felk.cvut.cz,50562,EJCNY6QAAAAJ,{'indices'},computer vision|image processing|pattern recognition|machine learning,Jiri Matas,https://scholar.google.com/citations?view_op=medium_photo&user=EJCNY6QAAAAJ,23484,83,60,233,151,1,1
269290,Dir Research at Yahoo,@yahoo-inc.com,46437,jbGNKU8AAAAJ,{'indices'},data analysis|machine learning|prediction|image processing,Michal Aharon,https://scholar.google.com/citations?view_op=medium_photo&user=jbGNKU8AAAAJ,26823,15,14,23,18,1,1
269291,"Associate Professor, Jadavpur University, Computer Science & Engg. Department, Kolkata …",,44852,yI6xE0YAAAAJ,{'indices'},Image Processing|Multimedia,Sanjoy Kumar Saha,https://scholar.google.com/citations?view_op=medium_photo&user=yI6xE0YAAAAJ,30214,74,53,702,467,1,1
269292,"PhD, The Hong Kong Polytechnic University",@connect.polyu.hk,42813,LVe1VYgAAAAJ,{'indices'},video coding|image processing,Li-Li Wang,https://scholar.google.com/citations?view_op=medium_photo&user=LVe1VYgAAAAJ,21919,81,63,982,605,1,1
269293,ISCAS,@iscas.ac.cn,42778,iXtCV_QAAAAJ,{'indices'},Pattern Recognition|Biometrics|Image Processing|Remote Sensing,Hui Zhang (张慧),https://scholar.google.com/citations?view_op=medium_photo&user=iXtCV_QAAAAJ,20991,86,63,911,523,1,1
269294,Samsung Mobile Processor Innovation Lab,@samsung.com,42700,E0DP1EoAAAAJ,{'indices'},Image Processing,Hamid R. Sheikh,https://scholar.google.com/citations?view_op=medium_photo&user=E0DP1EoAAAAJ,23194,26,17,33,22,1,1
269295,"Professor of Xidian University, IEEE Fellow",@mail.xidian.edu.cn,42633,FZbrL2YAAAAJ,{'indices'},Machine Learning|Computation Intelligence|Evolutionary Computation|Image Processing|Pattern Recognition.,Licheng Jiao,https://scholar.google.com/citations?view_op=medium_photo&user=FZbrL2YAAAAJ,19102,84,58,878,465,1,1
269296,"Professor of Psychology and Neural Science, New York University",@nyu.edu,42493,6ggnUzYAAAAJ,{'indices'},Neuroscience|Visual Neuroscience|Computational Neuroscience|Perceptual Psychology|Image Processing,David J Heeger,https://scholar.google.com/citations?view_op=medium_photo&user=6ggnUzYAAAAJ,12234,91,59,168,134,1,1
269297,Delft University of Technology,@tudelft.nl,41334,gAUCT2wAAAAJ,{'indices'},pattern recognition|artificial intelligence|machine learning|image processing,Robert PW Duin,https://scholar.google.com/citations?view_op=medium_photo&user=gAUCT2wAAAAJ,10429,73,39,239,107,1,1
269298,"Professor electrical engineering, University of Split",@fesb.hr,41304,jdkVWz0AAAAJ,{'indices'},Parallel computing|Image processing|Artificial inteligence|Computer architecture|Operating systems,Sven Gotovac,https://scholar.google.com/citations?view_op=medium_photo&user=jdkVWz0AAAAJ,27773,91,86,236,233,1,1
269299,"Duda Family Professor and Chair, CSE, University of Notre Dame",@nd.edu,39017,h20U9WcAAAAJ,{'indices'},Computer vision|Biometrics|Pattern recognition|Image Processing,Patrick J. Flynn,https://scholar.google.com/citations?view_op=medium_photo&user=h20U9WcAAAAJ,10830,65,39,179,114,1,1
269300,Stanford University,@stanford.edu,37933,w2KlBM4AAAAJ,{'indices'},Vision Science|Neuroscience|Image Processing,Brian Wandell,https://scholar.google.com/citations?view_op=medium_photo&user=w2KlBM4AAAAJ,12031,87,53,218,150,1,1
269301,"PHD student in Electronics Engineering, University of Bristol",@bristol.ac.uk,37888,C9DxXg8AAAAJ,{'indices'},Image Processing|Automotive|Digital Signal Processing|DSP,Yuan Gao,https://scholar.google.com/citations?view_op=medium_photo&user=C9DxXg8AAAAJ,24700,88,68,646,544,1,1
269302,University of Iowa,@uiowa.edu,37206,ve3AkSIAAAAJ,{'indices'},Medical Image Analysis|Biomedical Image Analysis|Medical Image Computing|Image Processing,Milan Sonka,https://scholar.google.com/citations?view_op=medium_photo&user=ve3AkSIAAAAJ,13403,78,48,291,154,1,1
269303,"Professor of Telecommunications, University of Trento",@ing.unitn.it,36706,ff9-TK4AAAAJ,{'indices'},Remote Sensing|Synthetic Aperture Radar|Radar|Image Processing|Pattern Recognition,Lorenzo Bruzzone,https://scholar.google.com/citations?view_op=medium_photo&user=ff9-TK4AAAAJ,19227,88,64,307,237,1,1
269304,Assistant Professor,,36581,NjciM8IAAAAJ,{'indices'},Antennas and Propagation|RF systems|image processing|biometrics,Satheesh Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=NjciM8IAAAAJ,16054,70,49,551,309,1,1
269305,Professor of Beijing Jiaotong University,@bjtu.edu.cn,36116,pJ6oB1UAAAAJ,{'indices'},Image processing|pattern recognition|machine learning|vision perception,Qingyong LI,https://scholar.google.com/citations?view_op=medium_photo&user=pJ6oB1UAAAAJ,21545,88,63,695,505,1,1
269306,"Technology Expert, Alibaba.com",@taobao.com,35183,cWU96qkAAAAJ,{'indices'},Image Processing|Computer Vision|Paterrn Recognition,Hongming Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=cWU96qkAAAAJ,19210,91,69,381,279,1,1
269307,"Professor, Wuhan University",@whu.edu.cn,34667,vzj2hcYAAAAJ,{'indices'},Remote sensing|Image processing,zhang liangpei,https://scholar.google.com/citations?view_op=medium_photo&user=vzj2hcYAAAAJ,28061,93,83,519,438,1,1
269308,NVIDIA,@nvidia.com,33836,ma2bi00AAAAJ,{'indices'},Computer Graphics|Computer Vision|Image Processing|Signal Processing|Artificial Intelligence,Michael Kass,https://scholar.google.com/citations?view_op=medium_photo&user=ma2bi00AAAAJ,5162,32,16,48,19,1,1
269309,"NYU Tandon School of Engineering, CSE Department",@nyu.edu,33811,P5CovF0AAAAJ,{'indices'},image processing|image analysis|computer vision|medical imaging|shape analysis,Guido Gerig,https://scholar.google.com/citations?view_op=medium_photo&user=P5CovF0AAAAJ,13163,83,53,246,150,1,1
269310,Assistant Professor,@miet.ac.in,33476,UAYehrgAAAAJ,{'indices'},Image Processing|Machine Learning,Anjali Sharma,https://scholar.google.com/citations?view_op=medium_photo&user=UAYehrgAAAAJ,19405,76,58,700,499,1,1
269311,"Professor of Electrical and Computer Engineering, The University of Texas at Austin, Austin …",@utexas.edu,33428,Vj8SG_oAAAAJ,{'indices'},computer vision|signal processing|control systems|machine learning|image processing,JK Aggarwal,https://scholar.google.com/citations?view_op=medium_photo&user=Vj8SG_oAAAAJ,7547,85,33,321,91,1,1
269312,"Distinguished Professor, Computer Science/Applied Mathematics, Stony Brook University",@stonybrook.edu,32440,w0Vl_lsAAAAJ,{'indices'},Medical Imaging|Systems and Control|Computer Vision|Applied Mathematics|Image Processing,Allen Tannenbaum,https://scholar.google.com/citations?view_op=medium_photo&user=w0Vl_lsAAAAJ,7141,80,41,313,148,1,1
269313,KIST,@kist.re.kr,32416,mkpLT20AAAAJ,{'indices'},Deep Learning|Computer Graphics|Computer Vision|Image Processing,Ig-Jae Kim,https://scholar.google.com/citations?view_op=medium_photo&user=mkpLT20AAAAJ,18863,56,50,986,578,1,1
269314,"Distinguished Professor of Computer Science, Graduate Center, City University of New York",@gc.cuny.edu,32102,B153thgAAAAJ,{'indices'},Image Processing|Computerized Tomography|Algorithms for Scientific Applications|Digital Geometry|Visualization,Gabor T. Herman,https://scholar.google.com/citations?view_op=medium_photo&user=B153thgAAAAJ,5289,70,32,286,81,1,1
269315,Ikerbasque Associate Researcher at University of the Basque Country and DIPC,@ehu.eus,31865,02VpQlGwa_kC,{'indices'},Machine Learning|Image Processing|Computer Vision|Bioimage Analysis|Neuroscience,Ignacio Arganda-Carreras,https://scholar.google.com/citations?view_op=medium_photo&user=02VpQlGwa_kC,27861,19,19,27,23,1,1
269316,"Professor Research Imaging Institute, UTHSCSA",@uthscsa.edu,31758,vw6L30cAAAAJ,{'indices'},image processing|biomedical engineering|medical physics,Jack L. Lancaster,https://scholar.google.com/citations?view_op=medium_photo&user=vw6L30cAAAAJ,10040,85,47,186,128,1,1
269317,University of Minnesota,@umn.edu,31434,m640mbkAAAAJ,{'indices'},Lie groups & differential equations|image processing|invariant theory|differential geometry|fluid/solid/quantum mechanics,Peter Olver,https://scholar.google.com/citations?view_op=medium_photo&user=m640mbkAAAAJ,7479,62,35,176,94,1,1
269318,"Joseph Cummings Professor of ECE (Courtesy CS and Radiology), Northwestern University",@eecs.northwestern.edu,30425,aucB85kAAAAJ,{'indices'},Multimedia signal processing and …|image processing|video processing|machine learning|computational photography,Aggelos K Katsaggelos,https://scholar.google.com/citations?view_op=medium_photo&user=aucB85kAAAAJ,8209,84,44,428,158,1,1
269319,Director at Bytedance Inc.,@ifp.illinois.edu,29844,HWFvq_wAAAAJ,{'indices'},Computer vision|image processing|machine learning,Yang Jianchao,https://scholar.google.com/citations?view_op=medium_photo&user=HWFvq_wAAAAJ,19597,64,54,203,161,1,1
269320,Optical Imaging Centre Erlangen,@fau.de,29806,GkJjTLIAAAAJ,{'indices'},Light Microscopy|Image Processing,Benjamin Schmid,https://scholar.google.com/citations?view_op=medium_photo&user=GkJjTLIAAAAJ,26045,18,18,22,21,1,1
269321,"Professor of Computer Science, Technion, Israel ",@cs.technion.ac.il,29695,yV7LaW8AAAAJ,{'indices'},Image processing|computer vision|shape analysis|medical imaging|metric geometry,Ron Kimmel,https://scholar.google.com/citations?view_op=medium_photo&user=yV7LaW8AAAAJ,8353,73,43,218,137,1,1
269322,valeo.ai,@valeo.com,28992,8Cph5uQAAAAJ,{'indices'},computer vision|image processing,patrick pérez,https://scholar.google.com/citations?view_op=medium_photo&user=8Cph5uQAAAAJ,11182,62,42,174,115,1,1
269323,Leonard Silverman Chair in Electrical and Computer Engineering University of Southern …,@sipi.usc.edu,28786,UUTFsUAAAAAJ,{'indices'},medical imaging|brain mapping|signal processing|image processing,Richard M. Leahy,https://scholar.google.com/citations?view_op=medium_photo&user=UUTFsUAAAAAJ,8191,74,39,231,112,1,1
269324,Google Brain; University of Toronto; Vector Institute,@cs.toronto.edu,28483,njOmQFsAAAAJ,{'indices'},Computer Vision|Image Processing|Vision|Machine Learning,David J Fleet,https://scholar.google.com/citations?view_op=medium_photo&user=njOmQFsAAAAJ,8962,66,38,110,67,1,1
269325,"Professor of Computer Science, Weizmann Institute",@weizmann.ac.il,28302,5hJNWakAAAAJ,{'indices'},Computer Vision|Image Processing|Video Information Analysis,Michal Irani,https://scholar.google.com/citations?view_op=medium_photo&user=5hJNWakAAAAJ,8691,69,40,112,88,1,1
269326,"Associate Professor, ECE, ACET, Amritsar",,28056,sFQEEboAAAAJ,{'indices'},wireless|image processing|neural and fuzzy,sanjeev kumar,https://scholar.google.com/citations?view_op=medium_photo&user=sFQEEboAAAAJ,12129,61,40,428,253,1,1
269327,"(Previously) Postdoctoral researcher, Institute of Neuroinformatics, Uni / ETH Zürich",@longair.net,27993,wxSnkE0AAAAJ,{'indices'},Neuroinformatics|Image Processing|Neuroscience,Mark Longair,https://scholar.google.com/citations?view_op=medium_photo&user=wxSnkE0AAAAJ,24792,6,6,6,5,1,1
269328,"Instituto de Telecomunicações; Instituto Superior Técnico, Universidade de Lisboa, Portugal",@ist.utl.pt,27880,S-pd0NwAAAAJ,{'indices'},machine learning|optimization|signal processing|image processing|information theory,Mario AT Figueiredo,https://scholar.google.com/citations?view_op=medium_photo&user=S-pd0NwAAAAJ,10924,62,42,150,98,1,1
269329,"Professor of Electrical Engineering and Computer Science, Univ. of Michigan",@umich.edu,27102,J5f4Gq8AAAAJ,{'indices'},Image Reconstruction|Image Formation|Image Processing,Jeff Fessler,https://scholar.google.com/citations?view_op=medium_photo&user=J5f4Gq8AAAAJ,9323,79,45,335,193,1,1
269330,Nanyang Technological University,@ntu.edu.sg,26995,559LF80AAAAJ,{'indices'},Computer Vision|Image Processing|Machine Learning,Chen Change Loy,https://scholar.google.com/citations?view_op=medium_photo&user=559LF80AAAAJ,25249,69,67,134,132,1,1
269331,"Professor, Computational Imaging Group, Tampere University (former Tampere University of …",@tuni.fi,25860,PzvGG50AAAAJ,{'indices'},image processing|image restoration|computational imaging|sparse representations,Karen Egiazarian (Eguiazarian),https://scholar.google.com/citations?view_op=medium_photo&user=PzvGG50AAAAJ,14193,57,40,267,129,1,1
269332,Grenoble Institute of Technology,@gipsa-lab.grenoble-inp.fr,25680,6owK2OQAAAAJ,{'indices'},image processing|signal processing|remote sensing|hyperspectral,Jocelyn Chanussot,https://scholar.google.com/citations?view_op=medium_photo&user=6owK2OQAAAAJ,16832,69,59,263,203,1,1
269333,UCSD,@eng.ucsd.edu,24771,5rjfy4AAAAAJ,{'indices'},Video Processing|Image Processing|Wavelets|Filter Banks,Truong Nguyen,https://scholar.google.com/citations?view_op=medium_photo&user=5rjfy4AAAAAJ,6187,66,35,292,127,1,1
269334,Purdue University,@ecn.purdue.edu,24383,qxs5pc4AAAAJ,{'indices'},signal processing|video processing|image processing|digital watermarking|pattern recognition,Edward Delp,https://scholar.google.com/citations?view_op=medium_photo&user=qxs5pc4AAAAJ,6876,77,38,378,167,1,1
269335,"Professor of Computer Science and Engineering, UIET, Panjab University, Chandigarh",,23843,eo4DntUAAAAJ,{'indices'},image processing|image compression and denoising|and wavelet applications,Savita Gupta,https://scholar.google.com/citations?view_op=medium_photo&user=eo4DntUAAAAJ,10669,66,41,506,278,1,1
269336,"Technical Staff Member, Los Alamos National Laboratory",@lanl.gov,23447,YGPQbLQAAAAJ,{'indices'},remote sensing|machine learning|image processing|nonlinear dynamics,James Theiler,https://scholar.google.com/citations?view_op=medium_photo&user=YGPQbLQAAAAJ,7017,55,33,160,80,1,1
269337,"Professor of Electrical and Computer Engineering, New Jersey Institute of Technology ",@njit.edu,23379,vQAq1ZMAAAAJ,{'indices'},Image Processing|Information Forensics|Steganalysis|Pattern Recognition,Yun-Qing Shi,https://scholar.google.com/citations?view_op=medium_photo&user=vQAq1ZMAAAAJ,10334,74,50,240,149,1,1
269338,"Computer Vision Lab, University of Amsterdam (UvA); 3DUniversum; Sightcorp",@uva.nl,23053,yqsvxQgAAAAJ,{'indices'},computer vision|image processing|image understanding|object recognition|color,Theo Gevers,https://scholar.google.com/citations?view_op=medium_photo&user=yqsvxQgAAAAJ,11021,59,37,178,98,1,1
269339,"Qualcomm, Australian National University",@anu.edu.au,22885,VpB8NZ8AAAAJ,{'indices'},Computer Vision|Image Processing|Manifold Learning|Dictionary Learning|Deep Learning,Fatih Porikli,https://scholar.google.com/citations?view_op=medium_photo&user=VpB8NZ8AAAAJ,13793,71,57,237,196,1,1
269340,"Emeritus Prof. of Statistical Signal Processing, Univ. Grenoble Alpes, Institut Universitaire de",@gipsa-lab.fr,22882,iO3qCToAAAAJ,{'indices'},signal processing|image processing|source separation|sparse representations,Christian Jutten,https://scholar.google.com/citations?view_op=medium_photo&user=iO3qCToAAAAJ,8467,62,37,242,126,1,1
269341,dalian university of technology,@dlut.edu.cn,22877,D3nE0agAAAAJ,{'indices'},computer vision|pattern recognition|image processing,huchuan lu,https://scholar.google.com/citations?view_op=medium_photo&user=D3nE0agAAAAJ,19481,65,64,176,163,1,1
269342,,,22363,klcdUzEAAAAJ,{'indices'},Biometrics|Machine Learning|Image processing|Pattern Recognition|Computer Vision,Salil Prabhakar,https://scholar.google.com/citations?view_op=medium_photo&user=klcdUzEAAAAJ,6550,31,21,55,35,1,1
269343,CTO Digimarc,@digimarc.com,22219,CLNX438AAAAJ,{'indices'},Image Processing|Communication Theory|Machine Learning,Tony Rodriguez,https://scholar.google.com/citations?view_op=medium_photo&user=CLNX438AAAAJ,11753,83,55,216,190,1,1
269344,"FET AGRA COLLEGE ,AGRA",,22002,kYMivkEAAAAJ,{'indices'},ANN|image processing|video processing,sandeep kumar,https://scholar.google.com/citations?view_op=medium_photo&user=kYMivkEAAAAJ,12855,55,41,476,300,1,1
269345,Inria - Univ. Grenoble Alpes,@inria.fr,21665,Bx9WGD6lBFEC,{'indices'},machine learning|artificial intelligence|optimization|computer vision|image processing,Julien Mairal,https://scholar.google.com/citations?view_op=medium_photo&user=Bx9WGD6lBFEC,12355,45,43,67,63,1,1
269346,Graduated of Telecommunication Engineer,,21644,gTJTHXIAAAAJ,{'indices'},image processing,Alireza Ahmadi,https://scholar.google.com/citations?view_op=medium_photo&user=gTJTHXIAAAAJ,16655,54,44,310,208,1,1
269347,EponaTech LLC,@eponatech.com,21640,_3rYEzQAAAAJ,{'indices'},Robotics|Deep Learning|Image Processing,John J. Craig,https://scholar.google.com/citations?view_op=medium_photo&user=_3rYEzQAAAAJ,4213,23,12,30,16,1,1
269348,"Professor in the Department of Computer Science, Birkbeck College, London",@dcs.bbk.ac.uk,21503,gpyHJmcAAAAJ,{'indices'},computer vision|image processing|applications of probability,Steve Maybank,https://scholar.google.com/citations?view_op=medium_photo&user=gpyHJmcAAAAJ,7210,56,41,139,90,1,1
269349,"Research assistant, CVIP Lab, University of Louisville",@louisville.edu,21386,vgytnXAAAAAJ,{'indices'},Computer Vision|Image Processing|Machine Learning|Robotics Vision|Object detection and tracking,Ahmed EL-Barkouky,https://scholar.google.com/citations?view_op=medium_photo&user=vgytnXAAAAAJ,10790,61,40,409,254,1,1
269350,"Professor of Electrical and Computer Engineering, University of California San Diego",@ece.ucsd.edu,21264,Fykyo9gAAAAJ,{'indices'},computer vision|deep learning|image processing|machine learning|multimedia,Nuno Vasconcelos,https://scholar.google.com/citations?view_op=medium_photo&user=Fykyo9gAAAAJ,11383,75,47,160,113,1,1
269351,"Assistant Professor, Uttaranchal University",,20994,tWrm6zkAAAAJ,{'indices'},Image Processing|VLSI Design,Alok Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=tWrm6zkAAAAJ,11492,48,32,210,137,1,1
269352,University of Surrey,@surrey.ac.uk,20911,MeS5d4gAAAAJ,{'indices'},computer vision|image processing|pattern recognition|data mining|machine learning,Tao Xiang,https://scholar.google.com/citations?view_op=medium_photo&user=MeS5d4gAAAAJ,14957,74,61,178,152,1,1
269353,"School of Computer Science and Technology, Harbin Institute of Technology",@hit.edu.cn,20816,rUOpCEYAAAAJ,{'indices'},Computer Vision|Biometrics|Image Processing|Deep Learning,Wangmeng Zuo,https://scholar.google.com/citations?view_op=medium_photo&user=rUOpCEYAAAAJ,18496,69,61,193,173,1,1
269354,"Professor at Electrical Engineering, University of Texas Arlington",@uta.edu,20204,AHspxW8AAAAJ,{'indices'},Image Processing|Video Coding,Kamisetty Rao,https://scholar.google.com/citations?view_op=medium_photo&user=AHspxW8AAAAJ,4066,41,19,127,39,1,1
269355,"Principal Scientist / Director, Google Research",@google.com,20179,iGzDl8IAAAAJ,{'indices'},Computational Imaging|Image Processing|Computational Photography|Signal Processing|Super Resolution,Peyman Milanfar,https://scholar.google.com/citations?view_op=medium_photo&user=iGzDl8IAAAAJ,8395,69,43,131,96,1,1
269356,National University of Singapore,@nus.edu.sg,20109,syCMBRIAAAAJ,{'indices'},Image Processing|Pattern Recognition|Computer Vision|Machine Learning|Artificial Intelligence,Tsuhan Chen,https://scholar.google.com/citations?view_op=medium_photo&user=syCMBRIAAAAJ,6816,70,38,286,116,1,1
269357,professor fluid mechanics aeronautics madrid,@torroja.dmt.upm.es,20018,bLRJd04AAAAJ,{'indices'},fluid mechanics|image processing|simulation,javier jimenez,https://scholar.google.com/citations?view_op=medium_photo&user=bLRJd04AAAAJ,8373,63,42,189,104,1,1
269358,IIIT Gwalior,@iiitm.ac.in,19790,G-ErtdIAAAAJ,{'indices'},Soft Computing|Machine Learning|Image Processing|Super Resolution,ankur singh,https://scholar.google.com/citations?view_op=medium_photo&user=G-ErtdIAAAAJ,12260,64,47,377,259,1,1
269359,"Professor of Computer Science, TU Graz",@icg.tugraz.at,19766,FwNaHxQAAAAJ,{'indices'},Convex optimization|Image processing|Variational methods|Machine learning|Computer vision,Thomas Pock,https://scholar.google.com/citations?view_op=medium_photo&user=FwNaHxQAAAAJ,12434,59,48,121,105,1,1
269360,"Professor of Optics, Universidad de Murcia",@um.es,19664,L2qYVBgAAAAJ,{'indices'},Optics|Vision|Biophotonics|Ophthalmology|Image processing,Pablo Artal,https://scholar.google.com/citations?view_op=medium_photo&user=L2qYVBgAAAAJ,6075,75,41,221,164,1,1
269361,"Assistant professor at Computers and Systems Department, Faculty of Engineering,  Minia …",@minia.edu.eg,19578,7HVQymYAAAAJ,{'indices'},Computer network|Image processing|Information Technology|Computer Vision,Hanafy M. Ali,https://scholar.google.com/citations?view_op=medium_photo&user=7HVQymYAAAAJ,12102,56,43,491,340,1,1
